Distance_(unit),Gray_Value
1.1325,41.424
1.1356,42.883
1.1387,44.498
1.1418,45.865
1.1448,47.197
1.1479,48.231
1.1510,49.530
1.1541,49.667
1.1572,50.265
1.1603,50.333
1.1634,51.827
1.1665,52.000
1.1696,52.299
1.1727,52.327
1.1758,53.213
1.1789,53.309
1.1820,53.509
1.1851,51.822
1.1882,49.231
1.1913,48.940
1.1944,49.229
1.1974,49.256
1.2005,46.645
1.2036,45.271
1.2067,44.736
1.2098,43.670
1.2129,41.920
1.2160,39.950
1.2191,37.048
1.2222,35.253
1.2253,32.961
1.2284,31.631
1.2315,30.445
1.2346,30.301
1.2377,30.750
1.2408,30.799
1.2439,31.680
1.2470,31.986
1.2500,32.780
1.2531,32.861
1.2562,32.094
1.2593,32.000
1.2624,32.252
1.2655,32.971
1.2686,33.444
1.2717,34.275
1.2748,35.055
1.2779,36.218
1.2810,37.828
1.2841,39.477
1.2872,40.552
1.2903,42.142
1.2934,43.218
1.2965,44.513
1.2996,46.141
1.3027,47.217
1.3057,48.945
1.3088,49.184
1.3119,49.210
1.3150,49.237
1.3181,49.557
1.3212,50.079
1.3243,50.417
1.3274,50.438
1.3305,51.225
1.3336,51.921
1.3367,53.253
1.3398,53.053
1.3429,51.363
1.3460,50.727
1.3491,51.547
1.3522,53.426
1.3553,50.782
1.3583,50.049
1.3614,50.000
1.3645,50.000
1.3676,50.000
1.3707,49.122
1.3738,49.000
1.3769,49.000
1.3800,48.305
1.3831,48.182
1.3862,48.311
1.3893,48.333
1.3924,48.685
1.3955,48.717
1.3986,49.283
1.4017,49.925
1.4048,52.333
1.4079,52.958
1.4109,53.874
1.4140,55.166
1.4171,57.081
1.4202,58.207
1.4233,59.207
1.4264,60.206
1.4295,62.639
1.4326,64.736
1.4357,64.652
1.4388,64.713
1.4419,66.701
1.4450,70.209
1.4481,72.341
1.4512,73.297
1.4543,77.773
1.4574,78.874
1.4605,79.425
1.4635,79.502
1.4666,79.819
1.4697,79.696
1.4728,80.585
1.4759,80.853
1.4790,82.985
1.4821,85.836
1.4852,86.278
1.4883,86.547
1.4914,88.673
1.4945,87.519
1.4976,86.231
1.5007,86.879
1.5038,89.021
1.5069,89.333
1.5100,88.756
1.5131,88.708
1.5161,90.414
1.5192,92.397
1.5223,94.108
1.5254,96.062
1.5285,96.333
1.5316,96.333
1.5347,98.027
1.5378,99.190
1.5409,100.340
1.5440,100.640
1.5471,101.816
1.5502,102.000
1.5533,102.914
1.5564,101.397
1.5595,101.303
1.5626,103.916
1.5657,104.333
1.5688,102.613
1.5718,102.704
1.5749,104.510
1.5780,103.828
1.5811,103.667
1.5842,103.206
1.5873,102.728
1.5904,102.667
1.5935,102.667
1.5966,102.667
1.5997,102.667
1.6028,104.431
1.6059,104.397
1.6090,103.191
1.6121,100.901
1.6152,100.602
1.6183,101.757
1.6214,103.051
1.6244,103.300
1.6275,98.442
1.6306,98.420
1.6337,96.617
1.6368,96.596
1.6399,96.313
1.6430,87.466
1.6461,80.134
1.6492,78.949
1.6523,75.571
1.6554,73.579
1.6585,72.481
1.6616,70.230
1.6647,68.407
1.6678,66.606
1.6709,64.631
1.6740,64.161
1.6770,63.631
1.6801,63.011
1.6832,62.205
1.6863,61.597
1.6894,61.796
1.6925,61.301
1.6956,60.335
1.6987,59.430
1.7018,57.447
1.7049,56.617
1.7080,55.905
1.7111,55.267
1.7142,54.190
1.7173,53.993
1.7204,53.571
1.7235,52.841
1.7266,52.523
1.7296,52.480
1.7327,51.781
1.7358,50.486
1.7389,50.235
1.7420,49.162
1.7451,48.902
1.7482,48.252
1.7513,48.696
1.7544,48.706
1.7575,49.229
1.7606,50.164
1.7637,51.173
1.7668,52.176
1.7699,53.457
1.7730,54.425
1.7761,54.466
1.7792,55.534
1.7822,56.993
1.7853,58.657
1.7884,60.026
1.7915,62.459
1.7946,63.730
1.7977,64.467
1.8008,66.922
1.8039,68.817
1.8070,70.046
1.8101,71.169
1.8132,71.327
1.8163,72.365
1.8194,73.984
1.8225,75.722
1.8256,76.614
1.8287,77.483
1.8318,78.028
1.8348,78.677
1.8379,79.361
1.8410,79.637
1.8441,80.300
1.8472,80.850
1.8503,82.502
1.8534,82.837
1.8565,82.231
1.8596,81.407
1.8627,81.208
1.8658,80.452
1.8689,80.296
1.8720,80.327
1.8751,79.227
1.8782,79.000
1.8813,78.743
1.8844,78.700
1.8875,79.541
1.8905,79.718
1.8936,80.558
1.8967,80.678
1.8998,76.789
1.9029,74.892
1.9060,74.667
1.9091,74.667
1.9122,74.390
1.9153,73.780
1.9184,73.114
1.9215,73.000
1.9246,73.982
1.9277,74.176
1.9308,73.477
1.9339,72.899
1.9370,72.287
1.9401,71.843
1.9431,71.805
1.9462,71.667
1.9493,69.539
1.9524,68.588
1.9555,67.610
1.9586,66.111
1.9617,65.580
1.9648,64.202
1.9679,63.740
1.9710,62.579
1.9741,62.463
1.9772,62.526
1.9803,62.561
1.9834,62.336
1.9865,62.026
1.9896,61.726
1.9927,61.418
1.9957,60.593
1.9988,59.096
2.0019,57.963
2.0050,56.978
2.0081,56.235
2.0112,55.576
2.0143,55.906
2.0174,56.820
2.0205,57.000
2.0236,57.308
2.0267,56.790
2.0298,56.667
2.0329,56.464
2.0360,55.527
2.0391,55.218
2.0422,54.938
2.0453,54.974
2.0483,56.908
2.0514,57.333
2.0545,57.333
2.0576,57.333
2.0607,57.333
2.0638,57.333
2.0669,57.333
2.0700,57.333
2.0731,57.023
2.0762,56.715
2.0793,56.667
2.0824,56.667
2.0855,56.667
2.0886,55.853
2.0917,55.667
2.0948,55.667
2.0979,56.419
2.1009,56.619
2.1040,56.645
2.1071,56.670
2.1102,56.688
2.1133,56.674
2.1164,56.712
2.1195,56.259
2.1226,55.716
2.1257,55.484
2.1288,55.460
2.1319,54.303
2.1350,54.072
2.1381,53.648
2.1412,53.592
2.1443,54.010
2.1474,55.749
2.1505,56.537
2.1536,56.669
2.1566,56.329
2.1597,56.273
2.1628,56.308
2.1659,56.343
2.1690,56.378
2.1721,55.962
2.1752,56.919
2.1783,57.928
2.1814,59.696
2.1845,60.022
2.1876,61.316
2.1907,62.193
2.1938,63.470
2.1969,63.993
2.2000,64.003
2.2031,63.376
2.2062,63.199
2.2092,63.366
2.2123,63.320
2.2154,63.845
2.2185,64.753
2.2216,65.027
2.2247,65.258
2.2278,64.772
2.2309,65.443
2.2340,66.972
2.2371,68.660
2.2402,70.181
2.2433,71.968
2.2464,72.607
2.2495,71.150
2.2526,71.552
2.2557,72.138
2.2588,69.916
2.2618,69.513
2.2649,70.175
2.2680,68.407
2.2711,65.810
2.2742,64.987
2.2773,63.595
2.2804,61.847
2.2835,60.594
2.2866,59.471
2.2897,58.560
2.2928,57.804
2.2959,55.840
2.2990,55.236
2.3021,55.227
2.3052,55.263
2.3083,55.490
2.3114,55.649
2.3144,55.702
2.3175,55.737
2.3206,55.198
2.3237,54.755
2.3268,54.667
2.3299,55.387
2.3330,55.849
2.3361,55.989
2.3392,56.000
2.3423,56.014
2.3454,58.414
2.3485,59.331
2.3516,60.910
2.3547,61.557
2.3578,62.633
2.3609,63.502
2.3640,63.930
2.3670,64.000
2.3701,65.313
2.3732,65.848
2.3763,65.978
2.3794,66.964
2.3825,67.120
2.3856,67.865
2.3887,68.275
2.3918,69.186
2.3949,69.279
2.3980,72.361
2.4011,73.090
2.4042,71.738
2.4073,73.208
2.4104,75.451
2.4135,75.622
2.4166,74.623
2.4196,74.571
2.4227,75.011
2.4258,76.507
2.4289,72.739
2.4320,70.402
2.4351,72.364
2.4382,73.653
2.4413,74.340
2.4444,71.573
2.4475,69.761
2.4506,68.989
2.4537,67.346
2.4568,65.676
2.4599,64.082
2.4630,63.007
2.4661,62.097
2.4692,59.442
2.4723,58.262
2.4753,57.931
2.4784,57.338
2.4815,56.738
2.4846,55.922
2.4877,55.762
2.4908,55.101
2.4939,52.020
2.4970,51.053
2.5001,52.231
2.5032,53.427
2.5063,54.507
2.5094,55.726
2.5125,56.501
2.5156,57.442
2.5187,57.667
2.5218,58.325
2.5249,59.448
2.5279,61.077
2.5310,62.404
2.5341,63.610
2.5372,65.008
2.5403,66.988
2.5434,69.741
2.5465,69.901
2.5496,73.033
2.5527,78.798
2.5558,79.188
2.5589,77.594
2.5620,78.272
2.5651,78.182
2.5682,78.294
2.5713,81.921
2.5744,86.594
2.5775,84.535
2.5805,84.130
2.5836,87.832
2.5867,85.731
2.5898,83.188
2.5929,84.170
2.5960,83.831
2.5991,82.974
2.6022,81.560
2.6053,80.899
2.6084,81.250
2.6115,81.419
2.6146,80.676
2.6177,78.074
2.6208,75.898
2.6239,73.565
2.6270,71.614
2.6301,69.044
2.6331,65.692
2.6362,64.014
2.6393,63.737
2.6424,57.835
2.6455,55.668
2.6486,54.712
2.6517,53.676
2.6548,53.350
2.6579,52.476
2.6610,52.229
2.6641,52.588
2.6672,51.810
2.6703,52.053
2.6734,52.388
2.6765,53.370
2.6796,54.936
2.6827,55.860
2.6857,56.778
2.6888,57.998
2.6919,59.855
2.6950,61.624
2.6981,63.561
2.7012,66.039
2.7043,67.706
2.7074,70.103
2.7105,72.463
2.7136,74.675
2.7167,80.626
2.7198,82.978
2.7229,84.004
2.7260,85.408
2.7291,86.123
2.7322,86.455
2.7353,86.598
2.7384,87.358
2.7414,88.186
2.7445,89.349
2.7476,90.937
2.7507,92.340
2.7538,92.667
2.7569,92.246
2.7600,91.727
2.7631,91.397
2.7662,89.643
2.7693,89.363
2.7724,89.593
2.7755,88.830
2.7786,85.692
2.7817,83.071
2.7848,81.675
2.7879,80.766
2.7910,79.814
2.7940,79.489
2.7971,78.525
2.8002,77.681
2.8033,76.797
2.8064,74.628
2.8095,72.751
2.8126,70.117
2.8157,66.049
2.8188,60.979
2.8219,54.881
2.8250,50.510
2.8281,48.696
2.8312,48.397
2.8343,49.099
2.8374,49.333
2.8405,48.358
2.8436,48.063
2.8466,49.094
2.8497,51.370
2.8528,53.442
2.8559,56.024
2.8590,58.361
2.8621,60.319
2.8652,66.168
2.8683,68.988
2.8714,70.931
2.8745,74.534
2.8776,78.481
2.8807,81.382
2.8838,82.502
2.8869,82.172
2.8900,82.997
2.8931,85.244
2.8962,88.264
2.8992,89.657
2.9023,90.954
2.9054,92.161
2.9085,95.115
2.9116,98.037
2.9147,98.039
2.9178,98.632
2.9209,99.685
2.9240,100.223
2.9271,99.591
2.9302,98.385
2.9333,97.672
2.9364,96.732
2.9395,95.968
2.9426,96.492
2.9457,95.923
2.9488,99.107
2.9518,98.968
2.9549,93.400
2.9580,88.756
2.9611,84.453
2.9642,80.381
2.9673,78.445
2.9704,76.411
2.9735,75.667
2.9766,76.725
2.9797,72.116
2.9828,68.128
2.9859,67.955
2.9890,61.582
2.9921,56.808
2.9952,53.842
2.9983,52.346
3.0014,52.744
3.0045,53.246
3.0075,53.260
3.0106,52.577
3.0137,51.845
3.0168,52.128
3.0199,52.828
3.0230,53.988
3.0261,55.551
3.0292,57.059
3.0323,59.127
3.0354,61.402
3.0385,63.967
3.0416,68.548
3.0447,73.649
3.0478,78.425
3.0509,82.141
3.0540,85.202
3.0571,87.787
3.0601,90.386
3.0632,93.552
3.0663,95.989
3.0694,102.056
3.0725,104.782
3.0756,106.640
3.0787,108.287
3.0818,105.925
3.0849,104.706
3.0880,104.224
3.0911,103.717
3.0942,103.290
3.0973,103.178
3.1004,104.495
3.1035,105.357
3.1066,105.836
3.1097,105.953
3.1127,105.162
3.1158,104.634
3.1189,103.973
3.1220,103.306
3.1251,102.993
3.1282,101.725
3.1313,100.771
3.1344,99.925
3.1375,99.745
3.1406,97.935
3.1437,92.733
3.1468,88.629
3.1499,83.428
3.1530,82.707
3.1561,79.796
3.1592,74.567
3.1623,70.897
3.1653,64.565
3.1684,57.867
3.1715,54.449
3.1746,53.088
3.1777,52.471
3.1808,52.854
3.1839,53.883
3.1870,54.288
3.1901,54.044
3.1932,53.952
3.1963,54.694
3.1994,56.680
3.2025,59.137
3.2056,61.284
3.2087,63.159
3.2118,67.423
3.2149,71.977
3.2179,80.666
3.2210,86.825
3.2241,90.190
3.2272,93.135
3.2303,93.717
3.2334,95.264
3.2365,98.907
3.2396,101.225
3.2427,103.089
3.2458,106.670
3.2489,110.789
3.2520,113.178
3.2551,114.697
3.2582,114.989
3.2613,113.763
3.2644,114.241
3.2675,114.999
3.2705,115.189
3.2736,115.503
3.2767,116.372
3.2798,116.001
3.2829,115.989
3.2860,122.818
3.2891,124.710
3.2922,123.048
3.2953,120.218
3.2984,117.728
3.3015,115.338
3.3046,112.761
3.3077,110.460
3.3108,107.796
3.3139,104.100
3.3170,101.141
3.3201,98.731
3.3232,97.009
3.3262,94.602
3.3293,91.158
3.3324,86.694
3.3355,82.521
3.3386,79.948
3.3417,73.785
3.3448,66.993
3.3479,58.123
3.3510,52.309
3.3541,48.301
3.3572,47.285
3.3603,48.714
3.3634,49.796
3.3665,50.700
3.3696,51.224
3.3727,51.025
3.3758,52.223
3.3788,55.219
3.3819,59.061
3.3850,66.638
3.3881,72.273
3.3912,77.848
3.3943,82.220
3.3974,86.330
3.4005,90.238
3.4036,93.731
3.4067,97.099
3.4098,98.970
3.4129,102.306
3.4160,105.968
3.4191,112.740
3.4222,115.135
3.4253,111.939
3.4284,111.474
3.4314,113.270
3.4345,117.601
3.4376,121.707
3.4407,124.696
3.4438,126.262
3.4469,126.081
3.4500,125.479
3.4531,124.990
3.4562,124.982
3.4593,124.997
3.4624,123.964
3.4655,123.128
3.4686,123.182
3.4717,123.943
3.4748,123.500
3.4779,121.780
3.4810,118.349
3.4840,116.707
3.4871,113.971
3.4902,110.226
3.4933,106.912
3.4964,103.506
3.4995,99.478
3.5026,93.226
3.5057,87.087
3.5088,82.326
3.5119,76.428
3.5150,70.126
3.5181,67.306
3.5212,65.745
3.5243,63.410
3.5274,61.832
3.5305,61.729
3.5336,60.568
3.5366,60.000
3.5397,59.768
3.5428,59.821
3.5459,59.932
3.5490,60.520
3.5521,62.065
3.5552,63.958
3.5583,70.679
3.5614,75.054
3.5645,79.887
3.5676,83.314
3.5707,87.738
3.5738,91.922
3.5769,97.393
3.5800,101.629
3.5831,105.460
3.5862,109.454
3.5893,112.742
3.5923,114.555
3.5954,117.481
3.5985,118.698
3.6016,118.968
3.6047,121.380
3.6078,119.824
3.6109,119.498
3.6140,120.840
3.6171,124.697
3.6202,125.150
3.6233,122.655
3.6264,123.925
3.6295,128.261
3.6326,128.725
3.6357,127.521
3.6388,129.180
3.6419,131.497
3.6449,131.256
3.6480,130.887
3.6511,131.609
3.6542,129.451
3.6573,124.035
3.6604,120.488
3.6635,117.251
3.6666,113.406
3.6697,109.384
3.6728,105.271
3.6759,101.524
3.6790,98.249
3.6821,92.051
3.6852,89.130
3.6883,87.789
3.6914,83.394
3.6945,77.061
3.6975,69.893
3.7006,63.929
3.7037,61.894
3.7068,61.409
3.7099,60.854
3.7130,60.667
3.7161,60.890
3.7192,61.669
3.7223,62.359
3.7254,62.815
3.7285,64.098
3.7316,71.345
3.7347,76.833
3.7378,81.733
3.7409,86.303
3.7440,94.329
3.7471,99.448
3.7501,104.775
3.7532,113.215
3.7563,117.994
3.7594,118.596
3.7625,122.152
3.7656,122.748
3.7687,122.183
3.7718,122.176
3.7749,125.050
3.7780,125.886
3.7811,128.610
3.7842,131.290
3.7873,133.393
3.7904,134.490
3.7935,133.974
3.7966,133.627
3.7997,133.968
3.8027,135.483
3.8058,135.957
3.8089,135.249
3.8120,133.556
3.8151,132.249
3.8182,132.097
3.8213,132.203
3.8244,131.861
3.8275,130.838
3.8306,128.764
3.8337,128.043
3.8368,127.113
3.8399,124.605
3.8430,122.233
3.8461,121.053
3.8492,119.211
3.8523,115.852
3.8554,112.870
3.8584,109.032
3.8615,102.382
3.8646,94.087
3.8677,87.160
3.8708,81.735
3.8739,77.359
3.8770,75.599
3.8801,72.674
3.8832,71.005
3.8863,70.874
3.8894,70.247
3.8925,69.766
3.8956,69.528
3.8987,70.159
3.9018,71.500
3.9049,75.501
3.9080,80.436
3.9110,86.522
3.9141,93.174
3.9172,100.363
3.9203,106.795
3.9234,111.125
3.9265,113.484
3.9296,113.596
3.9327,113.818
3.9358,115.734
3.9389,118.230
3.9420,121.034
3.9451,122.966
3.9482,124.769
3.9513,126.924
3.9544,130.448
3.9575,135.001
3.9606,139.472
3.9636,142.164
3.9667,143.396
3.9698,144.116
3.9729,144.549
3.9760,145.318
3.9791,146.528
3.9822,147.430
3.9853,146.998
3.9884,146.218
3.9915,145.570
3.9946,145.305
3.9977,145.066
4.0008,144.763
4.0039,144.927
4.0070,145.028
4.0101,144.786
4.0132,142.953
4.0162,138.641
4.0193,132.286
4.0224,125.859
4.0255,120.971
4.0286,117.822
4.0317,117.115
4.0348,115.990
4.0379,116.518
4.0410,116.334
4.0441,112.215
4.0472,107.653
4.0503,101.484
4.0534,89.637
4.0565,82.321
4.0596,79.885
4.0627,77.488
4.0658,75.600
4.0688,74.751
4.0719,75.133
4.0750,75.954
4.0781,78.540
4.0812,81.268
4.0843,85.037
4.0874,88.381
4.0905,93.765
4.0936,98.862
4.0967,106.059
4.0998,112.359
4.1029,118.131
4.1060,120.299
4.1091,120.588
4.1122,123.187
4.1153,126.806
4.1184,130.027
4.1214,131.732
4.1245,133.028
4.1276,138.567
4.1307,145.038
4.1338,147.182
4.1369,145.121
4.1400,143.654
4.1431,145.471
4.1462,146.349
4.1493,144.557
4.1524,146.599
4.1555,148.120
4.1586,148.817
4.1617,149.528
4.1648,149.420
4.1679,148.676
4.1710,147.763
4.1741,146.955
4.1771,146.129
4.1802,145.453
4.1833,145.093
4.1864,144.952
4.1895,144.724
4.1926,144.436
4.1957,143.916
4.1988,143.249
4.2019,141.191
4.2050,138.338
4.2081,134.131
4.2112,130.643
4.2143,129.652
4.2174,126.665
4.2205,118.749
4.2236,110.721
4.2267,104.620
4.2297,100.458
4.2328,95.759
4.2359,91.013
4.2390,86.442
4.2421,83.214
4.2452,81.805
4.2483,81.176
4.2514,80.586
4.2545,80.187
4.2576,81.893
4.2607,84.035
4.2638,87.831
4.2669,89.921
4.2700,94.753
4.2731,101.385
4.2762,105.858
4.2793,109.412
4.2823,115.702
4.2854,123.124
4.2885,128.685
4.2916,133.676
4.2947,138.805
4.2978,140.802
4.3009,143.919
4.3040,147.153
4.3071,148.538
4.3102,148.886
4.3133,149.285
4.3164,149.621
4.3195,149.294
4.3226,149.810
4.3257,149.709
4.3288,149.948
4.3319,150.540
4.3349,150.675
4.3380,150.880
4.3411,151.409
4.3442,151.667
4.3473,151.667
4.3504,151.258
4.3535,150.959
4.3566,150.925
4.3597,150.916
4.3628,150.760
4.3659,150.604
4.3690,150.352
4.3721,150.287
4.3752,149.410
4.3783,149.239
4.3814,148.822
4.3845,144.887
4.3875,139.416
4.3906,135.709
4.3937,131.419
4.3968,125.884
4.3999,120.141
4.4030,116.949
4.4061,113.728
4.4092,106.864
4.4123,99.842
4.4154,95.455
4.4185,92.851
4.4216,91.482
4.4247,91.618
4.4278,91.810
4.4309,91.887
4.4340,91.932
4.4371,91.361
4.4402,91.403
4.4432,92.855
4.4463,95.272
4.4494,102.831
4.4525,110.778
4.4556,119.500
4.4587,125.904
4.4618,131.360
4.4649,135.346
4.4680,140.054
4.4711,144.499
4.4742,147.760
4.4773,148.673
4.4804,146.381
4.4835,148.352
4.4866,158.367
4.4897,167.533
4.4928,170.836
4.4958,171.473
4.4989,169.014
4.5020,163.221
4.5051,159.092
4.5082,158.807
4.5113,165.956
4.5144,175.920
4.5175,178.578
4.5206,175.592
4.5237,172.999
4.5268,172.531
4.5299,170.520
4.5330,168.735
4.5361,170.818
4.5392,174.343
4.5423,170.889
4.5454,160.558
4.5484,147.107
4.5515,143.074
4.5546,144.158
4.5577,146.742
4.5608,149.231
4.5639,149.462
4.5670,146.819
4.5701,146.007
4.5732,144.714
4.5763,140.292
4.5794,132.862
4.5825,125.405
4.5856,120.189
4.5887,117.517
4.5918,116.698
4.5949,116.472
4.5980,112.604
4.6010,108.277
4.6041,106.973
4.6072,108.161
4.6103,109.201
4.6134,108.599
4.6165,107.633
4.6196,108.483
4.6227,112.668
4.6258,117.353
4.6289,123.596
4.6320,128.797
4.6351,134.510
4.6382,139.625
4.6413,145.348
4.6444,149.908
4.6475,149.793
4.6506,148.397
4.6536,144.249
4.6567,145.662
4.6598,162.641
4.6629,180.378
4.6660,184.826
4.6691,187.383
4.6722,191.186
4.6753,191.523
4.6784,191.758
4.6815,191.752
4.6846,189.407
4.6877,188.255
4.6908,190.752
4.6939,192.752
4.6970,192.620
4.7001,189.994
4.7032,187.888
4.7063,188.714
4.7093,189.062
4.7124,188.975
4.7155,190.288
4.7186,193.476
4.7217,198.298
4.7248,197.380
4.7279,190.548
4.7310,184.944
4.7341,179.177
4.7372,180.070
4.7403,181.007
4.7434,172.432
4.7465,158.982
4.7496,151.001
4.7527,151.530
4.7558,150.972
4.7589,149.710
4.7619,148.368
4.7650,144.156
4.7681,139.897
4.7712,135.394
4.7743,131.312
4.7774,127.213
4.7805,122.958
4.7836,119.754
4.7867,118.218
4.7898,118.512
4.7929,119.371
4.7960,121.775
4.7991,124.862
