Distance_(unit),Gray_Value
1.79772,68.789
1.80081,67.518
1.80391,66.999
1.80700,70.086
1.81010,74.612
1.81319,76.667
1.81628,74.711
1.81938,70.318
1.82247,67.661
1.82557,59.899
1.82866,47.712
1.83176,39.630
1.83485,34.331
1.83794,28.911
1.84104,25.040
1.84413,23.509
1.84723,21.938
1.85032,20.633
1.85341,19.600
1.85651,20.869
1.85960,22.296
1.86270,22.652
1.86579,23.172
1.86889,25.317
1.87198,28.362
1.87507,39.578
1.87817,47.940
1.88126,57.496
1.88436,64.236
1.88745,70.106
1.89054,73.064
1.89364,72.043
1.89673,71.805
1.89983,72.948
1.90292,74.850
1.90602,76.416
1.90911,78.319
1.91220,80.764
1.91530,83.421
1.91839,92.307
1.92149,98.300
1.92458,99.231
1.92768,95.377
1.93077,90.520
1.93386,88.055
1.93696,82.506
1.94005,69.048
1.94315,53.956
1.94624,46.982
1.94933,44.959
1.95243,42.556
1.95552,37.383
1.95862,32.878
1.96171,30.168
1.96481,27.745
1.96790,24.353
1.97099,23.014
1.97409,23.220
1.97718,24.444
1.98028,26.554
1.98337,29.551
1.98646,33.028
1.98956,35.769
1.99265,40.092
1.99575,44.163
1.99884,51.683
2.00194,56.032
2.00503,63.857
2.00812,70.746
2.01122,83.164
2.01431,93.758
2.01741,102.677
2.02050,105.927
2.02359,103.336
2.02669,101.282
2.02978,103.580
2.03288,106.257
2.03597,105.727
2.03907,104.241
2.04216,104.818
2.04525,104.403
2.04835,104.362
2.05144,104.358
2.05454,100.070
2.05763,92.949
2.06072,85.015
2.06382,76.443
2.06691,68.288
2.07001,57.581
2.07310,46.171
2.07620,37.873
2.07929,33.089
2.08238,30.523
2.08548,30.053
2.08857,28.991
2.09167,28.450
2.09476,30.132
2.09786,33.532
2.10095,39.055
2.10404,45.615
2.10714,52.010
2.11023,57.272
2.11333,62.236
2.11642,71.516
2.11951,82.289
2.12261,95.458
2.12570,105.354
2.12880,111.628
2.13189,115.144
2.13499,115.870
2.13808,118.985
2.14117,118.721
2.14427,118.331
2.14736,118.747
2.15046,119.694
2.15355,119.048
2.15664,120.878
2.15974,125.474
2.16283,124.504
2.16593,121.869
2.16902,119.159
2.17212,116.521
2.17521,114.157
2.17830,114.638
2.18140,111.442
2.18449,102.495
2.18759,89.740
2.19068,73.527
2.19377,61.701
2.19687,52.316
2.19996,45.697
2.20306,41.478
2.20615,39.720
2.20925,43.019
2.21234,46.695
2.21543,52.919
2.21853,59.236
2.22162,70.328
2.22472,78.990
2.22781,89.206
2.23090,98.678
2.23400,108.848
2.23709,117.905
2.24019,118.995
2.24328,121.525
2.24638,129.391
2.24947,137.088
2.25256,144.177
2.25566,151.087
2.25875,154.276
2.26185,152.047
2.26494,150.386
2.26803,150.278
2.27113,149.289
2.27422,148.504
2.27732,146.506
2.28041,143.872
2.28351,141.592
2.28660,139.606
2.28969,138.825
2.29279,134.453
2.29588,129.019
2.29898,124.408
2.30207,124.759
2.30517,118.826
2.30826,102.517
2.31135,88.867
2.31445,77.058
2.31754,70.822
2.32064,71.827
2.32373,73.187
2.32682,75.358
2.32992,81.364
2.33301,87.508
2.33611,94.433
2.33920,101.274
2.34230,112.742
2.34539,123.750
2.34848,128.880
2.35158,133.973
2.35467,142.342
2.35777,153.081
2.36086,164.343
2.36395,171.699
2.36705,174.957
2.37014,175.000
2.37324,174.046
2.37633,178.583
2.37943,182.085
2.38252,179.735
2.38561,183.288
2.38871,188.286
2.39180,188.981
2.39490,187.832
2.39799,184.499
2.40108,179.141
2.40418,175.885
2.40727,174.331
2.41037,171.712
2.41346,165.257
2.41656,158.331
2.41965,156.299
2.42274,153.517
2.42584,145.051
2.42893,139.398
2.43203,136.147
2.43512,129.680
2.43822,126.311
2.44131,126.311
2.44440,117.757
2.44750,111.593
2.45059,116.453
2.45369,123.251
2.45678,127.814
2.45987,131.279
2.46297,136.350
2.46606,142.339
2.46916,150.484
2.47225,158.074
2.47535,163.523
2.47844,171.555
2.48153,179.263
2.48463,179.290
2.48772,180.947
2.49082,193.822
2.49391,203.048
2.49700,205.058
2.50010,208.372
2.50319,210.200
2.50629,209.650
2.50938,208.127
2.51248,207.670
2.51557,209.426
2.51866,210.205
2.52176,211.095
2.52485,210.604
2.52795,208.771
2.53104,204.189
2.53413,195.802
2.53723,183.596
2.54032,175.620
2.54342,167.376
2.54651,155.636
2.54961,147.579
2.55270,143.997
2.55579,142.373
2.55889,136.870
2.56198,128.825
2.56508,126.410
2.56817,130.407
2.57126,134.410
2.57436,137.883
2.57745,147.634
2.58055,162.203
2.58364,173.161
2.58674,186.707
2.58983,195.717
2.59292,198.906
2.59602,201.375
2.59911,199.681
2.60221,202.574
2.60530,217.652
2.60839,231.095
2.61149,238.649
2.61458,244.543
2.61768,246.592
2.62077,244.139
2.62387,241.404
2.62696,244.443
2.63005,248.344
2.63315,247.759
2.63624,247.030
2.63934,247.049
2.64243,246.807
2.64553,247.542
2.64862,247.857
2.65171,247.326
2.65481,247.158
2.65790,247.491
2.66100,246.922
2.66409,244.921
2.66718,234.641
2.67028,226.487
2.67337,233.197
2.67647,242.010
2.67956,245.613
2.68266,246.799
2.68575,247.947
2.68884,248.883
2.69194,249.000
2.69503,249.363
2.69813,250.218
2.70122,250.957
2.70431,251.414
2.70741,251.822
2.71050,251.819
2.71360,251.667
2.71669,251.667
2.71979,251.667
2.72288,252.207
2.72597,252.667
2.72907,252.667
2.73216,252.667
2.73526,252.504
2.73835,252.541
2.74144,252.667
2.74454,252.667
2.74763,252.667
2.75073,253.024
2.75382,253.333
2.75692,253.333
2.76001,252.977
2.76310,252.667
2.76620,253.018
2.76929,253.320
2.77239,253.333
2.77548,253.333
2.77857,253.333
2.78167,253.333
2.78476,253.333
2.78786,253.333
2.79095,253.333
2.79405,253.333
2.79714,253.333
2.80023,253.333
2.80333,253.333
2.80642,253.333
2.80952,253.333
2.81261,253.333
2.81571,253.333
2.81880,253.333
2.82189,253.333
2.82499,253.333
2.82808,253.333
2.83118,253.333
2.83427,253.333
2.83736,253.333
2.84046,253.333
2.84355,253.333
2.84665,253.333
2.84974,253.333
2.85284,253.333
2.85593,253.333
2.85902,253.333
2.86212,253.333
2.86521,253.333
2.86831,253.333
2.87140,253.333
2.87449,253.333
2.87759,253.333
2.88068,253.333
2.88378,252.991
2.88687,252.667
2.88997,253.008
2.89306,253.333
2.89615,253.333
2.89925,253.333
2.90234,253.333
2.90544,253.333
2.90853,252.994
2.91162,253.006
2.91472,253.333
2.91781,252.995
2.92091,252.667
2.92400,253.004
2.92710,253.333
2.93019,252.996
2.93328,252.667
2.93638,252.667
2.93947,253.003
2.94257,253.333
2.94566,253.333
2.94876,253.333
2.95185,253.333
2.95494,253.333
2.95804,252.999
2.96113,253.000
2.96423,253.333
2.96732,253.333
2.97041,253.333
2.97351,253.333
2.97660,253.333
2.97970,253.002
2.98279,252.667
2.98589,252.667
2.98898,252.997
2.99207,253.333
2.99517,253.333
2.99826,253.333
3.00136,253.333
3.00445,253.333
3.00754,253.333
3.01064,253.333
3.01373,253.333
3.01683,253.333
3.01992,253.006
3.02302,252.667
3.02611,252.667
3.02920,252.667
3.03230,252.992
3.03539,253.333
3.03849,253.333
3.04158,253.333
3.04467,253.333
3.04777,253.333
3.05086,253.333
3.05396,253.333
3.05705,253.333
3.06015,253.333
3.06324,253.333
3.06633,253.333
3.06943,253.333
3.07252,253.333
3.07562,253.333
3.07871,253.305
3.08180,252.945
3.08490,252.390
3.08799,251.921
3.09109,251.667
3.09418,251.826
3.09728,251.885
3.10037,251.704
3.10346,251.667
3.10656,251.898
3.10965,251.765
3.11275,251.030
3.11584,250.701
3.11893,249.906
3.12203,250.129
3.12512,251.772
3.12822,252.109
3.13131,251.258
3.13441,247.277
3.13750,232.735
3.14059,199.955
3.14369,174.865
3.14678,171.455
3.14988,169.301
3.15297,174.078
3.15606,179.729
3.15916,181.499
3.16225,185.848
3.16535,190.423
3.16844,197.797
3.17154,205.720
3.17463,214.439
3.17772,224.167
3.18082,226.957
3.18391,228.613
3.18701,234.812
3.19010,240.647
3.19320,246.289
3.19629,246.057
3.19938,244.193
3.20248,244.106
3.20557,244.091
3.20867,241.437
3.21176,236.533
3.21485,234.363
3.21795,232.747
3.22104,230.769
3.22414,232.186
3.22723,235.705
3.23033,231.570
3.23342,225.755
3.23651,228.244
3.23961,230.086
3.24270,225.817
3.24580,205.236
3.24889,180.019
3.25198,173.249
3.25508,175.686
3.25817,173.788
3.26127,168.250
3.26436,159.959
3.26746,154.786
3.27055,150.984
3.27364,145.381
3.27674,139.404
3.27983,139.422
3.28293,145.081
3.28602,155.870
3.28911,163.916
3.29221,162.255
3.29530,150.814
3.29840,144.008
3.30149,156.844
3.30459,176.541
3.30768,186.191
3.31077,186.576
3.31387,187.952
3.31696,193.913
3.32006,199.713
3.32315,202.402
3.32625,202.658
3.32934,199.657
3.33243,194.257
3.33553,187.196
3.33862,186.001
3.34172,195.216
3.34481,202.644
3.34790,198.054
3.35100,189.042
3.35409,178.203
3.35719,166.621
3.36028,155.263
3.36338,139.919
3.36647,131.752
3.36956,129.018
3.37266,126.313
3.37575,122.276
3.37885,119.013
3.38194,117.585
3.38503,113.825
3.38813,108.422
3.39122,103.487
3.39432,101.074
3.39741,102.268
3.40051,106.378
3.40360,112.627
3.40669,115.172
3.40979,113.623
3.41288,113.680
3.41598,116.560
3.41907,125.697
3.42216,140.845
3.42526,153.985
3.42835,159.787
3.43145,160.949
3.43454,159.881
3.43764,157.330
3.44073,155.560
3.44382,156.348
3.44692,156.390
3.45001,156.122
3.45311,156.341
3.45620,153.159
3.45929,150.251
3.46239,153.091
3.46548,154.697
3.46858,150.563
3.47167,145.474
3.47477,141.560
3.47786,135.618
3.48095,127.162
3.48405,124.237
3.48714,124.047
3.49024,117.119
3.49333,103.402
3.49643,90.495
3.49952,82.344
3.50261,72.535
3.50571,60.952
3.50880,57.581
3.51190,59.898
3.51499,64.543
3.51808,70.272
3.52118,83.420
3.52427,99.487
3.52737,107.569
3.53046,113.391
3.53356,120.120
3.53665,121.145
3.53974,121.636
3.54284,123.385
3.54593,123.205
3.54903,122.576
3.55212,125.030
3.55521,128.800
3.55831,129.686
3.56140,128.593
3.56450,128.407
3.56759,129.567
3.57069,129.040
3.57378,128.566
3.57687,127.435
3.57997,124.064
3.58306,121.247
3.58616,120.063
3.58925,119.606
3.59234,117.934
3.59544,114.642
3.59853,110.625
3.60163,108.028
3.60472,103.873
3.60782,95.990
3.61091,89.734
3.61400,81.604
3.61710,70.336
3.62019,60.845
3.62329,55.757
3.62638,52.430
3.62947,50.431
3.63257,51.640
3.63566,53.346
3.63876,56.925
3.64185,61.016
3.64495,69.185
3.64804,79.773
3.65113,87.078
3.65423,90.861
3.65732,94.973
3.66042,98.379
3.66351,101.660
3.66660,109.036
3.66970,117.221
3.67279,121.095
3.67589,121.643
3.67898,121.731
3.68208,121.280
3.68517,119.703
3.68826,118.371
3.69136,117.544
3.69445,116.749
3.69755,116.319
3.70064,117.205
3.70374,118.164
3.70683,116.195
3.70992,114.333
3.71302,113.737
3.71611,112.115
3.71921,109.994
3.72230,104.219
3.72539,92.711
3.72849,78.871
3.73158,62.876
3.73468,48.994
3.73777,43.781
3.74087,41.252
3.74396,38.364
3.74705,36.542
3.75015,33.686
3.75324,31.882
3.75634,32.422
3.75943,34.276
3.76252,35.954
3.76562,38.972
3.76871,45.084
3.77181,52.294
3.77490,61.099
3.77800,71.870
3.78109,77.957
3.78418,82.096
3.78728,87.645
3.79037,93.593
3.79347,97.332
3.79656,99.738
3.79965,104.733
3.80275,110.930
3.80584,111.881
3.80894,111.429
3.81203,111.000
3.81513,111.119
3.81822,111.333
3.82131,110.742
3.82441,108.582
3.82750,104.452
3.83060,99.335
3.83369,95.132
3.83679,88.378
3.83988,81.012
3.84297,74.591
3.84607,63.292
3.84916,48.443
3.85226,36.318
3.85535,29.009
3.85844,23.652
3.86154,21.374
3.86463,20.711
3.86773,20.721
3.87082,20.732
3.87392,21.099
3.87701,22.173
3.88010,23.834
3.88320,26.384
3.88629,29.307
3.88939,33.193
3.89248,37.587
3.89557,41.804
3.89867,48.622
3.90176,59.497
3.90486,70.354
3.90795,80.457
3.91105,85.396
3.91414,87.338
3.91723,87.959
3.92033,87.919
3.92342,88.366
3.92652,88.831
3.92961,90.078
3.93270,90.266
3.93580,88.018
3.93889,85.870
3.94199,84.683
3.94508,83.280
3.94818,80.382
3.95127,73.922
3.95436,67.736
3.95746,62.034
3.96055,56.879
3.96365,51.143
3.96674,43.708
3.96983,37.012
3.97293,32.028
3.97602,27.615
3.97912,25.108
3.98221,22.700
3.98531,21.188
3.98840,20.614
3.99149,20.836
3.99459,21.693
3.99768,23.319
4.00078,25.379
4.00387,26.752
4.00697,28.752
4.01006,31.166
4.01315,35.844
4.01625,41.051
4.01934,48.296
4.02244,55.823
4.02553,64.254
4.02862,67.661
4.03172,71.800
4.03481,76.067
4.03791,79.194
4.04100,79.820
4.04410,79.249
4.04719,77.602
4.05028,75.666
4.05338,75.527
4.05647,77.484
4.05957,79.661
4.06266,79.101
4.06575,73.124
4.06885,64.315
4.07194,55.333
4.07504,47.595
4.07813,45.907
4.08123,43.757
4.08432,40.794
4.08741,36.705
4.09051,32.348
4.09360,28.668
4.09670,24.795
4.09979,20.518
4.10288,18.257
4.10598,17.333
4.10907,17.067
4.11217,16.213
4.11526,15.870
4.11836,16.638
4.12145,17.333
4.12454,18.448
4.12764,22.820
4.13073,28.514
4.13383,32.835
4.13692,35.321
4.14001,37.671
4.14311,40.802
4.14620,44.470
4.14930,50.161
4.15239,53.829
4.15549,54.292
4.15858,54.213
4.16167,53.493
4.16477,51.645
4.16786,51.525
4.17096,53.270
4.17405,54.730
4.17715,56.171
4.18024,54.944
4.18333,52.133
4.18643,50.360
4.18952,48.462
4.19262,45.216
4.19571,40.246
4.19880,35.238
4.20190,32.384
4.20499,28.265
4.20809,22.661
4.21118,17.851
4.21428,14.704
4.21737,14.252
4.22046,13.996
4.22356,13.333
4.22665,13.333
4.22975,13.333
4.23284,13.524
4.23593,14.285
4.23903,15.292
4.24212,16.200
4.24522,17.612
4.24831,20.751
4.25141,23.759
4.25450,27.620
4.25759,31.003
4.26069,33.548
4.26378,35.283
4.26688,36.333
4.26997,37.121
4.27306,38.143
4.27616,39.239
4.27925,40.341
4.28235,41.838
4.28544,43.904
4.28854,45.003
4.29163,45.446
4.29472,45.707
4.29782,45.903
4.30091,46.032
4.30401,45.514
4.30710,42.908
4.31019,38.690
4.31329,34.053
4.31638,30.178
4.31948,27.500
4.32257,25.194
4.32567,23.902
4.32876,22.029
4.33185,19.462
4.33495,17.364
4.33804,15.381
4.34114,14.481
4.34423,13.995
4.34732,13.984
4.35042,13.948
4.35351,13.939
4.35661,14.265
4.35970,15.327
4.36280,16.654
4.36589,18.248
4.36898,20.475
4.37208,24.122
4.37517,25.726
4.37827,26.937
4.38136,28.941
4.38446,31.117
4.38755,32.972
4.39064,34.759
4.39374,35.749
4.39683,36.522
4.39993,36.411
4.40302,35.929
4.40611,35.711
4.40921,35.397
4.41230,34.585
4.41540,34.352
4.41849,34.090
4.42159,33.589
4.42468,33.751
4.42777,32.162
4.43087,29.528
4.43396,26.928
4.43706,24.414
4.44015,21.718
4.44324,18.166
4.44634,15.262
4.44943,13.640
4.45253,12.150
4.45562,11.003
4.45872,9.930
4.46181,9.547
4.46490,8.905
4.46800,8.781
4.47109,9.510
4.47419,10.512
4.47728,10.555
4.48037,11.045
4.48347,11.677
4.48656,12.333
4.48966,12.495
4.49275,13.806
4.49585,16.977
4.49894,19.642
4.50203,22.387
4.50513,25.226
4.50822,27.319
4.51132,28.572
4.51441,29.333
4.51750,29.510
4.52060,30.162
4.52369,30.524
4.52679,31.171
4.52988,30.998
4.53298,30.098
4.53607,29.099
4.53916,28.328
4.54226,28.019
4.54535,26.769
4.54845,25.864
4.55154,24.970
4.55464,23.050
4.55773,20.396
4.56082,17.857
4.56392,15.705
4.56701,14.077
4.57011,12.362
4.57320,11.105
4.57629,10.333
4.57939,10.030
4.58248,9.000
4.58558,9.000
4.58867,9.000
4.59177,9.000
4.59486,9.000
4.59795,9.215
4.60105,10.058
4.60414,10.711
4.60724,11.810
4.61033,12.963
4.61342,14.000
4.61652,14.884
4.61961,18.220
4.62271,19.188
4.62580,20.241
4.62890,21.992
4.63199,23.298
4.63508,24.641
4.63818,25.811
4.64127,26.550
4.64437,27.550
4.64746,28.333
4.65055,28.118
4.65365,27.145
4.65674,26.668
4.65984,26.977
4.66293,25.454
4.66603,24.312
4.66912,22.796
4.67221,21.782
4.67531,20.315
4.67840,18.579
4.68150,16.510
4.68459,14.348
4.68769,12.914
4.69078,11.548
4.69387,9.742
4.69697,9.266
4.70006,8.823
4.70316,8.667
4.70625,8.667
4.70934,8.667
4.71244,8.609
4.71553,8.331
4.71863,8.151
4.72172,8.810
4.72481,9.353
4.72791,10.535
4.73100,11.663
4.73410,13.046
4.73719,13.459
4.74029,14.467
4.74338,16.462
4.74647,17.165
4.74957,18.019
4.75266,18.298
4.75576,19.000
4.75885,19.000
4.76195,19.000
4.76504,19.375
4.76813,20.949
4.77123,20.655
4.77432,19.278
4.77742,19.000
4.78051,19.000
4.78360,19.000
4.78670,19.102
4.78979,19.244
4.79289,18.179
4.79598,17.821
4.79908,16.843
