Distance_(unit),Gray_Value
1.09225,10.333
1.09534,11.140
1.09843,11.258
1.10153,11.318
1.10462,11.333
1.10772,12.052
1.11081,12.156
1.11391,11.456
1.11700,11.333
1.12009,11.118
1.12319,10.445
1.12628,10.333
1.12938,10.333
1.13247,10.133
1.13556,10.079
1.13866,9.448
1.14175,9.333
1.14485,8.491
1.14794,8.333
1.15104,7.772
1.15413,7.106
1.15722,7.000
1.16032,7.000
1.16341,7.560
1.16651,7.667
1.16960,8.226
1.17269,9.172
1.17579,9.533
1.17888,10.211
1.18198,10.891
1.18507,11.000
1.18817,12.394
1.19126,12.667
1.19435,12.667
1.19745,13.502
1.20054,13.667
1.20364,13.667
1.20673,13.667
1.20982,13.670
1.21292,13.667
1.21601,12.873
1.21911,12.401
1.22220,11.502
1.22530,10.502
1.22839,9.862
1.23148,9.686
1.23458,9.611
1.23767,8.762
1.24077,8.376
1.24386,8.333
1.24696,8.911
1.25005,9.005
1.25314,9.272
1.25624,9.333
1.25933,9.333
1.26243,9.333
1.26552,9.783
1.26861,10.249
1.27171,11.158
1.27480,11.994
1.27790,12.690
1.28099,13.789
1.28409,14.107
1.28718,15.119
1.29027,16.156
1.29337,17.155
1.29646,17.333
1.29956,17.333
1.30265,16.513
1.30574,15.240
1.30884,14.180
1.31193,12.908
1.31503,12.667
1.31812,12.577
1.32122,11.833
1.32431,11.346
1.32740,10.510
1.33050,10.329
1.33359,9.799
1.33669,9.400
1.33978,9.333
1.34287,9.333
1.34597,9.333
1.34906,9.333
1.35216,10.147
1.35525,10.333
1.35835,10.454
1.36144,12.667
1.36453,13.447
1.36763,13.993
1.37072,14.920
1.37382,16.022
1.37691,17.398
1.38000,17.667
1.38310,18.476
1.38619,20.112
1.38929,20.478
1.39238,20.504
1.39548,20.530
1.39857,20.286
1.40166,20.247
1.40476,20.004
1.40785,19.866
1.41095,17.827
1.41404,17.248
1.41714,16.241
1.42023,14.123
1.42332,12.059
1.42642,10.002
1.42951,8.583
1.43261,8.333
1.43570,7.264
1.43879,7.060
1.44189,7.546
1.44498,7.667
1.44808,8.467
1.45117,8.667
1.45427,9.202
1.45736,9.600
1.46045,12.099
1.46355,14.059
1.46664,16.477
1.46974,18.329
1.47283,19.819
1.47592,21.140
1.47902,21.614
1.48211,21.667
1.48521,21.667
1.48830,21.667
1.49140,21.837
1.49449,21.898
1.49758,21.552
1.50068,20.778
1.50377,20.392
1.50687,20.214
1.50996,19.231
1.51305,18.208
1.51615,17.209
1.51924,15.682
1.52234,13.682
1.52543,11.740
1.52853,10.544
1.53162,9.989
1.53471,8.660
1.53781,8.890
1.54090,9.347
1.54400,10.400
1.54709,12.241
1.55018,13.715
1.55328,14.786
1.55637,15.524
1.55947,18.455
1.56256,19.576
1.56566,19.667
1.56875,20.451
1.57184,21.962
1.57494,22.341
1.57803,23.124
1.58113,23.594
1.58422,22.885
1.58732,22.637
1.59041,22.396
1.59350,22.203
1.59660,21.981
1.59969,21.899
1.60279,21.712
1.60588,21.431
1.60897,16.752
1.61207,15.357
1.61516,13.957
1.61826,12.899
1.62135,12.422
1.62445,11.557
1.62754,10.816
1.63063,10.150
1.63373,8.708
1.63682,8.333
1.63992,8.333
1.64301,9.107
1.64610,10.364
1.64920,10.989
1.65229,12.568
1.65539,13.946
1.65848,17.912
1.66158,20.285
1.66467,21.951
1.66776,24.074
1.67086,26.041
1.67395,27.397
1.67705,29.826
1.68014,30.856
1.68323,30.153
1.68633,30.171
1.68942,30.779
1.69252,31.249
1.69561,32.089
1.69871,31.007
1.70180,27.106
1.70489,23.704
1.70799,19.507
1.71108,16.914
1.71418,13.682
1.71727,10.660
1.72036,9.223
1.72346,8.747
1.72655,8.350
1.72965,8.384
1.73274,8.679
1.73584,8.789
1.73893,9.609
1.74202,11.790
1.74512,13.757
1.74821,15.768
1.75131,17.826
1.75440,20.105
1.75750,23.332
1.76059,25.405
1.76368,26.807
1.76678,29.555
1.76987,32.127
1.77297,33.653
1.77606,33.683
1.77915,32.349
1.78225,31.306
1.78534,30.077
1.78844,28.784
1.79153,27.110
1.79463,25.576
1.79772,24.335
1.80081,22.837
1.80391,21.902
1.80700,19.373
1.81010,17.378
1.81319,15.256
1.81628,12.917
1.81938,11.584
1.82247,10.834
1.82557,9.918
1.82866,9.748
1.83176,11.196
1.83485,11.418
1.83794,11.333
1.84104,12.080
1.84413,14.146
1.84723,16.673
1.85032,19.321
1.85341,21.241
1.85651,24.644
1.85960,27.064
1.86270,28.625
1.86579,30.094
1.86889,32.461
1.87198,34.030
1.87507,35.322
1.87817,36.408
1.88126,36.667
1.88436,35.926
1.88745,34.580
1.89054,32.574
1.89364,30.029
1.89673,27.447
1.89983,25.224
1.90292,23.683
1.90602,20.137
1.90911,18.643
1.91220,17.992
1.91530,17.131
1.91839,16.483
1.92149,15.874
1.92458,16.069
1.92768,15.818
1.93077,16.156
1.93386,16.333
1.93696,16.822
1.94005,17.740
1.94315,19.931
1.94624,22.360
1.94933,25.439
1.95243,27.308
1.95552,28.641
1.95862,29.929
1.96171,31.683
1.96481,32.963
1.96790,34.042
1.97099,33.812
1.97409,33.083
1.97718,32.728
1.98028,31.387
1.98337,30.925
1.98646,30.799
1.98956,29.803
1.99265,28.030
1.99575,25.444
1.99884,22.265
2.00194,20.310
2.00503,18.946
2.00812,17.583
2.01122,15.611
2.01431,14.105
2.01741,12.976
2.02050,12.667
2.02359,13.148
2.02669,13.333
2.02978,14.774
2.03288,15.813
2.03597,17.679
2.03907,18.333
2.04216,22.646
2.04525,25.985
2.04835,30.010
2.05144,32.768
2.05454,36.680
2.05763,40.389
2.06072,43.463
2.06382,43.603
2.06691,41.939
2.07001,40.974
2.07310,41.668
2.07620,43.428
2.07929,41.969
2.08238,39.988
2.08548,38.197
2.08857,35.955
2.09167,33.218
2.09476,30.654
2.09786,27.629
2.10095,24.998
2.10404,21.277
2.10714,19.312
2.11023,19.000
2.11333,17.818
2.11642,16.753
2.11951,15.780
2.12261,14.755
2.12570,14.570
2.12880,15.924
2.13189,18.961
2.13499,23.144
2.13808,28.129
2.14117,33.209
2.14427,37.468
2.14736,40.125
2.15046,41.706
2.15355,41.059
2.15664,40.725
2.15974,41.239
2.16283,41.420
2.16593,41.564
2.16902,40.995
2.17212,40.210
2.17521,39.760
2.17830,38.968
2.18140,38.222
2.18449,38.780
2.18759,39.538
2.19068,38.523
2.19377,34.627
2.19687,30.144
2.19996,26.793
2.20306,20.175
2.20615,17.435
2.20925,17.160
2.21234,17.002
2.21543,16.374
2.21853,16.035
2.22162,15.851
2.22472,15.882
2.22781,17.873
2.23090,19.735
2.23400,22.825
2.23709,26.076
2.24019,32.302
2.24328,36.510
2.24638,40.584
2.24947,43.477
2.25256,46.205
2.25566,47.038
2.25875,46.385
2.26185,44.949
2.26494,43.104
2.26803,41.580
2.27113,40.085
2.27422,38.729
2.27732,40.181
2.28041,40.216
2.28351,38.657
2.28660,37.324
2.28969,34.843
2.29279,30.777
2.29588,26.619
2.29898,24.192
2.30207,21.631
2.30517,20.216
2.30826,20.000
2.31135,20.000
2.31445,20.000
2.31754,20.000
2.32064,19.704
2.32373,20.188
2.32682,22.471
2.32992,25.567
2.33301,30.557
2.33611,33.044
2.33920,35.975
2.34230,38.870
2.34539,45.113
2.34848,51.666
2.35158,59.191
2.35467,60.967
2.35777,61.384
2.36086,59.594
2.36395,54.533
2.36705,51.281
2.37014,50.198
2.37324,47.760
2.37633,46.869
2.37943,45.653
2.38252,41.947
2.38561,39.867
2.38871,37.118
2.39180,35.760
2.39490,31.966
2.39799,28.485
2.40108,24.730
2.40418,22.649
2.40727,21.665
2.41037,21.276
2.41346,21.536
2.41656,22.334
2.41965,24.217
2.42274,25.450
2.42584,28.331
2.42893,31.404
2.43203,35.555
2.43512,39.496
2.43822,43.545
2.44131,46.549
2.44440,48.127
2.44750,49.562
2.45059,53.884
2.45369,55.899
2.45678,59.901
2.45987,64.173
2.46297,63.742
2.46606,62.257
2.46916,60.795
2.47225,56.708
2.47535,53.022
2.47844,52.433
2.48153,51.357
2.48463,47.660
2.48772,43.502
2.49082,39.952
2.49391,35.483
2.49700,31.318
2.50010,26.893
2.50319,24.939
2.50629,24.368
2.50938,23.835
2.51248,24.433
2.51557,26.193
2.51866,27.854
2.52176,30.148
2.52485,33.443
2.52795,36.548
2.53104,40.836
2.53413,43.662
2.53723,47.533
2.54032,51.695
2.54342,57.783
2.54651,63.196
2.54961,68.465
2.55270,70.958
2.55579,71.373
2.55889,71.167
2.56198,71.504
2.56508,72.665
2.56817,73.404
2.57126,70.550
2.57436,65.557
2.57745,60.137
2.58055,50.818
2.58364,42.978
2.58674,36.878
2.58983,34.625
2.59292,31.181
2.59602,27.089
2.59911,26.265
2.60221,25.323
2.60530,24.684
2.60839,25.555
2.61149,26.872
2.61458,27.333
2.61768,28.692
2.62077,32.071
2.62387,39.833
2.62696,44.485
2.63005,48.065
2.63315,51.084
2.63624,55.986
2.63934,59.526
2.64243,63.082
2.64553,66.276
2.64862,71.812
2.65171,75.188
2.65481,80.240
2.65790,84.451
2.66100,81.971
2.66409,81.023
2.66718,82.810
2.67028,79.664
2.67337,71.876
2.67647,66.753
2.67956,62.730
2.68266,58.036
2.68575,51.923
2.68884,45.149
2.69194,39.769
2.69503,36.150
2.69813,32.232
2.70122,29.784
2.70431,28.974
2.70741,28.323
2.71050,28.906
2.71360,30.397
2.71669,32.578
2.71979,35.356
2.72288,41.496
2.72597,50.141
2.72907,61.159
2.73216,68.860
2.73526,70.467
2.73835,70.561
2.74144,71.555
2.74454,72.077
2.74763,76.679
2.75073,82.542
2.75382,85.858
2.75692,87.801
2.76001,90.034
2.76310,89.807
2.76620,85.635
2.76929,81.867
2.77239,77.189
2.77548,72.407
2.77857,67.196
2.78167,63.330
2.78476,59.692
2.78786,51.134
2.79095,41.697
2.79405,38.239
2.79714,35.045
2.80023,32.986
2.80333,32.152
2.80642,31.639
2.80952,32.639
2.81261,35.058
2.81571,38.271
2.81880,41.318
2.82189,46.179
2.82499,51.414
2.82808,57.185
2.83118,62.572
2.83427,71.209
2.83736,79.362
2.84046,85.060
2.84355,86.662
2.84665,88.150
2.84974,88.125
2.85284,86.889
2.85593,87.160
2.85902,88.330
2.86212,90.312
2.86521,90.831
2.86831,88.044
2.87140,82.461
2.87449,76.644
2.87759,72.496
2.88068,68.036
2.88378,62.243
2.88687,58.047
2.88997,54.905
2.89306,50.400
2.89615,42.956
2.89925,37.013
2.90234,33.968
2.90544,33.003
2.90853,34.601
2.91162,37.445
2.91472,39.820
2.91781,42.169
2.92091,48.965
2.92400,54.995
2.92710,63.492
2.93019,73.327
2.93328,88.017
2.93638,99.812
2.93947,109.067
2.94257,111.169
2.94566,107.618
2.94876,103.992
2.95185,104.737
2.95494,108.507
2.95804,109.418
2.96113,110.143
2.96423,109.461
2.96732,106.579
2.97041,95.612
2.97351,85.502
2.97660,77.827
2.97970,71.569
2.98279,65.400
2.98589,61.416
2.98898,57.420
2.99207,53.846
2.99517,47.906
2.99826,42.901
3.00136,39.168
3.00445,37.700
3.00754,40.539
3.01064,43.309
3.01373,47.120
3.01683,50.308
3.01992,55.118
3.02302,62.435
3.02611,76.572
3.02920,89.816
3.03230,103.281
3.03539,113.839
3.03849,120.321
3.04158,124.075
3.04467,125.769
3.04777,125.233
3.05086,121.767
3.05396,117.998
3.05705,116.588
3.06015,118.058
3.06324,121.381
3.06633,123.448
3.06943,117.194
3.07252,105.631
3.07562,98.275
3.07871,89.878
3.08180,79.499
3.08490,72.593
3.08799,63.352
3.09109,54.750
3.09418,49.392
3.09728,46.241
3.10037,45.127
3.10346,44.747
3.10656,47.464
3.10965,51.675
3.11275,59.034
3.11584,66.261
3.11893,74.975
3.12203,83.103
3.12512,92.402
3.12822,102.023
3.13131,110.320
3.13441,114.949
3.13750,116.992
3.14059,120.413
3.14369,122.829
3.14678,121.065
3.14988,118.233
3.15297,117.276
3.15606,118.921
3.15916,121.343
3.16225,120.844
3.16535,115.787
3.16844,108.307
3.17154,105.915
3.17463,108.044
3.17772,105.380
3.18082,94.155
3.18391,83.491
3.18701,73.677
3.19010,65.800
3.19320,61.513
