Distance_(unit),Gray_Value
1.1325,21.067
1.1356,20.579
1.1387,19.996
1.1418,19.691
1.1448,18.365
1.1479,18.020
1.1510,18.000
1.1541,18.000
1.1572,18.897
1.1603,19.000
1.1634,19.668
1.1665,20.866
1.1696,21.007
1.1727,22.167
1.1758,22.569
1.1789,22.889
1.1820,24.183
1.1851,25.228
1.1882,26.526
1.1913,27.507
1.1944,28.729
1.1974,29.532
1.2005,29.954
1.2036,30.639
1.2067,31.264
1.2098,31.333
1.2129,31.333
1.2160,32.225
1.2191,32.630
1.2222,32.667
1.2253,33.558
1.2284,33.667
1.2315,33.356
1.2346,33.894
1.2377,36.071
1.2408,37.223
1.2439,38.223
1.2470,37.444
1.2500,37.333
1.2531,36.235
1.2562,35.811
1.2593,35.365
1.2624,34.396
1.2655,33.141
1.2686,32.113
1.2717,30.049
1.2748,28.887
1.2779,28.452
1.2810,28.356
1.2841,28.056
1.2872,27.411
1.2903,27.596
1.2934,27.628
1.2965,27.615
1.2996,27.597
1.3027,27.579
1.3057,27.562
1.3088,27.544
1.3119,28.115
1.3150,28.176
1.3181,28.158
1.3212,28.140
1.3243,28.123
1.3274,28.105
1.3305,28.304
1.3336,28.333
1.3367,29.802
1.3398,30.486
1.3429,30.943
1.3460,32.027
1.3491,32.158
1.3522,33.028
1.3553,34.095
1.3583,33.730
1.3614,33.667
1.3645,33.667
1.3676,33.374
1.3707,33.333
1.3738,33.333
1.3769,33.333
1.3800,30.409
1.3831,30.000
1.3862,29.416
1.3893,29.333
1.3924,29.453
1.3955,29.974
1.3986,29.756
1.4017,30.545
1.4048,30.083
1.4079,31.158
1.4109,31.606
1.4140,32.537
1.4171,32.762
1.4202,33.849
1.4233,34.676
1.4264,35.556
1.4295,38.057
1.4326,38.915
1.4357,40.768
1.4388,42.837
1.4419,45.223
1.4450,47.398
1.4481,49.227
1.4512,50.337
1.4543,54.458
1.4574,55.668
1.4605,55.799
1.4635,56.709
1.4666,57.464
1.4697,57.981
1.4728,58.346
1.4759,58.922
1.4790,60.447
1.4821,61.148
1.4852,61.230
1.4883,62.276
1.4914,62.932
1.4945,63.668
1.4976,63.973
1.5007,64.000
1.5038,63.221
1.5069,63.588
1.5100,64.272
1.5131,64.398
1.5161,65.493
1.5192,66.531
1.5223,66.667
1.5254,66.667
1.5285,68.395
1.5316,68.667
1.5347,68.954
1.5378,69.863
1.5409,70.863
1.5440,71.863
1.5471,72.000
1.5502,72.000
1.5533,74.585
1.5564,73.277
1.5595,72.813
1.5626,73.828
1.5657,74.000
1.5688,72.566
1.5718,71.799
1.5749,73.210
1.5780,72.208
1.5811,71.141
1.5842,70.427
1.5873,70.333
1.5904,69.189
1.5935,69.000
1.5966,68.714
1.5997,67.998
1.6028,65.720
1.6059,63.167
1.6090,61.610
1.6121,61.146
1.6152,59.707
1.6183,56.612
1.6214,54.630
1.6244,55.404
1.6275,50.838
1.6306,48.901
1.6337,47.007
1.6368,45.530
1.6399,43.060
1.6430,41.246
1.6461,39.503
1.6492,38.047
1.6523,35.880
1.6554,34.628
1.6585,33.967
1.6616,33.356
1.6647,32.186
1.6678,31.361
1.6709,30.879
1.6740,30.403
1.6770,32.041
1.6801,32.287
1.6832,33.368
1.6863,33.863
1.6894,35.117
1.6925,35.790
1.6956,37.115
1.6987,37.323
1.7018,37.612
1.7049,37.988
1.7080,38.063
1.7111,38.081
1.7142,38.098
1.7173,38.116
1.7204,37.964
1.7235,37.969
1.7266,38.004
1.7296,38.039
1.7327,38.184
1.7358,38.222
1.7389,38.239
1.7420,38.257
1.7451,37.761
1.7482,37.667
1.7513,38.229
1.7544,38.333
1.7575,38.333
1.7606,38.333
1.7637,37.771
1.7668,37.667
1.7699,37.947
1.7730,38.000
1.7761,38.842
1.7792,39.000
1.7822,40.619
1.7853,41.828
1.7884,43.366
1.7915,43.934
1.7946,44.840
1.7977,45.840
1.8008,48.708
1.8039,51.362
1.8070,53.324
1.8101,55.844
1.8132,58.127
1.8163,58.841
1.8194,59.352
1.8225,59.478
1.8256,61.041
1.8287,62.206
1.8318,63.742
1.8348,65.026
1.8379,66.661
1.8410,67.682
1.8441,68.463
1.8472,68.376
1.8503,68.175
1.8534,68.170
1.8565,68.197
1.8596,69.213
1.8627,69.518
1.8658,69.571
1.8689,69.615
1.8720,69.659
1.8751,68.863
1.8782,68.677
1.8813,68.667
1.8844,68.389
1.8875,68.333
1.8905,69.037
1.8936,69.303
1.8967,69.056
1.8998,65.122
1.9029,63.226
1.9060,62.446
1.9091,61.503
1.9122,59.950
1.9153,59.013
1.9184,57.379
1.9215,56.733
1.9246,54.181
1.9277,54.365
1.9308,54.640
1.9339,53.281
1.9370,52.077
1.9401,51.200
1.9431,51.012
1.9462,51.827
1.9493,50.158
1.9524,49.238
1.9555,48.394
1.9586,48.245
1.9617,48.189
1.9648,47.960
1.9679,47.291
1.9710,47.175
1.9741,47.274
1.9772,47.211
1.9803,47.734
1.9834,46.840
1.9865,46.077
1.9896,44.903
1.9927,44.428
1.9957,43.827
1.9988,41.780
2.0019,41.095
2.0050,40.331
2.0081,40.212
2.0112,40.095
2.0143,39.581
2.0174,38.945
2.0205,38.698
2.0236,39.179
2.0267,39.057
2.0298,39.000
2.0329,39.000
2.0360,38.727
2.0391,38.667
2.0422,38.299
2.0453,38.190
2.0483,40.756
2.0514,41.718
2.0545,39.690
2.0576,38.828
2.0607,41.671
2.0638,42.333
2.0669,39.618
2.0700,39.234
2.0731,37.568
2.0762,37.173
2.0793,36.947
2.0824,36.705
2.0855,35.950
2.0886,35.686
2.0917,35.124
2.0948,34.485
2.0979,34.860
2.1009,34.700
2.1040,34.122
2.1071,34.002
2.1102,33.461
2.1133,33.333
2.1164,33.333
2.1195,33.333
2.1226,33.445
2.1257,33.497
2.1288,34.450
2.1319,34.667
2.1350,34.937
2.1381,35.145
2.1412,35.657
2.1443,35.774
2.1474,36.053
2.1505,36.327
2.1536,36.293
2.1566,36.631
2.1597,37.492
2.1628,37.667
2.1659,38.064
2.1690,38.133
2.1721,39.752
2.1752,40.407
2.1783,40.939
2.1814,41.736
2.1845,42.337
2.1876,42.766
2.1907,43.766
2.1938,44.000
2.1969,43.563
2.2000,43.883
2.2031,42.801
2.2062,41.143
2.2092,40.254
2.2123,40.019
2.2154,39.925
2.2185,39.175
2.2216,39.534
2.2247,39.669
2.2278,40.468
2.2309,39.665
2.2340,39.161
2.2371,39.557
2.2402,38.713
2.2433,37.833
2.2464,37.133
2.2495,36.792
2.2526,36.749
2.2557,36.758
2.2588,36.953
2.2618,37.000
2.2649,37.000
2.2680,37.000
2.2711,37.324
2.2742,37.433
2.2773,37.991
2.2804,38.562
2.2835,38.667
2.2866,38.667
2.2897,38.667
2.2928,38.667
2.2959,40.827
2.2990,40.596
2.3021,41.915
2.3052,43.935
2.3083,46.143
2.3114,47.328
2.3144,51.198
2.3175,55.645
2.3206,50.915
2.3237,49.073
2.3268,50.675
2.3299,54.130
2.3330,54.971
2.3361,51.040
2.3392,46.063
2.3423,43.985
2.3454,47.127
2.3485,48.000
2.3516,46.682
2.3547,45.543
2.3578,43.830
2.3609,42.785
2.3640,41.811
2.3670,40.861
2.3701,39.615
2.3732,38.807
2.3763,37.353
2.3794,36.299
2.3825,35.237
2.3856,35.000
2.3887,33.796
2.3918,32.840
2.3949,33.454
2.3980,33.667
2.4011,34.191
2.4042,34.760
2.4073,35.241
2.4104,35.545
2.4135,36.434
2.4166,36.667
2.4196,37.268
2.4227,38.210
2.4258,39.540
2.4289,41.270
2.4320,42.973
2.4351,44.428
2.4382,46.506
2.4413,47.334
2.4444,48.915
2.4475,49.662
2.4506,50.722
2.4537,51.000
2.4568,51.260
2.4599,51.333
2.4630,51.558
2.4661,51.651
2.4692,50.861
2.4723,52.900
2.4753,54.776
2.4784,54.531
2.4815,55.312
2.4846,56.757
2.4877,56.179
2.4908,53.576
2.4939,51.434
2.4970,50.569
2.5001,48.498
2.5032,46.542
2.5063,44.067
2.5094,42.271
2.5125,40.284
2.5156,38.793
2.5187,36.452
2.5218,35.740
2.5249,35.089
2.5279,34.520
2.5310,34.129
2.5341,33.752
2.5372,33.680
2.5403,34.663
2.5434,37.058
2.5465,38.956
2.5496,39.996
2.5527,41.142
2.5558,42.349
2.5589,44.097
2.5620,45.560
2.5651,46.704
2.5682,46.877
2.5713,49.047
2.5744,51.465
2.5775,50.952
2.5805,50.920
2.5836,52.916
2.5867,55.268
2.5898,55.016
2.5929,54.797
2.5960,58.017
2.5991,56.461
2.6022,57.058
2.6053,59.379
2.6084,57.945
2.6115,57.268
2.6146,57.394
2.6177,56.125
2.6208,55.321
2.6239,54.056
2.6270,53.903
2.6301,52.464
2.6331,50.087
2.6362,49.059
2.6393,49.962
2.6424,45.534
2.6455,43.158
2.6486,41.817
2.6517,40.952
2.6548,39.866
2.6579,38.337
2.6610,37.341
2.6641,36.945
2.6672,34.987
2.6703,34.562
2.6734,35.043
2.6765,35.965
2.6796,37.245
2.6827,38.585
2.6857,38.984
2.6888,40.237
2.6919,40.162
2.6950,42.543
2.6981,45.825
2.7012,47.872
2.7043,49.048
2.7074,50.773
2.7105,52.653
2.7136,54.500
2.7167,59.407
2.7198,62.037
2.7229,64.096
2.7260,66.229
2.7291,67.876
2.7322,67.785
2.7353,68.103
2.7384,68.101
2.7414,68.264
2.7445,69.593
2.7476,70.394
2.7507,69.117
2.7538,67.414
2.7569,66.748
2.7600,64.844
2.7631,62.168
2.7662,60.213
2.7693,57.936
2.7724,55.688
2.7755,52.934
2.7786,50.165
2.7817,48.149
2.7848,46.929
2.7879,46.622
2.7910,43.920
2.7940,42.175
2.7971,42.277
2.8002,41.545
2.8033,41.225
2.8064,39.805
2.8095,39.337
2.8126,38.608
2.8157,39.377
2.8188,40.865
2.8219,43.218
2.8250,44.929
2.8281,47.731
2.8312,51.186
2.8343,53.982
2.8374,55.650
2.8405,57.441
2.8436,58.960
2.8466,61.322
2.8497,64.475
2.8528,68.772
2.8559,71.374
2.8590,74.769
2.8621,76.513
2.8652,77.198
2.8683,77.211
2.8714,76.770
2.8745,76.743
2.8776,78.068
2.8807,78.524
2.8838,77.815
2.8869,76.401
2.8900,71.840
2.8931,69.438
2.8962,68.468
2.8992,66.766
2.9023,65.376
2.9054,64.146
2.9085,62.656
2.9116,61.444
2.9147,57.224
2.9178,50.979
2.9209,47.092
2.9240,47.061
2.9271,44.383
2.9302,41.624
2.9333,41.021
2.9364,39.329
2.9395,39.512
2.9426,38.966
2.9457,38.421
2.9488,37.596
2.9518,37.498
2.9549,38.381
2.9580,39.861
2.9611,41.090
2.9642,44.718
2.9673,47.490
2.9704,52.141
2.9735,54.818
2.9766,59.888
2.9797,62.274
2.9828,65.093
2.9859,66.462
2.9890,68.695
2.9921,71.039
2.9952,72.827
2.9983,74.720
3.0014,77.333
3.0045,80.153
3.0075,82.226
3.0106,83.457
3.0137,81.129
3.0168,80.565
3.0199,80.739
3.0230,81.221
3.0261,80.977
3.0292,79.899
3.0323,78.803
3.0354,77.422
3.0385,77.018
3.0416,75.776
3.0447,73.888
3.0478,70.957
3.0509,66.031
3.0540,60.531
3.0571,55.716
3.0601,52.154
3.0632,48.075
3.0663,46.237
3.0694,45.328
3.0725,43.997
3.0756,43.023
3.0787,42.622
3.0818,42.394
3.0849,42.575
3.0880,44.990
3.0911,46.062
3.0942,46.146
3.0973,47.138
3.1004,49.066
3.1035,52.324
3.1066,55.745
3.1097,58.836
3.1127,67.228
3.1158,72.585
3.1189,72.113
3.1220,72.582
3.1251,77.400
3.1282,82.096
3.1313,86.018
3.1344,91.609
3.1375,91.781
3.1406,90.968
3.1437,90.254
3.1468,89.520
3.1499,88.374
3.1530,87.972
3.1561,87.955
3.1592,87.990
3.1623,88.704
3.1653,89.249
3.1684,87.158
3.1715,86.243
3.1746,83.010
3.1777,80.776
3.1808,77.133
3.1839,75.156
3.1870,73.394
3.1901,72.488
3.1932,69.449
3.1963,65.449
3.1994,61.954
3.2025,55.659
3.2056,48.483
3.2087,44.120
3.2118,41.740
3.2149,40.555
3.2179,39.617
3.2210,39.100
3.2241,38.418
3.2272,37.818
3.2303,36.860
3.2334,36.868
3.2365,39.758
3.2396,44.370
3.2427,50.565
3.2458,56.839
3.2489,63.156
3.2520,69.414
3.2551,75.559
3.2582,80.410
3.2613,83.528
3.2644,86.300
3.2675,87.901
3.2705,90.134
3.2736,93.526
3.2767,96.316
3.2798,97.506
3.2829,97.935
3.2860,98.170
3.2891,98.901
3.2922,99.077
3.2953,98.817
3.2984,97.575
3.3015,95.559
3.3046,93.541
3.3077,91.989
3.3108,91.360
3.3139,90.606
3.3170,89.168
3.3201,88.406
3.3232,87.250
3.3262,83.559
3.3293,78.043
3.3324,71.985
3.3355,69.348
3.3386,64.825
3.3417,55.838
3.3448,48.305
3.3479,41.115
3.3510,37.794
3.3541,36.393
3.3572,36.982
3.3603,36.572
3.3634,36.638
3.3665,37.977
3.3696,40.342
3.3727,44.693
3.3758,50.194
3.3788,55.470
3.3819,60.471
3.3850,70.843
3.3881,78.415
3.3912,81.660
3.3943,84.651
3.3974,89.858
3.4005,92.512
3.4036,92.362
3.4067,94.286
3.4098,97.065
3.4129,98.720
3.4160,100.316
3.4191,103.358
3.4222,105.346
3.4253,104.289
3.4284,103.319
3.4314,104.119
3.4345,101.806
3.4376,101.665
3.4407,102.457
3.4438,101.163
3.4469,99.692
3.4500,99.070
3.4531,98.083
3.4562,95.626
3.4593,92.587
3.4624,89.422
3.4655,84.064
3.4686,78.302
3.4717,72.131
3.4748,64.864
3.4779,57.166
3.4810,50.504
3.4840,46.786
3.4871,44.851
3.4902,44.022
3.4933,42.751
3.4964,42.308
3.4995,42.540
3.5026,42.414
3.5057,43.006
3.5088,44.919
3.5119,46.819
3.5150,51.282
3.5181,56.314
3.5212,64.353
3.5243,71.934
3.5274,79.531
3.5305,85.137
3.5336,91.288
3.5366,93.584
3.5397,94.626
3.5428,96.147
3.5459,97.733
3.5490,98.615
3.5521,99.585
3.5552,101.148
3.5583,103.476
3.5614,104.438
3.5645,104.403
3.5676,104.333
3.5707,103.530
3.5738,103.130
3.5769,103.017
3.5800,102.897
3.5831,103.219
3.5862,103.196
3.5893,102.354
3.5923,101.004
3.5954,98.088
3.5985,93.068
3.6016,85.954
3.6047,78.940
3.6078,69.173
3.6109,60.819
3.6140,54.426
3.6171,48.915
3.6202,45.475
3.6233,43.828
3.6264,44.708
3.6295,46.680
3.6326,45.561
3.6357,44.055
3.6388,42.601
3.6419,42.159
3.6449,44.686
3.6480,49.645
3.6511,55.921
3.6542,61.274
3.6573,66.319
3.6604,69.585
3.6635,76.800
3.6666,81.988
3.6697,85.702
3.6728,89.551
3.6759,96.864
3.6790,101.789
3.6821,105.683
3.6852,108.499
3.6883,110.973
3.6914,111.633
3.6945,111.426
3.6975,111.844
3.7006,112.528
3.7037,114.106
3.7068,112.996
3.7099,112.200
3.7130,111.695
3.7161,110.911
3.7192,107.581
3.7223,103.353
3.7254,101.275
3.7285,102.117
3.7316,101.034
3.7347,100.593
3.7378,95.471
3.7409,89.610
3.7440,84.443
3.7471,79.997
3.7501,74.723
3.7532,72.325
3.7563,69.424
3.7594,63.507
3.7625,57.325
3.7656,53.417
3.7687,50.659
3.7718,48.378
3.7749,46.454
3.7780,47.091
3.7811,49.428
3.7842,51.659
3.7873,53.730
3.7904,56.757
3.7935,61.810
3.7966,68.160
3.7997,75.437
3.8027,81.318
3.8058,85.508
3.8089,89.513
3.8120,94.949
3.8151,99.774
3.8182,102.405
3.8213,104.789
3.8244,107.700
3.8275,109.953
3.8306,113.659
3.8337,117.739
3.8368,119.922
3.8399,119.721
3.8430,119.207
3.8461,119.400
3.8492,119.420
3.8523,118.594
3.8554,114.116
3.8584,110.215
3.8615,108.448
3.8646,108.564
3.8677,106.731
3.8708,101.636
3.8739,97.605
3.8770,97.343
3.8801,95.984
3.8832,93.205
3.8863,90.154
3.8894,87.013
3.8925,81.949
3.8956,74.135
3.8987,67.319
3.9018,63.029
3.9049,59.165
3.9080,56.915
3.9110,56.196
3.9141,56.727
3.9172,57.120
3.9203,58.249
3.9234,58.978
3.9265,59.860
3.9296,62.665
3.9327,66.235
3.9358,72.248
3.9389,77.043
3.9420,82.851
3.9451,86.611
3.9482,91.435
3.9513,96.806
3.9544,104.745
3.9575,110.660
3.9606,114.512
3.9636,119.104
3.9667,122.620
3.9698,124.433
3.9729,125.339
3.9760,125.179
3.9791,124.786
3.9822,124.272
3.9853,124.886
3.9884,125.402
3.9915,126.211
3.9946,127.976
3.9977,126.405
4.0008,125.004
4.0039,128.004
4.0070,127.497
4.0101,122.142
4.0132,119.031
4.0162,113.284
4.0193,107.118
4.0224,100.436
4.0255,95.758
4.0286,93.774
4.0317,90.467
4.0348,85.433
4.0379,79.448
4.0410,73.374
4.0441,68.747
4.0472,66.426
4.0503,65.126
4.0534,63.175
4.0565,61.691
4.0596,61.222
4.0627,62.407
4.0658,64.007
4.0688,66.425
4.0719,70.929
4.0750,77.129
4.0781,86.587
4.0812,94.392
4.0843,101.350
4.0874,107.860
4.0905,112.075
4.0936,114.574
4.0967,116.830
4.0998,120.302
4.1029,125.650
4.1060,128.448
4.1091,129.201
4.1122,129.288
4.1153,128.903
4.1184,128.177
4.1214,127.975
4.1245,128.340
4.1276,130.046
4.1307,131.595
4.1338,132.186
4.1369,130.211
4.1400,127.964
4.1431,125.804
4.1462,122.290
4.1493,120.310
4.1524,122.669
4.1555,124.173
4.1586,120.722
4.1617,113.317
4.1648,107.338
4.1679,103.710
4.1710,98.014
4.1741,89.398
4.1771,80.389
4.1802,74.425
4.1833,71.054
4.1864,69.277
4.1895,68.196
4.1926,68.107
4.1957,68.670
4.1988,68.970
4.2019,70.778
4.2050,73.747
4.2081,77.815
4.2112,80.869
4.2143,88.550
4.2174,94.163
4.2205,97.737
4.2236,102.112
4.2267,108.076
4.2297,113.621
4.2328,118.833
4.2359,124.049
4.2390,128.572
4.2421,130.579
4.2452,130.150
4.2483,128.580
4.2514,128.441
4.2545,128.262
4.2576,128.034
4.2607,128.364
4.2638,129.232
4.2669,129.935
4.2700,130.464
4.2731,130.375
4.2762,127.239
4.2793,125.779
4.2823,127.537
4.2854,129.001
4.2885,129.474
4.2916,128.665
4.2947,126.290
4.2978,123.993
4.3009,122.941
4.3040,119.944
4.3071,114.499
4.3102,110.046
4.3133,107.451
4.3164,103.321
4.3195,95.874
4.3226,87.668
4.3257,81.566
4.3288,76.380
4.3319,71.880
4.3349,69.912
4.3380,70.836
4.3411,72.410
4.3442,74.555
4.3473,77.468
4.3504,81.216
4.3535,83.535
4.3566,86.677
4.3597,90.415
4.3628,97.672
4.3659,105.903
4.3690,114.887
4.3721,122.084
4.3752,128.881
4.3783,135.424
4.3814,140.868
4.3845,142.972
4.3875,141.375
4.3906,139.724
4.3937,139.867
4.3968,141.628
4.3999,140.383
4.4030,140.369
4.4061,143.118
4.4092,144.941
4.4123,144.140
4.4154,142.733
4.4185,142.336
4.4216,142.466
4.4247,142.642
4.4278,143.768
4.4309,138.062
4.4340,131.572
4.4371,125.836
4.4402,121.939
4.4432,119.800
4.4463,115.302
4.4494,108.744
4.4525,104.966
4.4556,101.445
4.4587,96.592
4.4618,93.394
4.4649,88.831
4.4680,83.042
4.4711,80.064
4.4742,79.204
4.4773,77.591
4.4804,75.293
4.4835,76.244
4.4866,79.312
4.4897,81.454
4.4928,86.079
4.4958,92.099
4.4989,100.744
4.5020,109.680
4.5051,117.820
4.5082,123.375
4.5113,128.466
4.5144,133.480
4.5175,137.617
4.5206,139.442
4.5237,142.760
4.5268,144.888
4.5299,144.610
4.5330,144.917
4.5361,145.553
4.5392,145.667
4.5423,145.385
4.5454,145.055
4.5484,144.902
4.5515,144.978
4.5546,145.242
4.5577,145.899
4.5608,146.662
4.5639,147.386
4.5670,147.483
4.5701,146.988
4.5732,145.710
4.5763,143.222
4.5794,139.312
4.5825,134.621
4.5856,129.973
4.5887,125.517
4.5918,121.408
4.5949,118.313
4.5980,114.331
4.6010,110.153
4.6041,105.519
4.6072,100.332
4.6103,95.154
4.6134,90.284
4.6165,86.577
4.6196,84.345
4.6227,85.334
4.6258,87.155
4.6289,90.578
4.6320,94.853
4.6351,102.242
4.6382,110.105
4.6413,118.113
4.6444,124.846
4.6475,131.196
4.6506,137.156
4.6536,140.258
4.6567,142.117
4.6598,145.535
4.6629,148.330
4.6660,148.780
4.6691,150.251
4.6722,150.621
4.6753,150.740
4.6784,152.039
4.6815,150.927
4.6846,147.357
4.6877,145.881
4.6908,147.862
4.6939,149.438
4.6970,149.487
4.7001,149.136
4.7032,147.172
4.7063,145.663
4.7093,146.760
4.7124,147.952
4.7155,149.000
4.7186,148.595
4.7217,147.821
4.7248,147.250
4.7279,147.514
4.7310,143.954
4.7341,136.077
4.7372,132.015
4.7403,129.540
4.7434,120.009
4.7465,107.748
4.7496,100.173
4.7527,97.682
4.7558,97.756
4.7589,98.259
4.7619,97.884
4.7650,97.974
4.7681,100.442
4.7712,105.049
4.7743,109.430
4.7774,115.637
4.7805,121.171
4.7836,126.960
4.7867,132.757
4.7898,140.109
4.7929,145.764
4.7960,145.265
4.7991,143.620
