Distance_(mm),Gray_Value
11.1600,115.693
11.1775,113.667
11.1950,114.841
11.2126,112.691
11.2301,114.402
11.2476,119.540
11.2651,125.697
11.2826,124.098
11.3001,118.540
11.3177,108.726
11.3352,106.142
11.3527,101.780
11.3702,104.201
11.3877,112.470
11.4053,120.988
11.4228,115.568
11.4403,106.919
11.4578,97.294
11.4753,93.511
11.4929,95.430
11.5104,103.238
11.5279,110.732
11.5454,108.353
11.5629,96.678
11.5805,90.113
11.5980,89.912
11.6155,90.671
11.6330,85.995
11.6505,85.891
11.6681,89.252
11.6856,90.818
11.7031,86.054
11.7206,83.424
11.7381,79.662
11.7557,80.208
11.7732,82.292
11.7907,84.996
11.8082,84.398
11.8257,84.896
11.8433,80.781
11.8608,76.502
11.8783,74.602
11.8958,73.725
11.9133,73.360
11.9309,74.145
11.9484,74.195
11.9659,74.348
11.9834,73.512
12.0009,75.036
12.0185,75.962
12.0360,78.784
12.0535,77.696
12.0710,78.239
12.0885,76.578
12.1061,75.454
12.1236,75.452
12.1411,77.596
12.1586,80.570
12.1761,83.553
12.1936,84.420
12.2112,84.439
12.2287,82.805
12.2462,82.021
12.2637,82.652
12.2812,84.992
12.2988,88.469
12.3163,91.480
12.3338,93.887
12.3513,95.252
12.3688,94.587
12.3864,99.346
12.4039,104.846
12.4214,105.527
12.4389,105.213
12.4564,109.725
12.4740,113.098
12.4915,115.244
12.5090,114.836
12.5265,117.265
12.5440,121.289
12.5616,120.926
12.5791,121.046
12.5966,121.817
12.6141,120.541
12.6316,120.740
12.6492,121.280
12.6667,123.011
12.6842,126.889
12.7017,128.794
12.7192,126.669
12.7368,125.315
12.7543,124.903
12.7718,125.757
12.7893,128.276
12.8068,129.420
12.8244,123.460
12.8419,120.476
12.8594,120.998
12.8769,125.982
12.8944,131.080
12.9120,135.740
12.9295,140.721
12.9470,142.972
12.9645,136.130
12.9820,130.231
12.9996,128.141
13.0171,127.417
13.0346,125.812
13.0521,125.734
13.0696,125.120
13.0871,125.743
13.1047,126.372
13.1222,126.374
13.1397,126.911
13.1572,126.565
13.1747,126.102
13.1923,127.160
13.2098,128.538
13.2273,132.254
13.2448,135.215
13.2623,131.934
13.2799,120.808
13.2974,113.478
13.3149,113.362
13.3324,114.164
13.3499,115.715
13.3675,115.305
13.3850,116.728
13.4025,118.702
13.4200,115.635
13.4375,108.601
13.4551,103.330
13.4726,104.458
13.4901,109.823
13.5076,114.937
13.5251,111.553
13.5427,105.078
13.5602,98.226
13.5777,95.031
13.5952,94.791
13.6127,97.964
13.6303,100.640
13.6478,97.875
13.6653,95.198
13.6828,94.137
13.7003,93.408
13.7179,92.759
13.7354,89.942
13.7529,83.080
13.7704,81.565
13.7879,85.972
13.8055,85.376
13.8230,83.788
13.8405,85.286
13.8580,86.756
13.8755,86.969
13.8931,85.636
13.9106,84.508
13.9281,81.128
13.9456,80.747
13.9631,82.922
13.9806,86.837
13.9982,95.022
14.0157,99.703
14.0332,99.935
14.0507,98.468
14.0682,99.931
14.0858,101.474
14.1033,102.518
14.1208,104.341
14.1383,108.202
14.1558,108.531
14.1734,109.363
14.1909,109.424
14.2084,113.707
14.2259,118.122
14.2434,120.557
14.2610,122.590
14.2785,126.392
14.2960,130.306
14.3135,129.282
14.3310,126.074
14.3486,126.840
14.3661,131.951
14.3836,137.396
14.4011,137.955
14.4186,134.900
14.4362,131.962
14.4537,130.770
14.4712,132.016
14.4887,135.010
14.5062,137.241
14.5238,137.276
14.5413,135.774
14.5588,135.603
14.5763,134.442
14.5938,135.315
14.6114,139.854
14.6289,142.511
14.6464,143.695
14.6639,143.387
14.6814,143.911
14.6990,145.421
14.7165,146.506
14.7340,143.332
14.7515,136.604
14.7690,132.010
14.7866,128.932
14.8041,128.981
14.8216,131.203
14.8391,131.791
14.8566,132.411
14.8741,133.948
14.8917,135.368
14.9092,139.693
14.9267,142.149
14.9442,140.261
14.9617,135.212
14.9793,130.327
14.9968,127.835
15.0143,128.671
15.0318,134.035
15.0493,137.280
15.0669,140.092
15.0844,138.704
15.1019,132.841
15.1194,125.270
15.1369,124.798
15.1545,127.876
15.1720,129.512
15.1895,127.915
15.2070,126.586
15.2245,121.126
15.2421,114.078
15.2596,111.868
15.2771,110.840
15.2946,113.346
15.3121,119.408
15.3297,122.319
15.3472,119.590
15.3647,114.178
15.3822,110.227
15.3997,109.841
15.4173,109.434
15.4348,108.227
15.4523,108.939
15.4698,110.272
15.4873,107.206
15.5049,104.659
15.5224,107.390
15.5399,107.831
15.5574,104.699
15.5749,105.105
15.5925,109.637
15.6100,114.408
15.6275,117.321
15.6450,117.417
15.6625,114.994
15.6801,114.755
15.6976,118.772
15.7151,121.561
15.7326,122.103
15.7501,121.113
15.7676,120.363
15.7852,120.518
15.8027,127.040
15.8202,132.047
15.8377,132.891
15.8552,131.300
15.8728,128.675
15.8903,127.517
15.9078,130.577
15.9253,134.649
15.9428,140.754
15.9604,143.102
15.9779,141.564
15.9954,140.375
16.0129,142.412
16.0304,145.372
16.0480,150.780
16.0655,151.370
16.0830,151.574
16.1005,152.723
16.1180,153.668
16.1356,155.253
16.1531,157.845
16.1706,158.269
16.1881,162.694
16.2056,165.054
16.2232,166.378
16.2407,167.083
16.2582,173.850
16.2757,179.427
16.2932,183.700
16.3108,184.972
16.3283,186.356
16.3458,185.003
16.3633,184.557
16.3808,183.490
16.3984,186.387
16.4159,186.216
16.4334,182.517
16.4509,183.528
16.4684,189.592
16.4860,190.290
16.5035,188.734
16.5210,187.023
16.5385,185.012
16.5560,183.386
16.5736,180.604
16.5911,180.745
16.6086,181.720
16.6261,181.511
16.6436,181.460
16.6611,182.111
16.6787,180.346
16.6962,175.880
16.7137,172.388
16.7312,172.162
16.7487,174.733
16.7663,177.221
16.7838,178.671
16.8013,176.688
16.8188,173.480
16.8363,172.075
16.8539,169.757
16.8714,166.440
16.8889,160.743
16.9064,156.153
16.9239,153.595
16.9415,154.161
16.9590,155.233
16.9765,153.241
16.9940,148.871
17.0115,145.684
17.0291,147.213
17.0466,147.959
17.0641,147.181
17.0816,143.813
17.0991,142.139
17.1167,141.001
17.1342,138.781
17.1517,136.727
17.1692,137.812
17.1867,137.685
17.2043,137.068
17.2218,135.100
17.2393,132.983
17.2568,130.418
17.2743,127.435
17.2919,124.982
17.3094,122.937
17.3269,122.638
17.3444,124.633
17.3619,126.129
17.3795,127.438
17.3970,124.692
17.4145,125.729
17.4320,125.305
17.4495,123.821
17.4671,126.896
17.4846,131.614
17.5021,135.827
17.5196,137.495
17.5371,138.032
17.5546,140.929
17.5722,142.119
17.5897,145.166
17.6072,147.184
17.6247,149.961
17.6422,152.699
17.6598,156.530
17.6773,158.133
17.6948,161.782
17.7123,166.650
17.7298,178.683
17.7474,184.045
17.7649,193.425
17.7824,196.324
17.7999,201.757
17.8174,203.664
17.8350,206.986
17.8525,207.465
17.8700,209.868
17.8875,209.276
17.9050,213.849
17.9226,215.285
17.9401,218.182
17.9576,218.969
17.9751,223.550
17.9926,224.105
18.0102,227.775
18.0277,228.076
18.0452,229.844
18.0627,232.654
18.0802,236.623
18.0978,237.422
18.1153,239.344
18.1328,239.105
18.1503,236.756
18.1678,237.391
18.1854,240.083
18.2029,241.676
18.2204,242.985
18.2379,244.311
18.2554,243.674
18.2730,240.327
18.2905,239.134
18.3080,241.251
18.3255,243.152
18.3430,243.490
18.3606,244.736
18.3781,244.607
18.3956,243.645
18.4131,243.860
18.4306,244.865
18.4482,245.902
18.4657,245.472
18.4832,243.978
18.5007,243.630
18.5182,244.097
18.5357,242.006
18.5533,241.782
18.5708,244.018
18.5883,244.672
18.6058,244.411
18.6233,242.022
18.6409,240.373
18.6584,241.830
18.6759,241.086
18.6934,241.058
18.7109,241.177
18.7285,240.754
18.7460,240.539
18.7635,239.906
18.7810,237.595
18.7985,236.707
18.8161,232.235
18.8336,231.903
18.8511,225.240
18.8686,220.682
18.8861,216.146
18.9037,214.158
18.9212,211.805
18.9387,209.864
18.9562,201.840
18.9737,200.381
18.9913,197.022
19.0088,196.325
19.0263,196.076
19.0438,193.116
19.0613,187.211
19.0789,183.044
19.0964,177.055
19.1139,175.698
19.1314,172.180
19.1489,170.081
19.1665,169.067
19.1840,167.126
19.2015,165.902
19.2190,164.118
19.2365,165.808
19.2541,165.095
19.2716,171.377
19.2891,170.354
19.3066,178.241
19.3241,185.045
19.3417,200.794
19.3592,202.091
19.3767,211.834
19.3942,217.757
19.4117,226.082
19.4292,229.703
19.4468,231.265
19.4643,225.445
19.4818,232.959
19.4993,242.422
19.5168,247.398
19.5344,248.828
19.5519,251.130
19.5694,251.538
19.5869,251.568
19.6044,252.657
19.6220,253.957
19.6395,254.008
19.6570,253.865
19.6745,253.838
19.6920,253.768
19.7096,253.926
19.7271,253.973
19.7446,253.978
19.7621,254.573
19.7796,254.692
19.7972,254.995
19.8147,255.000
19.8322,255.000
19.8497,255.000
19.8672,255.000
19.8848,255.000
19.9023,255.000
19.9198,255.000
19.9373,255.000
19.9548,255.000
19.9724,255.000
19.9899,255.000
20.0074,255.000
20.0249,255.000
20.0424,254.935
20.0600,254.892
20.0775,254.853
20.0950,254.849
20.1125,254.813
20.1300,254.738
20.1476,254.696
20.1651,254.694
20.1826,254.802
20.2001,254.808
20.2176,254.808
20.2352,254.808
20.2527,254.808
20.2702,254.808
20.2877,254.808
20.3052,254.808
20.3227,254.982
20.3403,255.000
20.3578,255.000
20.3753,255.000
20.3928,255.000
20.4103,255.000
20.4279,255.000
20.4454,255.000
20.4629,255.000
20.4804,255.000
20.4979,255.000
20.5155,255.000
20.5330,255.000
20.5505,255.000
20.5680,255.000
20.5855,255.000
20.6031,254.931
20.6206,254.888
20.6381,254.849
20.6556,254.846
20.6731,254.811
20.6907,254.735
20.7082,254.694
20.7257,254.692
20.7432,254.801
20.7607,254.808
20.7783,254.808
20.7958,254.808
20.8133,254.808
20.8308,254.808
20.8483,254.808
20.8659,254.808
20.8834,254.971
20.9009,254.987
20.9184,254.986
20.9359,254.986
20.9535,254.986
20.9710,254.985
20.9885,254.985
21.0060,254.985
21.0235,254.984
21.0411,254.984
21.0586,254.984
21.0761,254.983
21.0936,254.983
21.1111,254.983
21.1287,254.982
21.1462,254.982
21.1637,254.998
21.1812,255.000
21.1987,255.000
21.2162,255.000
21.2338,255.000
21.2513,255.000
21.2688,255.000
21.2863,255.000
21.3038,255.000
21.3214,255.000
21.3389,255.000
21.3564,255.000
21.3739,255.000
21.3914,255.000
21.4090,255.000
21.4265,254.998
21.4440,254.923
21.4615,254.884
21.4790,254.846
21.4966,254.846
21.5141,254.808
21.5316,254.732
21.5491,254.694
21.5666,254.692
21.5842,254.692
21.6017,254.695
21.6192,254.928
21.6367,254.853
21.6542,254.774
21.6718,254.696
21.6893,254.623
21.7068,254.580
21.7243,254.966
21.7418,255.000
21.7594,255.000
21.7769,255.000
21.7944,255.000
21.8119,255.000
21.8294,255.000
21.8470,255.000
21.8645,255.000
21.8820,255.000
21.8995,255.000
21.9170,255.000
21.9346,255.000
21.9521,255.000
21.9696,255.000
21.9871,255.000
22.0046,255.000
22.0222,255.000
22.0397,255.000
22.0572,255.000
22.0747,255.000
22.0922,255.000
22.1097,255.000
22.1273,255.000
22.1448,255.000
22.1623,255.000
22.1798,255.000
22.1973,255.000
22.2149,255.000
22.2324,255.000
22.2499,255.000
22.2674,255.000
22.2849,255.000
22.3025,255.000
22.3200,255.000
22.3375,255.000
22.3550,254.963
22.3725,254.957
22.3901,254.957
22.4076,254.957
22.4251,254.956
22.4426,254.956
22.4601,254.956
22.4777,254.955
22.4952,254.955
22.5127,254.988
22.5302,254.661
22.5477,254.614
22.5653,254.361
22.5828,254.285
22.6003,254.223
22.6178,253.896
22.6353,253.679
22.6529,253.939
22.6704,251.957
22.6879,248.835
22.7054,246.466
22.7229,246.711
22.7405,241.913
22.7580,236.645
22.7755,227.657
22.7930,225.362
22.8105,220.553
22.8281,218.501
22.8456,212.199
22.8631,208.417
22.8806,204.035
22.8981,199.979
22.9157,195.381
22.9332,193.277
22.9507,193.766
22.9682,195.281
22.9857,190.333
23.0033,187.299
23.0208,184.240
23.0383,184.058
23.0558,186.400
23.0733,188.196
23.0908,189.736
23.1084,191.929
23.1259,194.295
23.1434,197.520
23.1609,200.332
23.1784,202.420
23.1960,203.969
23.2135,205.936
23.2310,206.727
23.2485,209.447
23.2660,212.772
23.2836,216.660
23.3011,220.955
23.3186,223.866
23.3361,228.064
23.3536,229.773
23.3712,231.482
23.3887,232.311
23.4062,232.850
23.4237,234.729
23.4412,237.055
23.4588,237.524
23.4763,236.103
23.4938,235.629
23.5113,238.479
23.5288,240.911
23.5464,241.519
23.5639,242.064
23.5814,241.854
23.5989,243.043
23.6164,244.631
23.6340,244.970
23.6515,244.849
23.6690,243.609
23.6865,244.305
23.7040,244.483
23.7216,243.818
23.7391,241.749
23.7566,242.499
23.7741,244.260
23.7916,243.866
23.8092,242.418
23.8267,237.869
23.8442,241.187
23.8617,244.883
23.8792,244.039
23.8967,235.656
23.9143,231.764
23.9318,236.318
23.9493,235.302
23.9668,233.008
23.9843,233.420
24.0019,231.696
24.0194,232.562
24.0369,231.711
24.0544,230.400
24.0719,228.587
24.0895,227.677
24.1070,224.371
24.1245,223.052
24.1420,221.558
24.1595,220.968
24.1771,218.006
24.1946,216.398
24.2121,212.258
24.2296,210.524
24.2471,208.077
24.2647,206.953
24.2822,205.725
24.2997,205.175
24.3172,202.221
24.3347,200.439
24.3523,194.136
24.3698,193.284
24.3873,187.120
24.4048,181.771
24.4223,168.815
24.4399,162.951
24.4574,159.337
24.4749,157.794
24.4924,155.090
24.5099,154.691
24.5275,149.371
24.5450,147.578
24.5625,144.290
24.5800,142.249
24.5975,138.288
24.6151,138.550
24.6326,137.068
24.6501,133.472
24.6676,131.309
24.6851,130.609
24.7027,131.718
24.7202,131.150
24.7377,130.458
24.7552,130.516
24.7727,129.256
24.7902,128.250
24.8078,123.411
24.8253,121.417
24.8428,122.196
24.8603,125.714
24.8778,128.905
24.8954,132.804
24.9129,134.803
24.9304,136.610
24.9479,136.060
24.9654,138.132
24.9830,142.132
25.0005,143.750
25.0180,143.035
25.0355,146.788
25.0530,149.945
25.0706,151.849
25.0881,153.161
25.1056,154.329
25.1231,156.215
25.1406,158.802
25.1582,162.119
25.1757,167.317
25.1932,173.991
25.2107,176.020
25.2282,178.454
25.2458,181.238
25.2633,177.987
25.2808,176.643
25.2983,179.405
25.3158,183.288
25.3334,187.172
25.3509,189.178
25.3684,188.932
25.3859,191.118
25.4034,192.470
25.4210,192.359
25.4385,191.716
25.4560,193.124
25.4735,194.321
25.4910,191.838
25.5086,187.185
25.5261,188.144
25.5436,191.416
25.5611,193.012
25.5786,191.056
25.5962,187.675
25.6137,181.761
25.6312,180.865
25.6487,188.318
25.6662,192.236
25.6838,191.721
25.7013,191.527
25.7188,191.318
25.7363,189.296
25.7538,186.751
25.7713,186.736
25.7889,186.520
25.8064,185.350
25.8239,182.101
25.8414,180.523
25.8589,179.091
25.8765,179.250
25.8940,177.997
25.9115,179.037
25.9290,178.120
25.9465,176.046
25.9641,171.989
25.9816,171.830
25.9991,174.038
26.0166,176.091
26.0341,171.872
26.0517,165.740
26.0692,155.798
26.0867,154.740
26.1042,154.089
26.1217,152.783
26.1393,151.103
26.1568,149.643
26.1743,144.748
26.1918,141.810
26.2093,138.242
26.2269,137.279
26.2444,136.301
26.2619,137.285
26.2794,138.861
26.2969,140.129
26.3145,138.605
26.3320,132.246
26.3495,125.759
26.3670,121.108
26.3845,123.441
26.4021,124.461
26.4196,117.902
26.4371,110.879
26.4546,105.581
26.4721,101.950
26.4897,107.356
26.5072,115.662
26.5247,117.872
26.5422,114.932
26.5597,104.322
26.5772,95.634
26.5948,94.674
26.6123,97.801
26.6298,101.677
26.6473,104.734
26.6648,107.124
26.6824,110.442
26.6999,114.052
26.7174,114.621
26.7349,112.122
26.7524,113.486
26.7700,116.278
26.7875,119.671
26.8050,122.322
26.8225,121.588
26.8400,118.958
26.8576,119.096
26.8751,120.216
26.8926,121.963
26.9101,121.119
26.9276,121.746
26.9452,129.833
26.9627,138.955
26.9802,145.106
26.9977,142.153
27.0152,134.774
27.0328,131.659
27.0503,132.954
27.0678,137.346
27.0853,139.796
27.1028,141.295
27.1204,141.556
27.1379,144.494
27.1554,147.158
27.1729,147.884
