Distance_(mm),Gray_Value
2.9608,29.592
2.9783,29.787
2.9959,30.613
3.0134,31.330
3.0309,31.687
3.0484,31.906
3.0659,32.234
3.0835,32.853
3.1010,33.130
3.1185,33.356
3.1360,33.594
3.1535,33.230
3.1710,32.386
3.1886,31.118
3.2061,30.170
3.2236,30.523
3.2411,31.257
3.2586,32.221
3.2762,33.352
3.2937,34.956
3.3112,37.065
3.3287,39.336
3.3462,40.991
3.3638,41.568
3.3813,40.821
3.3988,40.538
3.4163,40.943
3.4338,40.936
3.4514,40.712
3.4689,41.158
3.4864,41.895
3.5039,42.122
3.5214,42.554
3.5390,44.077
3.5565,44.627
3.5740,45.643
3.5915,46.351
3.6090,47.160
3.6266,47.652
3.6441,46.989
3.6616,46.816
3.6791,46.087
3.6966,44.771
3.7142,43.352
3.7317,42.363
3.7492,42.025
3.7667,42.518
3.7842,43.407
3.8018,44.224
3.8193,46.627
3.8368,47.343
3.8543,47.832
3.8718,46.298
3.8894,46.703
3.9069,47.551
3.9244,47.682
3.9419,47.629
3.9594,47.390
3.9770,46.328
3.9945,46.015
4.0120,46.131
4.0295,47.794
4.0470,48.886
4.0645,48.980
4.0821,47.423
4.0996,46.433
4.1171,46.026
4.1346,45.197
4.1521,44.620
4.1697,44.486
4.1872,44.241
4.2047,42.915
4.2222,42.315
4.2397,41.596
4.2573,40.747
4.2748,39.857
4.2923,38.705
4.3098,38.116
4.3273,38.067
4.3449,38.871
4.3624,39.613
4.3799,40.191
4.3974,40.724
4.4149,40.837
4.4325,39.738
4.4500,39.160
4.4675,39.938
4.4850,40.144
4.5025,40.278
4.5201,40.726
4.5376,40.802
4.5551,40.368
4.5726,40.120
4.5901,40.307
4.6077,40.144
4.6252,39.657
4.6427,39.378
4.6602,39.889
4.6777,40.112
4.6953,40.592
4.7128,40.694
4.7303,40.679
4.7478,40.114
4.7653,40.178
4.7829,39.431
4.8004,39.751
4.8179,41.120
4.8354,41.953
4.8529,42.272
4.8705,42.467
4.8880,42.698
4.9055,42.980
4.9230,42.689
4.9405,42.704
4.9580,43.805
4.9756,44.404
4.9931,44.589
5.0106,45.417
5.0281,45.967
5.0456,45.978
5.0632,46.793
5.0807,47.397
5.0982,47.257
5.1157,47.017
5.1332,47.059
5.1508,47.254
5.1683,47.357
5.1858,47.358
5.2033,47.501
5.2208,48.093
5.2384,48.830
5.2559,50.247
5.2734,49.511
5.2909,50.345
5.3084,50.936
5.3260,50.707
5.3435,49.871
5.3610,49.603
5.3785,50.338
5.3960,52.561
5.4136,52.867
5.4311,54.433
5.4486,55.435
5.4661,54.543
5.4836,54.763
5.5012,54.936
5.5187,56.784
5.5362,57.508
5.5537,56.834
5.5712,57.671
5.5888,58.291
5.6063,58.769
5.6238,57.641
5.6413,58.655
5.6588,58.103
5.6764,55.053
5.6939,52.530
5.7114,52.527
5.7289,52.290
5.7464,50.987
5.7640,50.268
5.7815,49.135
5.7990,48.310
5.8165,48.292
5.8340,48.186
5.8516,47.700
5.8691,47.561
5.8866,47.460
5.9041,49.112
5.9216,53.240
5.9391,54.213
5.9567,49.615
5.9742,46.281
5.9917,45.511
6.0092,45.869
6.0267,46.020
6.0443,46.026
6.0618,45.751
6.0793,45.030
6.0968,44.143
6.1143,43.336
6.1319,43.033
6.1494,42.819
6.1669,42.886
6.1844,42.512
6.2019,42.147
6.2195,42.289
6.2370,42.996
6.2545,43.792
6.2720,44.168
6.2895,44.205
6.3071,45.439
6.3246,45.847
6.3421,46.686
6.3596,47.813
6.3771,48.339
6.3947,48.041
6.4122,48.096
6.4297,48.767
6.4472,49.527
6.4647,49.983
6.4823,50.735
6.4998,51.149
6.5173,51.616
6.5348,51.519
6.5523,51.775
6.5699,52.323
6.5874,55.191
6.6049,56.829
6.6224,59.285
6.6399,61.837
6.6575,64.215
6.6750,65.977
6.6925,66.529
6.7100,66.165
6.7275,65.947
6.7451,65.392
6.7626,65.047
6.7801,64.719
6.7976,64.438
6.8151,64.280
6.8326,64.171
6.8502,64.420
6.8677,65.406
6.8852,66.965
6.9027,68.368
6.9202,69.295
6.9378,70.090
6.9553,70.731
6.9728,70.041
6.9903,68.904
7.0078,68.568
7.0254,70.288
7.0429,72.245
7.0604,72.900
7.0779,73.200
7.0954,74.471
7.1130,75.753
7.1305,75.419
7.1480,73.612
7.1655,70.670
7.1830,67.704
7.2006,65.942
7.2181,64.543
7.2356,62.964
7.2531,61.837
7.2706,61.245
7.2882,60.392
7.3057,59.988
7.3232,59.716
7.3407,59.046
7.3582,59.103
7.3758,58.615
7.3933,60.328
7.4108,60.994
7.4283,58.922
7.4458,54.559
7.4634,50.711
7.4809,49.691
7.4984,50.017
7.5159,51.458
7.5334,55.518
7.5510,57.202
7.5685,54.743
7.5860,51.253
7.6035,48.537
7.6210,47.697
7.6386,47.344
7.6561,48.074
7.6736,49.507
7.6911,49.721
7.7086,49.339
7.7261,47.828
7.7437,46.269
7.7612,45.017
7.7787,44.640
7.7962,45.385
7.8137,45.660
7.8313,44.997
7.8488,43.493
7.8663,43.190
7.8838,43.505
7.9013,44.163
7.9189,44.081
7.9364,42.970
7.9539,41.665
7.9714,40.860
7.9889,41.461
8.0065,42.189
8.0240,42.838
8.0415,43.778
8.0590,45.204
8.0765,46.684
8.0941,48.607
8.1116,50.684
8.1291,52.359
8.1466,53.569
8.1641,54.748
8.1817,55.974
8.1992,57.112
8.2167,57.693
8.2342,58.333
8.2517,59.747
8.2693,63.091
8.2868,67.267
8.3043,69.947
8.3218,71.564
8.3393,72.391
8.3569,72.199
8.3744,72.730
8.3919,73.902
8.4094,74.216
8.4269,73.085
8.4445,72.268
8.4620,73.626
8.4795,76.497
8.4970,79.850
8.5145,83.799
8.5321,87.075
8.5496,86.991
8.5671,85.627
8.5846,83.539
8.6021,81.905
8.6196,79.889
8.6372,80.261
8.6547,84.400
8.6722,86.792
8.6897,85.500
8.7072,83.931
8.7248,83.304
8.7423,83.750
8.7598,83.684
8.7773,82.716
8.7948,81.690
8.8124,82.404
8.8299,81.995
8.8474,80.732
8.8649,80.310
8.8824,80.025
8.9000,79.094
8.9175,78.910
8.9350,79.232
8.9525,79.002
8.9700,78.255
8.9876,78.163
9.0051,79.223
9.0226,78.929
9.0401,75.420
9.0576,70.851
9.0752,67.473
9.0927,66.411
9.1102,65.887
9.1277,65.709
9.1452,65.456
9.1628,64.941
9.1803,65.216
9.1978,65.579
9.2153,65.021
9.2328,64.816
9.2504,64.262
9.2679,63.200
9.2854,61.737
9.3029,60.396
9.3204,59.019
9.3380,57.862
9.3555,56.768
9.3730,55.770
9.3905,55.038
9.4080,54.977
9.4256,55.031
9.4431,54.603
9.4606,54.533
9.4781,55.226
9.4956,56.427
9.5131,57.336
9.5307,57.108
9.5482,57.572
9.5657,58.928
9.5832,60.392
9.6007,63.291
9.6183,66.544
9.6358,67.254
9.6533,65.717
9.6708,62.449
9.6883,61.166
9.7059,62.009
9.7234,64.395
9.7409,67.479
9.7584,72.253
9.7759,76.738
9.7935,78.932
9.8110,77.319
9.8285,76.337
9.8460,77.466
9.8635,79.108
9.8811,77.183
9.8986,74.721
9.9161,72.711
9.9336,72.242
9.9511,74.020
9.9687,79.270
9.9862,86.158
10.0037,88.385
10.0212,85.981
10.0387,85.187
10.0563,85.983
10.0738,88.238
10.0913,86.705
10.1088,87.993
10.1263,92.350
10.1439,96.912
10.1614,95.952
10.1789,95.308
10.1964,95.861
10.2139,98.020
10.2315,99.952
10.2490,101.428
10.2665,101.472
10.2840,101.917
10.3015,100.906
10.3191,98.458
10.3366,95.179
10.3541,97.948
10.3716,99.106
10.3891,99.377
10.4066,102.221
10.4242,104.613
10.4417,101.837
10.4592,97.975
10.4767,97.202
10.4942,98.772
10.5118,96.543
10.5293,96.374
10.5468,94.854
10.5643,96.942
10.5818,96.626
10.5994,96.049
10.6169,95.699
10.6344,99.520
10.6519,95.486
10.6694,85.957
10.6870,76.317
10.7045,71.570
10.7220,71.922
10.7395,76.139
10.7570,82.671
10.7746,85.133
10.7921,80.464
10.8096,75.029
10.8271,70.813
10.8446,68.784
10.8622,69.947
10.8797,67.530
10.8972,61.865
10.9147,58.424
10.9322,56.248
10.9498,57.233
10.9673,57.771
10.9848,56.432
11.0023,54.278
11.0198,52.808
11.0374,53.005
11.0549,54.262
11.0724,53.738
11.0899,53.392
11.1074,51.750
11.1250,49.849
11.1425,48.780
11.1600,53.708
11.1775,58.669
11.1950,60.405
11.2126,57.187
11.2301,57.485
11.2476,61.509
11.2651,67.928
11.2826,69.275
11.3001,70.201
11.3177,71.638
11.3352,73.698
11.3527,74.935
11.3702,76.379
11.3877,82.416
11.4053,89.897
11.4228,86.708
11.4403,82.410
11.4578,81.492
11.4753,83.231
11.4929,87.795
11.5104,94.097
11.5279,98.823
11.5454,102.414
11.5629,97.976
11.5805,98.150
11.5980,103.724
11.6155,111.387
11.6330,111.226
11.6505,108.988
11.6681,105.837
11.6856,106.771
11.7031,108.693
11.7206,109.524
11.7381,109.214
11.7557,110.504
11.7732,111.294
11.7907,111.967
11.8082,113.019
11.8257,115.703
11.8433,117.601
11.8608,118.734
11.8783,117.216
11.8958,119.533
11.9133,119.596
11.9309,119.701
11.9484,120.569
11.9659,120.818
11.9834,116.749
12.0009,113.980
12.0185,115.944
12.0360,119.872
12.0535,120.746
12.0710,117.262
12.0885,112.516
12.1061,110.381
12.1236,110.432
12.1411,112.145
12.1586,115.387
12.1761,116.082
12.1936,112.723
12.2112,110.482
12.2287,107.968
12.2462,108.545
12.2637,108.338
12.2812,107.428
12.2988,101.529
12.3163,96.649
12.3338,91.654
12.3513,89.008
12.3688,91.390
12.3864,95.469
12.4039,95.051
12.4214,93.400
12.4389,88.855
12.4564,86.068
12.4740,83.144
12.4915,81.736
12.5090,80.210
12.5265,77.818
12.5440,75.690
12.5616,73.723
12.5791,71.430
12.5966,69.969
12.6141,66.813
12.6316,64.409
12.6492,63.218
12.6667,62.073
12.6842,60.188
12.7017,59.105
12.7192,58.769
12.7368,59.891
12.7543,59.952
12.7718,58.367
12.7893,56.583
12.8068,56.877
12.8244,58.783
12.8419,61.812
12.8594,63.105
12.8769,65.125
12.8944,67.439
12.9120,69.717
12.9295,73.079
12.9470,78.194
12.9645,80.405
12.9820,79.713
12.9996,80.462
13.0171,84.149
13.0346,85.999
13.0521,89.446
13.0696,93.104
13.0871,97.353
13.1047,100.840
13.1222,103.949
13.1397,107.045
13.1572,112.419
13.1747,115.156
13.1923,115.395
13.2098,115.117
13.2273,115.339
13.2448,117.466
13.2623,119.670
13.2799,121.938
13.2974,124.760
13.3149,125.871
13.3324,126.642
13.3499,126.170
13.3675,125.584
13.3850,126.068
13.4025,126.869
13.4200,128.689
13.4375,131.568
13.4551,133.417
13.4726,133.909
13.4901,133.999
13.5076,136.505
13.5251,136.102
13.5427,132.349
13.5602,128.258
13.5777,128.186
13.5952,129.550
13.6127,132.851
13.6303,135.179
13.6478,134.161
13.6653,131.672
13.6828,128.808
13.7003,127.118
13.7179,127.869
13.7354,129.275
13.7529,129.460
13.7704,127.873
13.7879,126.834
13.8055,127.950
13.8230,127.443
13.8405,123.688
13.8580,122.631
13.8755,123.265
13.8931,121.835
13.9106,120.175
13.9281,117.103
13.9456,114.470
13.9631,113.505
13.9806,114.299
13.9982,117.238
14.0157,118.758
14.0332,116.445
14.0507,112.487
14.0682,107.377
14.0858,101.262
14.1033,99.541
14.1208,101.384
14.1383,103.584
14.1558,102.936
14.1734,102.057
14.1909,102.406
14.2084,100.764
14.2259,96.653
14.2434,94.358
14.2610,95.124
14.2785,96.372
14.2960,96.014
14.3135,92.179
14.3310,89.627
14.3486,91.584
14.3661,94.833
14.3836,94.487
14.4011,89.423
14.4186,85.945
14.4362,84.378
14.4537,86.795
14.4712,91.940
14.4887,95.797
14.5062,96.294
14.5238,93.472
14.5413,91.634
14.5588,92.864
14.5763,94.025
14.5938,95.827
14.6114,97.985
14.6289,101.095
14.6464,104.995
14.6639,105.528
14.6814,105.966
14.6990,110.701
14.7165,113.300
14.7340,112.929
14.7515,112.428
14.7690,113.478
14.7866,117.486
14.8041,122.158
14.8216,122.489
14.8391,122.324
14.8566,123.972
14.8741,126.968
14.8917,129.339
14.9092,130.901
14.9267,132.810
14.9442,133.560
14.9617,134.133
14.9793,135.238
14.9968,136.131
15.0143,137.169
15.0318,137.933
15.0493,140.190
15.0669,142.142
15.0844,141.688
15.1019,139.978
15.1194,138.924
15.1369,138.250
15.1545,139.227
15.1720,140.117
15.1895,140.340
15.2070,139.628
15.2245,139.657
15.2421,140.513
15.2596,141.226
15.2771,142.444
15.2946,143.779
15.3121,144.836
15.3297,146.785
15.3472,147.609
15.3647,146.585
15.3822,145.412
15.3997,143.734
15.4173,139.660
15.4348,138.982
15.4523,139.749
15.4698,141.574
15.4873,142.157
15.5049,140.058
15.5224,138.364
15.5399,136.849
15.5574,137.504
15.5749,139.093
15.5925,140.505
15.6100,139.522
15.6275,136.895
15.6450,134.524
15.6625,133.760
15.6801,135.604
15.6976,137.204
15.7151,134.490
15.7326,128.193
15.7501,119.915
15.7676,116.321
15.7852,115.766
15.8027,119.321
15.8202,123.068
15.8377,122.467
15.8552,117.441
15.8728,112.102
15.8903,108.188
15.9078,104.560
15.9253,103.906
15.9428,107.584
15.9604,110.774
15.9779,111.108
15.9954,108.051
16.0129,104.547
16.0304,102.006
16.0480,101.400
16.0655,102.638
16.0830,107.346
16.1005,109.894
16.1180,109.075
16.1356,111.701
16.1531,118.649
16.1706,126.561
16.1881,130.146
16.2056,128.179
16.2232,125.323
16.2407,123.079
16.2582,124.460
16.2757,129.128
16.2932,132.586
16.3108,135.718
16.3283,138.412
16.3458,138.021
16.3633,139.418
16.3808,142.810
16.3984,145.327
16.4159,145.594
16.4334,146.635
16.4509,148.884
16.4684,153.535
16.4860,154.900
16.5035,156.938
16.5210,158.542
16.5385,161.623
16.5560,162.895
16.5736,164.234
16.5911,164.834
16.6086,170.284
16.6261,172.723
16.6436,175.316
16.6611,174.999
16.6787,177.669
16.6962,178.983
16.7137,181.097
16.7312,183.291
16.7487,184.897
16.7663,186.968
16.7838,190.624
16.8013,191.167
16.8188,194.554
16.8363,196.001
16.8539,198.109
16.8714,199.013
16.8889,197.144
16.9064,195.139
16.9239,192.726
16.9415,193.395
16.9590,194.103
16.9765,193.953
16.9940,197.419
17.0115,199.147
17.0291,199.807
17.0466,198.337
17.0641,196.583
17.0816,195.679
17.0991,195.116
17.1167,194.303
17.1342,193.377
17.1517,193.820
17.1692,194.271
17.1867,193.667
17.2043,191.450
17.2218,189.619
17.2393,184.719
17.2568,178.441
17.2743,173.399
17.2919,174.704
17.3094,173.698
17.3269,171.934
17.3444,172.771
17.3619,170.087
17.3795,162.859
17.3970,158.899
17.4145,155.462
17.4320,152.937
17.4495,151.508
17.4671,150.083
17.4846,147.012
17.5021,145.235
17.5196,143.646
17.5371,140.169
17.5546,136.319
17.5722,133.268
17.5897,131.981
17.6072,130.880
17.6247,132.611
17.6422,132.444
17.6598,132.151
17.6773,130.205
17.6948,128.639
17.7123,127.089
17.7298,125.601
17.7474,124.812
17.7649,126.743
17.7824,130.309
17.7999,132.209
17.8174,131.190
17.8350,131.720
17.8525,133.472
17.8700,135.421
17.8875,138.035
17.9050,143.097
17.9226,149.076
17.9401,156.153
17.9576,157.254
17.9751,162.029
17.9926,166.194
18.0102,173.900
18.0277,176.174
18.0452,184.010
18.0627,188.884
18.0802,195.945
18.0978,197.943
18.1153,203.114
18.1328,204.449
18.1503,208.832
18.1678,209.282
18.1854,213.634
18.2029,215.948
18.2204,219.619
18.2379,221.863
18.2554,225.477
18.2730,225.847
18.2905,226.955
18.3080,227.125
18.3255,229.948
18.3430,231.430
18.3606,235.390
18.3781,236.329
18.3956,239.179
18.4131,239.549
18.4306,238.809
18.4482,240.619
18.4657,242.456
18.4832,243.334
18.5007,244.146
18.5182,244.811
18.5357,245.971
18.5533,246.768
18.5708,247.225
18.5883,247.120
18.6058,246.943
18.6233,246.754
18.6409,247.233
18.6584,247.666
18.6759,247.474
18.6934,247.398
18.7109,247.830
18.7285,247.628
18.7460,247.035
18.7635,247.124
18.7810,247.078
18.7985,246.895
18.8161,246.604
18.8336,246.330
18.8511,245.626
18.8686,244.275
18.8861,242.504
18.9037,241.778
18.9212,238.868
18.9387,236.261
18.9562,234.444
18.9737,236.557
18.9913,238.646
19.0088,237.546
19.0263,234.213
19.0438,233.540
19.0613,231.284
19.0789,230.467
19.0964,226.098
19.1139,224.734
19.1314,220.939
19.1489,219.879
19.1665,215.211
19.1840,212.332
19.2015,205.339
19.2190,203.911
19.2365,201.331
19.2541,199.219
19.2716,193.764
19.2891,189.992
19.3066,188.821
19.3241,187.543
19.3417,189.299
19.3592,188.914
19.3767,188.934
19.3942,187.485
19.4117,189.976
19.4292,192.853
19.4468,198.637
19.4643,199.217
19.4818,202.432
19.4993,204.587
19.5168,217.347
19.5344,223.543
19.5519,228.847
19.5694,231.399
19.5869,235.278
19.6044,238.191
19.6220,244.249
19.6395,246.832
19.6570,250.255
19.6745,251.434
19.6920,251.949
19.7096,252.320
19.7271,253.276
19.7446,254.032
19.7621,254.456
19.7796,254.524
19.7972,254.868
19.8147,254.889
19.8322,254.889
19.8497,254.889
19.8672,254.889
19.8848,254.889
19.9023,254.889
19.9198,254.889
19.9373,254.889
19.9548,254.889
19.9724,254.889
19.9899,254.889
20.0074,254.889
20.0249,254.889
20.0424,254.984
20.0600,255.000
20.0775,255.000
20.0950,255.000
20.1125,255.000
20.1300,255.000
20.1476,255.000
20.1651,255.000
20.1826,255.000
20.2001,255.000
20.2176,255.000
20.2352,255.000
20.2527,255.000
20.2702,255.000
20.2877,255.000
20.3052,254.999
20.3227,254.911
20.3403,254.911
20.3578,254.911
20.3753,254.911
20.3928,254.911
20.4103,254.911
20.4279,254.911
20.4454,254.911
20.4629,254.911
20.4804,254.911
20.4979,254.911
20.5155,254.911
20.5330,254.911
20.5505,254.911
20.5680,254.911
20.5855,254.912
20.6031,255.000
20.6206,255.000
20.6381,255.000
20.6556,255.000
20.6731,255.000
20.6907,255.000
20.7082,255.000
20.7257,255.000
20.7432,255.000
20.7607,255.000
20.7783,255.000
20.7958,255.000
20.8133,255.000
20.8308,255.000
20.8483,255.000
20.8659,255.000
20.8834,255.000
20.9009,255.000
20.9184,255.000
20.9359,255.000
20.9535,255.000
20.9710,255.000
20.9885,255.000
21.0060,255.000
21.0235,255.000
21.0411,255.000
21.0586,255.000
21.0761,255.000
21.0936,255.000
21.1111,255.000
21.1287,255.000
21.1462,255.000
21.1637,255.000
21.1812,255.000
21.1987,255.000
21.2162,255.000
21.2338,255.000
21.2513,255.000
21.2688,255.000
21.2863,255.000
21.3038,255.000
21.3214,255.000
21.3389,255.000
21.3564,255.000
21.3739,255.000
21.3914,255.000
21.4090,255.000
21.4265,255.000
21.4440,255.000
21.4615,255.000
21.4790,255.000
21.4966,255.000
21.5141,255.000
21.5316,255.000
21.5491,255.000
21.5666,255.000
21.5842,255.000
21.6017,255.000
21.6192,255.000
21.6367,255.000
21.6542,255.000
21.6718,255.000
21.6893,255.000
21.7068,255.000
21.7243,255.000
21.7418,255.000
21.7594,255.000
21.7769,255.000
21.7944,255.000
21.8119,255.000
21.8294,255.000
21.8470,255.000
21.8645,255.000
21.8820,255.000
21.8995,255.000
21.9170,255.000
21.9346,255.000
21.9521,255.000
21.9696,255.000
21.9871,255.000
22.0046,255.000
22.0222,255.000
22.0397,255.000
22.0572,254.974
22.0747,254.822
22.0922,254.822
22.1097,254.822
22.1273,254.822
22.1448,254.822
22.1623,254.822
22.1798,254.822
22.1973,254.848
22.2149,255.000
22.2324,255.000
22.2499,255.000
22.2674,255.000
22.2849,255.000
22.3025,255.000
22.3200,255.000
22.3375,255.000
22.3550,255.000
22.3725,255.000
22.3901,255.000
22.4076,255.000
22.4251,255.000
22.4426,255.000
22.4601,255.000
22.4777,255.000
22.4952,254.990
22.5127,254.907
22.5302,254.366
22.5477,254.163
22.5653,253.095
22.5828,252.601
22.6003,251.442
22.6178,250.322
22.6353,246.610
22.6529,241.610
22.6704,239.932
22.6879,238.930
22.7054,232.174
22.7229,227.690
22.7405,224.533
22.7580,221.253
22.7755,215.288
22.7930,211.859
22.8105,207.081
22.8281,204.793
22.8456,200.590
22.8631,200.678
22.8806,198.464
22.8981,195.053
22.9157,195.010
22.9332,195.833
22.9507,197.911
22.9682,199.075
22.9857,202.559
23.0033,205.336
23.0208,207.448
23.0383,208.690
23.0558,211.581
23.0733,214.435
23.0908,217.024
23.1084,219.077
23.1259,221.986
23.1434,223.394
23.1609,224.450
23.1784,225.870
23.1960,227.055
23.2135,228.598
23.2310,230.358
23.2485,231.373
23.2660,234.527
23.2836,236.319
23.3011,238.112
23.3186,239.854
23.3361,241.676
23.3536,242.037
23.3712,243.215
23.3887,243.877
23.4062,244.123
23.4237,244.446
23.4412,245.038
23.4588,245.200
23.4763,245.118
23.4938,244.859
23.5113,245.070
23.5288,245.538
23.5464,245.554
23.5639,245.244
23.5814,244.635
23.5989,244.478
23.6164,244.076
23.6340,243.553
23.6515,244.614
23.6690,246.089
23.6865,246.226
23.7040,244.417
23.7216,242.029
23.7391,242.365
23.7566,242.981
23.7741,242.912
23.7916,240.941
23.8092,239.534
23.8267,238.068
23.8442,236.718
23.8617,234.205
23.8792,231.060
23.8967,225.548
23.9143,222.191
23.9318,219.142
23.9493,217.519
23.9668,214.872
23.9843,213.623
24.0019,210.341
24.0194,209.874
24.0369,207.963
24.0544,206.667
24.0719,201.729
24.0895,197.999
24.1070,192.798
24.1245,190.089
24.1420,186.207
24.1595,183.382
24.1771,177.293
24.1946,172.943
24.2121,167.823
24.2296,164.369
24.2471,159.429
24.2647,157.074
24.2822,152.934
24.2997,150.745
24.3172,146.412
24.3347,144.848
24.3523,140.824
24.3698,138.826
24.3873,135.720
24.4048,133.822
24.4223,131.796
24.4399,131.658
24.4574,131.598
24.4749,129.256
24.4924,124.377
24.5099,124.052
24.5275,124.106
24.5450,125.589
24.5625,127.586
24.5800,129.414
24.5975,130.992
24.6151,132.845
24.6326,134.252
24.6501,136.795
24.6676,137.837
24.6851,140.583
24.7027,143.415
24.7202,146.898
24.7377,149.642
24.7552,153.835
24.7727,154.983
24.7902,157.384
24.8078,159.298
24.8253,164.085
24.8428,165.987
24.8603,167.758
24.8778,173.438
24.8954,180.889
24.9129,183.915
24.9304,183.161
24.9479,179.969
24.9654,181.197
24.9830,184.052
25.0005,185.674
25.0180,188.028
25.0355,189.128
25.0530,190.802
25.0706,192.077
25.0881,192.945
25.1056,194.058
25.1231,192.768
25.1406,192.036
25.1582,193.859
25.1757,197.668
25.1932,201.177
25.2107,202.276
25.2282,202.767
25.2458,203.023
25.2633,201.181
25.2808,199.840
25.2983,199.007
25.3158,198.617
25.3334,199.107
25.3509,199.461
25.3684,198.414
25.3859,198.528
25.4034,195.995
25.4210,195.168
25.4385,194.526
25.4560,194.124
25.4735,191.887
25.4910,188.426
25.5086,183.871
25.5261,181.896
25.5436,177.797
25.5611,174.887
25.5786,170.842
25.5962,169.001
25.6137,165.821
25.6312,163.614
25.6487,159.891
25.6662,158.455
25.6838,155.752
25.7013,154.114
25.7188,150.716
25.7363,149.061
25.7538,146.034
25.7713,144.394
25.7889,142.386
25.8064,141.127
25.8239,139.857
25.8414,138.649
25.8589,136.998
25.8765,135.596
25.8940,132.636
25.9115,129.157
25.9290,125.980
25.9465,124.826
25.9641,123.381
25.9816,121.749
25.9991,119.141
26.0166,118.876
26.0341,117.363
26.0517,115.014
26.0692,112.800
26.0867,109.218
26.1042,104.161
26.1217,101.577
26.1393,100.956
26.1568,102.168
26.1743,101.555
26.1918,100.590
26.2093,99.349
26.2269,103.139
26.2444,106.311
26.2619,109.352
26.2794,108.506
26.2969,106.972
26.3145,107.717
26.3320,111.344
26.3495,113.779
26.3670,118.203
26.3845,124.151
26.4021,130.734
26.4196,135.810
26.4371,135.643
26.4546,130.925
26.4721,129.424
26.4897,131.951
26.5072,135.554
26.5247,140.317
26.5422,142.466
26.5597,141.405
26.5772,141.835
26.5948,142.935
26.6123,146.585
26.6298,151.326
26.6473,153.991
26.6648,154.193
26.6824,153.131
26.6999,152.086
26.7174,150.719
26.7349,149.040
26.7524,150.113
26.7700,151.413
26.7875,152.186
26.8050,152.305
26.8225,152.470
26.8400,151.289
26.8576,151.213
26.8751,150.275
26.8926,150.442
26.9101,149.420
26.9276,150.136
26.9452,153.081
26.9627,155.762
26.9802,155.782
26.9977,154.549
27.0152,152.765
27.0328,152.061
27.0503,153.243
27.0678,153.918
27.0853,153.070
27.1028,152.091
27.1204,150.036
27.1379,149.168
27.1554,151.958
27.1729,154.793
