Distance_(mm),Gray_Value
2.6805,61.127
2.6980,63.607
2.7155,66.852
2.7331,69.533
2.7506,71.977
2.7681,74.819
2.7856,77.890
2.8031,82.488
2.8207,84.423
2.8382,85.833
2.8557,87.630
2.8732,88.386
2.8907,89.690
2.9083,90.459
2.9258,91.672
2.9433,92.905
2.9608,95.942
2.9783,99.533
2.9959,102.053
3.0134,102.971
3.0309,102.607
3.0484,102.127
3.0659,102.095
3.0835,103.573
3.1010,103.720
3.1185,104.126
3.1360,105.219
3.1535,105.404
3.1710,103.589
3.1886,100.879
3.2061,98.813
3.2236,97.664
3.2411,96.646
3.2586,95.257
3.2762,93.817
3.2937,92.449
3.3112,91.308
3.3287,90.588
3.3462,89.509
3.3638,87.934
3.3813,85.766
3.3988,83.271
3.4163,81.365
3.4338,78.673
3.4514,75.705
3.4689,72.065
3.4864,69.301
3.5039,67.465
3.5214,65.627
3.5390,62.843
3.5565,61.030
3.5740,60.182
3.5915,59.553
3.6090,58.699
3.6266,57.584
3.6441,56.420
3.6616,55.210
3.6791,54.323
3.6966,53.412
3.7142,51.236
3.7317,51.220
3.7492,51.482
3.7667,51.307
3.7842,52.302
3.8018,52.863
3.8193,53.776
3.8368,54.793
3.8543,56.452
3.8718,58.549
3.8894,61.339
3.9069,63.775
3.9244,65.821
3.9419,67.652
3.9594,69.847
3.9770,72.263
3.9945,75.592
4.0120,80.454
4.0295,86.946
4.0470,92.171
4.0645,94.993
4.0821,95.890
4.0996,95.408
4.1171,95.646
4.1346,96.384
4.1521,97.225
4.1697,100.282
4.1872,104.215
4.2047,106.907
4.2222,109.949
4.2397,113.088
4.2573,115.611
4.2748,117.205
4.2923,116.774
4.3098,116.984
4.3273,119.702
4.3449,120.010
4.3624,119.521
4.3799,120.746
4.3974,122.427
4.4149,123.108
4.4325,120.173
4.4500,118.683
4.4675,117.207
4.4850,120.406
4.5025,123.057
4.5201,125.494
4.5376,126.364
4.5551,121.938
4.5726,117.273
4.5901,114.306
4.6077,110.586
4.6252,106.582
4.6427,104.674
4.6602,106.628
4.6777,108.518
4.6953,104.691
4.7128,103.242
4.7303,99.259
4.7478,95.504
4.7653,96.076
4.7829,95.949
4.8004,96.271
4.8179,102.220
4.8354,105.831
4.8529,95.855
4.8705,82.260
4.8880,76.210
4.9055,70.800
4.9230,67.460
4.9405,65.605
4.9580,64.882
4.9756,63.808
4.9931,63.041
5.0106,61.644
5.0281,60.104
5.0456,58.078
5.0632,57.289
5.0807,56.765
5.0982,56.040
5.1157,55.414
5.1332,54.217
5.1508,53.633
5.1683,53.190
5.1858,55.952
5.2033,58.971
5.2208,66.639
5.2384,78.412
5.2559,82.479
5.2734,81.238
5.2909,81.771
5.3084,83.539
5.3260,87.151
5.3435,89.673
5.3610,93.540
5.3785,99.926
5.3960,101.481
5.4136,102.782
5.4311,102.792
5.4486,103.853
5.4661,104.882
5.4836,110.630
5.5012,122.587
5.5187,129.433
5.5362,126.562
5.5537,121.444
5.5712,116.225
5.5888,115.527
5.6063,115.306
5.6238,117.274
5.6413,123.226
5.6588,134.559
5.6764,135.361
5.6939,131.460
5.7114,128.433
5.7289,127.798
5.7464,127.302
5.7640,125.862
5.7815,124.536
5.7990,123.393
5.8165,122.041
5.8340,120.588
5.8516,119.556
5.8691,119.199
5.8866,117.413
5.9041,117.754
5.9216,120.137
5.9391,122.029
5.9567,121.172
5.9742,118.455
5.9917,116.399
6.0092,115.865
6.0267,113.184
6.0443,110.501
6.0618,106.767
6.0793,103.167
6.0968,99.337
6.1143,95.024
6.1319,92.624
6.1494,92.557
6.1669,91.104
6.1844,90.727
6.2019,90.629
6.2195,91.915
6.2370,90.862
6.2545,85.058
6.2720,79.091
6.2895,74.763
6.3071,71.339
6.3246,68.356
6.3421,67.163
6.3596,65.952
6.3771,67.017
6.3947,69.586
6.4122,71.102
6.4297,72.375
6.4472,72.961
6.4647,74.196
6.4823,75.107
6.4998,75.286
6.5173,76.035
6.5348,78.026
6.5523,80.071
6.5699,81.648
6.5874,84.064
6.6049,86.761
6.6224,89.485
6.6399,94.856
6.6575,100.277
6.6750,105.390
6.6925,113.981
6.7100,120.886
6.7275,122.583
6.7451,119.849
6.7626,114.484
6.7801,113.343
6.7976,117.063
6.8151,124.283
6.8326,127.982
6.8502,128.627
6.8677,128.558
6.8852,128.374
6.9027,128.285
6.9202,130.149
6.9378,129.611
6.9553,129.719
6.9728,129.446
6.9903,127.327
7.0078,124.223
7.0254,123.246
7.0429,125.636
7.0604,129.194
7.0779,131.666
7.0954,132.314
7.1130,130.220
7.1305,126.475
7.1480,124.037
7.1655,126.365
7.1830,130.512
7.2006,133.027
7.2181,130.868
7.2356,127.390
7.2531,123.749
7.2706,118.308
7.2882,113.598
7.3057,109.921
7.3232,106.258
7.3407,102.315
7.3582,100.089
7.3758,99.394
7.3933,98.927
7.4108,98.953
7.4283,99.247
7.4458,98.653
7.4634,97.543
7.4809,96.016
7.4984,94.093
7.5159,91.564
7.5334,88.136
7.5510,85.267
7.5685,83.386
7.5860,82.997
7.6035,83.735
7.6210,84.487
7.6386,84.909
7.6561,86.306
7.6736,88.841
7.6911,90.409
7.7086,91.434
7.7261,91.855
7.7437,90.576
7.7612,91.383
7.7787,95.281
7.7962,99.585
7.8137,105.343
7.8313,112.467
7.8488,119.941
7.8663,124.541
7.8838,122.659
7.9013,119.389
7.9189,120.830
7.9364,125.460
7.9539,129.926
7.9714,131.920
7.9889,132.628
8.0065,132.999
8.0240,132.937
8.0415,132.569
8.0590,132.248
8.0765,132.536
8.0941,134.235
8.1116,135.599
8.1291,135.882
8.1466,135.537
8.1641,135.293
8.1817,135.199
8.1992,135.569
8.2167,135.823
8.2342,136.047
8.2517,135.993
8.2693,135.726
8.2868,135.714
8.3043,135.822
8.3218,135.690
8.3393,135.520
8.3569,135.551
8.3744,135.540
8.3919,135.265
8.4094,134.695
8.4269,134.197
8.4445,133.961
8.4620,133.979
8.4795,133.918
8.4970,133.214
8.5145,132.178
8.5321,130.944
8.5496,128.219
8.5671,125.408
8.5846,125.252
8.6021,125.677
8.6196,125.867
8.6372,125.148
8.6547,122.911
8.6722,120.423
8.6897,117.939
8.7072,112.817
8.7248,108.488
8.7423,107.684
8.7598,107.611
8.7773,107.426
8.7948,108.071
8.8124,108.743
8.8299,108.175
8.8474,107.000
8.8649,106.340
8.8824,106.562
8.9000,106.794
8.9175,109.012
8.9350,113.743
8.9525,117.725
8.9700,122.199
8.9876,124.914
9.0051,126.734
9.0226,128.120
9.0401,130.022
9.0576,133.161
9.0752,135.561
9.0927,136.792
9.1102,137.351
9.1277,137.128
9.1452,136.705
9.1628,136.840
9.1803,138.492
9.1978,140.255
9.2153,142.810
9.2328,144.050
9.2504,146.167
9.2679,147.322
9.2854,149.579
9.3029,151.464
9.3204,158.393
9.3380,164.386
9.3555,170.730
9.3730,171.327
9.3905,168.548
9.4080,167.058
9.4256,167.167
9.4431,169.114
9.4606,171.022
9.4781,171.236
9.4956,171.517
9.5131,172.202
9.5307,172.355
9.5482,170.706
9.5657,172.118
9.5832,175.243
9.6007,178.336
9.6183,178.514
9.6358,176.483
9.6533,173.930
9.6708,169.606
9.6883,167.516
9.7059,164.383
9.7234,162.803
9.7409,160.484
9.7584,159.147
9.7759,157.189
9.7935,154.991
9.8110,152.692
9.8285,152.153
9.8460,151.201
9.8635,150.050
9.8811,149.229
9.8986,148.145
9.9161,146.548
9.9336,144.529
9.9511,141.870
9.9687,140.262
9.9862,139.824
10.0037,139.422
10.0212,138.651
10.0387,137.557
10.0563,136.840
10.0738,135.691
10.0913,134.060
10.1088,132.344
10.1263,130.723
10.1439,130.213
10.1614,129.439
10.1789,129.618
10.1964,131.791
10.2139,133.590
10.2315,136.022
10.2490,138.163
10.2665,140.296
10.2840,143.632
10.3015,148.240
10.3191,149.874
10.3366,152.377
10.3541,154.072
10.3716,158.552
10.3891,162.157
10.4066,169.139
10.4242,174.754
10.4417,186.268
10.4592,192.081
10.4767,194.907
10.4942,194.928
10.5118,195.139
10.5293,197.131
10.5468,199.979
10.5643,201.584
10.5818,202.788
10.5994,203.519
10.6169,205.064
10.6344,206.161
10.6519,208.418
10.6694,209.030
10.6870,209.725
10.7045,210.090
10.7220,213.182
10.7395,214.813
10.7570,216.264
10.7746,217.436
10.7921,219.906
10.8096,221.245
10.8271,223.628
10.8446,225.316
10.8622,226.414
10.8797,227.282
10.8972,225.982
10.9147,223.717
10.9322,221.880
10.9498,221.436
10.9673,222.185
10.9848,222.135
11.0023,220.093
11.0198,218.229
11.0374,216.221
11.0549,214.352
11.0724,213.880
11.0899,211.943
11.1074,206.013
11.1250,203.763
11.1425,201.944
11.1600,201.173
11.1775,199.622
11.1950,196.287
11.2126,191.522
11.2301,190.176
11.2476,187.457
11.2651,184.259
11.2826,182.491
11.3001,177.245
11.3177,171.735
11.3352,166.020
11.3527,158.585
11.3702,154.421
11.3877,150.999
11.4053,148.181
11.4228,147.193
11.4403,146.170
11.4578,148.928
11.4753,152.314
11.4929,157.059
11.5104,159.404
11.5279,163.419
11.5454,166.540
11.5629,174.878
11.5805,181.293
11.5980,190.137
11.6155,195.003
11.6330,199.150
11.6505,202.358
11.6681,204.652
11.6856,209.807
11.7031,218.286
11.7206,221.170
11.7381,223.109
11.7557,221.450
11.7732,224.251
11.7907,234.252
11.8082,242.923
11.8257,247.699
11.8433,249.097
11.8608,249.637
11.8783,249.743
11.8958,250.290
11.9133,251.185
11.9309,251.887
11.9484,252.531
11.9659,253.198
11.9834,253.914
12.0009,254.063
12.0185,254.049
12.0360,254.142
12.0535,254.349
12.0710,254.419
12.0885,254.724
12.1061,255.000
12.1236,255.000
12.1411,255.000
12.1586,255.000
12.1761,255.000
12.1936,255.000
12.2112,255.000
12.2287,255.000
12.2462,255.000
12.2637,255.000
12.2812,255.000
12.2988,254.766
12.3163,254.555
12.3338,254.296
12.3513,254.118
12.3688,254.225
12.3864,254.417
12.4039,254.614
12.4214,254.794
12.4389,254.915
12.4564,254.967
12.4740,254.967
12.4915,254.961
12.5090,254.934
12.5265,254.894
12.5440,254.844
12.5616,254.778
12.5791,254.704
12.5966,254.632
12.6141,254.652
12.6316,254.738
12.6492,254.770
12.6667,254.834
12.6842,254.900
12.7017,254.912
12.7192,254.894
12.7368,254.899
12.7543,254.777
12.7718,254.697
12.7893,254.774
12.8068,254.823
12.8244,254.870
12.8419,254.875
12.8594,254.839
12.8769,254.796
12.8944,254.895
12.9120,255.000
12.9295,255.000
12.9470,255.000
12.9645,255.000
12.9820,255.000
12.9996,255.000
13.0171,255.000
13.0346,255.000
13.0521,255.000
13.0696,255.000
13.0871,255.000
13.1047,255.000
13.1222,255.000
13.1397,255.000
13.1572,255.000
13.1747,254.953
13.1923,254.876
13.2098,254.875
13.2273,254.874
13.2448,254.873
13.2623,254.871
13.2799,254.870
13.2974,254.869
13.3149,254.868
13.3324,254.866
13.3499,254.865
13.3675,254.864
13.3850,254.863
13.4025,254.861
13.4200,254.860
13.4375,254.859
13.4551,254.912
13.4726,255.000
13.4901,255.000
13.5076,255.000
13.5251,255.000
13.5427,255.000
13.5602,255.000
13.5777,255.000
13.5952,255.000
13.6127,255.000
13.6303,255.000
13.6478,255.000
13.6653,255.000
13.6828,255.000
13.7003,255.000
13.7179,255.000
13.7354,255.000
13.7529,255.000
13.7704,255.000
13.7879,255.000
13.8055,255.000
13.8230,255.000
13.8405,255.000
13.8580,255.000
13.8755,255.000
13.8931,255.000
13.9106,255.000
13.9281,255.000
13.9456,255.000
13.9631,255.000
13.9806,255.000
13.9982,255.000
14.0157,254.850
14.0332,254.800
14.0507,254.800
14.0682,254.800
14.0858,254.800
14.1033,254.800
14.1208,254.800
14.1383,254.800
14.1558,254.800
14.1734,254.800
14.1909,254.800
14.2084,254.800
14.2259,254.800
14.2434,254.800
14.2610,254.800
14.2785,254.800
14.2960,254.950
14.3135,255.000
14.3310,255.000
14.3486,255.000
14.3661,255.000
14.3836,255.000
14.4011,255.000
14.4186,255.000
14.4362,255.000
14.4537,255.000
14.4712,255.000
14.4887,255.000
14.5062,255.000
14.5238,255.000
14.5413,255.000
14.5588,255.000
14.5763,255.000
14.5938,255.000
14.6114,255.000
14.6289,255.000
14.6464,255.000
14.6639,255.000
14.6814,255.000
14.6990,255.000
14.7165,255.000
14.7340,255.000
14.7515,255.000
14.7690,255.000
14.7866,255.000
14.8041,255.000
14.8216,255.000
14.8391,255.000
14.8566,255.000
14.8741,255.000
14.8917,255.000
14.9092,255.000
14.9267,255.000
14.9442,255.000
14.9617,255.000
14.9793,255.000
14.9968,255.000
15.0143,255.000
15.0318,255.000
15.0493,255.000
15.0669,254.856
15.0844,254.810
15.1019,254.811
15.1194,254.698
15.1369,254.554
15.1545,254.544
15.1720,254.491
15.1895,254.377
15.2070,254.600
15.2245,254.730
15.2421,254.637
15.2596,254.615
15.2771,254.534
15.2946,254.210
15.3121,253.854
15.3297,253.539
15.3472,253.354
15.3647,252.850
15.3822,251.288
15.3997,247.666
15.4173,242.083
15.4348,241.092
15.4523,243.760
15.4698,244.334
15.4873,241.713
15.5049,237.292
15.5224,235.483
15.5399,239.596
15.5574,245.519
15.5749,246.641
15.5925,246.644
15.6100,248.185
15.6275,249.865
15.6450,248.767
15.6625,248.412
15.6801,249.822
15.6976,250.202
15.7151,247.927
15.7326,247.308
15.7501,250.809
15.7676,253.627
15.7852,254.191
15.8027,253.790
15.8202,253.588
15.8377,253.714
15.8552,253.992
15.8728,254.017
15.8903,253.837
15.9078,253.953
15.9253,254.145
15.9428,253.973
15.9604,253.471
15.9779,252.850
15.9954,252.174
16.0129,252.327
16.0304,252.896
16.0480,252.634
16.0655,252.330
16.0830,252.062
16.1005,251.253
16.1180,250.479
16.1356,249.980
16.1531,249.515
16.1706,249.099
16.1881,247.990
16.2056,247.338
16.2232,246.307
16.2407,244.125
16.2582,240.162
16.2757,236.304
16.2932,231.798
16.3108,227.017
16.3283,222.519
16.3458,219.046
16.3633,214.835
16.3808,211.154
16.3984,207.205
16.4159,202.495
16.4334,197.621
16.4509,192.161
16.4684,182.157
16.4860,172.017
16.5035,164.722
16.5210,158.056
16.5385,153.356
16.5560,149.220
16.5736,146.709
16.5911,143.792
16.6086,141.264
16.6261,139.285
16.6436,138.422
16.6611,138.040
16.6787,138.053
16.6962,138.669
16.7137,139.540
16.7312,140.955
16.7487,143.174
16.7663,146.159
16.7838,149.341
16.8013,152.548
16.8188,156.092
16.8363,160.826
16.8539,167.680
16.8714,174.908
16.8889,180.472
16.9064,185.452
16.9239,190.896
16.9415,196.718
16.9590,200.439
16.9765,203.250
16.9940,205.729
17.0115,207.401
17.0291,208.851
17.0466,209.397
17.0641,209.627
17.0816,209.716
17.0991,210.973
17.1167,213.424
17.1342,215.916
17.1517,216.768
17.1692,215.021
17.1867,212.881
17.2043,212.912
17.2218,215.073
17.2393,213.616
17.2568,212.012
17.2743,212.236
17.2919,212.012
17.3094,212.127
17.3269,212.777
17.3444,212.000
17.3619,208.687
17.3795,204.502
17.3970,201.574
17.4145,201.391
17.4320,201.172
17.4495,200.180
17.4671,198.623
17.4846,196.202
17.5021,189.826
17.5196,183.882
17.5371,180.683
17.5546,177.681
17.5722,173.969
17.5897,168.478
17.6072,162.639
17.6247,158.380
17.6422,153.979
17.6598,149.506
17.6773,145.616
17.6948,143.001
17.7123,140.577
17.7298,138.048
17.7474,135.907
17.7649,134.088
17.7824,132.238
17.7999,129.522
17.8174,127.034
17.8350,125.176
17.8525,124.241
17.8700,124.576
17.8875,125.682
17.9050,126.352
17.9226,127.775
17.9401,128.884
17.9576,130.253
17.9751,131.422
17.9926,133.128
18.0102,135.001
18.0277,136.173
18.0452,137.738
18.0627,139.089
18.0802,140.069
18.0978,141.543
18.1153,143.847
18.1328,146.267
18.1503,148.815
18.1678,151.498
18.1854,154.170
18.2029,156.620
18.2204,158.344
18.2379,160.302
18.2554,163.358
18.2730,166.664
18.2905,169.648
18.3080,172.283
18.3255,174.741
18.3430,176.811
18.3606,177.414
18.3781,177.883
18.3956,178.400
18.4131,178.091
18.4306,176.895
18.4482,175.258
18.4657,174.507
18.4832,173.099
18.5007,172.047
18.5182,171.387
18.5357,171.305
18.5533,170.686
18.5708,169.524
18.5883,168.158
18.6058,167.285
18.6233,166.758
18.6409,166.159
18.6584,165.180
18.6759,163.715
18.6934,161.707
18.7109,159.667
18.7285,157.590
18.7460,155.617
18.7635,153.551
18.7810,150.920
18.7985,148.451
18.8161,147.889
18.8336,146.963
18.8511,145.531
18.8686,143.190
18.8861,141.204
18.9037,139.870
18.9212,138.310
18.9387,134.716
18.9562,129.402
18.9737,124.315
18.9913,120.468
19.0088,116.935
19.0263,113.174
19.0438,110.198
19.0613,109.425
19.0789,108.855
19.0964,107.595
19.1139,105.980
19.1314,106.482
19.1489,107.171
19.1665,108.746
19.1840,111.457
19.2015,115.033
19.2190,119.164
19.2365,123.413
19.2541,125.029
19.2716,125.896
19.2891,126.044
19.3066,127.131
19.3241,127.777
19.3417,130.354
19.3592,134.527
19.3767,137.466
19.3942,139.100
19.4117,139.420
19.4292,139.329
19.4468,139.288
19.4643,139.871
19.4818,141.214
19.4993,142.108
19.5168,142.917
19.5344,143.655
19.5519,144.211
19.5694,144.861
19.5869,145.499
19.6044,145.963
19.6220,146.347
19.6395,146.669
19.6570,147.092
19.6745,147.629
19.6920,147.814
19.7096,147.624
19.7271,147.143
19.7446,146.439
19.7621,146.178
19.7796,145.934
19.7972,145.779
19.8147,145.517
19.8322,144.998
19.8497,144.282
19.8672,143.231
19.8848,142.379
19.9023,142.140
19.9198,142.203
19.9373,142.809
19.9548,143.589
19.9724,143.792
19.9899,142.125
20.0074,139.983
20.0249,138.136
20.0424,135.893
20.0600,134.420
20.0775,133.761
20.0950,133.658
20.1125,134.142
20.1300,132.839
20.1476,128.130
20.1651,125.960
20.1826,124.270
20.2001,121.044
20.2176,117.442
20.2352,114.529
20.2527,112.772
20.2702,109.550
20.2877,104.061
20.3052,98.883
20.3227,94.067
20.3403,90.719
20.3578,89.499
20.3753,88.902
20.3928,88.833
20.4103,89.363
20.4279,90.003
20.4454,90.535
20.4629,91.580
20.4804,93.630
20.4979,96.353
20.5155,99.141
20.5330,102.688
20.5505,108.403
20.5680,116.123
20.5855,123.236
20.6031,125.994
20.6206,123.473
20.6381,121.385
20.6556,121.735
20.6731,123.631
20.6907,127.142
20.7082,130.122
20.7257,131.764
20.7432,134.418
20.7607,136.080
20.7783,137.735
20.7958,137.146
20.8133,135.508
20.8308,135.003
20.8483,136.142
20.8659,137.013
20.8834,136.766
20.9009,135.516
20.9184,135.100
20.9359,135.012
20.9535,134.965
20.9710,136.264
20.9885,138.470
21.0060,139.076
21.0235,137.418
21.0411,135.740
21.0586,134.213
21.0761,133.916
21.0936,134.252
21.1111,134.534
21.1287,134.382
21.1462,134.009
21.1637,133.719
21.1812,133.494
21.1987,132.557
21.2162,131.932
21.2338,130.338
21.2513,129.461
21.2688,129.774
21.2863,129.189
21.3038,129.406
21.3214,131.723
21.3389,133.266
21.3564,131.671
21.3739,125.132
21.3914,116.226
21.4090,110.114
21.4265,107.433
21.4440,106.569
21.4615,106.323
21.4790,103.873
21.4966,99.927
21.5141,95.198
21.5316,91.080
21.5491,87.399
21.5666,84.432
21.5842,82.025
21.6017,80.749
21.6192,81.421
21.6367,81.891
21.6542,82.022
21.6718,81.369
21.6893,81.479
21.7068,81.987
21.7243,83.810
21.7418,87.699
21.7594,91.718
21.7769,96.088
21.7944,99.165
21.8119,101.078
21.8294,102.978
21.8470,105.054
21.8645,107.653
21.8820,110.605
21.8995,112.093
21.9170,115.524
21.9346,121.674
21.9521,126.915
21.9696,126.209
21.9871,124.523
22.0046,124.802
22.0222,126.793
22.0397,130.158
22.0572,132.518
22.0747,131.878
22.0922,130.243
22.1097,129.651
22.1273,129.003
22.1448,129.098
22.1623,130.720
22.1798,134.151
22.1973,134.636
22.2149,134.291
22.2324,134.224
22.2499,132.129
22.2674,130.959
22.2849,130.546
22.3025,131.767
22.3200,134.423
22.3375,136.098
22.3550,133.421
22.3725,130.170
22.3901,128.811
22.4076,128.410
22.4251,129.321
22.4426,132.474
22.4601,136.141
22.4777,134.516
22.4952,127.627
22.5127,122.944
22.5302,121.145
22.5477,121.281
22.5653,120.936
22.5828,119.232
22.6003,116.972
22.6178,114.231
22.6353,110.838
22.6529,106.575
22.6704,104.344
22.6879,102.150
22.7054,97.968
22.7229,90.791
22.7405,84.511
22.7580,80.147
22.7755,77.620
22.7930,75.120
22.8105,72.989
22.8281,70.807
22.8456,68.279
22.8631,65.835
22.8806,63.801
22.8981,61.528
22.9157,61.039
22.9332,62.272
22.9507,64.155
22.9682,67.064
22.9857,70.679
23.0033,75.069
23.0208,80.263
23.0383,88.542
23.0558,92.216
23.0733,94.874
23.0908,96.599
23.1084,101.156
23.1259,104.570
23.1434,107.213
23.1609,108.338
23.1784,112.369
23.1960,117.214
23.2135,120.283
23.2310,121.342
23.2485,118.455
23.2660,117.522
23.2836,120.890
23.3011,124.134
23.3186,126.153
23.3361,126.295
23.3536,124.733
23.3712,124.406
23.3887,126.874
23.4062,126.972
23.4237,125.942
23.4412,127.488
23.4588,129.063
23.4763,127.613
23.4938,126.986
23.5113,124.127
23.5288,122.738
23.5464,124.461
23.5639,128.577
23.5814,134.033
23.5989,137.406
23.6164,133.070
23.6340,128.211
23.6515,123.506
23.6690,121.692
23.6865,121.609
23.7040,120.275
23.7216,119.764
23.7391,117.401
23.7566,113.514
23.7741,110.482
23.7916,107.282
23.8092,102.982
23.8267,98.643
23.8442,94.828
23.8617,94.248
23.8792,93.675
23.8967,91.478
23.9143,85.535
23.9318,76.486
23.9493,70.050
23.9668,67.653
23.9843,66.763
24.0019,66.120
24.0194,64.365
24.0369,61.588
24.0544,58.283
24.0719,56.942
24.0895,56.961
24.1070,56.741
24.1245,57.238
24.1420,56.945
24.1595,57.585
24.1771,58.999
24.1946,60.930
24.2121,63.565
24.2296,66.300
24.2471,69.775
24.2647,75.469
24.2822,79.581
24.2997,84.805
24.3172,88.759
24.3347,91.358
24.3523,90.889
24.3698,93.600
24.3873,96.418
24.4048,98.724
24.4223,105.329
24.4399,109.257
24.4574,109.417
24.4749,108.141
24.4924,105.413
24.5099,106.020
24.5275,107.826
24.5450,110.036
24.5625,113.072
24.5800,115.790
24.5975,117.257
24.6151,118.083
24.6326,114.329
24.6501,115.065
24.6676,115.798
24.6851,117.280
24.7027,118.503
24.7202,118.832
24.7377,118.730
24.7552,118.552
24.7727,117.340
24.7902,117.657
24.8078,118.807
24.8253,120.345
24.8428,118.537
24.8603,116.961
24.8778,114.892
24.8954,110.130
24.9129,105.673
24.9304,104.887
24.9479,103.855
24.9654,102.963
24.9830,107.467
25.0005,113.812
25.0180,110.308
25.0355,104.945
25.0530,98.180
25.0706,91.599
25.0881,88.846
25.1056,87.640
25.1231,86.615
25.1406,87.228
25.1582,85.864
25.1757,83.447
25.1932,82.215
25.2107,83.472
25.2282,80.683
25.2458,76.338
25.2633,74.654
25.2808,70.920
25.2983,66.846
25.3158,63.381
25.3334,61.268
25.3509,61.327
25.3684,60.402
25.3859,58.688
25.4034,58.085
25.4210,55.905
25.4385,54.529
25.4560,54.972
25.4735,57.107
25.4910,59.684
25.5086,61.890
25.5261,63.245
25.5436,64.031
25.5611,66.637
25.5786,69.940
25.5962,73.347
25.6137,75.248
25.6312,82.342
25.6487,85.782
25.6662,88.288
25.6838,89.539
25.7013,89.408
25.7188,90.322
25.7363,95.818
25.7538,102.534
25.7713,107.369
25.7889,111.398
25.8064,114.364
25.8239,114.349
25.8414,112.381
25.8589,109.699
25.8765,108.792
25.8940,115.226
25.9115,113.896
25.9290,108.826
25.9465,102.938
25.9641,104.934
25.9816,108.934
25.9991,110.015
26.0166,110.038
26.0341,111.129
26.0517,115.146
26.0692,114.080
26.0867,108.413
26.1042,105.805
26.1217,105.202
26.1393,108.006
26.1568,107.895
26.1743,104.100
26.1918,103.010
26.2093,103.730
26.2269,102.417
26.2444,97.136
26.2619,93.797
26.2794,91.637
26.2969,87.254
26.3145,83.779
26.3320,82.731
26.3495,81.941
26.3670,79.535
26.3845,79.273
26.4021,77.972
26.4196,73.915
26.4371,67.226
26.4546,61.467
26.4721,58.311
26.4897,56.943
26.5072,55.153
26.5247,53.963
26.5422,52.898
26.5597,51.884
26.5772,50.550
26.5948,49.048
26.6123,48.426
26.6298,48.063
26.6473,49.071
26.6648,51.362
26.6824,54.035
26.6999,55.388
26.7174,57.312
26.7349,61.205
26.7524,66.562
26.7700,70.532
26.7875,70.563
26.8050,68.706
26.8225,68.316
26.8400,69.312
26.8576,70.692
26.8751,74.132
26.8926,78.564
26.9101,80.649
26.9276,81.718
26.9452,86.707
26.9627,92.340
26.9802,95.964
26.9977,98.302
27.0152,99.496
27.0328,99.461
27.0503,99.713
27.0678,99.608
27.0853,99.420
27.1028,100.548
27.1204,102.992
27.1379,106.046
27.1554,107.836
27.1729,108.939
