Distance_(mm),Gray_Value
2.1549,43.966
2.1724,42.790
2.1900,42.068
2.2075,41.817
2.2250,41.762
2.2425,40.950
2.2600,41.391
2.2775,41.395
2.2951,42.130
2.3126,42.314
2.3301,43.437
2.3476,45.104
2.3651,44.493
2.3827,44.017
2.4002,42.509
2.4177,42.275
2.4352,41.865
2.4527,41.126
2.4703,40.979
2.4878,39.818
2.5053,38.779
2.5228,39.373
2.5403,39.304
2.5579,38.868
2.5754,38.404
2.5929,38.275
2.6104,37.859
2.6279,37.589
2.6455,37.378
2.6630,37.260
2.6805,36.869
2.6980,36.099
2.7155,35.332
2.7331,34.418
2.7506,33.426
2.7681,32.627
2.7856,32.307
2.8031,31.743
2.8207,31.220
2.8382,30.765
2.8557,30.138
2.8732,29.601
2.8907,28.983
2.9083,28.396
2.9258,28.051
2.9433,27.881
2.9608,27.952
2.9783,27.869
2.9959,28.144
3.0134,28.482
3.0309,28.863
3.0484,29.242
3.0659,29.647
3.0835,29.826
3.1010,30.072
3.1185,31.558
3.1360,32.513
3.1535,33.531
3.1710,34.279
3.1886,35.210
3.2061,35.276
3.2236,36.597
3.2411,37.282
3.2586,38.269
3.2762,39.885
3.2937,42.029
3.3112,43.573
3.3287,45.880
3.3462,46.317
3.3638,46.481
3.3813,46.359
3.3988,46.981
3.4163,47.626
3.4338,48.390
3.4514,49.546
3.4689,50.349
3.4864,50.105
3.5039,50.368
3.5214,49.675
3.5390,50.103
3.5565,50.181
3.5740,51.508
3.5915,53.728
3.6090,56.653
3.6266,58.102
3.6441,59.670
3.6616,60.052
3.6791,62.927
3.6966,63.596
3.7142,62.424
3.7317,61.101
3.7492,61.846
3.7667,61.208
3.7842,59.870
3.8018,57.381
3.8193,55.278
3.8368,53.243
3.8543,51.777
3.8718,50.740
3.8894,49.365
3.9069,48.856
3.9244,48.329
3.9419,47.169
3.9594,45.999
3.9770,45.401
3.9945,44.493
4.0120,42.830
4.0295,41.261
4.0470,40.608
4.0645,39.207
4.0821,39.243
4.0996,39.777
4.1171,40.257
4.1346,40.138
4.1521,39.439
4.1697,38.827
4.1872,38.638
4.2047,39.411
4.2222,40.463
4.2397,41.219
4.2573,40.886
4.2748,40.259
4.2923,39.949
4.3098,39.429
4.3273,38.560
4.3449,37.876
4.3624,37.080
4.3799,36.643
4.3974,37.054
4.4149,37.393
4.4325,37.268
4.4500,36.802
4.4675,36.874
4.4850,36.430
4.5025,36.936
4.5201,37.525
4.5376,37.683
4.5551,37.604
4.5726,37.817
4.5901,38.504
4.6077,39.097
4.6252,39.776
4.6427,40.208
4.6602,40.249
4.6777,39.965
4.6953,39.943
4.7128,40.420
4.7303,41.597
4.7478,42.777
4.7653,44.434
4.7829,45.130
4.8004,45.591
4.8179,46.408
4.8354,47.942
4.8529,49.019
4.8705,49.625
4.8880,50.663
4.9055,51.435
4.9230,53.335
4.9405,55.800
4.9580,58.118
4.9756,60.854
4.9931,63.423
5.0106,66.551
5.0281,69.739
5.0456,70.142
5.0632,70.038
5.0807,71.419
5.0982,73.338
5.1157,72.645
5.1332,70.032
5.1508,67.955
5.1683,67.197
5.1858,68.446
5.2033,69.175
5.2208,69.237
5.2384,69.175
5.2559,68.584
5.2734,67.152
5.2909,65.773
5.3084,64.722
5.3260,62.747
5.3435,60.880
5.3610,59.471
5.3785,59.258
5.3960,59.062
5.4136,58.669
5.4311,58.405
5.4486,58.349
5.4661,57.889
5.4836,56.970
5.5012,55.983
5.5187,55.153
5.5362,54.683
5.5537,54.038
5.5712,53.019
5.5888,52.178
5.6063,51.228
5.6238,50.152
5.6413,48.922
5.6588,48.035
5.6764,47.144
5.6939,46.210
5.7114,45.181
5.7289,44.345
5.7464,44.214
5.7640,43.857
5.7815,43.505
5.7990,43.673
5.8165,43.607
5.8340,43.195
5.8516,42.953
5.8691,42.940
5.8866,43.012
5.9041,42.985
5.9216,43.180
5.9391,43.567
5.9567,44.405
5.9742,45.498
5.9917,46.456
6.0092,46.938
6.0267,47.988
6.0443,48.637
6.0618,49.895
6.0793,50.944
6.0968,51.854
6.1143,53.096
6.1319,54.203
6.1494,54.891
6.1669,56.209
6.1844,57.185
6.2019,58.741
6.2195,60.796
6.2370,62.530
6.2545,63.877
6.2720,64.834
6.2895,65.937
6.3071,67.076
6.3246,68.826
6.3421,71.111
6.3596,72.888
6.3771,73.780
6.3947,74.814
6.4122,76.461
6.4297,78.047
6.4472,78.499
6.4647,79.213
6.4823,80.036
6.4998,80.688
6.5173,81.332
6.5348,82.145
6.5523,83.192
6.5699,84.232
6.5874,84.859
6.6049,85.685
6.6224,86.075
6.6399,85.837
6.6575,85.280
6.6750,85.263
6.6925,86.308
6.7100,87.528
6.7275,87.719
6.7451,85.026
6.7626,80.071
6.7801,77.013
6.7976,75.617
6.8151,75.578
6.8326,76.398
6.8502,75.115
6.8677,73.015
6.8852,71.416
6.9027,69.891
6.9202,68.963
6.9378,68.310
6.9553,67.006
6.9728,65.168
6.9903,63.594
7.0078,62.764
7.0254,61.621
7.0429,60.801
7.0604,60.421
7.0779,60.641
7.0954,61.372
7.1130,61.887
7.1305,61.775
7.1480,59.461
7.1655,57.419
7.1830,55.418
7.2006,54.656
7.2181,55.104
7.2356,55.489
7.2531,55.094
7.2706,54.002
7.2882,53.494
7.3057,52.530
7.3232,51.379
7.3407,50.264
7.3582,50.544
7.3758,51.816
7.3933,55.831
7.4108,62.826
7.4283,67.061
7.4458,67.201
7.4634,62.398
7.4809,62.817
7.4984,61.343
7.5159,60.232
7.5334,61.213
7.5510,64.666
7.5685,70.260
7.5860,74.085
7.6035,77.465
7.6210,80.160
7.6386,78.484
7.6561,80.948
7.6736,85.015
7.6911,87.725
7.7086,81.244
7.7261,77.745
7.7437,78.790
7.7612,80.930
7.7787,79.284
7.7962,79.998
7.8137,84.237
7.8313,88.508
7.8488,88.868
7.8663,85.556
7.8838,81.987
7.9013,84.265
7.9189,87.080
7.9364,87.028
7.9539,86.238
7.9714,87.124
7.9889,88.771
8.0065,89.803
8.0240,91.583
8.0415,92.856
8.0590,92.274
8.0765,91.656
8.0941,95.175
8.1116,101.874
8.1291,103.476
8.1466,95.371
8.1641,86.639
8.1817,83.155
8.1992,82.642
8.2167,85.711
8.2342,87.353
8.2517,87.518
8.2693,87.527
8.2868,88.955
8.3043,92.743
8.3218,95.218
8.3393,90.012
8.3569,83.723
8.3744,81.463
8.3919,82.046
8.4094,81.917
8.4269,79.890
8.4445,76.795
8.4620,73.774
8.4795,72.336
8.4970,72.982
8.5145,71.605
8.5321,71.096
8.5496,70.466
8.5671,68.102
8.5846,66.713
8.6021,65.034
8.6196,63.398
8.6372,62.213
8.6547,60.042
8.6722,58.056
8.6897,57.452
8.7072,57.919
8.7248,60.600
8.7423,63.013
8.7598,62.011
8.7773,60.711
8.7948,58.672
8.8124,58.680
8.8299,57.621
8.8474,60.722
8.8649,63.804
8.8824,69.659
8.9000,67.116
8.9175,65.334
8.9350,65.934
8.9525,67.142
8.9700,69.919
8.9876,79.927
9.0051,85.443
9.0226,78.985
9.0401,68.488
9.0576,64.861
9.0752,71.431
9.0927,82.041
9.1102,85.621
9.1277,83.133
9.1452,80.327
9.1628,78.293
9.1803,75.482
9.1978,74.764
9.2153,75.238
9.2328,82.718
9.2504,86.913
9.2679,89.062
9.2854,90.482
9.3029,94.335
9.3204,102.922
9.3380,107.482
9.3555,105.429
9.3730,105.613
9.3905,106.490
9.4080,108.470
9.4256,112.778
9.4431,120.036
9.4606,120.586
9.4781,113.910
9.4956,105.886
9.5131,100.243
9.5307,97.213
9.5482,95.802
9.5657,95.647
9.5832,96.616
9.6007,100.034
9.6183,101.845
9.6358,101.304
9.6533,105.634
9.6708,105.892
9.6883,101.982
9.7059,92.377
9.7234,85.661
9.7409,80.839
9.7584,77.399
9.7759,77.522
9.7935,79.040
9.8110,78.696
9.8285,76.646
9.8460,76.807
9.8635,78.154
9.8811,77.743
9.8986,75.524
9.9161,71.816
9.9336,69.944
9.9511,69.169
9.9687,69.749
9.9862,68.370
10.0037,67.490
10.0212,67.280
10.0387,67.076
10.0563,67.424
10.0738,69.491
10.0913,72.755
10.1088,71.447
10.1263,70.548
10.1439,70.222
10.1614,68.951
10.1789,68.219
10.1964,68.700
10.2139,70.380
10.2315,71.699
10.2490,73.753
10.2665,76.846
10.2840,79.401
10.3015,78.950
10.3191,78.313
10.3366,79.824
10.3541,86.411
10.3716,91.750
10.3891,92.667
10.4066,91.204
10.4242,89.181
10.4417,89.502
10.4592,90.833
10.4767,92.969
10.4942,96.035
10.5118,95.339
10.5293,94.778
10.5468,94.698
10.5643,101.681
10.5818,108.443
10.5994,113.992
10.6169,114.258
10.6344,109.980
10.6519,106.292
10.6694,106.594
10.6870,112.390
10.7045,123.930
10.7220,128.456
10.7395,123.430
10.7570,116.566
10.7746,112.979
10.7921,112.715
10.8096,117.275
10.8271,124.064
10.8446,129.165
10.8622,132.930
10.8797,132.089
10.8972,125.356
10.9147,119.316
10.9322,116.648
10.9498,113.686
10.9673,111.045
10.9848,111.114
11.0023,114.612
11.0198,116.632
11.0374,118.412
11.0549,119.876
11.0724,118.866
11.0899,116.930
11.1074,117.441
11.1250,119.702
11.1425,120.457
11.1600,121.156
11.1775,120.913
11.1950,119.092
11.2126,115.278
11.2301,111.572
11.2476,109.703
11.2651,112.174
11.2826,116.199
11.3001,117.606
11.3177,113.690
11.3352,107.121
11.3527,102.550
11.3702,100.506
11.3877,98.049
11.4053,96.323
11.4228,96.360
11.4403,97.002
11.4578,96.194
11.4753,94.113
11.4929,90.819
11.5104,91.154
11.5279,95.007
11.5454,100.197
11.5629,101.144
11.5805,97.216
11.5980,94.338
11.6155,94.396
11.6330,96.370
11.6505,96.372
11.6681,94.913
11.6856,96.735
11.7031,104.038
11.7206,108.795
11.7381,107.859
11.7557,108.221
11.7732,109.147
11.7907,108.061
11.8082,108.874
11.8257,113.459
11.8433,118.821
11.8608,119.545
11.8783,116.378
11.8958,115.044
11.9133,115.843
11.9309,117.920
11.9484,121.377
11.9659,126.853
11.9834,130.256
12.0009,130.135
12.0185,129.709
12.0360,129.585
12.0535,129.971
12.0710,131.090
12.0885,133.883
12.1061,135.793
12.1236,135.471
12.1411,135.491
12.1586,135.115
12.1761,134.598
12.1936,132.988
12.2112,133.235
12.2287,133.748
12.2462,135.827
12.2637,140.098
12.2812,138.608
12.2988,133.284
12.3163,130.655
12.3338,130.874
12.3513,132.318
12.3688,134.759
12.3864,138.318
12.4039,139.922
12.4214,137.581
12.4389,133.534
12.4564,131.450
12.4740,130.000
12.4915,130.149
12.5090,133.639
12.5265,139.600
12.5440,142.289
12.5616,140.024
12.5791,134.893
12.5966,130.064
12.6141,129.651
12.6316,130.004
12.6492,131.006
12.6667,132.436
12.6842,133.296
12.7017,132.825
12.7192,130.475
12.7368,128.246
12.7543,128.204
12.7718,125.114
12.7893,122.433
12.8068,123.763
12.8244,128.681
12.8419,131.879
12.8594,131.626
12.8769,130.456
12.8944,128.369
12.9120,120.948
12.9295,112.225
12.9470,109.636
12.9645,112.258
12.9820,119.234
12.9996,127.637
13.0171,133.980
13.0346,133.078
13.0521,126.238
13.0696,116.795
13.0871,111.423
13.1047,110.386
13.1222,111.989
13.1397,116.533
13.1572,121.779
13.1747,127.534
13.1923,129.255
13.2098,126.317
13.2273,122.168
13.2448,121.946
13.2623,125.153
13.2799,130.066
13.2974,135.573
13.3149,138.651
13.3324,137.334
13.3499,135.633
13.3675,135.755
13.3850,135.864
13.4025,136.428
13.4200,138.306
13.4375,140.349
13.4551,141.497
13.4726,141.452
13.4901,141.752
13.5076,142.010
13.5251,141.928
13.5427,141.763
13.5602,142.054
13.5777,142.222
13.5952,143.523
13.6127,144.491
13.6303,145.711
13.6478,146.495
13.6653,146.307
13.6828,146.162
13.7003,145.748
13.7179,145.055
13.7354,145.294
13.7529,146.194
13.7704,148.870
13.7879,150.559
13.8055,149.175
13.8230,148.185
13.8405,148.754
13.8580,149.355
13.8755,151.128
13.8931,152.895
13.9106,153.012
13.9281,152.834
13.9456,153.524
13.9631,153.713
13.9806,154.722
13.9982,152.480
14.0157,151.301
14.0332,148.762
14.0507,146.443
14.0682,144.578
14.0858,143.261
14.1033,143.153
14.1208,143.868
14.1383,143.951
14.1558,143.789
14.1734,142.904
14.1909,141.440
14.2084,139.620
14.2259,139.017
14.2434,138.142
14.2610,138.537
14.2785,138.225
14.2960,136.548
14.3135,133.873
14.3310,133.579
14.3486,134.735
14.3661,133.845
14.3836,131.526
14.4011,130.276
14.4186,130.297
14.4362,129.703
14.4537,131.746
14.4712,132.960
14.4887,131.284
14.5062,127.936
14.5238,128.340
14.5413,131.793
14.5588,134.618
14.5763,135.002
14.5938,134.085
14.6114,132.633
14.6289,132.857
14.6464,134.413
14.6639,135.696
14.6814,137.957
14.6990,139.592
14.7165,141.309
14.7340,141.375
14.7515,140.437
14.7690,141.613
14.7866,143.671
14.8041,145.538
14.8216,147.979
14.8391,149.412
14.8566,150.853
14.8741,152.893
14.8917,156.304
14.9092,158.150
14.9267,161.275
14.9442,165.648
14.9617,169.541
14.9793,170.441
14.9968,170.858
15.0143,172.772
15.0318,174.052
15.0493,175.119
15.0669,177.803
15.0844,177.383
15.1019,177.115
15.1194,178.457
15.1369,180.259
15.1545,181.654
15.1720,186.405
15.1895,189.015
15.2070,188.493
15.2245,189.396
15.2421,192.977
15.2596,192.783
15.2771,187.384
15.2946,185.472
15.3121,187.120
15.3297,189.088
15.3472,187.297
15.3647,182.792
15.3822,180.159
15.3997,183.462
15.4173,188.503
15.4348,188.189
15.4523,184.519
15.4698,180.955
15.4873,178.833
15.5049,178.368
15.5224,177.852
15.5399,177.894
15.5574,176.332
15.5749,173.972
15.5925,170.729
15.6100,166.727
15.6275,163.804
15.6450,162.194
15.6625,160.341
15.6801,156.704
15.6976,153.220
15.7151,152.798
15.7326,151.937
15.7501,148.665
15.7676,146.874
15.7852,146.360
15.8027,147.544
15.8202,147.577
15.8377,147.180
15.8552,148.295
15.8728,150.913
15.8903,150.904
15.9078,150.996
15.9253,150.506
15.9428,151.042
15.9604,152.406
15.9779,156.796
15.9954,159.986
16.0129,167.150
16.0304,173.585
16.0480,176.183
16.0655,177.109
16.0830,179.547
16.1005,182.958
16.1180,186.456
16.1356,187.529
16.1531,190.722
16.1706,193.066
16.1881,198.492
16.2056,202.304
16.2232,204.885
16.2407,206.121
16.2582,205.549
16.2757,204.989
16.2932,206.972
16.3108,213.944
16.3283,220.224
16.3458,221.661
16.3633,222.613
16.3808,224.775
16.3984,226.668
16.4159,228.011
16.4334,229.199
16.4509,231.398
16.4684,234.445
16.4860,236.389
16.5035,234.852
16.5210,230.934
16.5385,227.690
16.5560,227.752
16.5736,231.609
16.5911,236.082
16.6086,239.304
16.6261,240.694
16.6436,241.530
16.6611,242.168
16.6787,242.591
16.6962,243.135
16.7137,244.168
16.7312,244.382
16.7487,244.263
16.7663,244.108
16.7838,243.032
16.8013,241.652
16.8188,240.947
16.8363,240.575
16.8539,239.561
16.8714,238.669
16.8889,236.777
16.9064,235.108
16.9239,235.258
16.9415,236.467
16.9590,237.308
16.9765,237.391
16.9940,235.730
17.0115,235.229
17.0291,235.072
17.0466,233.991
17.0641,231.334
17.0816,229.217
17.0991,228.822
17.1167,226.919
17.1342,223.780
17.1517,222.169
17.1692,225.453
17.1867,228.261
17.2043,231.434
17.2218,230.117
17.2393,232.858
17.2568,237.478
17.2743,241.703
17.2919,242.012
17.3094,242.699
17.3269,244.266
17.3444,245.726
17.3619,245.790
17.3795,246.548
17.3970,248.031
17.4145,250.263
17.4320,252.146
17.4495,253.038
17.4671,253.203
17.4846,253.277
17.5021,253.450
17.5196,253.756
17.5371,253.980
17.5546,254.218
17.5722,254.468
17.5897,254.398
17.6072,254.385
17.6247,254.183
17.6422,254.189
17.6598,254.700
17.6773,254.947
17.6948,254.996
17.7123,255.000
17.7298,255.000
17.7474,255.000
17.7649,255.000
17.7824,255.000
17.7999,255.000
17.8174,255.000
17.8350,255.000
17.8525,255.000
17.8700,255.000
17.8875,255.000
17.9050,255.000
17.9226,255.000
17.9401,255.000
17.9576,255.000
17.9751,255.000
17.9926,255.000
18.0102,255.000
18.0277,255.000
18.0452,255.000
18.0627,255.000
18.0802,255.000
18.0978,255.000
18.1153,255.000
18.1328,255.000
18.1503,255.000
18.1678,255.000
18.1854,255.000
18.2029,255.000
18.2204,255.000
18.2379,255.000
18.2554,255.000
18.2730,255.000
18.2905,255.000
18.3080,255.000
18.3255,255.000
18.3430,255.000
18.3606,255.000
18.3781,255.000
18.3956,255.000
18.4131,255.000
18.4306,255.000
18.4482,255.000
18.4657,255.000
18.4832,255.000
18.5007,255.000
18.5182,255.000
18.5357,255.000
18.5533,255.000
18.5708,255.000
18.5883,255.000
18.6058,255.000
18.6233,255.000
18.6409,255.000
18.6584,255.000
18.6759,255.000
18.6934,255.000
18.7109,255.000
18.7285,255.000
18.7460,255.000
18.7635,255.000
18.7810,255.000
18.7985,255.000
18.8161,255.000
18.8336,255.000
18.8511,255.000
18.8686,255.000
18.8861,255.000
18.9037,255.000
18.9212,255.000
18.9387,255.000
18.9562,255.000
18.9737,255.000
18.9913,255.000
19.0088,255.000
19.0263,255.000
19.0438,255.000
19.0613,255.000
19.0789,255.000
19.0964,255.000
19.1139,255.000
19.1314,255.000
19.1489,255.000
19.1665,255.000
19.1840,255.000
19.2015,255.000
19.2190,255.000
19.2365,255.000
19.2541,255.000
19.2716,255.000
19.2891,255.000
19.3066,255.000
19.3241,255.000
19.3417,255.000
19.3592,255.000
19.3767,255.000
19.3942,255.000
19.4117,254.969
19.4292,254.859
19.4468,254.858
19.4643,254.857
19.4818,254.856
19.4993,254.855
19.5168,254.854
19.5344,254.853
19.5519,254.885
19.5694,255.000
19.5869,255.000
19.6044,255.000
19.6220,255.000
19.6395,255.000
19.6570,255.000
19.6745,255.000
19.6920,255.000
19.7096,255.000
19.7271,255.000
19.7446,255.000
19.7621,255.000
19.7796,255.000
19.7972,255.000
19.8147,255.000
19.8322,254.977
19.8497,254.942
19.8672,254.628
19.8848,254.250
19.9023,253.658
19.9198,253.637
19.9373,253.428
19.9548,253.003
19.9724,252.956
19.9899,252.431
20.0074,250.125
20.0249,247.062
20.0424,243.178
20.0600,240.102
20.0775,236.312
20.0950,230.087
20.1125,222.205
20.1300,216.276
20.1476,213.661
20.1651,211.617
20.1826,207.118
20.2001,201.446
20.2176,195.064
20.2352,191.072
20.2527,190.358
20.2702,186.429
20.2877,180.027
20.3052,176.806
20.3227,178.362
20.3403,180.368
20.3578,181.892
20.3753,184.190
20.3928,187.148
20.4103,190.460
20.4279,194.670
20.4454,198.441
20.4629,201.026
20.4804,204.900
20.4979,209.768
20.5155,213.092
20.5330,213.946
20.5505,215.295
20.5680,217.799
20.5855,219.053
20.6031,220.378
20.6206,221.717
20.6381,222.380
20.6556,222.602
20.6731,223.162
20.6907,223.494
20.7082,224.036
20.7257,225.387
20.7432,226.553
20.7607,225.268
20.7783,221.485
20.7958,219.872
20.8133,219.428
20.8308,218.507
20.8483,216.876
20.8659,217.825
20.8834,222.424
20.9009,223.996
20.9184,222.086
20.9359,219.486
20.9535,219.006
20.9710,220.038
20.9885,220.056
21.0060,219.638
21.0235,216.002
21.0411,212.369
21.0586,208.844
21.0761,205.486
21.0936,201.633
21.1111,198.195
21.1287,195.820
21.1462,191.996
21.1637,187.749
21.1812,184.470
21.1987,181.659
21.2162,177.912
21.2338,175.140
21.2513,172.722
21.2688,169.641
21.2863,166.917
21.3038,163.290
21.3214,158.909
21.3389,155.882
21.3564,151.408
21.3739,145.982
21.3914,141.052
21.4090,139.590
21.4265,137.837
21.4440,138.912
21.4615,138.422
21.4790,137.572
21.4966,136.967
21.5141,135.279
21.5316,133.769
21.5491,131.583
21.5666,129.836
21.5842,129.928
21.6017,130.252
21.6192,131.544
21.6367,133.454
21.6542,135.431
21.6718,136.765
21.6893,138.765
21.7068,140.845
21.7243,143.280
21.7418,145.741
21.7594,147.316
21.7769,148.501
21.7944,150.793
21.8119,154.900
21.8294,157.934
21.8470,160.977
21.8645,164.632
21.8820,167.201
21.8995,168.937
21.9170,171.135
21.9346,175.097
21.9521,180.145
21.9696,182.112
21.9871,180.165
22.0046,178.995
22.0222,180.291
22.0397,185.313
22.0572,189.291
22.0747,190.156
22.0922,191.026
22.1097,189.298
22.1273,187.159
22.1448,184.467
22.1623,183.049
22.1798,183.399
22.1973,183.788
22.2149,182.203
22.2324,179.118
22.2499,177.929
22.2674,177.648
22.2849,177.523
22.3025,175.690
22.3200,173.613
22.3375,172.119
22.3550,171.047
22.3725,169.176
22.3901,167.794
22.4076,167.203
22.4251,167.431
22.4426,169.022
22.4601,168.275
22.4777,165.678
22.4952,161.372
22.5127,156.364
22.5302,153.317
22.5477,148.981
22.5653,145.410
22.5828,142.162
22.6003,141.173
22.6178,140.397
22.6353,140.437
22.6529,139.066
22.6704,136.697
22.6879,132.465
22.7054,130.276
22.7229,129.579
22.7405,129.114
22.7580,129.976
22.7755,128.898
22.7930,126.663
22.8105,123.096
22.8281,119.762
22.8456,118.225
22.8631,115.762
22.8806,114.475
22.8981,110.872
22.9157,111.843
22.9332,112.668
22.9507,113.456
22.9682,115.099
22.9857,122.291
23.0033,132.481
23.0208,136.057
23.0383,132.712
23.0558,126.338
23.0733,121.977
23.0908,123.997
23.1084,129.460
23.1259,135.792
23.1434,139.836
23.1609,140.397
23.1784,138.400
23.1960,138.153
23.2135,139.161
23.2310,139.937
23.2485,140.813
23.2660,141.282
23.2836,141.552
23.3011,143.902
23.3186,146.126
23.3361,147.186
23.3536,149.113
23.3712,149.183
23.3887,149.482
23.4062,152.254
23.4237,153.507
23.4412,154.838
23.4588,153.787
23.4763,153.297
23.4938,155.199
23.5113,155.969
23.5288,156.009
23.5464,155.741
23.5639,155.042
23.5814,154.079
23.5989,152.689
23.6164,151.597
23.6340,152.042
23.6515,151.330
23.6690,149.512
23.6865,148.171
23.7040,147.464
23.7216,146.976
23.7391,146.653
23.7566,146.239
23.7741,143.308
23.7916,140.623
23.8092,139.814
23.8267,141.289
23.8442,142.665
23.8617,141.084
23.8792,137.519
23.8967,135.412
23.9143,134.113
23.9318,134.573
23.9493,134.967
23.9668,134.927
23.9843,135.472
24.0019,133.107
24.0194,129.121
24.0369,127.448
24.0544,128.047
24.0719,128.698
24.0895,127.177
24.1070,125.876
24.1245,125.067
24.1420,120.880
24.1595,112.018
24.1771,104.829
24.1946,101.502
24.2121,99.277
24.2296,97.997
24.2471,97.003
24.2647,95.649
24.2822,94.532
24.2997,94.407
24.3172,95.348
24.3347,94.906
24.3523,94.033
24.3698,94.782
24.3873,98.975
24.4048,107.717
24.4223,112.403
24.4399,111.646
24.4574,108.174
24.4749,103.002
24.4924,101.638
24.5099,103.039
24.5275,109.149
24.5450,120.995
24.5625,131.346
24.5800,134.143
24.5975,134.207
24.6151,132.148
24.6326,130.870
24.6501,129.851
24.6676,128.986
24.6851,128.923
24.7027,130.017
24.7202,132.446
24.7377,134.151
24.7552,135.828
24.7727,138.596
24.7902,142.144
24.8078,141.955
24.8253,137.207
24.8428,132.508
24.8603,129.712
24.8778,129.847
24.8954,131.434
24.9129,134.398
24.9304,137.093
24.9479,138.801
24.9654,139.896
24.9830,139.384
25.0005,136.628
25.0180,134.076
25.0355,133.379
25.0530,133.910
25.0706,134.602
25.0881,135.460
25.1056,136.665
25.1231,137.205
25.1406,136.128
25.1582,134.121
25.1757,132.910
25.1932,132.819
25.2107,133.556
25.2282,134.455
25.2458,134.601
25.2633,133.790
25.2808,130.607
25.2983,125.339
25.3158,120.964
25.3334,117.927
25.3509,115.425
25.3684,112.984
25.3859,115.262
25.4034,119.916
25.4210,120.084
25.4385,115.032
25.4560,107.692
25.4735,101.510
25.4910,96.204
25.5086,93.099
25.5261,89.961
25.5436,87.208
25.5611,82.329
25.5786,75.107
25.5962,70.985
25.6137,66.938
25.6312,62.436
25.6487,60.695
25.6662,60.122
25.6838,58.834
25.7013,57.860
25.7188,58.998
25.7363,62.661
25.7538,65.976
25.7713,69.327
25.7889,71.118
25.8064,74.769
25.8239,78.748
25.8414,79.474
25.8589,78.978
25.8765,79.751
25.8940,83.080
25.9115,91.547
25.9290,102.661
25.9465,110.538
25.9641,111.928
25.9816,108.860
25.9991,104.830
26.0166,99.656
26.0341,96.415
26.0517,96.758
26.0692,102.288
26.0867,113.260
26.1042,121.959
26.1217,124.906
26.1393,125.411
26.1568,124.871
26.1743,123.090
26.1918,120.579
26.2093,118.348
26.2269,119.570
26.2444,124.212
26.2619,127.622
26.2794,126.848
26.2969,124.210
26.3145,127.561
26.3320,133.863
26.3495,133.183
26.3670,127.092
26.3845,121.234
26.4021,118.404
26.4196,121.041
26.4371,126.875
26.4546,130.658
26.4721,131.880
26.4897,131.756
26.5072,131.003
26.5247,132.713
26.5422,134.076
26.5597,130.076
26.5772,120.582
26.5948,115.013
26.6123,115.441
26.6298,112.431
26.6473,103.047
26.6648,94.724
26.6824,90.659
26.6999,93.971
26.7174,105.181
26.7349,117.090
26.7524,113.602
26.7700,98.094
26.7875,87.976
26.8050,82.307
26.8225,76.242
26.8400,71.011
26.8576,67.982
26.8751,67.723
26.8926,66.202
26.9101,60.679
26.9276,56.438
26.9452,54.931
26.9627,56.164
26.9802,57.017
26.9977,56.413
27.0152,54.358
27.0328,50.440
27.0503,47.894
27.0678,51.463
27.0853,56.104
27.1028,55.481
27.1204,52.599
27.1379,52.153
27.1554,51.973
27.1729,53.110
