Distance_(mm),Gray_Value
3.6441,42.704
3.6616,42.160
3.6791,42.178
3.6966,42.019
3.7142,41.032
3.7317,40.655
3.7492,41.240
3.7667,41.614
3.7842,41.646
3.8018,41.473
3.8193,41.523
3.8368,41.984
3.8543,42.064
3.8718,41.157
3.8894,39.860
3.9069,39.117
3.9244,39.084
3.9419,38.658
3.9594,37.924
3.9770,37.658
3.9945,37.567
4.0120,37.591
4.0295,37.375
4.0470,37.357
4.0645,37.533
4.0821,37.670
4.0996,37.310
4.1171,36.308
4.1346,35.260
4.1521,34.637
4.1697,34.077
4.1872,33.430
4.2047,32.289
4.2222,31.493
4.2397,30.690
4.2573,30.130
4.2748,29.706
4.2923,29.664
4.3098,29.658
4.3273,29.622
4.3449,30.191
4.3624,30.678
4.3799,31.762
4.3974,32.928
4.4149,34.122
4.4325,34.871
4.4500,34.800
4.4675,34.417
4.4850,33.568
4.5025,33.473
4.5201,33.309
4.5376,33.405
4.5551,33.296
4.5726,33.982
4.5901,35.184
4.6077,35.226
4.6252,35.192
4.6427,35.287
4.6602,36.115
4.6777,36.489
4.6953,37.111
4.7128,37.835
4.7303,39.217
4.7478,39.945
4.7653,40.204
4.7829,40.749
4.8004,42.501
4.8179,43.596
4.8354,43.347
4.8529,43.723
4.8705,44.336
4.8880,43.925
4.9055,43.417
4.9230,43.287
4.9405,43.620
4.9580,44.414
4.9756,44.774
4.9931,44.410
5.0106,44.684
5.0281,43.172
5.0456,44.167
5.0632,44.473
5.0807,44.399
5.0982,43.484
5.1157,42.454
5.1332,41.232
5.1508,41.653
5.1683,41.690
5.1858,41.027
5.2033,40.486
5.2208,39.980
5.2384,40.038
5.2559,40.510
5.2734,41.056
5.2909,42.152
5.3084,43.182
5.3260,44.699
5.3435,46.193
5.3610,47.264
5.3785,47.709
5.3960,48.602
5.4136,50.742
5.4311,52.937
5.4486,50.838
5.4661,47.214
5.4836,45.736
5.5012,44.421
5.5187,43.524
5.5362,43.151
5.5537,42.289
5.5712,42.044
5.5888,40.972
5.6063,38.545
5.6238,36.217
5.6413,34.506
5.6588,34.310
5.6764,34.423
5.6939,34.523
5.7114,34.860
5.7289,35.065
5.7464,33.936
5.7640,33.303
5.7815,32.318
5.7990,31.341
5.8165,30.133
5.8340,29.335
5.8516,28.644
5.8691,28.246
5.8866,28.730
5.9041,28.640
5.9216,28.715
5.9391,28.943
5.9567,29.238
5.9742,29.549
5.9917,29.995
6.0092,30.689
6.0267,31.896
6.0443,32.703
6.0618,33.846
6.0793,34.667
6.0968,35.290
6.1143,35.503
6.1319,36.006
6.1494,36.197
6.1669,36.832
6.1844,38.159
6.2019,42.166
6.2195,45.630
6.2370,47.976
6.2545,49.861
6.2720,53.004
6.2895,54.992
6.3071,55.517
6.3246,57.184
6.3421,57.783
6.3596,58.462
6.3771,57.875
6.3947,57.571
6.4122,58.610
6.4297,58.942
6.4472,59.713
6.4647,61.454
6.4823,64.511
6.4998,66.745
6.5173,67.231
6.5348,68.135
6.5523,70.087
6.5699,71.281
6.5874,71.585
6.6049,72.114
6.6224,71.703
6.6399,70.262
6.6575,69.285
6.6750,66.737
6.6925,65.047
6.7100,62.896
6.7275,60.933
6.7451,60.553
6.7626,60.167
6.7801,60.476
6.7976,60.323
6.8151,59.933
6.8326,60.030
6.8502,59.135
6.8677,56.933
6.8852,55.238
6.9027,53.986
6.9202,52.811
6.9378,52.224
6.9553,51.818
6.9728,51.515
6.9903,50.793
7.0078,50.133
7.0254,49.785
7.0429,48.608
7.0604,48.178
7.0779,47.953
7.0954,47.134
7.1130,47.235
7.1305,47.265
7.1480,45.563
7.1655,44.421
7.1830,42.590
7.2006,40.229
7.2181,37.522
7.2356,36.016
7.2531,34.787
7.2706,33.371
7.2882,33.020
7.3057,32.462
7.3232,31.730
7.3407,31.350
7.3582,30.740
7.3758,30.141
7.3933,29.952
7.4108,30.175
7.4283,30.197
7.4458,29.879
7.4634,30.206
7.4809,30.814
7.4984,31.228
7.5159,31.501
7.5334,31.791
7.5510,32.162
7.5685,33.279
7.5860,34.192
7.6035,35.006
7.6210,36.317
7.6386,38.244
7.6561,39.983
7.6736,41.192
7.6911,42.078
7.7086,42.499
7.7261,42.974
7.7437,43.403
7.7612,44.009
7.7787,45.929
7.7962,49.946
7.8137,55.275
7.8313,59.332
7.8488,63.128
7.8663,66.780
7.8838,69.933
7.9013,70.697
7.9189,66.782
7.9364,62.756
7.9539,66.061
7.9714,72.567
7.9889,76.931
8.0065,76.101
8.0240,74.449
8.0415,72.406
8.0590,67.864
8.0765,66.262
8.0941,67.806
8.1116,69.168
8.1291,70.464
8.1466,74.102
8.1641,79.126
8.1817,84.839
8.1992,82.047
8.2167,75.328
8.2342,70.679
8.2517,68.784
8.2693,68.059
8.2868,69.117
8.3043,73.666
8.3218,77.220
8.3393,74.571
8.3569,68.711
8.3744,64.936
8.3919,63.377
8.4094,61.261
8.4269,60.329
8.4445,59.268
8.4620,58.066
8.4795,57.735
8.4970,58.542
8.5145,59.962
8.5321,61.468
8.5496,58.836
8.5671,58.162
8.5846,57.948
8.6021,57.382
8.6196,55.689
8.6372,53.701
8.6547,52.332
8.6722,51.844
8.6897,50.774
8.7072,49.580
8.7248,47.830
8.7423,46.630
8.7598,45.895
8.7773,44.437
8.7948,43.539
8.8124,43.899
8.8299,44.539
8.8474,45.147
8.8649,44.367
8.8824,43.997
8.9000,43.501
8.9175,42.852
8.9350,44.098
8.9525,45.365
8.9700,45.645
8.9876,45.345
9.0051,44.042
9.0226,43.893
9.0401,45.360
9.0576,47.341
9.0752,50.149
9.0927,51.896
9.1102,50.910
9.1277,50.797
9.1452,53.690
9.1628,55.319
9.1803,54.522
9.1978,55.723
9.2153,56.927
9.2328,59.136
9.2504,60.367
9.2679,64.445
9.2854,70.891
9.3029,74.803
9.3204,70.422
9.3380,65.304
9.3555,64.532
9.3730,65.289
9.3905,65.286
9.4080,67.717
9.4256,72.700
9.4431,77.921
9.4606,78.701
9.4781,78.338
9.4956,81.172
9.5131,86.470
9.5307,86.321
9.5482,84.059
9.5657,80.191
9.5832,79.574
9.6007,79.358
9.6183,81.384
9.6358,86.961
9.6533,95.812
9.6708,96.536
9.6883,92.437
9.7059,86.657
9.7234,83.986
9.7409,80.959
9.7584,78.121
9.7759,79.086
9.7935,79.516
9.8110,77.667
9.8285,79.091
9.8460,83.449
9.8635,86.439
9.8811,83.728
9.8986,81.001
9.9161,80.171
9.9336,79.707
9.9511,75.586
9.9687,72.032
9.9862,67.796
10.0037,66.251
10.0212,67.227
10.0387,69.454
10.0563,72.000
10.0738,74.487
10.0913,70.754
10.1088,65.919
10.1263,59.762
10.1439,56.779
10.1614,55.565
10.1789,54.668
10.1964,54.534
10.2139,55.817
10.2315,57.408
10.2490,57.458
10.2665,55.630
10.2840,53.794
10.3015,53.641
10.3191,53.880
10.3366,53.239
10.3541,53.979
10.3716,56.172
10.3891,56.347
10.4066,54.666
10.4242,54.239
10.4417,54.578
10.4592,54.191
10.4767,54.721
10.4942,56.636
10.5118,58.310
10.5293,60.883
10.5468,63.869
10.5643,67.467
10.5818,70.163
10.5994,73.657
10.6169,75.469
10.6344,75.030
10.6519,72.199
10.6694,72.557
10.6870,74.868
10.7045,78.631
10.7220,77.669
10.7395,76.989
10.7570,79.169
10.7746,84.700
10.7921,90.768
10.8096,92.862
10.8271,95.297
10.8446,100.136
10.8622,99.896
10.8797,95.764
10.8972,92.925
10.9147,93.238
10.9322,90.953
10.9498,93.319
10.9673,100.431
10.9848,105.933
11.0023,104.713
11.0198,104.393
11.0374,107.504
11.0549,111.481
11.0724,111.559
11.0899,110.071
11.1074,106.917
11.1250,104.059
11.1425,105.538
11.1600,107.126
11.1775,107.956
11.1950,106.645
11.2126,103.914
11.2301,104.461
11.2476,105.687
11.2651,106.324
11.2826,105.974
11.3001,105.664
11.3177,106.351
11.3352,108.880
11.3527,107.151
11.3702,104.388
11.3877,101.378
11.4053,100.077
11.4228,99.812
11.4403,97.416
11.4578,99.430
11.4753,100.370
11.4929,95.701
11.5104,92.121
11.5279,87.809
11.5454,84.456
11.5629,80.226
11.5805,79.680
11.5980,78.449
11.6155,77.642
11.6330,74.982
11.6505,73.025
11.6681,69.639
11.6856,65.435
11.7031,61.220
11.7206,59.299
11.7381,56.230
11.7557,55.595
11.7732,53.347
11.7907,50.495
11.8082,47.939
11.8257,47.547
11.8433,46.968
11.8608,47.222
11.8783,47.403
11.8958,48.632
11.9133,48.797
11.9309,49.664
11.9484,50.349
11.9659,50.755
11.9834,50.509
12.0009,50.733
12.0185,53.537
12.0360,56.760
12.0535,58.304
12.0710,58.751
12.0885,59.455
12.1061,61.793
12.1236,64.234
12.1411,68.838
12.1586,74.391
12.1761,78.319
12.1936,78.923
12.2112,77.930
12.2287,78.789
12.2462,84.928
12.2637,89.147
12.2812,95.788
12.2988,98.349
12.3163,100.358
12.3338,100.250
12.3513,102.581
12.3688,106.913
12.3864,114.305
12.4039,117.764
12.4214,115.721
12.4389,113.584
12.4564,113.531
12.4740,112.885
12.4915,112.385
12.5090,115.036
12.5265,119.376
12.5440,118.767
12.5616,114.968
12.5791,112.626
12.5966,113.380
12.6141,115.707
12.6316,119.392
12.6492,122.358
12.6667,123.096
12.6842,121.386
12.7017,119.091
12.7192,116.345
12.7368,116.881
12.7543,118.023
12.7718,121.362
12.7893,122.590
12.8068,123.594
12.8244,121.547
12.8419,118.674
12.8594,116.159
12.8769,118.532
12.8944,119.704
12.9120,119.310
12.9295,116.669
12.9470,114.637
12.9645,113.162
12.9820,111.015
12.9996,106.179
13.0171,102.892
13.0346,99.957
13.0521,97.956
13.0696,99.892
13.0871,103.510
13.1047,104.772
13.1222,105.981
13.1397,103.585
13.1572,97.533
13.1747,93.597
13.1923,90.878
13.2098,88.932
13.2273,85.847
13.2448,81.223
13.2623,78.886
13.2799,79.954
13.2974,81.497
13.3149,79.617
13.3324,77.299
13.3499,74.569
13.3675,75.136
13.3850,74.117
13.4025,68.951
13.4200,65.537
13.4375,64.843
13.4551,65.530
13.4726,67.538
13.4901,68.447
13.5076,70.337
13.5251,70.639
13.5427,71.607
13.5602,70.977
13.5777,69.711
13.5952,69.523
13.6127,70.753
13.6303,74.733
13.6478,82.736
13.6653,87.375
13.6828,87.203
13.7003,85.532
13.7179,86.927
13.7354,88.786
13.7529,92.143
13.7704,96.426
13.7879,101.964
13.8055,103.466
13.8230,104.364
13.8405,104.907
13.8580,107.971
13.8755,110.092
13.8931,113.568
13.9106,119.749
13.9281,126.525
13.9456,131.156
13.9631,131.669
13.9806,128.569
13.9982,126.211
14.0157,126.687
14.0332,127.060
14.0507,129.431
14.0682,132.058
14.0858,131.359
14.1033,130.454
14.1208,129.962
14.1383,130.162
14.1558,131.530
14.1734,130.668
14.1909,128.956
14.2084,129.337
14.2259,130.902
14.2434,132.169
14.2610,132.623
14.2785,132.976
14.2960,132.722
14.3135,132.658
14.3310,132.229
14.3486,133.114
14.3661,134.468
14.3836,133.298
14.4011,130.315
14.4186,128.417
14.4362,129.185
14.4537,128.806
14.4712,125.575
14.4887,123.473
14.5062,123.980
14.5238,125.245
14.5413,126.964
14.5588,126.406
14.5763,122.792
14.5938,118.185
14.6114,115.234
14.6289,112.788
14.6464,109.469
14.6639,106.047
14.6814,103.011
14.6990,100.003
14.7165,97.841
14.7340,97.441
14.7515,99.319
14.7690,101.626
14.7866,101.648
14.8041,98.640
14.8216,96.103
14.8391,94.639
14.8566,94.337
14.8741,93.933
14.8917,93.095
14.9092,91.676
14.9267,91.272
14.9442,91.982
14.9617,93.277
14.9793,93.998
14.9968,97.472
15.0143,99.602
15.0318,100.451
15.0493,101.170
15.0669,102.530
15.0844,103.023
15.1019,103.415
15.1194,105.044
15.1369,109.524
15.1545,111.447
15.1720,114.273
15.1895,120.028
15.2070,121.615
15.2245,120.997
15.2421,121.339
15.2596,122.709
15.2771,125.663
15.2946,126.679
15.3121,128.314
15.3297,130.849
15.3472,133.401
15.3647,134.437
15.3822,134.052
15.3997,132.783
15.4173,132.583
15.4348,133.747
15.4523,136.308
15.4698,138.177
15.4873,139.297
15.5049,141.582
15.5224,143.868
15.5399,145.693
15.5574,147.441
15.5749,147.073
15.5925,146.143
15.6100,146.475
15.6275,146.853
15.6450,147.213
15.6625,148.126
15.6801,147.860
15.6976,146.114
15.7151,145.586
15.7326,146.174
15.7501,146.742
15.7676,147.196
15.7852,148.500
15.8027,150.034
15.8202,149.257
15.8377,147.546
15.8552,145.694
15.8728,143.665
15.8903,143.450
15.9078,142.634
15.9253,141.955
15.9428,142.360
15.9604,141.978
15.9779,140.673
15.9954,139.752
16.0129,139.813
16.0304,139.663
16.0480,139.614
16.0655,137.668
16.0830,135.490
16.1005,131.606
16.1180,129.049
16.1356,127.915
16.1531,128.899
16.1706,130.942
16.1881,133.056
16.2056,132.604
16.2232,130.788
16.2407,128.734
16.2582,126.426
16.2757,125.675
16.2932,122.538
16.3108,117.523
16.3283,114.621
16.3458,110.170
16.3633,106.225
16.3808,105.659
16.3984,105.744
16.4159,108.238
16.4334,112.372
16.4509,117.506
16.4684,119.896
16.4860,119.217
16.5035,116.602
16.5210,109.245
16.5385,106.347
16.5560,109.447
16.5736,115.739
16.5911,128.426
16.6086,139.206
16.6261,137.663
16.6436,135.014
16.6611,136.399
16.6787,139.985
16.6962,141.281
16.7137,142.736
16.7312,147.212
16.7487,152.958
16.7663,155.265
16.7838,158.822
16.8013,159.242
16.8188,162.937
16.8363,165.707
16.8539,166.919
16.8714,167.705
16.8889,169.680
16.9064,170.334
16.9239,174.128
16.9415,176.727
16.9590,186.925
16.9765,189.073
16.9940,191.886
17.0115,191.844
17.0291,192.753
17.0466,193.490
17.0641,197.586
17.0816,198.471
17.0991,201.026
17.1167,202.539
17.1342,205.099
17.1517,205.276
17.1692,205.126
17.1867,204.795
17.2043,205.267
17.2218,204.647
17.2393,205.408
17.2568,205.456
17.2743,206.660
17.2919,208.545
17.3094,212.118
17.3269,212.803
17.3444,212.646
17.3619,210.890
17.3795,208.368
17.3970,207.490
17.4145,204.223
17.4320,202.606
17.4495,200.801
17.4671,199.873
17.4846,198.305
17.5021,197.547
17.5196,197.365
17.5371,196.930
17.5546,195.907
17.5722,194.984
17.5897,193.521
17.6072,192.324
17.6247,188.702
17.6422,186.573
17.6598,184.579
17.6773,182.469
17.6948,178.949
17.7123,175.605
17.7298,170.479
17.7474,168.777
17.7649,164.980
17.7824,160.526
17.7999,154.850
17.8174,150.807
17.8350,146.185
17.8525,142.393
17.8700,139.370
17.8875,137.954
17.9050,136.041
17.9226,135.329
17.9401,134.896
17.9576,133.879
17.9751,135.342
17.9926,135.828
18.0102,137.028
18.0277,135.598
18.0452,134.895
18.0627,133.570
18.0802,133.994
18.0978,136.337
18.1153,141.910
18.1328,145.680
18.1503,153.173
18.1678,155.106
18.1854,161.454
18.2029,164.549
18.2204,171.748
18.2379,173.490
18.2554,179.416
18.2730,183.575
18.2905,191.961
18.3080,193.346
18.3255,201.982
18.3430,204.568
18.3606,210.324
18.3781,211.314
18.3956,216.759
18.4131,217.829
18.4306,222.516
18.4482,223.434
18.4657,227.243
18.4832,227.676
18.5007,231.027
18.5182,232.181
18.5357,236.111
18.5533,237.342
18.5708,239.596
18.5883,239.408
18.6058,241.256
18.6233,242.851
18.6409,244.912
18.6584,245.681
18.6759,247.346
18.6934,248.143
18.7109,249.055
18.7285,249.125
18.7460,249.602
18.7635,249.885
18.7810,250.277
18.7985,250.262
18.8161,250.117
18.8336,249.341
18.8511,246.987
18.8686,245.741
18.8861,247.785
18.9037,249.071
18.9212,249.370
18.9387,249.210
18.9562,248.911
18.9737,248.831
18.9913,248.690
19.0088,248.276
19.0263,248.619
19.0438,248.346
19.0613,247.839
19.0789,247.614
19.0964,246.347
19.1139,245.257
19.1314,245.238
19.1489,245.233
19.1665,244.290
19.1840,243.790
19.2015,241.236
19.2190,240.202
19.2365,237.649
19.2541,236.736
19.2716,235.857
19.2891,234.700
19.3066,229.247
19.3241,226.692
19.3417,223.344
19.3592,222.379
19.3767,218.681
19.3942,216.233
19.4117,212.983
19.4292,212.376
19.4468,212.621
19.4643,213.031
19.4818,215.327
19.4993,215.697
19.5168,216.423
19.5344,215.195
19.5519,216.670
19.5694,216.470
19.5869,219.609
19.6044,222.829
19.6220,230.033
19.6395,232.054
19.6570,237.817
19.6745,241.017
19.6920,244.872
19.7096,245.843
19.7271,248.695
19.7446,250.522
19.7621,253.306
19.7796,253.724
19.7972,254.184
19.8147,254.456
19.8322,254.615
19.8497,254.647
19.8672,254.716
19.8848,254.748
19.9023,254.908
19.9198,254.941
19.9373,254.941
19.9548,254.941
19.9724,254.941
19.9899,254.941
20.0074,254.938
20.0249,254.943
20.0424,254.947
20.0600,254.933
20.0775,254.911
20.0950,254.911
20.1125,254.889
20.1300,254.846
20.1476,254.823
20.1651,254.822
20.1826,254.822
20.2001,254.823
20.2176,254.958
20.2352,254.915
20.2527,254.870
20.2702,254.825
20.2877,254.783
20.3052,254.758
20.3227,254.979
20.3403,255.000
20.3578,255.000
20.3753,255.000
20.3928,255.000
20.4103,255.000
20.4279,255.000
20.4454,255.000
20.4629,255.000
20.4804,255.000
20.4979,255.000
20.5155,255.000
20.5330,255.000
20.5505,255.000
20.5680,255.000
20.5855,255.000
20.6031,254.899
20.6206,254.889
20.6381,254.889
20.6556,254.889
20.6731,254.889
20.6907,254.889
20.7082,254.889
20.7257,254.889
20.7432,254.889
20.7607,254.889
20.7783,254.889
20.7958,254.889
20.8133,254.889
20.8308,254.889
20.8483,254.889
20.8659,254.889
20.8834,254.990
20.9009,255.000
20.9184,255.000
20.9359,255.000
20.9535,255.000
20.9710,255.000
20.9885,255.000
21.0060,255.000
21.0235,255.000
21.0411,255.000
21.0586,255.000
21.0761,255.000
21.0936,255.000
21.1111,255.000
21.1287,255.000
21.1462,255.000
21.1637,255.000
21.1812,255.000
21.1987,255.000
21.2162,255.000
21.2338,255.000
21.2513,255.000
21.2688,255.000
21.2863,255.000
21.3038,255.000
21.3214,255.000
21.3389,255.000
21.3564,255.000
21.3739,255.000
21.3914,255.000
21.4090,255.000
21.4265,255.000
21.4440,255.000
21.4615,255.000
21.4790,255.000
21.4966,255.000
21.5141,254.848
21.5316,254.822
21.5491,254.822
21.5666,254.822
21.5842,254.822
21.6017,254.822
21.6192,254.822
21.6367,254.822
21.6542,254.974
21.6718,255.000
21.6893,255.000
21.7068,255.000
21.7243,255.000
21.7418,255.000
21.7594,255.000
21.7769,255.000
21.7944,254.848
21.8119,254.822
21.8294,254.822
21.8470,254.822
21.8645,254.822
21.8820,254.822
21.8995,254.822
21.9170,254.822
21.9346,254.974
21.9521,255.000
21.9696,255.000
21.9871,255.000
22.0046,255.000
22.0222,255.000
22.0397,255.000
22.0572,254.974
22.0747,254.822
22.0922,254.822
22.1097,254.822
22.1273,254.822
22.1448,254.822
22.1623,254.822
22.1798,254.822
22.1973,254.848
22.2149,255.000
22.2324,255.000
22.2499,254.996
22.2674,254.878
22.2849,254.479
22.3025,254.484
22.3200,254.554
22.3375,254.595
22.3550,254.413
22.3725,254.357
22.3901,254.256
22.4076,254.199
22.4251,253.748
22.4426,253.969
22.4601,253.201
22.4777,251.982
22.4952,251.144
22.5127,249.918
22.5302,246.573
22.5477,243.986
22.5653,241.372
22.5828,240.707
22.6003,236.428
22.6178,230.754
22.6353,222.434
22.6529,221.528
22.6704,219.115
22.6879,216.514
22.7054,211.486
22.7229,208.327
22.7405,205.853
22.7580,205.324
22.7755,205.717
22.7930,207.525
22.8105,207.893
22.8281,207.357
22.8456,204.864
22.8631,204.591
22.8806,206.431
22.8981,209.879
22.9157,216.010
22.9332,219.519
22.9507,220.592
22.9682,221.859
22.9857,222.565
23.0033,224.041
23.0208,226.315
23.0383,230.633
23.0558,235.845
23.0733,237.373
23.0908,238.770
23.1084,239.037
23.1259,239.639
23.1434,239.724
23.1609,237.773
23.1784,236.545
23.1960,237.694
23.2135,239.988
23.2310,241.574
23.2485,243.468
23.2660,244.324
23.2836,245.066
23.3011,244.348
23.3186,243.627
23.3361,244.359
23.3536,247.212
23.3712,246.947
23.3887,245.637
23.4062,245.170
23.4237,245.945
23.4412,244.677
23.4588,241.985
23.4763,242.258
23.4938,242.997
23.5113,243.709
23.5288,244.941
23.5464,242.777
23.5639,241.083
23.5814,239.669
23.5989,238.904
23.6164,237.056
23.6340,235.653
23.6515,233.301
23.6690,231.608
23.6865,228.156
23.7040,226.796
23.7216,223.980
23.7391,222.772
23.7566,219.280
23.7741,217.387
23.7916,214.672
23.8092,214.053
23.8267,210.542
23.8442,208.587
23.8617,200.691
23.8792,194.341
23.8967,184.052
23.9143,180.529
23.9318,172.472
23.9493,168.387
23.9668,163.673
23.9843,162.057
24.0019,159.457
24.0194,156.665
24.0369,150.404
24.0544,148.301
24.0719,142.111
24.0895,138.419
24.1070,136.051
24.1245,135.776
24.1420,136.150
24.1595,136.425
24.1771,135.922
24.1946,135.024
24.2121,134.031
24.2296,132.532
24.2471,127.568
24.2647,124.982
24.2822,123.246
24.2997,125.525
24.3172,131.721
24.3347,138.338
24.3523,140.193
24.3698,142.981
24.3873,144.653
24.4048,148.005
24.4223,151.777
24.4399,153.803
24.4574,157.138
24.4749,160.935
24.4924,165.091
24.5099,167.908
24.5275,170.892
24.5450,173.702
24.5625,175.686
24.5800,177.731
24.5975,178.237
24.6151,178.803
24.6326,178.287
24.6501,180.168
24.6676,183.786
24.6851,187.542
24.7027,192.176
24.7202,193.369
24.7377,193.347
24.7552,195.275
24.7727,196.923
24.7902,197.101
24.8078,198.263
24.8253,200.837
24.8428,201.211
24.8603,201.558
24.8778,203.318
24.8954,204.687
24.9129,204.468
24.9304,204.047
24.9479,201.761
24.9654,200.850
24.9830,200.482
25.0005,199.795
25.0180,196.552
25.0355,196.052
25.0530,193.537
25.0706,191.639
25.0881,191.977
25.1056,192.217
25.1231,190.142
25.1406,188.491
25.1582,185.063
25.1757,183.216
25.1932,179.782
25.2107,177.539
25.2282,176.093
25.2458,176.092
25.2633,171.880
25.2808,170.188
25.2983,166.547
25.3158,164.715
25.3334,161.105
25.3509,157.978
25.3684,153.253
25.3859,149.802
25.4034,145.298
25.4210,142.798
25.4385,140.921
25.4560,139.747
25.4735,136.991
25.4910,135.063
25.5086,133.769
25.5261,131.000
25.5436,126.259
25.5611,122.364
25.5786,120.095
25.5962,119.465
25.6137,117.551
25.6312,113.945
25.6487,107.561
25.6662,103.977
25.6838,99.332
25.7013,97.848
25.7188,99.829
25.7363,101.612
25.7538,102.537
25.7713,104.279
25.7889,105.693
25.8064,106.515
25.8239,106.753
25.8414,106.474
25.8589,107.811
25.8765,110.771
25.8940,114.412
25.9115,118.697
25.9290,121.492
25.9465,124.135
25.9641,125.085
25.9816,127.798
25.9991,129.280
26.0166,131.913
26.0341,135.297
26.0517,139.535
26.0692,141.073
26.0867,143.081
26.1042,144.661
26.1217,145.782
26.1393,146.166
26.1568,146.822
26.1743,147.321
26.1918,150.079
26.2093,155.527
26.2269,159.470
26.2444,159.333
26.2619,160.491
26.2794,161.219
26.2969,161.545
26.3145,160.124
26.3320,158.893
26.3495,159.546
26.3670,161.860
26.3845,162.218
26.4021,162.028
26.4196,158.707
26.4371,157.344
26.4546,157.187
26.4721,159.424
26.4897,161.110
26.5072,162.235
26.5247,161.179
26.5422,160.093
26.5597,157.442
26.5772,157.019
26.5948,155.936
26.6123,156.223
26.6298,156.479
26.6473,155.669
26.6648,151.606
26.6824,148.833
26.6999,146.233
26.7174,144.581
26.7349,143.765
26.7524,144.331
26.7700,144.741
26.7875,145.008
26.8050,143.642
26.8225,142.764
26.8400,139.287
26.8576,135.369
26.8751,133.443
26.8926,133.986
26.9101,136.198
26.9276,138.158
26.9452,134.586
26.9627,127.520
26.9802,120.784
26.9977,117.132
27.0152,113.848
27.0328,109.290
27.0503,106.274
27.0678,106.350
27.0853,106.210
27.1028,105.425
27.1204,106.612
27.1379,109.321
27.1554,108.318
27.1729,102.332
