Distance_(unit),Gray_Value
1.06749,15.093
1.07059,12.317
1.07368,9.366
1.07678,8.426
1.07987,9.418
1.08296,10.212
1.08606,9.150
1.08915,8.944
1.09225,8.668
1.09534,11.243
1.09843,14.413
1.10153,19.240
1.10462,22.761
1.10772,25.310
1.11081,27.089
1.11391,28.727
1.11700,29.473
1.12009,28.949
1.12319,31.219
1.12628,35.349
1.12938,36.384
1.13247,34.809
1.13556,33.766
1.13866,35.110
1.14175,29.380
1.14485,24.722
1.14794,21.859
1.15104,19.068
1.15413,14.934
1.15722,12.591
1.16032,12.333
1.16341,12.346
1.16651,12.994
1.16960,12.991
1.17269,12.393
1.17579,12.846
1.17888,15.016
1.18198,17.473
1.18507,20.158
1.18817,22.996
1.19126,27.039
1.19435,28.078
1.19745,31.778
1.20054,34.684
1.20364,34.456
1.20673,34.350
1.20982,34.622
1.21292,32.838
1.21601,35.330
1.21911,34.411
1.22220,33.989
1.22530,33.444
1.22839,32.038
1.23148,26.982
1.23458,19.892
1.23767,14.408
1.24077,12.594
1.24386,12.458
1.24696,12.352
1.25005,13.265
1.25314,13.391
1.25624,13.968
1.25933,14.231
1.26243,14.533
1.26552,18.707
1.26861,20.881
1.27171,25.276
1.27480,30.946
1.27790,35.639
1.28099,38.240
1.28409,39.620
1.28718,40.967
1.29027,38.871
1.29337,37.747
1.29646,36.885
1.29956,36.687
1.30265,37.096
1.30574,38.017
1.30884,37.118
1.31193,35.071
1.31503,28.972
1.31812,25.658
1.32122,21.499
1.32431,17.045
1.32740,13.185
1.33050,11.499
1.33359,10.747
1.33669,10.758
1.33978,11.851
1.34287,13.158
1.34597,14.876
1.34906,18.806
1.35216,24.362
1.35525,28.453
1.35835,32.706
1.36144,38.449
1.36453,43.969
1.36763,45.639
1.37072,45.679
1.37382,46.502
1.37691,45.886
1.38000,44.258
1.38310,42.870
1.38619,41.974
1.38929,42.544
1.39238,43.218
1.39548,42.102
1.39857,37.532
1.40166,32.845
1.40476,29.279
1.40785,25.261
1.41095,20.740
1.41404,17.555
1.41714,17.024
1.42023,17.282
1.42332,17.986
1.42642,18.271
1.42951,19.194
1.43261,22.748
1.43570,26.326
1.43879,32.312
1.44189,34.612
1.44498,38.906
1.44808,43.794
1.45117,51.780
1.45427,60.394
1.45736,59.062
1.46045,54.905
1.46355,51.344
1.46664,52.244
1.46974,54.975
1.47283,54.655
1.47592,51.926
1.47902,47.669
1.48211,43.145
1.48521,38.255
1.48830,31.203
1.49140,25.826
1.49449,21.731
1.49758,18.948
1.50068,17.598
1.50377,17.204
1.50687,18.716
1.50996,21.295
1.51305,25.416
1.51615,29.755
1.51924,36.745
1.52234,43.760
1.52543,49.543
1.52853,57.255
1.53162,63.815
1.53471,64.531
1.53781,63.351
1.54090,64.403
1.54400,65.902
1.54709,65.415
1.55018,66.259
1.55328,71.972
1.55637,73.369
1.55947,62.853
1.56256,45.929
1.56566,38.948
1.56875,37.881
1.57184,35.752
1.57494,34.480
1.57803,34.223
1.58113,28.334
1.58422,24.064
1.58732,23.318
1.59041,21.594
1.59350,23.615
1.59660,25.552
1.59969,32.863
1.60279,38.781
1.60588,47.498
1.60897,54.656
1.61207,61.009
1.61516,66.370
1.61826,67.941
1.62135,66.255
1.62445,63.722
1.62754,63.853
1.63063,66.943
1.63373,68.903
1.63682,72.888
1.63992,74.130
1.64301,69.320
1.64610,63.696
1.64920,60.023
1.65229,59.964
1.65539,57.732
1.65848,49.343
1.66158,40.176
1.66467,34.882
1.66776,32.271
1.67086,31.116
1.67395,29.906
1.67705,28.942
1.68014,28.861
1.68323,30.385
1.68633,34.036
1.68942,38.570
1.69252,49.421
1.69561,58.191
1.69871,69.538
1.70180,83.350
1.70489,90.019
1.70799,90.649
1.71108,88.541
1.71418,87.889
1.71727,87.517
1.72036,86.783
1.72346,90.549
1.72655,94.615
1.72965,93.643
1.73274,90.502
1.73584,87.925
1.73893,83.719
1.74202,74.166
1.74512,59.862
1.74821,45.113
1.75131,37.464
1.75440,36.386
1.75750,36.795
1.76059,34.501
1.76368,33.588
1.76678,39.448
1.76987,46.028
1.77297,54.618
1.77606,63.790
1.77915,72.926
1.78225,83.722
1.78534,91.022
1.78844,94.454
1.79153,97.396
1.79463,100.255
1.79772,101.590
1.80081,103.462
1.80391,105.278
1.80700,102.369
1.81010,96.459
1.81319,89.161
1.81628,80.711
1.81938,74.358
1.82247,71.481
1.82557,70.487
1.82866,68.475
1.83176,65.124
1.83485,61.806
1.83794,58.081
1.84104,54.177
1.84413,51.983
1.84723,52.657
1.85032,52.678
1.85341,55.708
1.85651,62.109
1.85960,74.938
1.86270,91.081
1.86579,99.611
1.86889,105.923
1.87198,112.622
1.87507,121.352
1.87817,124.119
1.88126,123.032
1.88436,123.088
1.88745,123.000
1.89054,123.161
1.89364,123.017
1.89673,121.738
1.89983,120.770
1.90292,119.459
1.90602,114.346
1.90911,109.003
1.91220,104.942
1.91530,95.650
1.91839,84.060
1.92149,75.829
1.92458,70.976
1.92768,68.330
1.93077,67.908
1.93386,71.998
1.93696,77.804
1.94005,87.241
1.94315,99.941
1.94624,108.151
1.94933,117.696
1.95243,124.735
1.95552,131.066
1.95862,131.365
1.96171,135.051
1.96481,136.086
1.96790,136.765
1.97099,136.251
1.97409,135.718
1.97718,135.333
1.98028,135.285
1.98337,135.182
1.98646,134.180
1.98956,132.260
1.99265,132.321
1.99575,129.429
1.99884,126.103
2.00194,126.316
2.00503,121.215
2.00812,112.047
2.01122,104.995
2.01431,96.428
2.01741,92.927
2.02050,94.322
2.02359,98.900
2.02669,103.822
2.02978,109.961
2.03288,119.389
2.03597,128.379
2.03907,133.950
2.04216,138.245
2.04525,138.997
2.04835,140.528
2.05144,144.969
2.05454,147.205
2.05763,147.362
2.06072,149.926
2.06382,158.447
2.06691,166.813
2.07001,170.244
2.07310,166.348
2.07620,156.615
2.07929,146.577
2.08238,140.025
2.08548,135.082
2.08857,127.013
2.09167,118.898
2.09476,109.582
2.09786,100.580
2.10095,93.554
2.10404,91.564
2.10714,94.762
2.11023,100.860
2.11333,108.250
2.11642,124.524
2.11951,138.367
2.12261,142.457
2.12570,137.248
2.12880,137.346
2.13189,147.499
2.13499,156.490
2.13808,162.645
2.14117,169.456
2.14427,175.699
2.14736,175.518
2.15046,174.722
2.15355,174.328
2.15664,169.172
2.15974,165.534
2.16283,163.149
2.16593,157.197
2.16902,150.601
2.17212,144.283
2.17521,138.368
2.17830,133.175
2.18140,125.327
2.18449,123.700
2.18759,124.880
2.19068,129.548
2.19377,136.631
2.19687,144.641
2.19996,147.342
2.20306,148.506
2.20615,155.924
2.20925,159.471
2.21234,160.591
2.21543,162.104
2.21853,171.021
2.22162,185.183
2.22472,193.018
2.22781,198.700
2.23090,200.128
2.23400,199.432
2.23709,200.256
2.24019,200.615
2.24328,198.080
2.24638,193.429
2.24947,185.639
2.25256,176.489
2.25566,171.979
2.25875,164.797
2.26185,162.857
2.26494,154.778
2.26803,143.403
2.27113,151.298
2.27422,168.747
2.27732,177.222
2.28041,185.065
2.28351,197.947
2.28660,196.352
2.28969,175.949
2.29279,200.552
2.29588,236.223
2.29898,225.565
2.30207,214.691
2.30517,236.471
2.30826,252.828
2.31135,250.503
2.31445,250.557
2.31754,248.056
2.32064,249.124
2.32373,249.840
2.32682,247.796
2.32992,248.852
2.33301,250.111
2.33611,245.215
2.33920,245.428
2.34230,249.311
2.34539,249.435
2.34848,249.213
2.35158,249.106
2.35467,247.036
2.35777,233.528
2.36086,211.541
2.36395,191.229
2.36705,204.633
2.37014,231.819
2.37324,251.333
2.37633,248.539
2.37943,245.611
2.38252,249.637
2.38561,249.667
2.38871,250.654
2.39180,250.667
2.39490,251.976
2.39799,252.000
2.40108,252.326
2.40418,252.417
2.40727,252.659
2.41037,252.667
2.41346,252.667
2.41656,252.628
2.41965,252.772
2.42274,253.313
2.42584,253.166
2.42893,253.430
2.43203,252.968
2.43512,252.991
2.43822,253.040
2.44131,253.090
2.44440,253.139
2.44750,253.189
2.45059,253.239
2.45369,253.288
2.45678,253.333
2.45987,253.333
2.46297,253.333
2.46606,253.333
2.46916,253.333
2.47225,253.333
2.47535,253.333
2.47844,253.333
2.48153,252.728
2.48463,252.667
2.48772,252.667
2.49082,252.667
2.49391,252.667
2.49700,252.667
2.50010,252.667
2.50319,252.667
2.50629,252.667
2.50938,253.257
2.51248,253.333
2.51557,252.747
2.51866,252.667
2.52176,253.250
2.52485,253.333
2.52795,252.754
2.53104,253.305
2.53413,252.763
2.53723,252.667
2.54032,253.241
2.54342,253.333
2.54651,252.856
2.54961,252.824
2.55270,253.264
2.55579,252.791
2.55889,252.651
2.56198,252.966
2.56508,253.570
2.56817,253.667
2.57126,253.254
2.57436,252.761
2.57745,251.970
2.58055,252.498
2.58364,252.667
2.58674,252.667
2.58983,252.667
2.59292,252.667
2.59602,252.667
2.59911,252.667
2.60221,252.667
2.60530,252.667
2.60839,252.667
2.61149,252.667
2.61458,252.667
2.61768,252.667
2.62077,252.667
2.62387,252.667
2.62696,252.667
2.63005,252.667
2.63315,252.667
2.63624,252.667
2.63934,252.667
2.64243,252.667
2.64553,252.667
2.64862,252.667
2.65171,252.667
2.65481,252.667
2.65790,252.667
2.66100,252.667
2.66409,252.667
2.66718,252.667
2.67028,252.667
2.67337,252.667
2.67647,252.667
2.67956,253.161
2.68266,253.333
2.68575,253.333
2.68884,253.333
2.69194,253.333
2.69503,253.333
2.69813,253.333
2.70122,253.333
2.70431,252.853
2.70741,252.667
2.71050,252.715
2.71360,253.176
2.71669,253.333
2.71979,253.333
2.72288,253.333
2.72597,253.333
2.72907,252.867
2.73216,252.667
2.73526,252.667
2.73835,252.667
2.74144,252.667
2.74454,252.667
2.74763,252.667
2.75073,252.711
2.75382,252.761
2.75692,252.810
2.76001,252.860
2.76310,252.909
2.76620,252.959
2.76929,253.008
2.77239,253.058
2.77548,253.107
2.77857,253.157
2.78167,253.206
2.78476,253.256
2.78786,253.306
2.79095,253.333
2.79405,253.333
2.79714,253.333
2.80023,253.333
2.80333,252.908
2.80642,252.667
2.80952,252.667
2.81261,252.667
2.81571,252.667
2.81880,252.042
2.82189,251.874
2.82499,252.000
2.82808,252.000
2.83118,252.000
2.83427,251.796
2.83736,251.464
2.84046,251.333
2.84355,251.132
2.84665,251.000
2.84974,251.000
2.85284,249.793
2.85593,250.173
2.85902,250.062
2.86212,247.701
2.86521,245.994
2.86831,244.286
2.87140,241.561
2.87449,238.989
2.87759,236.714
2.88068,218.959
2.88378,194.461
2.88687,198.391
2.88997,223.445
2.89306,235.580
2.89615,235.197
2.89925,233.256
2.90234,233.091
2.90544,230.166
2.90853,232.690
2.91162,239.078
2.91472,240.481
2.91781,239.360
2.92091,233.868
2.92400,231.860
2.92710,231.613
2.93019,229.667
2.93328,226.993
2.93638,221.091
2.93947,214.002
2.94257,206.902
2.94566,203.452
2.94876,203.596
2.95185,200.725
2.95494,194.971
2.95804,180.362
2.96113,159.133
2.96423,147.751
2.96732,150.128
2.97041,168.538
2.97351,193.261
2.97660,202.526
2.97970,201.438
2.98279,201.296
2.98589,198.618
2.98898,190.962
2.99207,190.665
2.99517,201.836
2.99826,208.798
3.00136,207.830
3.00445,204.730
3.00754,202.093
3.01064,195.623
3.01373,187.346
3.01683,191.740
3.01992,201.025
3.02302,201.512
3.02611,192.365
3.02920,176.249
3.03230,164.415
3.03539,155.250
3.03849,146.276
3.04158,136.541
3.04467,129.007
3.04777,129.400
3.05086,134.492
3.05396,133.575
3.05705,133.572
3.06015,132.455
3.06324,134.149
3.06633,142.823
3.06943,146.712
3.07252,146.920
3.07562,147.058
3.07871,147.739
3.08180,148.536
3.08490,150.634
3.08799,153.641
3.09109,154.799
3.09418,155.231
3.09728,153.888
3.10037,152.932
3.10346,153.957
3.10656,150.325
3.10965,146.693
3.11275,138.338
3.11584,126.629
3.11893,120.900
3.12203,117.190
3.12512,105.571
3.12822,92.881
3.13131,87.511
3.13441,83.649
3.13750,85.169
3.14059,87.141
3.14369,91.361
3.14678,98.317
3.14988,103.523
3.15297,108.386
3.15606,114.580
3.15916,122.757
3.16225,125.001
3.16535,123.426
3.16844,125.486
3.17154,127.952
3.17463,126.893
3.17772,124.731
3.18082,125.721
3.18391,127.534
3.18701,128.268
3.19010,123.761
3.19320,116.034
3.19629,113.369
3.19938,110.802
3.20248,102.124
3.20557,97.512
3.20867,90.650
3.21176,76.409
3.21485,64.031
3.21795,59.240
3.22104,58.244
3.22414,58.008
3.22723,55.541
3.23033,61.565
3.23342,71.435
3.23651,82.590
3.23961,99.364
3.24270,107.279
3.24580,113.889
3.24889,113.431
3.25198,113.875
3.25508,112.997
3.25817,112.158
3.26127,113.449
3.26436,114.808
3.26746,114.084
3.27055,114.321
3.27364,116.058
3.27674,115.139
3.27983,106.782
3.28293,102.103
3.28602,98.929
3.28911,90.425
3.29221,78.672
3.29530,68.617
3.29840,62.744
3.30149,58.196
3.30459,59.670
3.30768,60.519
3.31077,62.344
3.31387,62.066
3.31696,64.814
3.32006,72.083
3.32315,79.258
3.32625,93.886
3.32934,105.416
3.33243,118.297
3.33553,118.713
3.33862,118.509
3.34172,119.852
3.34481,119.532
3.34790,119.800
3.35100,119.321
3.35409,120.415
3.35719,114.587
3.36028,111.901
3.36338,114.946
3.36647,115.982
3.36956,112.644
3.37266,105.153
3.37575,95.333
3.37885,85.707
3.38194,75.044
3.38503,67.697
3.38813,61.648
3.39122,54.465
3.39432,46.934
3.39741,41.362
3.40051,40.413
3.40360,42.588
3.40669,49.074
3.40979,53.855
3.41288,68.365
3.41598,75.736
3.41907,89.820
3.42216,98.408
3.42526,95.324
3.42835,94.506
3.43145,96.660
3.43454,99.239
3.43764,106.542
3.44073,111.123
3.44382,109.180
3.44692,104.850
3.45001,96.851
3.45311,95.137
3.45620,87.772
3.45929,78.278
3.46239,72.586
3.46548,63.178
3.46858,50.686
3.47167,43.995
3.47477,38.436
3.47786,36.880
3.48095,32.309
3.48405,33.023
3.48714,33.651
3.49024,36.489
3.49333,44.705
3.49643,51.295
3.49952,57.053
3.50261,62.314
3.50571,65.975
3.50880,64.079
3.51190,63.862
3.51499,66.215
3.51808,72.670
3.52118,77.068
3.52427,79.221
3.52737,83.582
3.53046,84.906
3.53356,74.150
3.53665,67.521
3.53974,62.300
3.54284,60.061
3.54593,55.986
3.54903,50.452
3.55212,47.605
3.55521,43.968
3.55831,35.839
3.56140,30.365
3.56450,28.415
3.56759,26.366
3.57069,26.585
3.57378,25.953
3.57687,26.537
3.57997,26.977
3.58306,31.325
3.58616,35.377
3.58925,40.215
3.59234,45.390
3.59544,49.842
3.59853,57.321
3.60163,61.198
3.60472,69.216
3.60782,72.889
3.61091,72.216
3.61400,76.063
3.61710,81.384
3.62019,79.313
3.62329,72.157
3.62638,59.021
3.62947,49.736
3.63257,44.716
3.63566,45.459
3.63876,45.356
3.64185,36.217
3.64495,31.590
3.64804,26.646
3.65113,25.992
3.65423,24.366
3.65732,24.013
3.66042,24.558
3.66351,25.579
3.66660,26.944
3.66970,28.953
3.67279,35.855
3.67589,39.937
3.67898,44.473
3.68208,48.179
3.68517,55.105
3.68826,62.104
3.69136,69.316
3.69445,81.169
3.69755,81.889
3.70064,71.428
3.70374,61.292
3.70683,57.036
3.70992,55.019
3.71302,50.250
3.71611,45.580
3.71921,44.133
3.72230,37.560
3.72539,35.232
3.72849,32.531
3.73158,28.870
3.73468,26.087
3.73777,25.052
3.74087,25.428
3.74396,25.870
3.74705,27.122
3.75015,26.586
3.75324,25.326
3.75634,24.824
3.75943,25.309
3.76252,27.171
3.76562,29.748
3.76871,32.176
3.77181,35.508
3.77490,40.253
3.77800,44.057
3.78109,43.969
3.78418,41.168
3.78728,39.300
3.79037,38.814
3.79347,39.067
3.79656,37.218
3.79965,33.492
3.80275,31.606
3.80584,31.862
3.80894,30.819
3.81203,28.730
3.81513,27.346
3.81822,24.414
3.82131,19.218
3.82441,17.565
3.82750,17.147
3.83060,17.000
3.83369,17.316
3.83679,17.523
3.83988,18.398
3.84297,19.672
3.84607,22.887
3.84916,25.076
3.85226,26.992
3.85535,29.155
3.85844,31.408
3.86154,32.915
3.86463,33.789
3.86773,34.000
3.87082,34.246
3.87392,33.886
3.87701,33.755
3.88010,34.431
3.88320,34.780
3.88629,33.724
3.88939,30.604
3.89248,27.832
3.89557,25.191
3.89867,23.151
3.90176,20.768
3.90486,18.109
3.90795,16.627
3.91105,15.395
3.91414,15.000
3.91723,15.000
3.92033,15.464
3.92342,15.667
3.92652,15.845
3.92961,16.088
3.93270,16.659
3.93580,17.166
3.93889,17.603
3.94199,18.414
3.94508,19.933
3.94818,21.077
3.95127,21.355
3.95436,22.009
3.95746,22.284
3.96055,22.485
3.96365,22.953
3.96674,22.842
3.96983,22.653
3.97293,22.762
3.97602,22.511
3.97912,21.733
3.98221,20.712
3.98531,18.691
3.98840,16.313
3.99149,14.646
3.99459,14.662
3.99768,15.000
4.00078,15.000
4.00387,14.374
4.00697,14.000
4.01006,14.000
4.01315,14.252
4.01625,14.359
4.01934,15.141
4.02244,15.667
4.02553,16.477
4.02862,17.202
4.03172,17.936
4.03481,18.370
4.03791,19.134
4.04100,19.667
4.04410,20.181
4.04719,20.462
4.05028,19.965
4.05338,19.529
4.05647,19.382
4.05957,19.332
4.06266,19.120
4.06575,19.000
4.06885,18.429
4.07194,17.053
4.07504,16.169
4.07813,15.444
4.08123,14.217
4.08432,12.826
4.08741,12.163
4.09051,11.671
4.09360,11.392
4.09670,11.465
4.09979,11.768
4.10288,12.165
4.10598,12.768
4.10907,13.520
4.11217,13.745
4.11526,13.926
4.11836,15.101
4.12145,16.004
4.12454,16.000
4.12764,16.000
4.13073,16.409
4.13383,16.862
4.13692,17.000
4.14001,17.000
4.14311,15.641
4.14620,14.137
4.14930,13.497
4.15239,13.000
4.15549,12.502
4.15858,11.670
4.16167,10.841
4.16477,9.997
4.16786,9.667
4.17096,9.667
4.17405,9.667
4.17715,9.667
4.18024,10.462
4.18333,11.333
4.18643,11.333
4.18952,11.451
4.19262,12.110
4.19571,12.862
4.19880,13.071
4.20190,13.502
4.20499,14.000
4.20809,14.000
4.21118,14.301
4.21428,14.901
4.21737,15.541
4.22046,15.686
4.22356,15.186
4.22665,14.774
4.22975,14.232
4.23284,14.000
4.23593,13.683
4.23903,13.045
4.24212,12.165
4.24522,11.333
4.24831,10.914
4.25141,10.333
4.25450,10.333
4.25759,10.333
4.26069,10.060
4.26378,9.667
4.26688,9.936
4.26997,10.333
4.27306,10.333
4.27616,10.333
4.27925,10.333
4.28235,10.333
4.28544,10.314
4.28854,10.333
4.29163,10.333
4.29472,10.333
4.29782,10.333
4.30091,10.333
4.30401,10.567
4.30710,10.886
4.31019,10.812
4.31329,10.955
4.31638,11.090
4.31948,10.589
4.32257,10.515
4.32567,10.402
4.32876,10.333
4.33185,10.054
4.33495,9.589
4.33804,9.354
4.34114,9.114
4.34423,9.333
4.34732,9.333
4.35042,9.333
4.35351,9.333
4.35661,9.333
4.35970,9.333
4.36280,9.333
4.36589,9.440
4.36898,9.667
4.37208,9.667
4.37517,9.667
4.37827,9.667
4.38136,9.667
4.38446,9.667
4.38755,9.667
4.39064,9.667
4.39374,9.667
4.39683,9.568
4.39993,9.333
4.40302,9.333
4.40611,9.333
4.40921,9.333
4.41230,9.333
4.41540,9.020
4.41849,8.333
4.42159,8.151
4.42468,7.535
4.42777,7.230
4.43087,7.205
4.43396,6.957
4.43706,6.811
4.44015,6.841
4.44324,7.000
4.44634,7.133
4.44943,7.577
4.45253,7.627
4.45562,7.667
4.45872,7.828
4.46181,8.333
4.46490,8.571
4.46800,9.333
4.47109,9.333
4.47419,9.333
4.47728,9.333
4.48037,9.333
4.48347,9.333
4.48656,9.333
4.48966,9.117
4.49275,8.333
4.49585,8.333
4.49894,8.333
4.50203,8.196
4.50513,7.667
4.50822,7.667
4.51132,7.667
4.51441,7.667
4.51750,7.570
4.52060,7.011
4.52369,6.667
4.52679,6.605
4.52988,6.333
4.53298,6.333
4.53607,6.336
4.53916,6.399
4.54226,6.750
4.54535,7.000
4.54845,7.027
4.55154,7.287
4.55464,7.667
4.55773,7.667
4.56082,7.667
4.56392,7.821
4.56701,8.562
4.57011,7.868
4.57320,7.667
4.57629,7.667
4.57939,7.574
4.58248,7.000
4.58558,6.994
4.58867,6.788
4.59177,5.748
4.59486,5.333
4.59795,5.333
4.60105,5.333
4.60414,5.333
4.60724,5.333
4.61033,5.333
4.61342,5.333
4.61652,5.333
4.61961,5.333
4.62271,5.333
4.62580,5.333
4.62890,5.333
4.63199,5.333
4.63508,5.333
4.63818,5.455
4.64127,6.667
4.64437,6.667
4.64746,6.667
4.65055,6.667
4.65365,6.667
4.65674,6.641
4.65984,6.333
4.66293,6.263
4.66603,5.333
4.66912,5.333
4.67221,5.333
4.67531,5.328
4.67840,5.173
4.68150,4.510
4.68459,4.333
4.68769,4.366
4.69078,5.000
4.69387,5.000
4.69697,5.000
4.70006,5.000
4.70316,5.000
4.70625,5.000
4.70934,5.000
4.71244,5.000
4.71553,5.000
4.71863,5.000
4.72172,5.000
4.72481,5.000
4.72791,5.000
4.73100,5.000
4.73410,5.000
4.73719,5.000
4.74029,5.000
4.74338,5.000
4.74647,5.000
