Distance_(unit),Gray_Value
1.72965,18.303
1.73274,17.195
1.73584,16.665
1.73893,16.301
1.74202,16.213
1.74512,16.066
1.74821,16.845
1.75131,19.573
1.75440,22.576
1.75750,24.995
1.76059,28.438
1.76368,33.432
1.76678,39.222
1.76987,45.909
1.77297,50.303
1.77606,56.209
1.77915,60.693
1.78225,65.815
1.78534,70.771
1.78844,71.700
1.79153,71.341
1.79463,69.846
1.79772,68.238
1.80081,66.732
1.80391,65.536
1.80700,65.249
1.81010,67.031
1.81319,67.991
1.81628,64.402
1.81938,62.438
1.82247,61.511
1.82557,54.473
1.82866,43.578
1.83176,37.251
1.83485,32.741
1.83794,29.196
1.84104,29.944
1.84413,24.353
1.84723,20.055
1.85032,16.887
1.85341,16.561
1.85651,17.575
1.85960,18.712
1.86270,22.095
1.86579,24.811
1.86889,27.411
1.87198,32.716
1.87507,41.997
1.87817,49.381
1.88126,55.029
1.88436,61.686
1.88745,66.056
1.89054,69.237
1.89364,73.070
1.89673,76.150
1.89983,79.133
1.90292,83.050
1.90602,85.485
1.90911,86.450
1.91220,89.549
1.91530,95.031
1.91839,98.692
1.92149,99.825
1.92458,98.277
1.92768,95.809
1.93077,92.763
1.93386,91.502
1.93696,85.909
1.94005,71.154
1.94315,58.664
1.94624,53.853
1.94933,51.573
1.95243,45.337
1.95552,36.301
1.95862,30.415
1.96171,28.478
1.96481,29.120
1.96790,26.526
1.97099,25.445
1.97409,26.111
1.97718,26.983
1.98028,29.244
1.98337,33.437
1.98646,38.781
1.98956,44.876
1.99265,50.309
1.99575,53.239
1.99884,59.191
2.00194,65.067
2.00503,76.056
2.00812,84.416
2.01122,96.506
2.01431,106.296
2.01741,107.724
2.02050,104.005
2.02359,102.357
2.02669,102.951
2.02978,102.181
2.03288,102.423
2.03597,105.881
2.03907,108.433
2.04216,107.121
2.04525,105.215
2.04835,100.651
2.05144,93.412
2.05454,88.337
2.05763,84.554
2.06072,80.897
2.06382,77.405
2.06691,71.364
2.07001,63.005
2.07310,53.258
2.07620,42.787
2.07929,35.191
2.08238,31.602
2.08548,32.259
2.08857,33.569
2.09167,31.719
2.09476,32.646
2.09786,38.132
2.10095,44.056
2.10404,47.803
2.10714,52.067
2.11023,59.603
2.11333,66.102
2.11642,77.814
2.11951,91.227
2.12261,101.585
2.12570,109.460
2.12880,114.695
2.13189,116.999
2.13499,117.542
2.13808,116.994
2.14117,116.977
2.14427,118.009
2.14736,118.817
2.15046,120.131
2.15355,120.252
2.15664,120.691
2.15974,122.375
2.16283,119.007
2.16593,115.784
2.16902,114.902
2.17212,115.297
2.17521,115.896
2.17830,115.128
2.18140,111.629
2.18449,102.127
2.18759,87.421
2.19068,64.955
2.19377,52.260
2.19687,45.700
2.19996,42.221
2.20306,41.311
2.20615,41.349
2.20925,44.817
2.21234,49.268
2.21543,56.819
2.21853,66.221
2.22162,80.191
2.22472,93.759
2.22781,99.356
2.23090,104.713
2.23400,115.848
2.23709,125.271
2.24019,129.366
2.24328,129.440
2.24638,131.948
2.24947,134.061
2.25256,140.515
2.25566,151.761
2.25875,157.546
2.26185,159.161
2.26494,160.073
2.26803,157.895
2.27113,153.458
2.27422,147.892
2.27732,141.943
2.28041,137.062
2.28351,132.522
2.28660,130.671
2.28969,129.802
2.29279,127.455
2.29588,125.060
2.29898,123.499
2.30207,124.808
2.30517,120.306
2.30826,105.034
2.31135,92.811
2.31445,83.891
2.31754,79.988
2.32064,78.825
2.32373,77.672
2.32682,79.472
2.32992,85.454
2.33301,93.611
2.33611,101.348
2.33920,114.391
2.34230,123.796
2.34539,131.878
2.34848,138.997
2.35158,141.614
2.35467,149.140
2.35777,163.567
2.36086,172.345
2.36395,177.364
2.36705,178.651
2.37014,176.800
2.37324,175.162
2.37633,181.005
2.37943,187.516
2.38252,189.497
2.38561,186.507
2.38871,185.871
2.39180,186.969
2.39490,184.345
2.39799,176.956
2.40108,170.291
2.40418,168.730
2.40727,168.134
2.41037,165.473
2.41346,159.126
2.41656,153.664
2.41965,149.895
2.42274,143.899
2.42584,137.405
2.42893,131.229
2.43203,125.118
2.43512,125.951
2.43822,126.724
2.44131,121.401
2.44440,114.039
2.44750,113.230
2.45059,121.431
2.45369,129.820
2.45678,134.101
2.45987,136.131
2.46297,138.291
2.46606,139.075
2.46916,145.482
2.47225,158.081
2.47535,162.237
2.47844,168.779
2.48153,181.510
2.48463,194.877
2.48772,207.298
2.49082,212.372
2.49391,211.217
2.49700,209.612
2.50010,209.266
2.50319,208.823
2.50629,208.891
2.50938,208.926
2.51248,208.920
2.51557,209.985
2.51866,211.527
2.52176,212.244
2.52485,212.971
2.52795,211.444
2.53104,202.362
2.53413,193.841
2.53723,183.930
2.54032,171.350
2.54342,160.486
2.54651,154.273
2.54961,149.051
2.55270,141.788
2.55579,139.022
2.55889,137.701
2.56198,129.869
2.56508,128.128
2.56817,136.335
2.57126,144.748
2.57436,153.347
2.57745,168.799
2.58055,187.243
2.58364,197.217
2.58674,206.105
2.58983,213.475
2.59292,213.204
2.59602,209.228
2.59911,208.958
2.60221,220.628
2.60530,233.426
2.60839,238.866
2.61149,242.385
2.61458,244.151
2.61768,242.453
2.62077,244.130
2.62387,247.164
2.62696,247.384
2.63005,247.759
2.63315,248.282
2.63624,247.806
2.63934,247.762
2.64243,248.689
2.64553,249.231
2.64862,248.503
2.65171,247.968
2.65481,248.006
2.65790,246.936
2.66100,246.322
2.66409,244.020
2.66718,232.821
2.67028,231.901
2.67337,243.020
2.67647,246.272
2.67956,246.903
2.68266,247.063
2.68575,247.730
2.68884,249.502
2.69194,250.030
2.69503,250.697
2.69813,250.455
2.70122,249.382
2.70431,249.685
2.70741,251.807
2.71050,252.519
2.71360,251.343
2.71669,251.389
2.71979,252.292
2.72288,251.182
2.72597,251.080
2.72907,252.719
2.73216,252.255
2.73526,252.424
2.73835,252.975
2.74144,252.667
2.74454,253.025
2.74763,253.333
2.75073,252.976
2.75382,253.023
2.75692,253.512
2.76001,253.489
2.76310,252.978
2.76620,252.667
2.76929,253.022
2.77239,253.333
2.77548,253.296
2.77857,253.243
2.78167,253.458
2.78476,253.490
2.78786,253.333
2.79095,253.241
2.79405,253.138
2.79714,252.879
2.80023,252.667
2.80333,252.667
2.80642,252.667
2.80952,253.017
2.81261,253.333
2.81571,253.333
2.81880,253.333
2.82189,253.333
2.82499,253.333
2.82808,253.333
2.83118,253.333
2.83427,252.986
2.83736,252.667
2.84046,252.667
2.84355,252.667
2.84665,252.667
2.84974,252.667
2.85284,252.667
2.85593,252.667
2.85902,253.012
2.86212,253.333
2.86521,253.333
2.86831,253.333
2.87140,253.333
2.87449,253.333
2.87759,253.333
2.88068,253.333
2.88378,253.333
2.88687,253.333
2.88997,253.333
2.89306,253.333
2.89615,253.333
2.89925,253.333
2.90234,253.333
2.90544,253.333
2.90853,253.410
2.91162,253.412
2.91472,253.159
2.91781,252.970
2.92091,253.144
2.92400,253.333
2.92710,253.333
2.93019,252.996
2.93328,253.003
2.93638,253.333
2.93947,253.333
2.94257,253.333
2.94566,253.333
2.94876,253.333
2.95185,253.333
2.95494,253.333
2.95804,252.999
2.96113,252.667
2.96423,252.667
2.96732,252.667
2.97041,252.667
2.97351,252.999
2.97660,253.333
2.97970,253.333
2.98279,253.002
2.98589,252.667
2.98898,252.667
2.99207,252.667
2.99517,252.667
2.99826,252.667
3.00136,252.667
3.00445,252.667
3.00754,252.667
3.01064,252.667
3.01373,252.667
3.01683,252.667
3.01992,252.667
3.02302,252.667
3.02611,252.667
3.02920,252.667
3.03230,252.992
3.03539,253.333
3.03849,253.333
3.04158,253.333
3.04467,253.333
3.04777,253.333
3.05086,253.333
3.05396,253.333
3.05705,253.333
3.06015,253.333
3.06324,253.333
3.06633,253.333
3.06943,253.333
3.07252,253.333
3.07562,253.333
3.07871,253.333
3.08180,253.013
3.08490,252.667
3.08799,252.667
3.09109,252.667
3.09418,252.667
3.09728,252.189
3.10037,251.667
3.10346,251.667
3.10656,251.898
3.10965,252.321
3.11275,252.424
3.11584,252.033
3.11893,251.380
3.12203,251.122
3.12512,251.125
3.12822,249.954
3.13131,238.482
3.13441,218.671
3.13750,201.777
3.14059,193.817
3.14369,194.159
3.14678,189.737
3.14988,183.408
3.15297,184.565
3.15606,187.642
3.15916,191.638
3.16225,197.234
3.16535,197.505
3.16844,208.960
3.17154,227.792
3.17463,233.453
3.17772,234.480
3.18082,232.988
3.18391,230.561
3.18701,235.394
3.19010,242.427
3.19320,245.333
3.19629,244.037
3.19938,242.171
3.20248,242.820
3.20557,244.042
3.20867,243.771
3.21176,242.887
3.21485,237.565
3.21795,231.634
3.22104,232.359
3.22414,233.879
3.22723,231.422
3.23033,228.117
3.23342,227.567
3.23651,222.771
3.23961,214.153
3.24270,200.387
3.24580,181.692
3.24889,174.409
3.25198,173.546
3.25508,166.449
3.25817,157.899
3.26127,154.580
3.26436,149.486
3.26746,146.809
3.27055,144.096
3.27364,142.004
3.27674,146.823
3.27983,154.906
3.28293,158.136
3.28602,157.560
3.28911,156.881
3.29221,155.701
3.29530,156.703
3.29840,166.220
3.30149,181.709
3.30459,194.173
3.30768,198.478
3.31077,193.798
3.31387,187.271
3.31696,186.987
3.32006,190.426
3.32315,194.501
3.32625,196.403
3.32934,197.514
3.33243,199.086
3.33553,198.368
3.33862,200.114
3.34172,198.725
3.34481,191.462
3.34790,180.844
3.35100,169.263
3.35409,160.615
3.35719,150.531
3.36028,139.388
3.36338,137.944
3.36647,137.539
3.36956,131.138
3.37266,123.516
3.37575,118.687
3.37885,117.367
3.38194,114.143
3.38503,110.983
3.38813,108.137
3.39122,107.052
3.39432,108.793
3.39741,112.049
3.40051,115.596
3.40360,116.883
3.40669,115.794
3.40979,116.517
3.41288,121.860
3.41598,131.392
3.41907,139.731
3.42216,144.996
3.42526,148.389
3.42835,149.887
3.43145,152.099
3.43454,156.903
3.43764,159.048
3.44073,156.323
3.44382,153.699
3.44692,155.831
3.45001,158.005
3.45311,153.395
3.45620,148.814
3.45929,151.644
3.46239,150.416
3.46548,144.663
3.46858,136.955
3.47167,131.434
3.47477,128.860
3.47786,125.895
3.48095,123.068
3.48405,121.764
3.48714,116.147
3.49024,106.486
3.49333,91.929
3.49643,76.694
3.49952,68.992
3.50261,66.707
3.50571,64.043
3.50880,63.238
3.51190,66.293
3.51499,76.753
3.51808,87.704
3.52118,94.096
3.52427,106.480
3.52737,111.821
3.53046,110.056
3.53356,109.038
3.53665,109.974
3.53974,116.090
3.54284,121.812
3.54593,123.500
3.54903,123.211
3.55212,122.910
3.55521,124.800
3.55831,126.878
3.56140,128.142
3.56450,127.931
3.56759,127.319
3.57069,125.115
3.57378,121.545
3.57687,121.538
3.57997,123.679
3.58306,121.505
3.58616,119.999
3.58925,118.609
3.59234,117.631
3.59544,116.362
3.59853,116.093
3.60163,115.067
3.60472,107.785
3.60782,94.857
3.61091,81.412
3.61400,67.677
3.61710,58.958
3.62019,55.110
3.62329,51.992
3.62638,51.598
3.62947,53.681
3.63257,58.049
3.63566,63.676
3.63876,68.524
3.64185,73.010
3.64495,77.162
3.64804,81.631
3.65113,89.029
3.65423,98.569
3.65732,105.231
3.66042,110.387
3.66351,113.343
3.66660,115.657
3.66970,118.898
3.67279,124.060
3.67589,127.856
3.67898,125.886
3.68208,122.488
3.68517,118.835
3.68826,116.096
3.69136,114.244
3.69445,113.642
3.69755,114.192
3.70064,115.494
3.70374,116.024
3.70683,115.286
3.70992,115.025
3.71302,114.818
3.71611,112.749
3.71921,107.033
3.72230,94.454
3.72539,76.282
3.72849,61.698
3.73158,53.983
3.73468,47.863
3.73777,43.908
3.74087,39.967
3.74396,36.175
3.74705,33.408
3.75015,32.622
3.75324,32.486
3.75634,34.419
3.75943,38.609
3.76252,46.096
3.76562,54.965
3.76871,61.065
3.77181,64.822
3.77490,68.594
3.77800,71.550
3.78109,75.410
3.78418,82.262
3.78728,90.279
3.79037,100.543
3.79347,107.730
3.79656,109.401
3.79965,110.202
3.80275,110.148
3.80584,109.345
3.80894,108.864
3.81203,109.313
3.81513,110.979
3.81822,111.039
3.82131,108.859
3.82441,104.787
3.82750,97.975
3.83060,90.100
3.83369,82.603
3.83679,76.501
3.83988,68.579
3.84297,58.125
3.84607,48.288
3.84916,39.121
3.85226,30.479
3.85535,26.369
3.85844,23.186
3.86154,21.354
3.86463,20.784
3.86773,21.162
3.87082,22.737
3.87392,24.444
3.87701,25.169
3.88010,27.405
3.88320,31.326
3.88629,34.888
3.88939,39.055
3.89248,45.212
3.89557,52.835
3.89867,62.545
3.90176,75.529
3.90486,86.043
3.90795,91.236
3.91105,90.932
3.91414,90.554
3.91723,90.107
3.92033,88.573
3.92342,86.853
3.92652,88.216
3.92961,88.717
3.93270,85.737
3.93580,80.241
3.93889,76.006
3.94199,75.112
3.94508,75.720
3.94818,74.895
3.95127,73.114
3.95436,71.426
3.95746,62.948
3.96055,53.886
3.96365,47.209
3.96674,38.547
3.96983,30.566
3.97293,26.176
3.97602,22.827
3.97912,20.636
3.98221,19.070
3.98531,18.454
3.98840,18.331
3.99149,19.138
3.99459,21.015
3.99768,24.467
4.00078,28.846
4.00387,31.201
4.00697,35.724
4.01006,40.042
4.01315,42.784
4.01625,47.344
4.01934,52.697
4.02244,60.126
4.02553,69.427
4.02862,72.077
4.03172,75.721
4.03481,79.773
4.03791,81.610
4.04100,81.868
4.04410,81.518
4.04719,79.907
4.05028,78.332
4.05338,80.421
4.05647,81.398
4.05957,78.874
4.06266,73.966
4.06575,67.466
4.06885,60.465
4.07194,55.957
4.07504,53.300
4.07813,50.789
4.08123,46.080
4.08432,41.181
4.08741,36.134
4.09051,28.526
4.09360,23.300
4.09670,21.148
4.09979,18.225
4.10288,16.618
4.10598,16.315
4.10907,17.044
4.11217,17.547
4.11526,18.385
4.11836,19.783
4.12145,22.620
4.12454,26.043
4.12764,29.899
4.13073,35.053
4.13383,40.956
4.13692,46.252
4.14001,50.502
4.14311,52.897
4.14620,55.625
4.14930,59.302
4.15239,57.957
4.15549,54.332
4.15858,52.927
4.16167,52.934
4.16477,53.362
4.16786,54.829
4.17096,56.670
4.17405,57.162
4.17715,55.798
4.18024,53.911
4.18333,50.601
4.18643,46.576
4.18952,42.194
4.19262,38.823
4.19571,35.540
4.19880,31.126
4.20190,27.793
4.20499,23.739
4.20809,19.996
4.21118,17.065
4.21428,15.699
4.21737,15.111
4.22046,14.587
4.22356,13.662
4.22665,12.762
4.22975,12.667
4.23284,13.294
4.23593,15.304
4.23903,17.092
4.24212,19.663
4.24522,23.224
4.24831,28.646
4.25141,31.075
4.25450,33.831
4.25759,36.228
4.26069,37.241
4.26378,37.825
4.26688,37.572
4.26997,37.186
4.27306,37.760
4.27616,38.186
4.27925,38.944
4.28235,40.129
4.28544,41.702
4.28854,42.943
4.29163,43.667
4.29472,43.391
4.29782,42.432
4.30091,41.326
4.30401,39.628
4.30710,37.608
4.31019,34.666
4.31329,30.799
4.31638,25.762
4.31948,22.882
4.32257,21.216
4.32567,19.280
4.32876,16.705
4.33185,14.372
4.33495,12.577
4.33804,12.333
4.34114,12.333
4.34423,12.333
4.34732,12.333
4.35042,12.235
4.35351,12.047
4.35661,12.686
4.35970,14.283
4.36280,16.703
4.36589,19.175
4.36898,21.546
4.37208,24.899
4.37517,27.452
4.37827,30.624
4.38136,33.941
4.38446,36.013
4.38755,37.087
4.39064,37.452
4.39374,37.824
4.39683,37.721
4.39993,37.333
4.40302,37.333
4.40611,37.149
4.40921,36.397
4.41230,35.667
4.41540,35.642
4.41849,35.665
4.42159,35.697
4.42468,34.329
4.42777,31.284
4.43087,27.876
4.43396,24.868
4.43706,22.291
4.44015,20.283
4.44324,18.070
4.44634,13.921
4.44943,12.611
4.45253,11.919
4.45562,10.419
4.45872,9.547
4.46181,9.115
4.46490,9.000
4.46800,9.450
4.47109,11.295
4.47419,12.503
4.47728,12.163
4.48037,12.829
4.48347,13.333
4.48656,13.819
4.48966,15.656
4.49275,17.795
4.49585,21.816
4.49894,24.047
4.50203,26.930
4.50513,29.491
4.50822,31.252
4.51132,32.000
4.51441,32.000
4.51750,32.238
4.52060,32.947
4.52369,32.792
4.52679,32.482
4.52988,31.253
4.53298,30.310
4.53607,30.047
4.53916,29.322
4.54226,29.015
4.54535,27.683
4.54845,25.987
4.55154,23.294
4.55464,21.050
4.55773,18.396
4.56082,15.885
4.56392,14.012
4.56701,12.607
4.57011,10.066
4.57320,9.667
4.57629,9.617
4.57939,9.202
4.58248,8.333
4.58558,8.333
4.58867,8.333
4.59177,8.633
4.59486,9.742
4.59795,10.299
4.60105,11.631
4.60414,13.187
4.60724,15.248
4.61033,16.378
4.61342,17.629
4.61652,18.961
4.61961,20.367
4.62271,21.709
4.62580,22.180
4.62890,23.847
4.63199,25.584
4.63508,26.369
4.63818,26.588
4.64127,27.334
4.64437,27.333
4.64746,27.118
4.65055,26.112
4.65365,25.006
4.65674,23.674
4.65984,22.311
4.66293,21.000
4.66603,20.929
4.66912,20.313
4.67221,18.789
4.67531,17.648
4.67840,15.842
4.68150,13.720
4.68459,12.387
4.68769,10.985
4.69078,9.285
4.69387,7.807
4.69697,7.636
4.70006,7.490
4.70316,7.402
4.70625,7.667
4.70934,7.735
4.71244,8.019
4.71553,8.441
4.71863,9.934
4.72172,10.612
4.72481,11.754
4.72791,13.202
4.73100,14.336
4.73410,15.935
4.73719,17.267
4.74029,18.600
4.74338,19.681
4.74647,19.791
4.74957,20.063
4.75266,20.026
4.75576,19.823
4.75885,19.723
4.76195,19.219
4.76504,19.447
4.76813,20.325
4.77123,20.227
4.77432,19.574
4.77742,19.554
4.78051,19.193
4.78360,18.769
4.78670,18.245
4.78979,17.218
4.79289,15.373
4.79598,15.233
4.79908,14.350
