Distance_(unit),Gray_Value
1.24696,36.960
1.25005,34.128
1.25314,32.460
1.25624,29.835
1.25933,27.039
1.26243,25.912
1.26552,25.667
1.26861,26.027
1.27171,27.333
1.27480,28.821
1.27790,29.044
1.28099,33.563
1.28409,37.993
1.28718,37.667
1.29027,37.668
1.29337,37.453
1.29646,37.460
1.29956,42.347
1.30265,43.807
1.30574,46.917
1.30884,48.027
1.31193,47.592
1.31503,44.133
1.31812,38.912
1.32122,34.973
1.32431,31.672
1.32740,30.856
1.33050,30.280
1.33359,29.667
1.33669,30.061
1.33978,30.065
1.34287,30.069
1.34597,30.580
1.34906,32.992
1.35216,34.415
1.35525,36.333
1.35835,39.333
1.36144,42.667
1.36453,45.667
1.36763,48.333
1.37072,49.485
1.37382,51.717
1.37691,62.147
1.38000,63.920
1.38310,55.576
1.38619,47.957
1.38929,45.612
1.39238,43.400
1.39548,42.261
1.39857,43.333
1.40166,42.396
1.40476,40.728
1.40785,36.480
1.41095,32.352
1.41404,30.401
1.41714,31.613
1.42023,32.995
1.42332,38.840
1.42642,40.104
1.42951,44.789
1.43261,48.580
1.43570,54.667
1.43879,57.760
1.44189,56.165
1.44498,59.125
1.44808,56.555
1.45117,57.581
1.45427,58.213
1.45736,56.551
1.46045,56.000
1.46355,56.333
1.46664,54.792
1.46974,49.933
1.47283,39.731
1.47592,38.728
1.47902,38.333
1.48211,39.000
1.48521,40.333
1.48830,42.667
1.49140,45.667
1.49449,48.265
1.49758,53.667
1.50068,59.687
1.50377,62.483
1.50687,64.191
1.50996,70.112
1.51305,77.436
1.51615,78.813
1.51924,76.871
1.52234,81.149
1.52543,80.352
1.52853,74.848
1.53162,66.880
1.53471,60.613
1.53781,56.988
1.54090,51.675
1.54400,47.340
1.54709,45.667
1.55018,42.345
1.55328,39.344
1.55637,38.671
1.55947,39.989
1.56256,41.307
1.56566,44.293
1.56875,48.935
1.57184,55.709
1.57494,65.391
1.57803,69.840
1.58113,73.465
1.58422,74.509
1.58732,74.385
1.59041,78.072
1.59350,75.427
1.59660,71.000
1.59969,73.621
1.60279,70.552
1.60588,68.308
1.60897,62.173
1.61207,54.644
1.61516,53.579
1.61826,50.724
1.62135,51.757
1.62445,52.033
1.62754,49.848
1.63063,47.676
1.63373,48.221
1.63682,51.372
1.63992,60.227
1.64301,70.801
1.64610,69.240
1.64920,68.824
1.65229,76.000
1.65539,84.293
1.65848,90.192
1.66158,100.036
1.66467,105.304
1.66776,102.333
1.67086,97.253
1.67395,91.951
1.67705,81.784
1.68014,75.792
1.68323,76.803
1.68633,74.980
1.68942,68.992
1.69252,65.123
1.69561,67.387
1.69871,69.425
1.70180,69.067
1.70489,65.715
1.70799,64.557
1.71108,67.688
1.71418,73.840
1.71727,81.193
1.72036,80.995
1.72346,85.135
1.72655,93.459
1.72965,106.288
1.73274,119.373
1.73584,119.845
1.73893,114.597
1.74202,115.989
1.74512,109.101
1.74821,110.067
1.75131,108.512
1.75440,110.540
1.75750,98.216
1.76059,88.505
1.76368,92.987
1.76678,86.535
1.76987,83.571
1.77297,87.015
1.77606,91.680
1.77915,96.367
1.78225,103.523
1.78534,110.951
1.78844,121.835
1.79153,123.140
1.79463,129.200
1.79772,130.892
1.80081,130.147
1.80391,128.784
1.80700,127.773
1.81010,128.447
1.81319,129.469
1.81628,127.913
1.81938,130.080
1.82247,130.260
1.82557,129.787
1.82866,129.152
1.83176,128.139
1.83485,127.659
1.83794,128.957
1.84104,130.227
1.84413,130.104
1.84723,124.781
1.85032,125.379
1.85341,127.660
1.85651,128.200
1.85960,128.936
1.86270,134.123
1.86579,141.725
1.86889,143.640
1.87198,152.200
1.87507,151.112
1.87817,148.477
1.88126,148.152
1.88436,149.163
1.88745,155.320
1.89054,161.783
1.89364,159.211
1.89673,151.297
1.89983,150.883
1.90292,151.740
1.90602,149.691
1.90911,147.489
1.91220,146.880
1.91530,148.253
1.91839,149.027
1.92149,147.032
1.92458,143.845
1.92768,141.868
1.93077,143.672
1.93386,146.667
1.93696,146.509
1.94005,146.841
1.94315,152.536
1.94624,158.215
1.94933,160.667
1.95243,162.683
1.95552,173.149
1.95862,177.461
1.96171,174.845
1.96481,172.247
1.96790,172.029
1.97099,169.493
1.97409,171.013
1.97718,172.297
1.98028,169.747
1.98337,165.521
1.98646,160.864
1.98956,154.472
1.99265,152.637
1.99575,151.860
1.99884,149.637
2.00194,152.960
2.00503,160.179
2.00812,154.327
2.01122,153.333
2.01431,156.799
2.01741,166.485
2.02050,174.135
2.02359,179.565
2.02669,182.667
2.02978,184.917
2.03288,182.309
2.03597,178.136
2.03907,177.061
2.04216,179.813
2.04525,181.119
2.04835,176.211
2.05144,172.595
2.05454,171.581
2.05763,167.507
2.06072,166.107
2.06382,165.213
2.06691,165.979
2.07001,166.277
2.07310,165.000
2.07620,168.491
2.07929,176.667
2.08238,186.897
2.08548,202.173
2.08857,212.767
2.09167,223.123
2.09476,224.917
2.09786,215.880
2.10095,210.860
2.10404,216.347
2.10714,221.309
2.11023,230.128
2.11333,235.667
2.11642,238.805
2.11951,238.593
2.12261,239.411
2.12570,235.407
2.12880,231.928
2.13189,237.112
2.13499,243.573
2.13808,244.940
2.14117,245.477
2.14427,246.071
2.14736,246.443
2.15046,245.880
2.15355,243.629
2.15664,246.969
2.15974,250.584
2.16283,250.776
2.16593,252.200
2.16902,252.072
2.17212,252.077
2.17521,251.792
2.17830,251.851
2.18140,251.667
2.18449,251.667
2.18759,251.839
2.19068,252.723
2.19377,252.721
2.19687,252.720
2.19996,252.719
2.20306,252.768
2.20615,252.765
2.20925,252.763
2.21234,252.760
2.21543,253.531
2.21853,253.377
2.22162,253.333
2.22472,253.543
2.22781,253.667
2.23090,252.783
2.23400,252.667
2.23709,253.369
2.24019,252.667
2.24328,250.767
2.24638,253.173
2.24947,253.877
2.25256,253.333
2.25566,252.667
2.25875,252.667
2.26185,250.869
2.26494,252.667
2.26803,252.667
2.27113,252.667
2.27422,252.667
2.27732,252.667
2.28041,252.667
2.28351,252.667
2.28660,252.667
2.28969,252.693
2.29279,252.691
2.29588,253.333
2.29898,253.333
2.30207,253.333
2.30517,253.333
2.30826,253.333
2.31135,253.333
2.31445,253.328
2.31754,253.331
2.32064,253.333
2.32373,253.333
2.32682,253.333
2.32992,253.333
2.33301,253.333
2.33611,253.333
2.33920,252.667
2.34230,252.667
2.34539,252.667
2.34848,252.667
2.35158,252.667
2.35467,252.667
2.35777,252.667
2.36086,252.667
2.36395,252.667
2.36705,252.667
2.37014,253.333
2.37324,253.333
2.37633,253.333
2.37943,253.333
2.38252,253.333
2.38561,253.333
2.38871,253.637
2.39180,252.667
2.39490,251.667
2.39799,252.667
2.40108,253.667
2.40418,253.667
2.40727,253.333
2.41037,252.667
2.41346,253.333
2.41656,253.333
2.41965,253.333
2.42274,253.333
2.42584,253.333
2.42893,253.333
2.43203,253.333
2.43512,253.333
2.43822,252.667
2.44131,252.667
2.44440,253.333
2.44750,253.333
2.45059,253.333
2.45369,253.333
2.45678,253.333
2.45987,253.333
2.46297,252.667
2.46606,252.667
2.46916,252.667
2.47225,252.667
2.47535,252.667
2.47844,252.667
2.48153,252.667
2.48463,252.667
2.48772,253.000
2.49082,253.000
2.49391,252.925
2.49700,252.667
2.50010,252.667
2.50319,252.667
2.50629,252.667
2.50938,252.667
2.51248,253.333
2.51557,253.333
2.51866,253.333
2.52176,253.333
2.52485,253.333
2.52795,253.333
2.53104,253.333
2.53413,253.333
2.53723,253.333
2.54032,253.333
2.54342,253.333
2.54651,253.333
2.54961,253.333
2.55270,253.333
2.55579,253.333
2.55889,253.333
2.56198,253.333
2.56508,252.667
2.56817,253.333
2.57126,253.333
2.57436,252.667
2.57745,252.667
2.58055,253.333
2.58364,252.667
2.58674,252.667
2.58983,252.667
2.59292,252.667
2.59602,252.667
2.59911,252.667
2.60221,253.333
2.60530,253.333
2.60839,253.333
2.61149,252.667
2.61458,252.667
2.61768,252.667
2.62077,252.667
2.62387,252.667
2.62696,253.333
2.63005,253.000
2.63315,253.000
2.63624,252.667
2.63934,252.667
2.64243,252.667
2.64553,252.667
2.64862,252.667
2.65171,251.667
2.65481,251.667
2.65790,251.812
2.66100,250.360
2.66409,251.629
2.66718,251.448
2.67028,251.301
2.67337,251.181
2.67647,248.080
2.67956,246.739
2.68266,249.085
2.68575,250.509
2.68884,248.619
2.69194,248.960
2.69503,249.484
2.69813,248.488
2.70122,249.836
2.70431,250.667
2.70741,250.333
2.71050,247.331
2.71360,249.989
2.71669,249.520
2.71979,247.849
2.72288,238.147
2.72597,222.921
2.72907,215.064
2.73216,214.823
2.73526,207.083
2.73835,199.327
2.74144,192.917
2.74454,184.927
2.74763,181.011
2.75073,186.815
2.75382,191.693
2.75692,195.180
2.76001,197.251
2.76310,197.236
2.76620,196.221
2.76929,195.787
2.77239,197.027
2.77548,197.608
2.77857,199.061
2.78167,199.199
2.78476,191.867
2.78786,187.723
2.79095,183.451
2.79405,177.925
2.79714,169.795
2.80023,161.220
2.80333,148.128
2.80642,133.573
2.80952,128.421
2.81261,131.697
2.81571,132.933
2.81880,132.023
2.82189,132.568
2.82499,135.551
2.82808,136.917
2.83118,136.573
2.83427,145.341
2.83736,147.663
2.84046,148.869
2.84355,150.071
2.84665,151.613
2.84974,150.492
2.85284,147.811
2.85593,147.821
2.85902,145.333
2.86212,145.067
2.86521,140.296
2.86831,137.959
2.87140,133.621
2.87449,126.667
2.87759,123.387
2.88068,118.781
2.88378,110.181
2.88687,107.179
2.88997,109.088
2.89306,110.433
2.89615,115.504
2.89925,120.252
2.90234,123.915
2.90544,128.911
2.90853,136.920
2.91162,139.588
2.91472,143.565
2.91781,146.561
2.92091,147.781
2.92400,147.627
2.92710,146.693
2.93019,144.757
2.93328,142.597
2.93638,139.333
2.93947,137.133
2.94257,133.529
2.94566,128.795
2.94876,125.188
2.95185,123.517
2.95494,120.000
2.95804,112.059
2.96113,102.609
2.96423,94.611
2.96732,90.945
2.97041,89.787
2.97351,90.511
2.97660,97.080
2.97970,103.901
2.98279,114.477
2.98589,120.667
2.98898,121.531
2.99207,124.692
2.99517,125.787
2.99826,125.085
3.00136,126.960
3.00445,127.860
3.00754,123.405
3.01064,125.297
3.01373,123.333
3.01683,124.500
3.01992,118.936
3.02302,104.667
3.02611,94.451
3.02920,86.168
3.03230,75.053
3.03539,66.384
3.03849,59.333
3.04158,56.667
3.04467,57.731
3.04777,58.727
3.05086,59.333
3.05396,60.368
3.05705,66.000
3.06015,70.044
3.06324,74.733
3.06633,81.369
3.06943,88.731
3.07252,91.028
3.07562,89.000
3.07871,88.980
3.08180,90.651
3.08490,86.988
3.08799,84.992
3.09109,77.995
3.09418,70.333
3.09728,64.337
3.10037,57.331
3.10346,55.329
3.10656,53.979
3.10965,53.967
3.11275,51.651
3.11584,52.657
3.11893,53.699
3.12203,58.012
3.12512,68.000
3.12822,74.696
3.13131,88.285
3.13441,94.281
3.13750,103.611
3.14059,107.667
3.14369,111.128
3.14678,117.091
3.14988,118.405
3.15297,114.485
3.15606,114.920
3.15916,113.221
3.16225,109.971
3.16535,105.759
3.16844,101.429
3.17154,93.233
3.17463,81.909
3.17772,71.621
3.18082,59.965
3.18391,52.899
3.18701,47.120
3.19010,44.416
3.19320,44.496
3.19629,44.201
3.19938,43.531
3.20248,44.573
3.20557,53.141
3.20867,56.420
3.21176,61.747
3.21485,67.000
3.21795,70.667
3.22104,73.219
3.22414,74.557
3.22723,74.563
3.23033,72.568
3.23342,73.573
3.23651,75.245
3.23961,73.105
3.24270,67.037
3.24580,64.059
3.24889,58.533
3.25198,49.864
3.25508,39.723
3.25817,35.525
3.26127,33.045
3.26436,31.707
3.26746,30.925
3.27055,31.772
3.27364,34.333
3.27674,37.764
3.27983,44.093
3.28293,47.585
3.28602,51.336
3.28911,54.664
3.29221,59.411
3.29530,63.900
3.29840,67.315
3.30149,67.577
3.30459,66.304
3.30768,65.149
3.31077,63.200
3.31387,59.004
3.31696,53.045
3.32006,46.333
3.32315,40.667
3.32625,36.433
3.32934,32.000
3.33243,29.333
3.33553,27.771
3.33862,29.000
3.34172,29.333
3.34481,31.009
3.34790,34.115
3.35100,37.225
3.35409,40.547
3.35719,43.653
3.36028,47.416
3.36338,50.072
3.36647,51.512
3.36956,54.051
3.37266,57.160
3.37575,59.908
3.37885,56.632
3.38194,55.504
3.38503,54.165
3.38813,51.620
3.39122,48.717
3.39432,46.055
3.39741,44.725
3.40051,42.063
3.40360,35.133
3.40669,31.269
3.40979,29.136
3.41288,26.667
3.41598,24.333
3.41907,25.000
3.42216,26.667
3.42526,28.000
3.42835,32.856
3.43145,34.957
3.43454,39.840
3.43764,45.443
3.44073,49.677
3.44382,48.785
3.44692,46.333
3.45001,44.107
3.45311,43.333
3.45620,41.667
3.45929,39.000
3.46239,38.667
3.46548,37.000
3.46858,34.667
3.47167,31.000
3.47477,27.497
3.47786,25.331
3.48095,24.667
3.48405,23.003
3.48714,23.333
3.49024,24.333
3.49333,26.000
3.49643,28.000
3.49952,29.651
3.50261,32.805
3.50571,36.291
3.50880,41.952
3.51190,47.407
3.51499,50.245
3.51808,50.333
3.52118,48.885
3.52427,48.149
3.52737,48.187
3.53046,48.043
3.53356,47.424
3.53665,45.333
3.53974,42.667
3.54284,40.000
3.54593,36.139
3.54903,33.921
3.55212,27.000
3.55521,25.667
3.55831,24.000
3.56140,22.264
3.56450,21.667
3.56759,21.667
3.57069,22.667
3.57378,23.713
3.57687,27.709
3.57997,30.039
3.58306,32.456
3.58616,36.121
3.58925,37.813
3.59234,38.785
3.59544,39.136
3.59853,39.247
3.60163,40.448
3.60472,40.447
3.60782,40.333
3.61091,39.000
3.61400,37.448
3.61710,34.000
3.62019,31.000
3.62329,29.017
3.62638,25.667
3.62947,24.000
3.63257,21.667
3.63566,20.667
3.63876,19.667
3.64185,19.667
3.64495,20.667
3.64804,20.856
3.65113,24.187
3.65423,26.517
3.65732,29.272
3.66042,31.357
3.66351,32.597
3.66660,32.593
3.66970,31.333
3.67279,30.667
3.67589,32.333
3.67898,32.333
3.68208,31.840
3.68517,31.333
3.68826,30.333
3.69136,30.000
3.69445,28.592
3.69755,28.333
3.70064,26.189
3.70374,24.667
3.70683,22.000
3.70992,20.667
3.71302,19.667
3.71611,19.667
3.71921,19.667
3.72230,20.667
3.72539,20.667
3.72849,20.667
3.73158,22.333
3.73468,23.667
3.73777,25.333
3.74087,26.667
3.74396,28.000
3.74705,28.333
3.75015,28.565
3.75324,29.136
3.75634,29.189
3.75943,28.907
3.76252,28.061
3.76562,25.535
3.76871,24.411
3.77181,22.752
3.77490,19.667
3.77800,18.000
3.78109,17.000
3.78418,15.261
3.78728,14.667
3.79037,14.667
3.79347,15.667
3.79656,16.333
3.79965,17.088
3.80275,18.000
3.80584,18.333
3.80894,19.667
3.81203,20.333
3.81513,21.333
3.81822,22.581
3.82131,22.940
3.82441,22.981
3.82750,22.983
3.83060,22.635
3.83369,21.304
3.83679,20.333
3.83988,19.643
3.84297,18.667
3.84607,18.315
3.84916,15.667
3.85226,15.660
3.85535,15.333
3.85844,15.325
3.86154,14.000
3.86463,14.000
3.86773,13.333
3.87082,13.336
3.87392,14.000
3.87701,14.667
3.88010,15.011
3.88320,15.667
3.88629,17.000
3.88939,18.000
3.89248,18.032
3.89557,19.000
3.89867,21.667
3.90176,20.711
3.90486,20.667
3.90795,19.667
3.91105,19.667
3.91414,18.353
3.91723,17.731
3.92033,17.045
3.92342,16.024
3.92652,16.000
3.92961,15.027
3.93270,14.000
3.93580,14.000
3.93889,14.000
3.94199,14.000
3.94508,14.000
3.94818,15.965
3.95127,16.000
3.95436,17.000
3.95746,17.000
3.96055,18.333
3.96365,19.333
3.96674,20.539
3.96983,20.667
3.97293,19.803
3.97602,20.807
3.97912,20.667
3.98221,18.531
3.98531,18.333
3.98840,18.489
3.99149,18.000
3.99459,16.164
3.99768,14.000
4.00078,12.896
4.00387,12.901
4.00697,12.667
4.01006,12.667
4.01315,12.125
4.01625,12.128
4.01934,12.000
4.02244,12.667
4.02553,12.667
4.02862,13.000
4.03172,14.000
4.03481,14.000
4.03791,15.000
4.04100,15.333
4.04410,16.105
4.04719,18.333
4.05028,18.764
4.05338,17.333
4.05647,17.333
4.05957,16.333
4.06266,15.585
4.06575,15.589
4.06885,14.347
4.07194,15.000
4.07504,14.268
4.07813,14.000
4.08123,14.000
4.08432,13.000
4.08741,12.523
4.09051,12.000
4.09360,12.000
4.09670,12.000
4.09979,12.200
4.10288,12.203
4.10598,12.769
4.10907,12.771
4.11217,13.316
4.11526,13.320
4.11836,14.000
4.12145,13.328
4.12454,13.332
4.12764,13.112
4.13073,12.780
4.13383,12.344
4.13692,12.232
4.14001,12.000
4.14311,11.571
4.14620,10.693
4.14930,10.333
4.15239,9.667
4.15549,9.248
4.15858,9.000
4.16167,8.793
4.16477,8.256
4.16786,8.000
4.17096,8.667
4.17405,8.667
4.17715,8.800
4.18024,9.000
4.18333,9.667
4.18643,9.667
4.18952,10.333
4.19262,10.333
4.19571,10.333
4.19880,10.333
4.20190,10.333
4.20499,9.957
4.20809,9.960
4.21118,9.296
4.21428,9.299
4.21737,9.301
4.22046,8.000
4.22356,8.000
4.22665,8.000
4.22975,8.000
4.23284,7.667
4.23593,7.667
4.23903,7.320
4.24212,7.323
4.24522,8.667
4.24831,8.667
4.25141,8.667
4.25450,8.667
4.25759,9.000
4.26069,9.000
4.26378,9.000
4.26688,9.000
4.26997,9.347
4.27306,9.349
4.27616,9.352
4.27925,9.000
4.28235,9.357
4.28544,9.360
4.28854,9.363
4.29163,9.365
4.29472,9.517
4.29782,9.333
4.30091,9.333
4.30401,9.333
4.30710,9.045
4.31019,9.048
4.31329,8.667
4.31638,8.667
4.31948,9.333
4.32257,9.333
4.32567,9.333
4.32876,9.333
4.33185,9.333
4.33495,9.333
4.33804,9.333
4.34114,9.333
4.34423,9.333
4.34732,9.333
4.35042,9.333
4.35351,8.333
4.35661,8.333
4.35970,8.333
4.36280,7.667
4.36589,7.429
4.36898,7.667
4.37208,7.435
4.37517,6.667
4.37827,6.667
4.38136,6.667
4.38446,6.667
4.38755,6.667
4.39064,6.667
4.39374,6.680
4.39683,7.000
4.39993,7.000
4.40302,7.000
4.40611,7.000
4.40921,7.667
4.41230,7.667
4.41540,7.667
4.41849,7.667
4.42159,7.667
4.42468,7.667
4.42777,7.667
4.43087,7.667
4.43396,7.667
4.43706,7.491
4.44015,7.407
4.44324,6.581
4.44634,6.333
4.44943,6.333
4.45253,6.333
4.45562,6.333
4.45872,6.333
4.46181,6.333
4.46490,6.333
4.46800,6.333
4.47109,6.333
4.47419,6.333
4.47728,6.333
4.48037,6.333
4.48347,6.333
4.48656,6.333
4.48966,6.333
4.49275,6.667
4.49585,6.667
4.49894,6.667
4.50203,6.667
4.50513,6.333
4.50822,6.333
4.51132,6.333
4.51441,6.169
4.51750,6.173
4.52060,5.333
4.52369,5.333
4.52679,5.333
4.52988,5.000
4.53298,5.000
4.53607,5.000
4.53916,5.000
4.54226,5.000
4.54535,5.000
4.54845,5.000
4.55154,5.000
4.55464,5.000
4.55773,5.000
4.56082,5.000
4.56392,5.000
4.56701,5.000
4.57011,5.000
4.57320,5.000
4.57629,5.000
4.57939,5.920
4.58248,6.000
4.58558,6.000
4.58867,6.000
4.59177,5.000
4.59486,5.000
4.59795,5.000
4.60105,5.000
4.60414,5.000
4.60724,4.971
4.61033,4.973
4.61342,4.333
4.61652,4.333
4.61961,4.333
4.62271,4.333
4.62580,4.333
4.62890,5.000
4.63199,5.000
4.63508,5.000
4.63818,5.000
4.64127,5.000
