Distance_(unit),Gray_Value
1.1325,44.734
1.1356,45.266
1.1387,46.232
1.1418,47.012
1.1448,46.413
1.1479,46.162
1.1510,44.821
1.1541,44.584
1.1572,45.357
1.1603,43.924
1.1634,42.829
1.1665,42.111
1.1696,42.305
1.1727,41.733
1.1758,40.729
1.1789,39.145
1.1820,38.967
1.1851,38.958
1.1882,39.363
1.1913,39.368
1.1944,37.896
1.1974,36.569
1.2005,34.545
1.2036,32.586
1.2067,30.868
1.2098,30.264
1.2129,29.289
1.2160,28.668
1.2191,27.048
1.2222,26.356
1.2253,25.616
1.2284,25.209
1.2315,25.169
1.2346,25.183
1.2377,26.504
1.2408,27.853
1.2439,29.186
1.2470,30.519
1.2500,31.555
1.2531,32.728
1.2562,35.036
1.2593,36.081
1.2624,36.191
1.2655,36.801
1.2686,37.686
1.2717,37.940
1.2748,39.146
1.2779,39.578
1.2810,40.533
1.2841,42.101
1.2872,42.332
1.2903,43.221
1.2934,43.379
1.2965,44.296
1.2996,44.732
1.3027,45.566
1.3057,45.961
1.3088,46.162
1.3119,46.210
1.3150,46.237
1.3181,46.263
1.3212,46.289
1.3243,47.213
1.3274,47.333
1.3305,46.452
1.3336,47.215
1.3367,48.214
1.3398,48.333
1.3429,46.866
1.3460,46.374
1.3491,47.215
1.3522,48.213
1.3553,47.964
1.3583,47.940
1.3614,49.168
1.3645,49.333
1.3676,49.333
1.3707,49.586
1.3738,50.536
1.3769,50.667
1.3800,52.604
1.3831,53.247
1.3862,53.492
1.3893,53.000
1.3924,52.872
1.3955,52.686
1.3986,52.681
1.4017,52.423
1.4048,52.916
1.4079,53.566
1.4109,54.536
1.4140,55.469
1.4171,56.235
1.4202,57.498
1.4233,58.690
1.4264,59.794
1.4295,62.318
1.4326,62.957
1.4357,64.454
1.4388,66.034
1.4419,67.679
1.4450,68.857
1.4481,70.161
1.4512,70.333
1.4543,73.692
1.4574,74.341
1.4605,74.045
1.4635,74.000
1.4666,73.131
1.4697,73.256
1.4728,73.736
1.4759,73.973
1.4790,75.737
1.4821,78.604
1.4852,79.579
1.4883,80.534
1.4914,83.624
1.4945,83.569
1.4976,82.196
1.5007,83.071
1.5038,83.533
1.5069,84.551
1.5100,86.086
1.5131,86.721
1.5161,88.170
1.5192,90.643
1.5223,92.449
1.5254,92.691
1.5285,95.264
1.5316,96.242
1.5347,98.027
1.5378,99.357
1.5409,100.698
1.5440,100.982
1.5471,101.673
1.5502,101.966
1.5533,102.574
1.5564,102.667
1.5595,102.667
1.5626,102.969
1.5657,104.154
1.5688,104.449
1.5718,104.640
1.5749,104.667
1.5780,105.369
1.5811,105.072
1.5842,105.091
1.5873,105.384
1.5904,106.423
1.5935,107.145
1.5966,106.734
1.5997,105.520
1.6028,104.468
1.6059,102.969
1.6090,101.171
1.6121,100.252
1.6152,99.904
1.6183,100.843
1.6214,98.558
1.6244,95.226
1.6275,94.238
1.6306,92.382
1.6337,91.165
1.6368,88.438
1.6399,84.324
1.6430,79.476
1.6461,75.043
1.6492,70.960
1.6523,64.735
1.6554,61.478
1.6585,60.195
1.6616,58.184
1.6647,56.118
1.6678,54.414
1.6709,52.845
1.6740,52.439
1.6770,52.066
1.6801,52.000
1.6832,52.525
1.6863,52.591
1.6894,53.980
1.6925,54.205
1.6956,54.178
1.6987,54.589
1.7018,54.667
1.7049,54.667
1.7080,54.552
1.7111,54.540
1.7142,54.549
1.7173,55.129
1.7204,55.267
1.7235,55.302
1.7266,55.125
1.7296,54.453
1.7327,54.224
1.7358,54.222
1.7389,54.239
1.7420,53.661
1.7451,53.578
1.7482,53.640
1.7513,54.539
1.7544,55.233
1.7575,55.896
1.7606,56.000
1.7637,57.405
1.7668,57.667
1.7699,58.825
1.7730,59.289
1.7761,59.630
1.7792,59.795
1.7822,61.293
1.7853,62.215
1.7884,63.498
1.7915,63.951
1.7946,64.559
1.7977,65.378
1.8008,67.289
1.8039,67.563
1.8070,67.829
1.8101,69.172
1.8132,71.158
1.8163,72.833
1.8194,72.650
1.8225,72.093
1.8256,75.071
1.8287,73.783
1.8318,74.187
1.8348,75.728
1.8379,76.247
1.8410,75.337
1.8441,75.307
1.8472,76.726
1.8503,77.158
1.8534,76.328
1.8565,75.188
1.8596,73.609
1.8627,74.399
1.8658,74.660
1.8689,75.222
1.8720,75.889
1.8751,75.457
1.8782,75.894
1.8813,76.319
1.8844,77.093
1.8875,76.203
1.8905,74.614
1.8936,73.502
1.8967,71.843
1.8998,71.013
1.9029,70.711
1.9060,70.113
1.9091,69.343
1.9122,69.226
1.9153,69.042
1.9184,68.171
1.9215,67.171
1.9246,66.080
1.9277,65.292
1.9308,64.616
1.9339,63.675
1.9370,62.773
1.9401,62.043
1.9431,61.438
1.9462,60.608
1.9493,59.235
1.9524,58.744
1.9555,58.354
1.9586,57.691
1.9617,57.184
1.9648,56.731
1.9679,56.590
1.9710,56.399
1.9741,56.859
1.9772,56.994
1.9803,56.935
1.9834,56.947
1.9865,56.151
1.9896,56.001
1.9927,55.507
1.9957,55.670
1.9988,55.407
2.0019,55.234
2.0050,54.717
2.0081,53.843
2.0112,54.214
2.0143,55.601
2.0174,57.350
2.0205,57.233
2.0236,56.081
2.0267,56.251
2.0298,56.333
2.0329,56.647
2.0360,57.491
2.0391,57.785
2.0422,57.767
2.0453,58.428
2.0483,57.680
2.0514,59.269
2.0545,59.667
2.0576,58.033
2.0607,57.667
2.0638,58.781
2.0669,59.549
2.0700,57.946
2.0731,55.785
2.0762,55.205
2.0793,55.155
2.0824,55.250
2.0855,55.240
2.0886,55.664
2.0917,55.751
2.0948,55.301
2.0979,56.173
2.1009,55.284
2.1040,54.473
2.1071,54.328
2.1102,54.607
2.1133,55.498
2.1164,54.815
2.1195,53.330
2.1226,54.435
2.1257,54.776
2.1288,54.034
2.1319,53.708
2.1350,52.645
2.1381,52.449
2.1412,52.493
2.1443,52.363
2.1474,51.364
2.1505,51.066
2.1536,51.068
2.1566,51.095
2.1597,51.121
2.1628,51.148
2.1659,51.174
2.1690,51.200
2.1721,51.227
2.1752,51.726
2.1783,51.893
2.1814,51.430
2.1845,51.333
2.1876,51.917
2.1907,52.104
2.1938,51.757
2.1969,52.745
2.2000,52.838
2.2031,52.021
2.2062,51.435
2.2092,52.273
2.2123,53.342
2.2154,54.451
2.2185,55.725
2.2216,56.534
2.2247,56.665
2.2278,57.201
2.2309,57.333
2.2340,58.402
2.2371,58.667
2.2402,59.200
2.2433,59.999
2.2464,60.509
2.2495,61.482
2.2526,62.068
2.2557,62.683
2.2588,62.960
2.2618,63.717
2.2649,64.144
2.2680,64.473
2.2711,65.595
2.2742,65.971
2.2773,66.431
2.2804,66.651
2.2835,67.460
2.2866,68.034
2.2897,68.102
2.2928,68.811
2.2959,69.874
2.2990,70.746
2.3021,72.033
2.3052,72.857
2.3083,72.470
2.3114,71.738
2.3144,70.147
2.3175,69.146
2.3206,68.732
2.3237,68.546
2.3268,67.325
2.3299,66.820
2.3330,66.208
2.3361,65.003
2.3392,64.156
2.3423,63.465
2.3454,61.239
2.3485,59.885
2.3516,58.876
2.3547,56.622
2.3578,55.308
2.3609,53.444
2.3640,51.421
2.3670,49.863
2.3701,49.586
2.3732,49.233
2.3763,49.175
2.3794,49.219
2.3825,48.981
2.3856,48.923
2.3887,48.631
2.3918,48.813
2.3949,49.631
2.3980,50.092
2.4011,50.841
2.4042,51.319
2.4073,51.877
2.4104,52.624
2.4135,52.766
2.4166,52.950
2.4196,52.046
2.4227,52.480
2.4258,53.451
2.4289,55.106
2.4320,56.419
2.4351,57.711
2.4382,59.044
2.4413,60.189
2.4444,62.062
2.4475,63.601
2.4506,64.998
2.4537,67.143
2.4568,68.197
2.4599,69.895
2.4630,72.664
2.4661,74.425
2.4692,75.626
2.4723,76.711
2.4753,77.871
2.4784,78.616
2.4815,78.834
2.4846,79.625
2.4877,79.443
2.4908,79.705
2.4939,80.392
2.4970,80.814
2.5001,80.879
2.5032,80.870
2.5063,80.969
2.5094,80.771
2.5125,80.154
2.5156,80.000
2.5187,80.000
2.5218,79.483
2.5249,79.333
2.5279,79.333
2.5310,79.333
2.5341,79.333
2.5372,78.828
2.5403,78.160
2.5434,77.742
2.5465,76.707
2.5496,75.072
2.5527,73.797
2.5558,71.457
2.5589,69.543
2.5620,67.617
2.5651,65.932
2.5682,64.507
2.5713,65.254
2.5744,63.088
2.5775,61.144
2.5805,62.240
2.5836,61.121
2.5867,58.667
2.5898,58.623
2.5929,56.000
2.5960,54.056
2.5991,52.711
2.6022,51.824
2.6053,49.902
2.6084,48.702
2.6115,47.823
2.6146,46.579
2.6177,46.637
2.6208,46.230
2.6239,45.132
2.6270,44.410
2.6301,43.935
2.6331,43.068
2.6362,42.556
2.6393,42.703
2.6424,44.888
2.6455,46.634
2.6486,48.573
2.6517,50.296
2.6548,53.212
2.6579,55.747
2.6610,57.856
2.6641,60.155
2.6672,63.171
2.6703,65.156
2.6734,67.301
2.6765,68.885
2.6796,70.499
2.6827,71.918
2.6857,73.761
2.6888,75.057
2.6919,74.826
2.6950,75.910
2.6981,76.827
2.7012,78.499
2.7043,80.907
2.7074,83.259
2.7105,85.050
2.7136,86.840
2.7167,87.600
2.7198,89.075
2.7229,88.457
2.7260,89.060
2.7291,89.347
2.7322,88.390
2.7353,89.999
2.7384,89.948
2.7414,90.715
2.7445,91.674
2.7476,91.713
2.7507,91.413
2.7538,89.788
2.7569,88.057
2.7600,85.907
2.7631,84.579
2.7662,84.356
2.7693,83.163
2.7724,81.342
2.7755,79.567
2.7786,77.964
2.7817,76.244
2.7848,75.251
2.7879,74.290
2.7910,73.494
2.7940,72.913
2.7971,72.420
2.8002,72.376
2.8033,71.708
2.8064,69.333
2.8095,66.687
2.8126,63.834
2.8157,59.921
2.8188,56.927
2.8219,53.479
2.8250,50.887
2.8281,50.010
2.8312,50.481
2.8343,49.646
2.8374,48.700
2.8405,48.340
2.8436,48.371
2.8466,48.600
2.8497,49.268
2.8528,49.596
2.8559,49.672
2.8590,50.745
2.8621,51.349
2.8652,52.105
2.8683,52.831
2.8714,53.877
2.8745,55.179
2.8776,56.623
2.8807,57.744
2.8838,58.743
2.8869,60.238
2.8900,62.991
2.8931,65.408
2.8962,67.790
2.8992,70.857
2.9023,74.205
2.9054,77.487
2.9085,80.320
2.9116,82.235
2.9147,84.595
2.9178,86.555
2.9209,89.014
2.9240,90.931
2.9271,90.589
2.9302,92.027
2.9333,94.803
2.9364,95.434
2.9395,93.852
2.9426,93.333
2.9457,93.333
2.9488,93.478
2.9518,94.866
2.9549,95.517
2.9580,96.278
2.9611,96.877
2.9642,97.820
2.9673,98.745
2.9704,99.688
2.9735,101.096
2.9766,101.049
2.9797,99.742
2.9828,96.998
2.9859,94.341
2.9890,94.242
2.9921,91.755
2.9952,90.012
2.9983,89.898
3.0014,91.674
3.0045,93.077
3.0075,91.933
3.0106,89.413
3.0137,88.305
3.0168,86.038
3.0199,83.029
3.0230,80.680
3.0261,79.817
3.0292,77.486
3.0323,72.065
3.0354,66.721
3.0385,62.881
3.0416,61.015
3.0447,59.964
3.0478,57.572
3.0509,55.647
3.0540,53.853
3.0571,52.406
3.0601,51.078
3.0632,49.233
3.0663,49.124
3.0694,49.349
3.0725,50.151
3.0756,51.822
3.0787,52.985
3.0818,53.384
3.0849,53.891
3.0880,54.286
3.0911,54.980
3.0942,55.747
3.0973,56.830
3.1004,58.367
3.1035,59.817
3.1066,61.527
3.1097,63.218
3.1127,65.691
3.1158,69.590
3.1189,74.154
3.1220,78.244
3.1251,81.872
3.1282,85.447
3.1313,89.596
3.1344,93.319
3.1375,97.583
3.1406,97.048
3.1437,96.333
3.1468,97.506
3.1499,98.630
3.1530,98.216
3.1561,100.365
3.1592,103.963
3.1623,104.304
3.1653,105.929
3.1684,108.821
3.1715,109.643
3.1746,108.220
3.1777,106.784
3.1808,106.018
3.1839,106.589
3.1870,107.688
3.1901,108.239
3.1932,107.856
3.1963,107.667
3.1994,107.905
3.2025,108.000
3.2056,108.476
3.2087,108.667
3.2118,109.143
3.2149,108.703
3.2179,107.305
3.2210,105.796
3.2241,103.451
3.2272,101.313
3.2303,99.567
3.2334,98.136
3.2365,96.101
3.2396,94.208
3.2427,92.297
3.2458,90.661
3.2489,88.847
3.2520,86.030
3.2551,82.478
3.2582,79.252
3.2613,76.949
3.2644,74.762
3.2675,71.092
3.2705,67.005
3.2736,61.912
3.2767,58.678
3.2798,55.746
3.2829,54.154
3.2860,53.463
3.2891,52.902
3.2922,52.547
3.2953,51.980
3.2984,50.777
3.3015,50.438
3.3046,50.176
3.3077,50.487
3.3108,51.360
3.3139,51.414
3.3170,53.296
3.3201,54.506
3.3232,58.232
3.3262,61.607
3.3293,65.910
3.3324,68.985
3.3355,75.057
3.3386,78.739
3.3417,80.738
3.3448,82.307
3.3479,84.610
3.3510,87.145
3.3541,89.290
3.3572,90.917
3.3603,94.650
3.3634,96.601
3.3665,99.178
3.3696,102.198
3.3727,105.382
3.3758,107.755
3.3788,110.664
3.3819,112.318
3.3850,118.188
3.3881,119.721
3.3912,118.635
3.3943,117.170
3.3974,116.202
3.4005,116.000
3.4036,116.465
3.4067,117.131
3.4098,117.333
3.4129,117.333
3.4160,117.333
3.4191,117.333
3.4222,117.797
3.4253,118.000
3.4284,117.537
3.4314,117.408
3.4345,117.610
3.4376,119.471
3.4407,120.452
3.4438,119.974
3.4469,119.755
3.4500,119.790
3.4531,117.775
3.4562,114.476
3.4593,111.668
3.4624,111.014
3.4655,109.922
3.4686,107.793
3.4717,107.032
3.4748,106.350
3.4779,103.275
3.4810,97.297
3.4840,87.264
3.4871,81.660
3.4902,78.615
3.4933,75.896
3.4964,73.032
3.4995,69.362
3.5026,63.415
3.5057,58.516
3.5088,55.478
3.5119,54.233
3.5150,54.061
3.5181,54.040
3.5212,54.029
3.5243,54.012
3.5274,54.096
3.5305,54.091
3.5336,54.494
3.5366,54.795
3.5397,54.435
3.5428,54.761
3.5459,56.369
3.5490,58.978
3.5521,61.115
3.5552,63.134
3.5583,66.817
3.5614,70.209
3.5645,74.642
3.5676,79.533
3.5707,85.207
3.5738,90.020
3.5769,94.841
3.5800,98.351
3.5831,102.575
3.5862,106.607
3.5893,107.090
3.5923,108.190
3.5954,109.967
3.5985,110.194
3.6016,112.290
3.6047,112.948
3.6078,115.634
3.6109,116.987
3.6140,118.637
3.6171,120.115
3.6202,122.108
3.6233,124.484
3.6264,126.899
3.6295,129.245
3.6326,129.138
3.6357,129.708
3.6388,130.666
3.6419,131.566
3.6449,132.486
3.6480,131.656
3.6511,129.871
3.6542,129.024
3.6573,126.389
3.6604,124.834
3.6635,124.777
3.6666,124.806
3.6697,124.832
3.6728,124.808
3.6759,124.503
3.6790,123.778
3.6821,122.126
3.6852,120.712
3.6883,119.221
3.6914,116.372
3.6945,112.819
3.6975,111.936
3.7006,111.822
3.7037,108.992
3.7068,107.137
3.7099,105.739
3.7130,102.849
3.7161,97.091
3.7192,89.288
3.7223,82.213
3.7254,77.436
3.7285,74.364
3.7316,73.233
3.7347,70.634
3.7378,68.578
3.7409,67.561
3.7440,65.094
3.7471,61.112
3.7501,58.329
3.7532,57.667
3.7563,58.218
3.7594,58.457
3.7625,58.622
3.7656,59.169
3.7687,59.712
3.7718,61.294
3.7749,63.333
3.7780,65.308
3.7811,67.403
3.7842,70.763
3.7873,73.780
3.7904,77.840
3.7935,80.993
3.7966,83.459
3.7997,88.745
3.8027,92.429
3.8058,95.267
3.8089,97.976
3.8120,103.402
3.8151,108.816
3.8182,111.283
3.8213,114.035
3.8244,117.735
3.8275,120.111
3.8306,122.818
3.8337,124.093
3.8368,125.208
3.8399,127.450
3.8430,131.149
3.8461,136.627
3.8492,140.066
3.8523,137.428
3.8554,135.661
3.8584,135.225
3.8615,134.998
3.8646,135.059
3.8677,135.546
3.8708,135.801
3.8739,135.836
3.8770,135.880
3.8801,135.454
3.8832,133.812
3.8863,132.171
3.8894,132.329
3.8925,133.230
3.8956,132.623
3.8987,131.727
3.9018,131.583
3.9049,132.100
3.9080,131.984
3.9110,132.178
3.9141,132.641
3.9172,132.127
3.9203,129.656
3.9234,126.996
3.9265,125.892
3.9296,122.273
3.9327,120.055
3.9358,116.765
3.9389,114.096
3.9420,109.598
3.9451,105.248
3.9482,101.043
3.9513,98.400
3.9544,97.518
3.9575,94.958
3.9606,91.111
3.9636,87.309
3.9667,83.946
3.9698,79.868
3.9729,75.020
3.9760,70.700
3.9791,68.904
3.9822,68.261
3.9853,68.013
3.9884,68.000
3.9915,68.000
3.9946,68.243
3.9977,68.816
4.0008,69.746
4.0039,72.761
4.0070,74.943
4.0101,75.976
4.0132,78.262
4.0162,81.903
4.0193,86.759
4.0224,92.091
4.0255,96.737
4.0286,102.254
4.0317,106.546
4.0348,111.070
4.0379,115.350
4.0410,122.028
4.0441,127.018
4.0472,132.038
4.0503,135.309
4.0534,135.531
4.0565,136.252
4.0596,137.298
4.0627,138.045
4.0658,139.282
4.0688,140.759
4.0719,141.711
4.0750,142.811
4.0781,144.340
4.0812,144.915
4.0843,145.336
4.0874,145.608
4.0905,146.059
4.0936,146.319
4.0967,145.910
4.0998,145.257
4.1029,144.815
4.1060,144.695
4.1091,144.704
4.1122,144.771
4.1153,145.464
4.1184,146.279
4.1214,146.761
4.1245,147.012
4.1276,146.735
4.1307,146.531
4.1338,146.270
4.1369,145.705
4.1400,145.263
4.1431,145.134
4.1462,145.143
4.1493,144.941
4.1524,144.500
4.1555,144.033
4.1586,143.185
4.1617,141.057
4.1648,137.577
4.1679,133.190
4.1710,128.156
4.1741,123.918
4.1771,119.549
4.1802,115.000
4.1833,110.404
4.1864,106.851
4.1895,105.129
4.1926,104.275
4.1957,102.690
4.1988,99.747
4.2019,92.921
4.2050,89.110
4.2081,85.789
4.2112,81.494
4.2143,80.822
4.2174,78.599
4.2205,73.254
4.2236,70.889
4.2267,71.968
4.2297,74.402
4.2328,78.075
4.2359,82.493
4.2390,85.777
4.2421,88.618
4.2452,90.405
4.2483,91.711
4.2514,94.773
4.2545,97.483
4.2576,101.040
4.2607,103.227
4.2638,106.311
4.2669,110.011
4.2700,115.838
4.2731,121.178
4.2762,125.914
4.2793,128.564
4.2823,130.322
4.2854,132.698
4.2885,135.934
4.2916,139.599
4.2947,143.739
4.2978,147.050
4.3009,148.855
4.3040,149.220
4.3071,148.761
4.3102,148.333
4.3133,148.544
4.3164,149.723
4.3195,151.490
4.3226,153.054
4.3257,153.280
4.3288,151.644
4.3319,151.246
4.3349,154.347
4.3380,156.680
4.3411,155.611
4.3442,153.238
4.3473,153.970
4.3504,155.520
4.3535,155.050
4.3566,153.515
4.3597,152.519
4.3628,152.104
4.3659,151.670
4.3690,151.582
4.3721,151.436
4.3752,150.326
4.3783,150.444
4.3814,150.463
4.3845,147.810
4.3875,145.419
4.3906,145.542
4.3937,144.597
4.3968,141.859
4.3999,140.019
4.4030,138.495
4.4061,136.305
4.4092,134.104
4.4123,131.889
4.4154,129.584
4.4185,127.556
4.4216,126.115
4.4247,120.784
4.4278,114.615
4.4309,108.484
4.4340,102.334
4.4371,97.298
4.4402,93.655
4.4432,90.623
4.4463,88.349
4.4494,86.039
4.4525,86.213
4.4556,87.369
4.4587,86.566
4.4618,84.535
4.4649,84.159
4.4680,86.171
4.4711,90.274
4.4742,96.741
4.4773,101.563
4.4804,106.614
4.4835,110.862
4.4866,116.606
4.4897,122.196
4.4928,128.372
4.4958,133.624
4.4989,135.504
4.5020,137.277
4.5051,140.227
4.5082,142.939
4.5113,145.270
4.5144,147.896
4.5175,149.228
4.5206,147.990
4.5237,147.416
4.5268,148.399
4.5299,150.745
4.5330,155.230
4.5361,159.543
4.5392,159.204
4.5423,160.995
4.5454,159.874
4.5484,156.793
4.5515,156.966
4.5546,158.347
4.5577,164.922
4.5608,175.659
4.5639,181.711
4.5670,182.266
4.5701,183.911
4.5732,183.750
4.5763,183.016
4.5794,182.320
4.5825,180.275
4.5856,177.649
4.5887,175.856
4.5918,176.142
4.5949,177.625
4.5980,176.609
4.6010,176.343
4.6041,177.839
4.6072,176.533
4.6103,170.908
4.6134,165.696
4.6165,164.128
4.6196,163.996
4.6227,162.558
4.6258,160.609
4.6289,158.952
4.6320,155.989
4.6351,151.351
4.6382,148.834
4.6413,149.078
4.6444,148.450
4.6475,147.102
4.6506,145.411
4.6536,141.944
4.6567,138.619
4.6598,138.368
4.6629,136.813
4.6660,130.074
4.6691,123.758
4.6722,115.657
4.6753,109.790
4.6784,107.961
4.6815,106.549
4.6846,105.348
4.6877,104.145
4.6908,103.050
4.6939,102.320
4.6970,102.672
4.7001,102.875
4.7032,104.745
4.7063,107.399
4.7093,112.466
4.7124,117.542
4.7155,123.080
4.7186,127.859
4.7217,133.956
4.7248,138.311
4.7279,141.110
4.7310,143.324
4.7341,145.678
4.7372,148.171
4.7403,150.447
4.7434,157.314
4.7465,168.277
4.7496,175.675
4.7527,179.283
4.7558,183.633
4.7589,185.674
4.7619,179.929
4.7650,174.716
4.7681,174.691
4.7712,183.050
4.7743,192.043
4.7774,195.437
4.7805,199.873
4.7836,206.246
4.7867,211.495
4.7898,214.704
4.7929,214.645
4.7960,212.819
4.7991,209.504
