Distance_(unit),Gray_Value
0.62812,90.245
0.63121,94.562
0.63431,101.638
0.63740,85.779
0.64050,83.434
0.64359,93.453
0.64668,93.995
0.64978,86.897
0.65287,75.886
0.65597,82.521
0.65906,89.051
0.66215,82.419
0.66525,99.172
0.66834,89.105
0.67144,89.667
0.67453,84.667
0.67763,86.122
0.68072,81.352
0.68381,72.529
0.68691,70.871
0.69000,60.913
0.69310,64.101
0.69619,63.312
0.69929,55.669
0.70238,64.174
0.70547,82.685
0.70857,85.649
0.71166,90.185
0.71476,88.534
0.71785,101.865
0.72094,101.963
0.72404,93.000
0.72713,85.177
0.73023,94.966
0.73332,95.994
0.73642,86.684
0.73951,92.582
0.74260,93.734
0.74570,91.739
0.74879,86.404
0.75189,90.778
0.75498,96.551
0.75807,85.065
0.76117,83.903
0.76426,94.136
0.76736,90.150
0.77045,88.984
0.77355,78.560
0.77664,77.206
0.77973,77.285
0.78283,69.000
0.78592,58.554
0.78902,48.014
0.79211,59.933
0.79520,57.775
0.79830,51.449
0.80139,71.140
0.80449,75.300
0.80758,78.329
0.81068,80.386
0.81377,89.442
0.81686,90.787
0.81996,97.677
0.82305,93.700
0.82615,90.917
0.82924,92.903
0.83233,90.665
0.83543,90.217
0.83852,90.369
0.84162,87.419
0.84471,81.771
0.84781,90.594
0.85090,94.984
0.85399,96.566
0.85709,92.894
0.86018,90.655
0.86328,101.532
0.86637,93.476
0.86946,98.405
0.87256,95.358
0.87565,96.563
0.87875,90.262
0.88184,82.598
0.88494,82.521
0.88803,76.605
0.89112,80.846
0.89422,79.984
0.89731,74.706
0.90041,77.172
0.90350,80.936
0.90660,83.551
0.90969,86.330
0.91278,83.953
0.91588,80.464
0.91897,82.478
0.92207,82.948
0.92516,79.546
0.92825,81.925
0.93135,88.122
0.93444,87.914
0.93754,91.389
0.94063,87.060
0.94373,83.959
0.94682,90.386
0.94991,92.675
0.95301,90.079
0.95610,100.472
0.95920,102.545
0.96229,94.356
0.96538,99.052
0.96848,93.802
0.97157,92.513
0.97467,95.030
0.97776,95.794
0.98086,76.986
0.98395,59.893
0.98704,61.584
0.99014,61.719
0.99323,64.197
0.99633,67.753
0.99942,66.278
1.00251,71.652
1.00561,95.216
1.00870,86.184
1.01180,80.445
1.01489,78.431
1.01799,90.122
1.02108,94.543
1.02417,95.877
1.02727,94.464
1.03036,106.116
1.03346,104.333
1.03655,100.156
1.03964,103.322
1.04274,107.654
1.04583,106.788
1.04893,96.190
1.05202,99.783
1.05512,106.491
1.05821,89.375
1.06130,76.434
1.06440,75.869
1.06749,95.574
1.07059,95.245
1.07368,82.439
1.07678,70.869
1.07987,74.667
1.08296,80.875
1.08606,66.958
1.08915,59.337
1.09225,65.751
1.09534,59.672
1.09843,67.577
1.10153,70.667
1.10462,91.625
1.10772,91.350
1.11081,91.611
1.11391,91.704
1.11700,89.375
1.12009,101.929
1.12319,102.274
1.12628,96.603
1.12938,107.561
1.13247,109.410
1.13556,98.852
1.13866,90.273
1.14175,102.808
1.14485,99.081
1.14794,93.425
1.15104,89.476
1.15413,82.767
1.15722,87.365
1.16032,88.961
1.16341,84.184
1.16651,84.905
1.16960,83.408
1.17269,86.184
1.17579,82.880
1.17888,86.614
1.18198,85.200
1.18507,83.439
1.18817,91.723
1.19126,90.712
1.19435,89.414
1.19745,87.018
1.20054,97.936
1.20364,99.073
1.20673,101.562
1.20982,96.115
1.21292,96.757
1.21601,96.108
1.21911,96.549
1.22220,87.310
1.22530,94.678
1.22839,91.776
1.23148,96.272
1.23458,95.884
1.23767,93.446
1.24077,92.850
1.24386,90.395
1.24696,100.957
1.25005,97.547
1.25314,86.637
1.25624,102.369
1.25933,102.377
1.26243,98.940
1.26552,88.900
1.26861,94.723
1.27171,102.438
1.27480,94.345
1.27790,85.278
1.28099,81.579
1.28409,85.017
1.28718,83.311
1.29027,65.474
1.29337,67.090
1.29646,72.654
1.29956,68.644
1.30265,70.641
1.30574,64.000
1.30884,64.048
1.31193,62.625
1.31503,83.744
1.31812,96.358
1.32122,85.265
1.32431,84.341
1.32740,84.743
1.33050,92.839
1.33359,91.563
1.33669,92.790
1.33978,98.847
1.34287,91.704
1.34597,90.673
1.34906,91.288
1.35216,97.873
1.35525,107.212
1.35835,99.667
1.36144,96.206
1.36453,107.234
1.36763,115.532
1.37072,115.375
1.37382,114.071
1.37691,104.667
1.38000,103.575
1.38310,98.566
1.38619,82.333
1.38929,77.982
1.39238,62.745
1.39548,55.863
1.39857,66.521
1.40166,73.571
1.40476,75.985
1.40785,83.499
1.41095,87.963
1.41404,90.780
1.41714,99.386
1.42023,110.478
1.42332,97.678
1.42642,92.436
1.42951,100.333
1.43261,106.940
1.43570,105.524
1.43879,112.682
1.44189,99.114
1.44498,104.333
1.44808,109.109
1.45117,108.808
1.45427,102.451
1.45736,107.333
1.46045,102.423
1.46355,103.390
1.46664,106.328
1.46974,110.344
1.47283,100.397
1.47592,94.098
1.47902,90.474
1.48211,86.151
1.48521,74.974
1.48830,70.493
1.49140,70.457
1.49449,63.333
1.49758,68.625
1.50068,69.595
1.50377,77.238
1.50687,90.606
1.50996,98.659
1.51305,99.971
1.51615,97.463
1.51924,112.609
1.52234,110.895
1.52543,116.588
1.52853,112.163
1.53162,104.000
1.53471,109.461
1.53781,103.812
1.54090,111.213
1.54400,113.180
1.54709,104.640
1.55018,101.441
1.55328,111.994
1.55637,112.478
1.55947,110.270
1.56256,102.722
1.56566,94.264
1.56875,92.817
1.57184,100.843
1.57494,109.868
1.57803,101.809
1.58113,94.857
1.58422,89.390
1.58732,95.913
1.59041,96.993
1.59350,89.686
1.59660,79.423
1.59969,95.474
1.60279,109.446
1.60588,105.567
1.60897,105.813
1.61207,108.886
1.61516,109.933
1.61826,109.333
1.62135,109.895
1.62445,108.839
1.62754,109.972
1.63063,105.441
1.63373,103.348
1.63682,106.747
1.63992,109.798
1.64301,94.949
1.64610,93.933
1.64920,96.916
1.65229,100.500
1.65539,96.017
1.65848,90.000
1.66158,93.899
1.66467,95.601
1.66776,101.795
1.67086,103.449
1.67395,106.559
1.67705,108.343
1.68014,108.020
1.68323,102.824
1.68633,96.197
1.68942,95.732
1.69252,90.552
1.69561,93.577
1.69871,86.787
1.70180,77.223
1.70489,97.025
1.70799,98.476
1.71108,102.268
1.71418,109.670
1.71727,106.595
1.72036,105.449
1.72346,100.054
1.72655,91.582
1.72965,90.220
1.73274,99.228
1.73584,100.212
1.73893,94.654
1.74202,99.800
1.74512,104.109
1.74821,103.617
1.75131,103.073
1.75440,103.331
1.75750,102.401
1.76059,103.154
1.76368,108.333
1.76678,113.581
1.76987,111.614
1.77297,106.162
1.77606,107.543
1.77915,117.640
1.78225,107.753
1.78534,102.526
1.78844,94.000
1.79153,88.448
1.79463,93.547
1.79772,89.606
1.80081,81.856
1.80391,75.898
1.80700,69.000
1.81010,72.667
1.81319,75.650
1.81628,86.400
1.81938,88.712
1.82247,89.703
1.82557,102.361
1.82866,104.228
1.83176,94.307
1.83485,99.344
1.83794,106.300
1.84104,101.319
1.84413,110.378
1.84723,116.457
1.85032,116.685
1.85341,112.904
1.85651,108.839
1.85960,114.238
1.86270,120.397
1.86579,120.911
1.86889,121.397
1.87198,117.568
1.87507,112.560
1.87817,105.127
1.88126,109.247
1.88436,107.861
1.88745,103.421
1.89054,96.851
1.89364,77.824
1.89673,63.998
1.89983,64.796
1.90292,61.127
1.90602,65.764
1.90911,70.199
1.91220,91.459
1.91530,94.784
1.91839,106.217
1.92149,102.599
1.92458,112.000
1.92768,111.000
1.93077,112.966
1.93386,117.399
1.93696,117.275
1.94005,107.851
1.94315,114.416
1.94624,115.601
1.94933,119.903
1.95243,116.254
1.95552,110.667
1.95862,118.335
1.96171,116.667
1.96481,110.071
1.96790,104.543
1.97099,101.872
1.97409,101.764
1.97718,94.642
1.98028,84.479
1.98337,84.137
1.98646,90.154
1.98956,94.636
1.99265,90.060
1.99575,90.553
1.99884,90.034
2.00194,75.261
2.00503,84.790
2.00812,88.638
2.01122,88.094
2.01431,108.582
2.01741,122.326
2.02050,119.352
2.02359,118.163
2.02669,120.039
2.02978,127.584
2.03288,130.927
2.03597,115.275
2.03907,107.155
2.04216,119.127
2.04525,125.959
2.04835,117.699
2.05144,112.624
2.05454,110.524
2.05763,112.069
2.06072,105.000
2.06382,103.000
2.06691,96.371
2.07001,96.092
2.07310,91.333
2.07620,103.309
2.07929,92.000
2.08238,93.867
2.08548,96.919
2.08857,101.896
2.09167,104.476
2.09476,110.410
2.09786,108.848
2.10095,98.686
2.10404,97.745
2.10714,106.622
2.11023,109.227
2.11333,111.511
2.11642,117.764
2.11951,122.757
2.12261,118.054
2.12570,119.264
2.12880,122.940
2.13189,116.109
2.13499,111.296
2.13808,112.251
2.14117,105.663
2.14427,105.320
2.14736,97.669
2.15046,89.430
2.15355,96.730
2.15664,99.379
2.15974,102.354
2.16283,104.110
2.16593,106.940
2.16902,102.797
2.17212,109.972
2.17521,122.621
2.17830,114.933
2.18140,113.883
2.18449,126.549
2.18759,126.916
2.19068,122.768
2.19377,126.890
2.19687,116.616
2.19996,111.291
2.20306,115.667
2.20615,109.692
2.20925,105.700
2.21234,106.865
2.21543,97.610
2.21853,97.305
2.22162,104.320
2.22472,104.472
2.22781,112.464
2.23090,118.216
2.23400,103.888
2.23709,101.525
2.24019,103.367
2.24328,105.603
2.24638,93.551
2.24947,105.326
2.25256,108.416
2.25566,115.285
2.25875,121.009
2.26185,120.720
2.26494,121.330
2.26803,112.431
2.27113,121.594
2.27422,134.333
2.27732,139.322
2.28041,132.051
2.28351,122.740
2.28660,125.016
2.28969,130.079
2.29279,129.837
2.29588,118.380
2.29898,103.736
2.30207,97.805
2.30517,103.515
2.30826,106.700
2.31135,91.537
2.31445,70.633
2.31754,66.269
2.32064,80.627
2.32373,89.981
2.32682,78.697
2.32992,83.546
2.33301,93.298
2.33611,108.242
2.33920,120.382
2.34230,120.403
2.34539,119.109
2.34848,117.459
2.35158,125.341
2.35467,126.507
2.35777,122.245
2.36086,134.096
2.36395,144.060
2.36705,132.929
2.37014,132.878
2.37324,133.634
2.37633,120.547
2.37943,128.108
2.38252,136.333
2.38561,125.015
2.38871,123.127
2.39180,125.383
2.39490,117.787
2.39799,112.050
2.40108,109.109
2.40418,100.565
2.40727,83.335
2.41037,63.683
2.41346,64.521
2.41656,88.574
2.41965,92.257
2.42274,93.336
2.42584,108.521
2.42893,115.820
2.43203,122.972
2.43512,125.192
2.43822,117.521
2.44131,130.748
2.44440,142.743
2.44750,137.558
2.45059,137.071
2.45369,135.862
2.45678,132.309
2.45987,134.703
2.46297,138.322
2.46606,136.234
2.46916,130.290
2.47225,123.955
2.47535,121.127
2.47844,115.917
2.48153,115.494
2.48463,118.534
2.48772,111.652
2.49082,104.567
2.49391,100.667
2.49700,100.799
2.50010,96.300
2.50319,96.844
2.50629,104.000
2.50938,108.223
2.51248,105.404
2.51557,100.375
2.51866,107.058
2.52176,115.717
2.52485,120.052
2.52795,122.770
2.53104,133.760
2.53413,138.027
2.53723,146.393
2.54032,148.511
2.54342,136.406
2.54651,128.711
2.54961,131.322
2.55270,139.984
2.55579,136.215
2.55889,128.667
2.56198,124.993
2.56508,117.723
2.56817,116.695
2.57126,107.336
2.57436,104.730
2.57745,110.772
2.58055,115.000
2.58364,112.817
2.58674,108.577
2.58983,108.880
2.59292,122.567
2.59602,118.316
2.59911,118.019
2.60221,128.318
2.60530,132.713
2.60839,128.978
2.61149,124.828
2.61458,115.702
2.61768,115.948
2.62077,127.816
2.62387,126.742
2.62696,125.585
2.63005,131.030
2.63315,137.667
2.63624,137.438
2.63934,127.419
2.64243,128.903
2.64553,124.555
2.64862,124.831
2.65171,119.590
2.65481,112.333
2.65790,107.149
2.66100,109.749
2.66409,108.155
2.66718,108.736
2.67028,114.303
2.67337,118.738
2.67647,122.113
2.67956,127.667
2.68266,140.802
2.68575,130.742
2.68884,123.077
2.69194,133.785
2.69503,130.207
2.69813,138.757
2.70122,139.949
2.70431,135.777
2.70741,135.850
2.71050,136.775
2.71360,146.286
2.71669,147.672
2.71979,124.185
2.72288,117.135
2.72597,130.081
2.72907,137.594
2.73216,132.010
2.73526,124.015
2.73835,117.209
2.74144,113.133
2.74454,118.774
2.74763,119.678
2.75073,116.203
2.75382,116.000
2.75692,116.672
2.76001,122.079
2.76310,133.118
2.76620,140.777
2.76929,129.081
2.77239,125.071
2.77548,142.865
2.77857,149.101
2.78167,131.575
2.78476,145.678
2.78786,166.963
2.79095,158.453
2.79405,147.701
2.79714,154.648
2.80023,147.667
2.80333,138.049
2.80642,151.735
2.80952,154.581
2.81261,142.780
2.81571,133.324
2.81880,131.677
2.82189,127.000
2.82499,116.483
2.82808,106.191
2.83118,101.973
2.83427,107.539
2.83736,119.635
2.84046,126.880
2.84355,130.619
2.84665,145.749
2.84974,148.950
2.85284,133.513
2.85593,131.890
2.85902,143.120
2.86212,146.726
2.86521,144.371
2.86831,141.502
2.87140,143.019
2.87449,145.713
2.87759,143.474
2.88068,153.921
2.88378,163.082
2.88687,155.875
2.88997,147.419
2.89306,151.758
2.89615,151.772
2.89925,148.918
2.90234,138.826
2.90544,130.030
2.90853,144.079
2.91162,146.526
2.91472,140.255
2.91781,123.684
2.92091,120.772
2.92400,142.224
2.92710,140.081
2.93019,136.261
2.93328,125.981
2.93638,126.326
2.93947,138.356
2.94257,145.361
2.94566,153.933
2.94876,155.189
2.95185,151.921
2.95494,155.016
2.95804,159.240
2.96113,159.236
2.96423,150.521
2.96732,154.368
2.97041,159.030
2.97351,159.536
2.97660,154.155
2.97970,150.679
2.98279,151.914
2.98589,151.201
2.98898,153.292
2.99207,153.738
2.99517,144.738
2.99826,133.558
3.00136,128.725
3.00445,146.942
3.00754,144.109
3.01064,122.670
3.01373,136.511
3.01683,147.388
3.01992,134.532
3.02302,136.489
3.02611,146.333
3.02920,157.833
3.03230,149.419
3.03539,152.822
3.03849,164.140
3.04158,162.919
3.04467,165.775
3.04777,157.536
3.05086,155.575
3.05396,173.201
3.05705,181.120
3.06015,177.993
3.06324,160.285
3.06633,170.305
3.06943,164.307
3.07252,148.333
3.07562,154.294
3.07871,160.000
3.08180,150.060
3.08490,146.197
3.08799,140.906
3.09109,141.907
3.09418,141.813
3.09728,140.043
3.10037,140.519
3.10346,145.096
3.10656,147.386
3.10965,146.416
3.11275,156.727
3.11584,166.418
3.11893,164.873
3.12203,170.991
3.12512,173.719
3.12822,181.480
3.13131,185.202
3.13441,185.830
3.13750,182.603
3.14059,180.285
3.14369,190.689
3.14678,193.628
3.14988,188.704
3.15297,179.652
3.15606,171.667
3.15916,171.749
3.16225,175.946
3.16535,169.678
3.16844,163.850
3.17154,161.734
3.17463,157.082
3.17772,155.303
3.18082,152.367
3.18391,167.995
3.18701,191.399
3.19010,196.376
3.19320,202.918
3.19629,208.043
3.19938,212.627
3.20248,213.818
3.20557,220.678
3.20867,229.751
3.21176,234.820
3.21485,232.682
3.21795,226.232
3.22104,220.892
3.22414,221.375
3.22723,225.878
3.23033,230.094
3.23342,232.067
3.23651,230.161
3.23961,235.348
3.24270,237.438
3.24580,235.267
3.24889,221.880
3.25198,208.813
3.25508,215.026
3.25817,230.502
3.26127,230.470
3.26436,228.411
3.26746,215.828
3.27055,209.358
3.27364,220.807
3.27674,227.384
3.27983,223.199
3.28293,218.803
3.28602,226.916
3.28911,244.986
3.29221,252.622
3.29530,253.308
3.29840,254.622
3.30149,249.972
3.30459,253.000
3.30768,250.650
3.31077,253.000
3.31387,253.333
3.31696,253.333
3.32006,253.333
3.32315,253.333
3.32625,253.333
3.32934,253.333
3.33243,253.333
3.33553,252.667
3.33862,252.667
3.34172,252.667
3.34481,252.667
3.34790,252.667
3.35100,252.667
3.35409,252.667
3.35719,252.667
3.36028,253.667
3.36338,253.667
3.36647,253.667
3.36956,253.667
3.37266,253.667
3.37575,253.667
3.37885,253.667
3.38194,253.667
3.38503,253.667
3.38813,253.667
3.39122,253.667
3.39432,253.667
3.39741,253.667
3.40051,253.667
3.40360,253.667
3.40669,253.667
3.40979,253.667
3.41288,253.667
3.41598,253.667
3.41907,253.667
3.42216,253.667
3.42526,253.667
3.42835,253.667
3.43145,253.667
3.43454,253.667
3.43764,253.667
3.44073,253.667
3.44382,253.667
3.44692,253.667
3.45001,253.667
3.45311,253.667
3.45620,253.667
3.45929,253.667
3.46239,253.667
3.46548,253.667
3.46858,253.667
3.47167,253.667
3.47477,253.667
3.47786,253.667
3.48095,253.667
3.48405,253.667
3.48714,253.667
3.49024,253.667
3.49333,253.667
3.49643,253.667
3.49952,253.667
3.50261,253.667
3.50571,253.667
3.50880,253.667
3.51190,253.667
3.51499,253.667
3.51808,253.667
3.52118,253.667
3.52427,253.667
3.52737,253.667
3.53046,253.667
3.53356,253.667
3.53665,253.667
3.53974,253.667
3.54284,253.667
3.54593,253.667
3.54903,253.667
3.55212,253.667
3.55521,253.667
3.55831,253.667
3.56140,253.667
3.56450,253.667
3.56759,253.667
3.57069,253.667
3.57378,253.667
3.57687,253.667
3.57997,253.667
3.58306,253.667
3.58616,253.667
3.58925,253.667
3.59234,253.667
3.59544,253.667
3.59853,253.667
3.60163,253.667
3.60472,253.667
3.60782,253.667
3.61091,253.667
3.61400,253.667
3.61710,253.667
3.62019,253.667
3.62329,253.667
3.62638,253.667
3.62947,253.667
3.63257,253.667
3.63566,253.667
3.63876,253.667
3.64185,253.667
3.64495,253.667
3.64804,253.667
3.65113,253.667
3.65423,253.667
3.65732,253.667
3.66042,253.667
3.66351,253.667
3.66660,253.667
3.66970,253.667
3.67279,253.667
3.67589,253.667
3.67898,253.667
3.68208,253.667
3.68517,253.667
3.68826,253.667
3.69136,253.667
3.69445,253.667
3.69755,253.667
3.70064,253.667
3.70374,253.667
3.70683,253.667
3.70992,253.667
3.71302,253.667
3.71611,253.667
3.71921,253.667
3.72230,253.667
3.72539,253.667
3.72849,253.667
3.73158,249.652
3.73468,251.343
3.73777,253.547
3.74087,254.082
3.74396,254.071
3.74705,253.000
3.75015,250.427
3.75324,248.443
3.75634,250.588
3.75943,251.731
3.76252,248.667
3.76562,247.318
3.76871,235.610
3.77181,229.091
3.77490,228.502
3.77800,227.807
3.78109,226.135
3.78418,227.075
3.78728,230.266
3.79037,231.364
3.79347,230.006
3.79656,228.287
3.79965,228.273
3.80275,226.787
3.80584,226.513
3.80894,225.458
3.81203,224.255
3.81513,220.895
3.81822,221.730
3.82131,217.949
3.82441,221.243
3.82750,221.939
3.83060,213.172
3.83369,202.880
3.83679,193.794
3.83988,186.510
3.84297,187.178
3.84607,192.768
3.84916,186.146
3.85226,182.034
3.85535,179.167
3.85844,173.401
3.86154,173.715
3.86463,164.370
3.86773,158.882
3.87082,152.747
3.87392,147.948
3.87701,149.079
3.88010,152.062
3.88320,168.002
3.88629,177.487
3.88939,175.321
3.89248,174.066
3.89557,177.667
3.89867,178.558
3.90176,176.121
3.90486,180.539
3.90795,180.405
3.91105,181.682
3.91414,177.680
3.91723,170.028
3.92033,169.324
3.92342,169.285
3.92652,157.143
3.92961,151.639
3.93270,151.868
3.93580,152.030
3.93889,153.788
3.94199,155.504
3.94508,153.822
3.94818,150.573
3.95127,149.273
3.95436,151.770
3.95746,153.406
3.96055,154.547
3.96365,151.752
3.96674,153.000
3.96983,159.847
3.97293,161.408
3.97602,154.038
3.97912,152.193
3.98221,153.512
3.98531,153.007
3.98840,151.125
3.99149,152.066
3.99459,157.374
3.99768,160.213
4.00078,159.112
4.00387,153.890
4.00697,151.899
4.01006,151.386
4.01315,150.193
4.01625,144.333
4.01934,137.862
4.02244,137.742
4.02553,141.866
4.02862,136.888
4.03172,141.235
4.03481,122.378
4.03791,120.679
4.04100,134.974
4.04410,127.958
4.04719,129.483
4.05028,132.714
4.05338,134.157
4.05647,138.286
4.05957,142.869
4.06266,145.935
4.06575,147.878
4.06885,148.674
4.07194,146.154
4.07504,143.628
4.07813,142.964
4.08123,144.230
4.08432,142.288
4.08741,142.535
4.09051,142.567
4.09360,135.893
4.09670,127.243
4.09979,124.836
4.10288,121.086
4.10598,133.452
4.10907,143.948
4.11217,120.530
4.11526,114.092
4.11836,114.676
4.12145,120.210
4.12454,119.900
4.12764,122.539
4.13073,125.667
4.13383,123.506
4.13692,120.623
4.14001,125.637
4.14311,142.140
4.14620,135.607
4.14930,119.131
4.15239,121.788
4.15549,126.022
4.15858,125.596
4.16167,121.114
4.16477,124.781
4.16786,142.698
4.17096,138.633
4.17405,131.459
4.17715,133.549
4.18024,127.385
4.18333,123.082
4.18643,129.664
4.18952,115.487
4.19262,116.147
4.19571,115.086
4.19880,119.220
4.20190,124.335
4.20499,112.189
4.20809,112.221
4.21118,114.201
4.21428,124.174
4.21737,125.742
4.22046,121.004
4.22356,139.460
4.22665,150.258
4.22975,146.357
4.23284,147.213
4.23593,145.545
4.23903,138.968
4.24212,135.463
4.24522,133.723
4.24831,131.441
4.25141,138.350
4.25450,137.357
4.25759,131.446
4.26069,131.753
4.26378,131.114
4.26688,130.747
4.26997,125.330
4.27306,129.889
4.27616,118.395
4.27925,115.097
4.28235,108.007
4.28544,105.315
4.28854,107.560
4.29163,110.243
4.29472,93.060
4.29782,89.012
4.30091,102.762
4.30401,109.349
4.30710,102.689
4.31019,110.940
4.31329,108.245
4.31638,103.252
4.31948,112.760
4.32257,124.559
4.32567,128.225
4.32876,127.860
4.33185,130.161
4.33495,134.088
4.33804,120.305
4.34114,127.971
4.34423,140.105
4.34732,138.960
4.35042,135.170
4.35351,131.475
4.35661,117.738
4.35970,118.724
4.36280,124.826
4.36589,119.155
4.36898,126.022
4.37208,114.943
4.37517,109.238
4.37827,98.924
4.38136,100.067
4.38446,105.823
4.38755,99.316
4.39064,93.460
4.39374,95.457
4.39683,97.734
4.39993,105.566
4.40302,102.022
4.40611,100.000
4.40921,106.728
4.41230,108.942
4.41540,101.101
4.41849,110.034
4.42159,122.463
4.42468,129.670
4.42777,125.413
4.43087,125.090
4.43396,124.051
4.43706,113.642
4.44015,112.446
4.44324,121.064
4.44634,120.708
4.44943,121.176
4.45253,119.923
4.45562,115.000
4.45872,120.427
4.46181,119.324
4.46490,118.720
4.46800,119.989
4.47109,105.823
4.47419,113.888
4.47728,111.096
4.48037,104.393
4.48347,119.280
4.48656,115.635
4.48966,111.940
4.49275,108.157
4.49585,111.778
4.49894,112.758
4.50203,109.597
4.50513,113.419
4.50822,119.199
4.51132,113.148
4.51441,111.026
4.51750,116.273
4.52060,110.889
4.52369,120.588
4.52679,124.357
4.52988,112.311
4.53298,104.412
4.53607,108.584
4.53916,111.671
4.54226,111.727
4.54535,106.265
4.54845,94.912
4.55154,99.963
4.55464,106.494
4.55773,119.682
4.56082,108.069
4.56392,106.052
4.56701,112.030
4.57011,103.353
4.57320,106.491
4.57629,108.187
4.57939,104.333
4.58248,110.333
4.58558,112.800
4.58867,116.004
4.59177,113.981
4.59486,119.953
4.59795,117.745
4.60105,104.555
4.60414,101.030
4.60724,99.199
4.61033,99.961
4.61342,103.225
4.61652,101.034
4.61961,101.194
4.62271,101.283
4.62580,96.396
4.62890,93.607
4.63199,93.743
4.63508,91.290
4.63818,87.771
4.64127,86.228
4.64437,87.209
4.64746,97.077
4.65055,90.776
4.65365,89.397
4.65674,96.296
4.65984,93.217
4.66293,96.936
4.66603,101.554
4.66912,107.293
4.67221,108.700
4.67531,104.134
4.67840,97.333
4.68150,105.833
4.68459,117.367
4.68769,113.454
4.69078,109.288
4.69387,104.685
4.69697,107.399
4.70006,103.264
4.70316,102.416
4.70625,103.759
4.70934,104.144
4.71244,102.335
4.71553,95.966
4.71863,91.093
4.72172,84.287
4.72481,94.629
4.72791,98.345
4.73100,91.103
4.73410,83.485
4.73719,86.355
4.74029,92.667
4.74338,92.279
4.74647,88.504
4.74957,89.807
4.75266,96.521
4.75576,95.476
4.75885,88.706
4.76195,86.790
4.76504,90.622
4.76813,98.596
4.77123,106.616
4.77432,95.664
4.77742,89.667
4.78051,100.013
4.78360,96.103
4.78670,103.708
4.78979,105.416
4.79289,93.520
4.79598,81.086
4.79908,80.544
