Distance_(mm),Gray_Value
18.0397,85.994
18.0979,89.825
18.1561,95.269
18.2143,102.475
18.2725,111.129
18.3307,120.682
18.3889,128.948
18.4471,132.500
18.5053,133.892
18.5635,134.919
18.6217,135.121
18.6798,134.632
18.7380,134.457
18.7962,134.749
18.8544,134.732
18.9126,130.781
18.9708,126.605
19.0290,123.180
19.0872,121.717
19.1454,121.506
19.2036,121.542
19.2618,122.024
19.3200,122.366
19.3782,123.076
19.4364,126.949
19.4945,135.469
19.5527,145.777
19.6109,155.557
19.6691,164.092
19.7273,171.367
19.7855,176.710
19.8437,179.336
19.9019,180.668
19.9601,180.942
20.0183,180.319
20.0765,178.750
20.1347,175.799
20.1929,172.931
20.2510,170.628
20.3092,168.462
20.3674,165.122
20.4256,162.868
20.4838,163.139
20.5420,165.456
20.6002,169.146
20.6584,174.201
20.7166,181.440
20.7748,191.818
20.8330,203.551
20.8912,214.077
20.9494,220.295
21.0076,224.790
21.0657,229.867
21.1239,234.548
21.1821,237.564
21.2403,238.382
21.2985,237.918
21.3567,237.975
21.4149,238.239
21.4731,237.689
21.5313,236.712
21.5895,236.847
21.6477,238.345
21.7059,240.737
21.7641,243.347
21.8223,245.914
21.8804,248.168
21.9386,249.309
21.9968,249.846
22.0550,250.121
22.1132,250.320
22.1714,250.773
22.2296,251.248
22.2878,251.272
22.3460,251.453
22.4042,251.750
22.4624,252.038
22.5206,252.287
22.5788,252.566
22.6369,252.611
22.6951,252.360
22.7533,252.217
22.8115,252.191
22.8697,252.427
22.9279,252.807
22.9861,252.954
23.0443,252.768
23.1025,252.404
23.1607,252.368
23.2189,252.480
23.2771,252.598
23.3353,252.709
23.3935,252.758
23.4516,252.753
23.5098,252.756
23.5680,252.734
23.6262,252.502
23.6844,252.570
23.7426,252.721
23.8008,252.775
23.8590,252.865
23.9172,252.892
23.9754,252.807
24.0336,252.638
24.0918,252.747
24.1500,252.868
24.2082,252.970
24.2663,252.900
24.3245,252.871
24.3827,252.942
24.4409,252.972
24.4991,253.007
24.5573,252.882
24.6155,252.777
24.6737,252.757
24.7319,252.694
24.7901,252.699
24.8483,252.721
24.9065,252.702
24.9647,252.594
25.0228,252.742
25.0810,252.796
25.1392,252.798
25.1974,252.748
25.2556,252.588
25.3138,252.469
25.3720,252.265
25.4302,252.213
25.4884,251.895
25.5466,251.729
25.6048,251.886
25.6630,251.993
25.7212,251.826
25.7794,251.763
25.8375,251.790
25.8957,251.751
25.9539,252.174
26.0121,252.537
26.0703,252.574
26.1285,252.257
26.1867,251.668
26.2449,250.749
26.3031,247.861
26.3613,243.711
26.4195,237.894
26.4777,230.340
26.5359,222.883
26.5940,220.053
26.6522,220.333
26.7104,220.599
26.7686,222.254
26.8268,225.329
26.8850,228.286
26.9432,229.489
27.0014,230.054
27.0596,230.208
27.1178,230.058
27.1760,228.439
27.2342,225.904
27.2924,222.052
27.3506,217.343
27.4087,209.895
27.4669,201.352
27.5251,193.767
27.5833,186.842
27.6415,180.584
27.6997,173.186
27.7579,164.297
27.8161,157.218
27.8743,152.112
27.9325,151.232
27.9907,153.077
28.0489,156.037
28.1071,159.384
28.1653,163.252
28.2234,167.639
28.2816,170.651
28.3398,172.248
28.3980,172.945
28.4562,170.772
28.5144,166.992
28.5726,161.104
28.6308,155.526
28.6890,147.956
28.7472,139.099
28.8054,129.334
28.8636,121.566
28.9218,118.260
28.9799,116.230
29.0381,114.372
29.0963,112.634
29.1545,112.080
29.2127,112.912
29.2709,114.105
29.3291,116.206
29.3873,118.618
29.4455,121.532
29.5037,126.300
29.5619,131.585
29.6201,135.098
29.6783,136.402
29.7365,136.884
29.7946,135.812
29.8528,130.735
29.9110,122.487
29.9692,116.369
30.0274,112.969
30.0856,109.572
30.1438,103.236
30.2020,97.573
30.2602,93.253
30.3184,91.137
30.3766,92.136
30.4348,94.993
30.4930,98.480
30.5512,101.894
30.6093,105.046
30.6675,108.542
30.7257,112.980
30.7839,116.475
30.8421,118.157
30.9003,118.535
30.9585,117.065
31.0167,113.052
31.0749,107.500
31.1331,102.899
31.1913,97.487
31.2495,90.832
31.3077,82.866
31.3658,77.075
31.4240,72.817
31.4822,71.340
31.5404,70.715
31.5986,71.043
31.6568,72.705
31.7150,74.506
31.7732,77.846
31.8314,81.564
31.8896,86.052
31.9478,89.375
32.0060,92.444
32.0642,94.060
32.1224,94.392
32.1805,93.155
32.2387,90.666
32.2969,87.045
32.3551,82.927
32.4133,78.142
32.4715,73.834
32.5297,69.456
32.5879,65.394
32.6461,62.350
32.7043,59.660
32.7625,58.799
32.8207,59.324
32.8789,61.838
32.9370,65.138
32.9952,67.628
33.0534,69.540
33.1116,71.573
33.1698,73.842
33.2280,75.644
33.2862,76.359
33.3444,75.596
33.4026,74.121
33.4608,72.597
33.5190,70.857
33.5772,67.885
33.6354,64.283
33.6936,60.926
33.7517,58.502
33.8099,56.177
33.8681,53.567
33.9263,51.785
33.9845,50.884
34.0427,50.728
34.1009,51.247
34.1591,52.306
34.2173,54.047
34.2755,56.196
34.3337,58.898
34.3919,61.073
34.4501,62.952
34.5083,65.386
34.5664,67.774
34.6246,68.688
34.6828,68.093
34.7410,65.684
34.7992,63.304
34.8574,60.306
34.9156,56.824
34.9738,52.471
35.0320,48.599
35.0902,46.248
35.1484,45.460
35.2066,45.587
35.2648,46.204
35.3229,46.639
35.3811,47.568
35.4393,48.977
35.4975,50.585
35.5557,52.009
35.6139,53.081
35.6721,54.361
35.7303,54.750
35.7885,54.753
35.8467,54.200
35.9049,53.383
35.9631,52.594
36.0213,51.024
36.0795,48.827
36.1376,46.583
36.1958,44.404
36.2540,42.327
36.3122,40.669
36.3704,39.950
36.4286,39.740
36.4868,39.825
36.5450,40.191
36.6032,41.279
36.6614,42.969
36.7196,44.601
36.7778,46.463
36.8360,48.122
36.8942,49.775
36.9523,51.679
37.0105,53.356
37.0687,53.288
37.1269,51.666
37.1851,48.682
37.2433,45.144
37.3015,42.450
37.3597,40.749
37.4179,39.395
37.4761,38.164
37.5343,37.446
37.5925,36.903
37.6507,36.718
37.7089,36.476
37.7670,36.522
37.8252,36.712
37.8834,37.261
37.9416,38.006
37.9998,39.161
38.0580,40.611
38.1162,41.541
38.1744,42.221
38.2326,42.394
38.2908,41.818
38.3490,40.874
38.4072,39.751
38.4654,38.662
38.5235,37.904
38.5817,37.160
38.6399,35.907
38.6981,34.475
38.7563,33.112
38.8145,32.434
38.8727,32.235
38.9309,32.477
38.9891,32.776
39.0473,33.088
39.1055,33.575
39.1637,33.904
39.2219,34.309
39.2801,34.668
39.3382,34.916
39.3964,35.155
39.4546,35.666
39.5128,35.816
39.5710,35.828
39.6292,35.716
39.6874,35.449
39.7456,34.942
39.8038,34.255
39.8620,33.785
39.9202,32.861
39.9784,32.117
40.0366,31.814
40.0947,31.470
40.1529,30.977
40.2111,30.355
40.2693,29.712
40.3275,29.534
40.3857,29.901
40.4439,30.411
40.5021,30.962
40.5603,31.291
40.6185,32.149
40.6767,33.143
40.7349,34.155
40.7931,33.635
40.8513,31.247
40.9094,29.420
40.9676,28.043
41.0258,27.090
41.0840,26.184
41.1422,25.705
41.2004,25.732
41.2586,25.856
41.3168,25.540
41.3750,25.393
41.4332,25.516
41.4914,25.710
41.5496,26.238
41.6078,26.761
41.6660,27.274
41.7241,27.761
41.7823,28.326
41.8405,28.384
41.8987,28.447
41.9569,28.501
42.0151,28.132
42.0733,27.723
42.1315,27.370
42.1897,27.059
42.2479,26.539
42.3061,26.360
42.3643,26.159
42.4225,26.000
42.4806,25.749
42.5388,25.559
42.5970,25.596
42.6552,26.235
42.7134,26.266
42.7716,26.199
42.8298,26.446
42.8880,26.718
42.9462,27.196
43.0044,27.510
43.0626,27.644
43.1208,27.377
43.1790,27.321
43.2372,27.590
43.2953,27.221
43.3535,26.251
43.4117,24.980
43.4699,24.191
43.5281,23.461
43.5863,22.761
43.6445,21.932
43.7027,21.519
43.7609,21.021
43.8191,20.515
43.8773,19.974
43.9355,19.791
43.9937,19.747
44.0518,19.818
44.1100,20.232
44.1682,20.366
44.2264,20.350
44.2846,20.424
44.3428,20.788
44.4010,21.176
44.4592,21.460
44.5174,21.762
44.5756,22.230
44.6338,22.203
44.6920,21.876
44.7502,21.208
44.8084,20.382
44.8665,19.858
44.9247,19.724
44.9829,19.641
45.0411,19.220
45.0993,18.983
45.1575,18.860
45.2157,18.723
45.2739,18.600
45.3321,18.541
45.3903,18.491
45.4485,18.639
45.5067,18.810
45.5649,18.452
45.6231,18.279
45.6812,18.207
45.7394,18.206
45.7976,18.235
45.8558,18.201
45.9140,18.152
45.9722,17.901
46.0304,17.416
46.0886,17.388
46.1468,17.388
46.2050,17.403
46.2632,17.401
46.3214,17.419
46.3796,17.371
46.4377,17.503
46.4959,17.621
46.5541,17.664
46.6123,17.724
46.6705,17.727
46.7287,17.818
46.7869,17.823
46.8451,17.787
46.9033,18.063
46.9615,18.238
47.0197,18.244
47.0779,18.274
47.1361,18.267
47.1943,18.282
47.2524,18.285
47.3106,18.272
47.3688,18.248
47.4270,18.215
47.4852,18.242
47.5434,18.298
47.6016,18.307
47.6598,18.298
47.7180,18.280
47.7762,18.145
47.8344,17.791
47.8926,17.261
47.9508,16.973
48.0090,16.803
48.0671,16.673
48.1253,16.627
48.1835,16.664
48.2417,16.702
48.2999,16.646
48.3581,16.641
48.4163,16.573
48.4745,16.526
48.5327,16.422
48.5909,16.340
48.6491,16.263
48.7073,15.905
48.7655,15.452
48.8237,15.242
48.8818,15.225
48.9400,15.178
