Distance_(mm),Gray_Value
6.4594,33.667
6.5176,32.999
6.5758,32.679
6.6340,32.682
6.6922,32.627
6.7503,32.981
6.8085,33.693
6.8667,34.454
6.9249,34.980
6.9831,35.006
7.0413,35.272
7.0995,35.862
7.1577,36.209
7.2159,36.224
7.2741,35.505
7.3323,34.500
7.3905,33.780
7.4487,33.523
7.5069,33.140
7.5650,32.803
7.6232,32.660
7.6814,33.013
7.7396,33.469
7.7978,33.936
7.8560,34.648
7.9142,35.545
7.9724,36.395
8.0306,37.528
8.0888,38.446
8.1470,39.048
8.2052,37.957
8.2634,36.533
8.3216,35.564
8.3797,34.757
8.4379,34.324
8.4961,34.341
8.5543,34.483
8.6125,34.961
8.6707,35.628
8.7289,36.198
8.7871,36.709
8.8453,37.203
8.9035,37.799
8.9617,38.805
9.0199,39.021
9.0781,38.529
9.1362,37.941
9.1944,37.528
9.2526,37.262
9.3108,37.140
9.3690,36.871
9.4272,36.521
9.4854,36.318
9.5436,36.264
9.6018,36.158
9.6600,35.948
9.7182,35.978
9.7764,36.413
9.8346,36.972
9.8928,37.844
9.9509,38.523
10.0091,39.369
10.0673,40.536
10.1255,41.711
10.1837,42.343
10.2419,42.328
10.3001,41.996
10.3583,41.215
10.4165,40.162
10.4747,39.330
10.5329,38.891
10.5911,38.668
10.6493,38.918
10.7075,39.741
10.7656,41.080
10.8238,42.608
10.8820,44.891
10.9402,47.353
10.9984,50.028
11.0566,51.763
11.1148,52.222
11.1730,52.002
11.2312,51.217
11.2894,49.276
11.3476,47.211
11.4058,45.409
11.4640,43.982
11.5221,43.327
11.5803,43.228
11.6385,43.454
11.6967,43.782
11.7549,44.540
11.8131,45.662
11.8713,46.725
11.9295,47.994
11.9877,49.194
12.0459,50.106
12.1041,50.764
12.1623,51.364
12.2205,51.258
12.2787,50.877
12.3368,49.995
12.3950,49.007
12.4532,48.426
12.5114,47.908
12.5696,47.440
12.6278,47.035
12.6860,46.912
12.7442,47.239
12.8024,47.705
12.8606,48.461
12.9188,49.326
12.9770,50.260
13.0352,51.170
13.0934,52.369
13.1515,53.184
13.2097,53.830
13.2679,53.895
13.3261,52.780
13.3843,51.169
13.4425,49.426
13.5007,47.919
13.5589,46.824
13.6171,46.458
13.6753,46.853
13.7335,47.563
13.7917,48.420
13.8499,49.257
13.9080,50.408
13.9662,51.350
14.0244,52.389
14.0826,53.292
14.1408,54.537
14.1990,55.788
14.2572,56.357
14.3154,55.934
14.3736,54.821
14.4318,53.434
14.4900,52.478
14.5482,51.358
14.6064,50.371
14.6646,49.953
14.7227,49.813
14.7809,49.953
14.8391,50.709
14.8973,52.073
14.9555,53.745
15.0137,55.381
15.0719,56.730
15.1301,57.778
15.1883,58.826
15.2465,59.728
15.3047,59.594
15.3629,57.781
15.4211,55.074
15.4792,52.897
15.5374,51.065
15.5956,49.430
15.6538,48.271
15.7120,47.762
15.7702,48.438
15.8284,50.487
15.8866,52.930
15.9448,55.627
16.0030,58.772
16.0612,61.352
16.1194,63.295
16.1776,64.851
16.2358,65.792
16.2939,65.856
16.3521,65.080
16.4103,63.525
16.4685,61.682
16.5267,59.529
16.5849,56.812
16.6431,55.068
16.7013,54.774
16.7595,55.132
16.8177,55.907
16.8759,57.036
16.9341,58.347
16.9923,59.993
17.0505,62.096
17.1086,64.474
17.1668,66.319
17.2250,67.030
17.2832,66.648
17.3414,65.856
17.3996,64.601
17.4578,62.670
17.5160,60.038
17.5742,57.638
17.6324,56.336
17.6906,56.281
17.7488,56.607
17.8070,57.402
17.8651,58.104
17.9233,58.731
17.9815,59.405
18.0397,60.244
18.0979,61.234
18.1561,62.052
18.2143,63.090
18.2725,64.365
18.3307,64.580
18.3889,64.218
18.4471,63.719
18.5053,62.993
18.5635,61.202
18.6217,58.743
18.6798,56.453
18.7380,55.881
18.7962,56.110
18.8544,57.182
18.9126,58.906
18.9708,60.906
19.0290,63.262
19.0872,65.554
19.1454,67.090
19.2036,67.385
19.2618,67.747
19.3200,67.909
19.3782,67.270
19.4364,65.549
19.4945,63.942
19.5527,62.911
19.6109,61.167
19.6691,59.026
19.7273,58.425
19.7855,58.855
19.8437,60.590
19.9019,63.079
19.9601,66.009
20.0183,68.409
20.0765,71.035
20.1347,73.890
20.1929,75.330
20.2510,76.508
20.3092,77.011
20.3674,76.159
20.4256,74.098
20.4838,71.478
20.5420,68.553
20.6002,65.972
20.6584,63.995
20.7166,62.392
20.7748,61.596
20.8330,62.250
20.8912,64.125
20.9494,66.890
21.0076,70.122
21.0657,73.109
21.1239,76.514
21.1821,79.340
21.2403,81.263
21.2985,82.234
21.3567,81.888
21.4149,80.304
21.4731,77.786
21.5313,75.433
21.5895,72.681
21.6477,70.445
21.7059,68.719
21.7641,68.000
21.8223,68.296
21.8804,69.760
21.9386,71.988
21.9968,74.575
22.0550,77.332
22.1132,79.829
22.1714,82.233
22.2296,83.767
22.2878,83.892
22.3460,83.147
22.4042,81.684
22.4624,79.601
22.5206,78.606
22.5788,77.403
22.6369,76.073
22.6951,74.836
22.7533,73.807
22.8115,73.016
22.8697,72.555
22.9279,73.481
22.9861,74.824
23.0443,76.856
23.1025,79.281
23.1607,82.533
23.2189,86.052
23.2771,88.761
23.3353,90.695
23.3935,92.108
23.4516,91.843
23.5098,88.920
23.5680,84.074
23.6262,79.735
23.6844,76.833
23.7426,74.834
23.8008,73.257
23.8590,73.559
23.9172,75.172
23.9754,77.850
24.0336,81.500
24.0918,85.286
24.1500,88.515
24.2082,90.953
24.2663,92.825
24.3245,93.358
24.3827,93.379
24.4409,93.304
24.4991,91.712
24.5573,88.540
24.6155,85.300
24.6737,82.464
24.7319,79.112
24.7901,76.600
24.8483,75.960
24.9065,76.268
24.9647,77.383
25.0228,79.543
25.0810,82.910
25.1392,86.840
25.1974,90.320
25.2556,93.606
25.3138,95.922
25.3720,96.388
25.4302,96.359
25.4884,96.655
25.5466,96.257
25.6048,93.869
25.6630,89.525
25.7212,85.500
25.7794,82.952
25.8375,81.798
25.8957,81.993
25.9539,83.206
26.0121,84.994
26.0703,87.217
26.1285,90.082
26.1867,92.634
26.2449,94.884
26.3031,96.178
26.3613,97.532
26.4195,98.404
26.4777,98.335
26.5359,97.141
26.5940,94.327
26.6522,91.580
26.7104,89.368
26.7686,86.927
26.8268,84.813
26.8850,83.533
26.9432,83.657
27.0014,85.113
27.0596,87.925
27.1178,92.046
27.1760,96.299
27.2342,101.007
27.2924,105.724
27.3506,108.814
27.4087,109.441
27.4669,108.356
27.5251,106.263
27.5833,103.361
27.6415,100.007
27.6997,96.037
27.7579,91.855
27.8161,88.481
27.8743,86.782
27.9325,86.579
27.9907,87.626
28.0489,89.791
28.1071,92.688
28.1653,96.489
28.2234,100.515
28.2816,104.127
28.3398,106.895
28.3980,108.599
28.4562,110.403
28.5144,110.968
28.5726,109.673
28.6308,106.914
28.6890,103.386
28.7472,99.134
28.8054,94.967
28.8636,91.809
28.9218,89.985
28.9799,90.478
29.0381,92.801
29.0963,95.861
29.1545,99.985
29.2127,104.751
29.2709,109.783
29.3291,113.537
29.3873,114.898
29.4455,115.718
29.5037,114.712
29.5619,111.997
29.6201,108.903
29.6783,105.935
29.7365,102.872
29.7946,99.769
29.8528,97.064
29.9110,96.025
29.9692,96.188
30.0274,97.727
30.0856,100.632
30.1438,104.408
30.2020,108.592
30.2602,112.003
30.3184,115.382
30.3766,118.166
30.4348,119.219
30.4930,118.909
30.5512,117.791
30.6093,115.155
30.6675,111.481
30.7257,107.039
30.7839,102.384
30.8421,99.050
30.9003,97.593
30.9585,97.394
31.0167,98.704
31.0749,101.427
31.1331,104.839
31.1913,108.618
31.2495,112.680
31.3077,116.843
31.3658,120.927
31.4240,123.501
31.4822,125.241
31.5404,126.111
31.5986,126.352
31.6568,124.898
31.7150,120.761
31.7732,115.453
31.8314,109.486
31.8896,105.118
31.9478,102.272
32.0060,101.624
32.0642,102.932
32.1224,105.985
32.1805,109.535
32.2387,113.404
32.2969,117.810
32.3551,121.968
32.4133,125.046
32.4715,126.773
32.5297,128.188
32.5879,128.427
32.6461,127.371
32.7043,125.683
32.7625,122.665
32.8207,118.800
32.8789,114.314
32.9370,111.497
32.9952,110.882
33.0534,111.852
33.1116,114.046
33.1698,116.980
33.2280,120.257
33.2862,123.640
33.3444,126.929
33.4026,130.601
33.4608,134.625
33.5190,137.243
33.5772,137.326
33.6354,134.331
33.6936,130.979
33.7517,126.628
33.8099,122.534
33.8681,118.808
33.9263,115.149
33.9845,112.227
34.0427,110.418
34.1009,111.135
34.1591,113.431
34.2173,116.869
34.2755,120.156
34.3337,123.790
34.3919,127.333
34.4501,130.307
34.5083,132.213
34.5664,133.569
34.6246,133.007
34.6828,130.765
34.7410,126.978
34.7992,122.697
34.8574,119.189
34.9156,115.932
34.9738,112.452
35.0320,110.503
35.0902,111.078
35.1484,112.589
35.2066,114.778
35.2648,117.429
35.3229,120.556
35.3811,123.946
35.4393,127.217
35.4975,129.369
35.5557,129.839
35.6139,129.454
35.6721,127.635
35.7303,124.844
35.7885,122.238
35.8467,119.459
35.9049,116.001
35.9631,112.833
36.0213,110.989
36.0795,110.037
36.1376,110.974
36.1958,113.667
36.2540,118.415
36.3122,124.384
36.3704,130.529
36.4286,135.603
36.4868,139.520
36.5450,143.216
36.6032,145.473
36.6614,146.009
36.7196,145.263
36.7778,143.513
36.8360,140.967
36.8942,138.127
36.9523,135.722
37.0105,133.142
37.0687,131.600
37.1269,131.071
37.1851,132.300
37.2433,135.200
37.3015,138.719
37.3597,142.141
37.4179,144.417
37.4761,146.570
37.5343,148.175
37.5925,149.114
37.6507,149.426
37.7089,148.490
37.7670,146.923
37.8252,145.232
37.8834,143.256
37.9416,141.328
37.9998,139.727
38.0580,137.938
38.1162,137.490
38.1744,138.104
38.2326,138.395
38.2908,139.487
38.3490,143.305
38.4072,149.115
38.4654,154.942
38.5235,159.463
38.5817,161.021
38.6399,160.150
38.6981,157.664
38.7563,155.379
38.8145,152.321
38.8727,149.031
38.9309,146.578
38.9891,144.180
39.0473,142.734
39.1055,142.448
39.1637,142.661
39.2219,142.932
39.2801,142.517
39.3382,143.186
39.3964,148.779
39.4546,155.408
39.5128,160.096
39.5710,162.653
39.6292,165.010
39.6874,165.442
39.7456,165.464
39.8038,163.568
39.8620,159.285
39.9202,154.465
39.9784,149.670
40.0366,146.723
40.0947,144.736
40.1529,143.007
40.2111,141.009
40.2693,141.871
40.3275,150.116
40.3857,162.142
40.4439,173.212
40.5021,180.509
40.5603,185.008
40.6185,187.130
40.6767,188.437
40.7349,187.463
40.7931,184.881
40.8513,180.424
40.9094,175.961
40.9676,171.287
41.0258,163.612
41.0840,154.193
41.1422,146.362
41.2004,144.684
41.2586,148.960
41.3168,157.668
41.3750,169.643
41.4332,184.035
41.4914,196.762
41.5496,203.794
41.6078,206.293
41.6660,207.077
41.7241,207.029
41.7823,206.996
41.8405,205.766
41.8987,202.069
41.9569,195.215
42.0151,184.857
42.0733,174.598
42.1315,169.556
42.1897,170.828
42.2479,174.192
42.3061,180.817
42.3643,193.729
42.4225,208.822
42.4806,219.906
42.5388,225.091
42.5970,228.027
42.6552,229.178
42.7134,229.688
42.7716,229.507
42.8298,228.479
42.8880,227.216
42.9462,224.829
43.0044,221.679
43.0626,216.069
43.1208,209.195
43.1790,204.794
43.2372,203.177
43.2953,202.965
43.3535,206.706
43.4117,216.063
43.4699,226.147
43.5281,233.148
43.5863,238.427
43.6445,241.528
43.7027,243.150
43.7609,244.425
43.8191,244.920
43.8773,244.691
43.9355,243.605
43.9937,241.814
44.0518,239.075
44.1100,235.588
44.1682,230.220
44.2264,224.877
44.2846,222.746
44.3428,225.364
44.4010,231.222
44.4592,238.319
44.5174,243.327
44.5756,246.232
44.6338,248.411
44.6920,249.605
44.7502,249.689
44.8084,249.403
44.8665,249.444
44.9247,249.417
44.9829,248.801
45.0411,247.602
45.0993,246.623
45.1575,246.153
45.2157,246.235
45.2739,247.382
45.3321,248.654
45.3903,249.847
45.4485,251.177
45.5067,252.067
45.5649,252.584
45.6231,252.733
45.6812,252.911
45.7394,253.216
45.7976,253.129
45.8558,253.048
45.9140,252.933
45.9722,252.836
46.0304,252.769
46.0886,252.598
46.1468,252.554
46.2050,252.860
46.2632,253.009
46.3214,253.066
46.3796,253.144
46.4377,253.281
46.4959,253.367
46.5541,253.393
46.6123,253.370
46.6705,253.278
46.7287,253.415
46.7869,253.487
46.8451,253.527
46.9033,253.584
46.9615,253.610
47.0197,253.629
47.0779,253.573
47.1361,253.589
47.1943,253.620
47.2524,253.532
47.3106,253.547
47.3688,253.592
47.4270,253.610
47.4852,253.631
47.5434,253.634
47.6016,253.618
47.6598,253.631
47.7180,253.713
47.7762,253.708
47.8344,253.708
47.8926,253.708
47.9508,253.708
48.0090,253.708
48.0671,253.741
48.1253,253.861
48.1835,253.743
48.2417,253.460
48.2999,253.280
48.3581,253.267
48.4163,253.443
48.4745,253.547
48.5327,253.397
48.5909,253.246
48.6491,253.212
48.7073,253.332
48.7655,253.453
48.8237,253.443
48.8818,253.421
48.9400,253.385
48.9982,253.444
49.0564,253.491
49.1146,253.579
49.1728,253.690
49.2310,253.735
49.2892,253.757
49.3474,253.771
49.4056,253.770
49.4638,253.698
49.5220,253.689
49.5802,253.688
49.6383,253.695
49.6965,253.695
49.7547,253.695
49.8129,253.695
49.8711,253.696
49.9293,253.559
49.9875,253.557
50.0457,253.626
50.1039,253.705
50.1621,253.681
50.2203,253.626
50.2785,253.650
50.3367,253.659
50.3949,253.682
50.4530,253.736
50.5112,253.728
50.5694,253.673
50.6276,253.634
50.6858,253.593
50.7440,253.563
50.8022,253.540
50.8604,253.621
50.9186,253.676
50.9768,253.726
51.0350,253.702
51.0932,253.714
51.1514,253.722
51.2095,253.728
51.2677,253.737
51.3259,253.703
51.3841,253.568
51.4423,253.481
51.5005,253.451
51.5587,253.498
51.6169,253.510
51.6751,253.527
51.7333,253.537
51.7915,253.575
51.8497,253.579
51.9079,253.694
51.9661,253.770
52.0242,253.771
52.0824,253.707
52.1406,253.661
52.1988,253.654
52.2570,253.586
52.3152,253.593
52.3734,253.522
52.4316,253.463
52.4898,253.421
52.5480,253.400
52.6062,253.296
52.6644,253.181
52.7226,253.255
52.7808,253.367
52.8389,253.368
52.8971,253.317
52.9553,253.252
53.0135,253.240
53.0717,253.199
53.1299,253.281
53.1881,253.365
53.2463,253.313
53.3045,253.273
53.3627,253.262
53.4209,253.222
53.4791,253.127
53.5373,253.025
53.5954,252.930
53.6536,253.019
53.7118,253.042
53.7700,252.987
53.8282,252.644
53.8864,252.259
53.9446,252.026
54.0028,252.055
54.0610,252.012
54.1192,251.601
54.1774,250.839
54.2356,249.442
54.2938,247.895
54.3520,246.710
54.4101,245.532
54.4683,243.441
54.5265,240.957
54.5847,240.432
54.6429,241.026
54.7011,242.466
54.7593,245.181
54.8175,247.220
54.8757,247.628
54.9339,247.410
54.9921,247.487
55.0503,247.476
55.1085,247.181
55.1666,246.199
55.2248,244.523
55.2830,241.799
55.3412,238.539
55.3994,232.872
55.4576,227.279
55.5158,222.640
55.5740,218.879
55.6322,217.318
55.6904,218.233
55.7486,222.097
55.8068,227.235
55.8650,231.422
55.9232,233.850
55.9813,234.887
56.0395,234.733
56.0977,233.845
56.1559,232.430
56.2141,229.964
56.2723,226.789
56.3305,221.993
56.3887,215.981
56.4469,210.003
56.5051,203.275
56.5633,195.271
56.6215,190.952
56.6797,192.461
56.7379,197.859
56.7960,204.720
56.8542,210.951
56.9124,215.780
56.9706,218.627
57.0288,221.194
57.0870,222.405
57.1452,221.991
57.2034,219.906
57.2616,215.589
57.3198,209.044
57.3780,201.726
57.4362,194.672
57.4944,187.611
57.5526,179.534
57.6107,172.388
57.6689,170.875
57.7271,176.207
57.7853,183.975
57.8435,190.606
57.9017,197.576
57.9599,204.297
58.0181,207.775
58.0763,209.086
58.1345,207.849
58.1927,205.544
58.2509,201.668
58.3091,197.278
58.3672,190.998
58.4254,181.325
58.4836,170.415
58.5418,161.601
58.6000,157.163
58.6582,154.950
58.7164,153.523
58.7746,154.673
58.8328,158.937
58.8910,165.936
58.9492,172.289
59.0074,178.694
59.0656,184.451
59.1238,188.801
59.1819,190.515
59.2401,188.341
59.2983,182.162
59.3565,173.772
59.4147,165.990
59.4729,160.867
59.5311,156.780
59.5893,153.608
59.6475,150.132
59.7057,147.558
59.7639,147.138
59.8221,147.614
59.8803,149.782
59.9384,155.129
59.9966,162.317
60.0548,168.160
60.1130,171.957
60.1712,174.494
60.2294,175.806
60.2876,174.560
60.3458,171.018
60.4040,165.443
60.4622,159.058
60.5204,152.745
60.5786,147.272
60.6368,145.359
60.6950,146.266
60.7531,146.432
60.8113,145.855
60.8695,145.362
60.9277,147.139
60.9859,151.971
61.0441,156.838
61.1023,159.952
61.1605,161.338
61.2187,161.724
61.2769,159.322
61.3351,156.290
61.3933,153.440
61.4515,149.049
61.5097,145.308
61.5678,143.278
61.6260,141.958
61.6842,140.981
61.7424,140.853
61.8006,141.827
61.8588,142.823
61.9170,143.608
61.9752,144.668
62.0334,145.779
62.0916,147.883
62.1498,151.819
62.2080,155.051
62.2662,156.361
62.3243,153.634
62.3825,149.489
62.4407,145.717
62.4989,143.002
62.5571,141.284
62.6153,140.007
62.6735,138.593
62.7317,137.182
62.7899,136.644
62.8481,137.303
62.9063,138.938
62.9645,141.268
63.0227,143.054
63.0809,144.975
63.1390,148.613
63.1972,151.110
63.2554,151.829
63.3136,151.218
63.3718,150.420
63.4300,149.185
63.4882,146.950
63.5464,142.782
63.6046,138.875
63.6628,135.745
63.7210,133.613
63.7792,132.377
63.8374,132.091
63.8955,133.098
63.9537,134.695
64.0119,136.591
64.0701,139.563
64.1283,142.234
64.1865,144.192
64.2447,144.972
64.3029,145.439
64.3611,145.459
64.4193,144.949
64.4775,143.762
64.5357,141.214
64.5939,137.722
64.6521,133.969
64.7103,130.671
64.7684,127.839
64.8266,125.922
64.8848,126.205
64.9430,127.443
65.0012,129.951
65.0594,133.805
65.1176,137.842
65.1758,141.407
65.2340,143.635
65.2922,144.171
65.3504,143.511
65.4086,142.016
65.4668,140.297
65.5249,138.151
65.5831,135.116
65.6413,131.232
65.6995,127.083
65.7577,123.624
65.8159,121.720
65.8741,122.004
65.9323,123.048
65.9905,124.393
66.0487,125.908
66.1069,128.128
66.1651,130.966
66.2233,133.848
66.2814,136.038
66.3396,136.829
66.3978,136.879
66.4560,136.163
66.5142,134.610
66.5724,132.218
66.6306,129.376
66.6888,126.380
66.7470,123.887
66.8052,121.546
66.8634,119.807
66.9216,119.199
66.9798,119.592
67.0380,121.348
67.0961,124.107
67.1543,127.229
67.2125,130.162
67.2707,131.948
67.3289,132.872
67.3871,132.756
67.4453,132.439
67.5035,132.491
67.5617,132.224
67.6199,130.194
67.6781,126.500
67.7363,122.676
67.7945,119.099
67.8527,116.298
67.9108,114.076
67.9690,113.166
68.0272,113.711
68.0854,114.987
68.1436,117.427
68.2018,120.150
68.2600,122.959
68.3182,125.680
68.3764,127.814
68.4346,128.559
68.4928,128.060
68.5510,126.892
68.6092,125.492
68.6674,123.481
68.7255,120.842
68.7837,117.495
68.8419,113.948
68.9001,111.340
68.9583,109.838
69.0165,109.115
69.0747,110.055
69.1329,112.513
69.1911,115.234
69.2493,118.031
69.3075,120.402
69.3657,122.019
69.4239,123.014
69.4820,123.600
69.5402,122.943
69.5984,120.757
69.6566,118.447
69.7148,115.609
69.7730,112.440
69.8312,109.390
69.8894,106.794
69.9476,105.130
70.0058,104.931
70.0640,105.867
70.1222,107.184
70.1804,108.304
70.2385,109.463
70.2967,111.222
70.3549,113.629
70.4131,116.192
70.4713,118.005
70.5295,118.712
70.5877,118.907
70.6459,117.751
70.7041,115.514
70.7623,113.101
70.8205,110.542
70.8787,107.523
70.9369,104.292
70.9951,101.795
71.0532,100.170
71.1114,99.912
71.1696,101.358
71.2278,103.413
71.2860,105.627
71.3442,108.258
71.4024,111.444
71.4606,114.190
71.5188,116.450
71.5770,117.235
71.6352,116.575
71.6934,115.244
71.7516,113.413
71.8098,110.737
71.8679,107.080
71.9261,104.215
71.9843,101.967
72.0425,100.279
72.1007,98.922
72.1589,98.546
72.2171,99.259
72.2753,100.928
72.3335,103.193
72.3917,106.136
72.4499,108.982
72.5081,112.162
72.5663,115.527
72.6245,117.041
72.6826,115.731
72.7408,113.151
72.7990,110.584
72.8572,108.066
72.9154,104.703
72.9736,101.541
73.0318,98.979
73.0900,97.354
73.1482,96.848
73.2064,97.195
73.2646,98.522
73.3228,100.551
73.3810,102.533
73.4391,104.757
73.4973,106.970
73.5555,108.487
73.6137,109.311
73.6719,109.420
73.7301,109.053
73.7883,107.946
73.8465,106.125
73.9047,103.699
73.9629,101.363
74.0211,99.713
74.0793,98.087
74.1375,96.455
74.1957,95.427
74.2538,94.901
74.3120,95.073
74.3702,96.560
74.4284,99.424
74.4866,102.377
74.5448,104.820
74.6030,106.774
74.6612,107.571
74.7194,107.928
74.7776,107.140
74.8358,105.495
74.8940,103.581
74.9522,101.307
75.0104,98.689
75.0685,96.116
75.1267,94.366
75.1849,93.405
75.2431,93.110
75.3013,93.888
75.3595,94.822
75.4177,95.527
75.4759,96.552
75.5341,97.789
75.5923,99.317
75.6505,100.991
75.7087,102.086
75.7669,102.454
75.8251,101.927
75.8832,100.744
75.9414,98.216
75.9996,95.520
76.0578,93.400
76.1160,90.962
76.1742,88.538
76.2324,86.595
76.2906,86.045
76.3488,86.462
76.4070,87.853
76.4652,89.804
76.5234,91.619
76.5816,93.601
76.6397,95.751
76.6979,96.857
76.7561,98.191
76.8143,99.419
76.8725,99.746
76.9307,98.960
76.9889,97.103
77.0471,94.735
77.1053,91.808
77.1635,88.838
77.2217,86.294
77.2799,84.319
77.3381,83.090
77.3962,82.656
77.4544,83.018
77.5126,84.160
77.5708,86.017
77.6290,88.313
77.6872,90.956
77.7454,93.861
77.8036,96.343
77.8618,97.239
77.9200,96.403
77.9782,93.888
78.0364,91.854
78.0946,90.150
78.1528,87.153
78.2109,84.018
78.2691,81.451
78.3273,79.716
78.3855,79.077
78.4437,79.124
78.5019,80.012
78.5601,81.928
78.6183,85.003
78.6765,88.048
78.7347,90.509
78.7929,92.187
78.8511,92.914
78.9093,93.122
78.9675,92.695
79.0256,91.091
79.0838,88.927
79.1420,86.428
79.2002,83.401
79.2584,80.390
79.3166,78.511
79.3748,77.220
79.4330,76.499
79.4912,76.783
79.5494,77.581
79.6076,78.880
79.6658,81.119
79.7240,83.239
79.7822,84.773
79.8403,86.030
79.8985,87.690
79.9567,88.353
80.0149,87.423
80.0731,85.143
80.1313,82.443
80.1895,80.279
80.2477,78.241
80.3059,76.232
80.3641,74.431
80.4223,73.402
80.4805,72.901
80.5387,73.086
80.5968,73.832
80.6550,74.812
80.7132,76.267
80.7714,78.003
80.8296,80.442
80.8878,82.439
80.9460,84.255
81.0042,85.467
81.0624,84.709
81.1206,82.255
81.1788,79.070
81.2370,76.052
81.2952,73.499
81.3533,71.906
81.4115,70.725
81.4697,69.928
81.5279,69.520
81.5861,69.174
81.6443,69.525
81.7025,70.536
81.7607,71.806
81.8189,73.257
81.8771,74.731
81.9353,76.331
81.9935,77.349
82.0517,77.611
82.1099,77.334
82.1680,76.094
82.2262,74.076
82.2844,71.975
82.3426,69.872
82.4008,67.982
82.4590,66.315
82.5172,65.396
82.5754,65.166
82.6336,65.704
82.6918,66.739
82.7500,68.455
82.8082,70.546
82.8664,72.880
82.9246,75.251
82.9827,77.314
83.0409,79.366
83.0991,80.536
83.1573,80.275
83.2155,78.927
83.2737,76.434
83.3319,74.078
83.3901,71.868
83.4483,69.525
83.5065,66.937
83.5647,65.287
83.6229,64.846
83.6811,65.299
83.7393,66.618
83.7974,68.727
83.8556,71.907
83.9138,75.296
83.9720,77.371
84.0302,78.203
84.0884,77.768
84.1466,76.432
84.2048,75.011
84.2630,73.191
84.3212,70.722
84.3794,67.929
84.4376,65.184
84.4958,62.316
84.5539,60.473
84.6121,59.889
84.6703,59.939
84.7285,60.958
84.7867,62.148
84.8449,63.167
84.9031,64.737
84.9613,66.244
85.0195,68.058
85.0777,69.437
85.1359,70.788
85.1941,71.816
85.2523,72.031
85.3105,71.572
85.3686,70.358
85.4268,69.476
85.4850,68.096
85.5432,65.810
85.6014,63.786
85.6596,62.205
85.7178,61.531
85.7760,61.565
85.8342,62.340
85.8924,63.794
85.9506,64.954
86.0088,66.481
86.0670,68.301
86.1252,69.754
86.1833,70.479
86.2415,70.443
86.2997,70.054
86.3579,69.745
86.4161,68.754
86.4743,67.428
86.5325,65.599
86.5907,63.243
86.6489,61.224
86.7071,59.979
86.7653,59.853
86.8235,60.222
86.8817,60.752
86.9398,61.929
86.9980,62.760
87.0562,63.617
87.1144,64.968
87.1726,67.152
87.2308,68.786
87.2890,68.729
87.3472,67.438
87.4054,65.626
87.4636,63.663
87.5218,62.339
87.5800,61.515
87.6382,60.464
87.6964,59.942
87.7545,59.482
87.8127,59.927
87.8709,59.735
87.9291,59.273
87.9873,59.200
88.0455,59.742
88.1037,60.318
88.1619,60.469
88.2201,60.715
88.2783,61.243
88.3365,61.260
88.3947,60.273
88.4529,58.716
88.5110,56.776
88.5692,54.781
88.6274,53.440
88.6856,52.999
88.7438,52.601
88.8020,52.368
88.8602,52.612
88.9184,52.980
88.9766,53.330
89.0348,53.485
89.0930,53.937
89.1512,54.667
89.2094,55.789
89.2676,56.416
89.3257,56.444
89.3839,55.902
89.4421,55.121
89.5003,54.385
89.5585,53.219
89.6167,51.661
89.6749,50.473
89.7331,49.455
89.7913,48.582
89.8495,48.187
89.9077,48.227
89.9659,48.339
90.0241,48.751
90.0823,49.129
90.1404,49.604
90.1986,50.929
90.2568,52.194
