Distance_(mm),Gray_Value
13.0934,63.796
13.1515,66.760
13.2097,67.934
13.2679,68.734
13.3261,70.645
13.3843,72.384
13.4425,72.715
13.5007,70.093
13.5589,63.913
13.6171,55.361
13.6753,47.193
13.7335,41.305
13.7917,33.917
13.8499,31.607
13.9080,32.725
13.9662,33.815
14.0244,35.361
14.0826,38.063
14.1408,42.535
14.1990,47.263
14.2572,53.218
14.3154,57.173
14.3736,58.776
14.4318,58.124
14.4900,57.195
14.5482,57.163
14.6064,55.812
14.6646,53.080
14.7227,50.085
14.7809,48.019
14.8391,46.603
14.8973,44.667
14.9555,43.073
15.0137,41.878
15.0719,41.133
15.1301,41.063
15.1883,43.452
15.2465,45.762
15.3047,49.971
15.3629,54.983
15.4211,63.105
15.4792,70.311
15.5374,77.769
15.5956,82.616
15.6538,86.026
15.7120,88.922
15.7702,90.719
15.8284,91.288
15.8866,90.786
15.9448,89.187
16.0030,87.659
16.0612,86.458
16.1194,82.945
16.1776,77.968
16.2358,73.549
16.2939,70.465
16.3521,67.911
16.4103,65.376
16.4685,63.282
16.5267,63.142
16.5849,68.043
16.6431,73.598
16.7013,82.546
16.7595,90.949
16.8177,99.978
16.8759,107.991
16.9341,115.805
16.9923,124.572
17.0505,129.121
17.1086,128.070
17.1668,128.241
17.2250,131.404
17.2832,131.491
17.3414,124.007
17.3996,113.260
17.4578,105.791
17.5160,97.461
17.5742,88.920
17.6324,81.683
17.6906,78.539
17.7488,78.560
17.8070,80.525
17.8651,87.407
17.9233,93.322
17.9815,101.742
18.0397,110.222
18.0979,117.458
18.1561,123.547
18.2143,128.545
18.2725,133.140
18.3307,136.991
18.3889,138.907
18.4471,138.231
18.5053,136.511
18.5635,134.220
18.6217,132.422
18.6798,131.563
18.7380,130.621
18.7962,128.218
18.8544,125.079
18.9126,122.389
18.9708,120.828
19.0290,119.622
19.0872,120.520
19.1454,123.392
19.2036,125.519
19.2618,127.249
19.3200,130.546
19.3782,141.268
19.4364,155.102
19.4945,165.405
19.5527,170.254
19.6109,171.776
19.6691,171.808
19.7273,174.751
19.7855,177.092
19.8437,174.765
19.9019,170.906
19.9601,165.195
20.0183,158.765
20.0765,151.730
20.1347,146.885
20.1929,143.807
20.2510,142.965
20.3092,143.617
20.3674,145.750
20.4256,149.567
20.4838,157.822
20.5420,167.842
20.6002,175.380
20.6584,183.718
20.7166,193.696
20.7748,204.451
20.8330,215.879
20.8912,226.390
20.9494,231.558
21.0076,233.402
21.0657,232.489
21.1239,230.945
21.1821,231.195
21.2403,230.586
21.2985,230.948
21.3567,233.941
21.4149,236.950
21.4731,238.253
21.5313,241.067
21.5895,245.667
21.6477,248.172
21.7059,249.893
21.7641,250.965
21.8223,251.746
21.8804,252.445
21.9386,252.701
21.9968,252.242
22.0550,251.427
22.1132,250.939
22.1714,250.937
22.2296,251.063
22.2878,251.405
22.3460,251.655
22.4042,251.853
22.4624,252.027
22.5206,252.189
22.5788,252.406
22.6369,252.259
22.6951,251.434
22.7533,250.689
22.8115,250.878
22.8697,252.108
22.9279,252.898
22.9861,252.832
23.0443,252.388
23.1025,251.226
23.1607,250.975
23.2189,251.973
23.2771,252.749
23.3353,252.886
23.3935,252.657
23.4516,252.216
23.5098,251.753
23.5680,252.197
23.6262,252.667
23.6844,252.667
23.7426,252.934
23.8008,253.223
23.8590,253.275
23.9172,253.324
23.9754,253.333
24.0336,253.135
24.0918,252.959
24.1500,252.851
24.2082,252.983
24.2663,253.184
24.3245,253.122
24.3827,253.027
24.4409,252.841
24.4991,253.020
24.5573,253.396
24.6155,253.379
24.6737,253.353
24.7319,253.299
24.7901,253.277
24.8483,253.233
24.9065,253.165
24.9647,252.942
25.0228,252.984
25.0810,253.437
25.1392,253.737
25.1974,253.748
25.2556,253.454
25.3138,253.016
25.3720,252.281
25.4302,252.105
25.4884,252.415
25.5466,252.822
25.6048,253.110
25.6630,253.190
25.7212,252.991
25.7794,252.309
25.8375,251.536
25.8957,251.416
25.9539,251.854
26.0121,252.434
26.0703,253.087
26.1285,253.063
26.1867,252.986
26.2449,252.322
26.3031,251.715
26.3613,251.397
26.4195,249.299
26.4777,242.987
26.5359,233.735
26.5940,227.033
26.6522,223.487
26.7104,221.533
26.7686,222.367
26.8268,225.900
26.8850,227.215
26.9432,227.773
27.0014,228.623
27.0596,229.690
27.1178,230.621
27.1760,231.175
27.2342,231.616
27.2924,232.181
27.3506,232.425
27.4087,232.632
27.4669,232.975
27.5251,231.198
27.5833,226.946
27.6415,219.660
27.6997,213.777
27.7579,209.150
27.8161,197.744
27.8743,182.702
27.9325,165.232
27.9907,152.995
28.0489,146.747
28.1071,144.600
28.1653,142.981
28.2234,142.715
28.2816,142.817
28.3398,143.464
28.3980,146.548
28.4562,150.637
28.5144,153.327
28.5726,155.329
28.6308,157.203
28.6890,157.409
28.7472,155.737
28.8054,152.636
28.8636,148.577
28.9218,145.795
28.9799,145.106
29.0381,143.478
29.0963,139.878
29.1545,134.724
29.2127,129.794
29.2709,126.463
29.3291,123.200
29.3873,119.499
29.4455,116.225
29.5037,115.902
29.5619,117.465
29.6201,119.542
29.6783,122.831
29.7365,126.651
29.7946,131.706
29.8528,135.978
29.9110,139.654
29.9692,141.251
30.0274,142.874
30.0856,142.146
30.1438,138.859
30.2020,135.462
30.2602,131.717
30.3184,130.134
30.3766,127.511
30.4348,120.323
30.4930,109.765
30.5512,100.092
30.6093,94.230
30.6675,92.701
30.7257,92.601
30.7839,95.454
30.8421,100.573
30.9003,105.512
30.9585,108.708
31.0167,110.885
31.0749,113.363
31.1331,116.764
31.1913,121.100
31.2495,125.868
31.3077,130.210
31.3658,133.136
31.4240,134.410
31.4822,132.654
31.5404,127.346
31.5986,118.686
31.6568,108.635
31.7150,99.730
31.7732,89.706
31.8314,81.941
31.8896,75.987
31.9478,73.600
32.0060,72.452
32.0642,72.622
32.1224,74.125
32.1805,76.182
32.2387,80.459
32.2969,84.119
32.3551,88.499
32.4133,91.703
32.4715,95.883
32.5297,100.531
32.5879,104.116
32.6461,105.237
32.7043,105.569
32.7625,104.562
32.8207,101.175
32.8789,95.469
32.9370,86.918
32.9952,79.142
33.0534,72.658
33.1116,67.840
33.1698,62.430
33.2280,59.275
33.2862,57.128
33.3444,58.365
33.4026,59.946
33.4608,62.823
33.5190,67.491
33.5772,72.556
33.6354,78.229
33.6936,81.407
33.7517,84.991
33.8099,85.959
33.8681,87.554
33.9263,88.926
33.9845,89.740
34.0427,89.793
34.1009,88.204
34.1591,84.146
34.2173,77.144
34.2755,69.488
34.3337,62.094
34.3919,57.436
34.4501,54.133
34.5083,52.067
34.5664,50.146
34.6246,48.697
34.6828,49.208
34.7410,52.353
34.7992,56.651
34.8574,61.704
34.9156,66.942
34.9738,69.953
35.0320,74.737
35.0902,77.350
35.1484,79.056
35.2066,77.287
35.2648,75.428
35.3229,73.629
35.3811,70.828
35.4393,66.995
35.4975,61.927
35.5557,56.681
35.6139,52.037
35.6721,47.497
35.7303,42.690
35.7885,40.095
35.8467,39.666
35.9049,40.830
35.9631,42.589
36.0213,44.766
36.0795,48.641
36.1376,52.893
36.1958,55.741
36.2540,58.287
36.3122,60.784
36.3704,62.451
36.4286,63.238
36.4868,63.374
36.5450,62.899
36.6032,62.855
36.6614,63.868
36.7196,64.902
36.7778,63.168
36.8360,58.540
36.8942,53.548
36.9523,49.449
37.0105,45.506
37.0687,42.578
37.1269,40.937
37.1851,40.293
37.2433,40.352
37.3015,41.555
37.3597,44.002
37.4179,46.742
37.4761,49.411
37.5343,52.917
37.5925,58.962
37.6507,61.188
37.7089,60.432
37.7670,60.262
37.8252,62.445
37.8834,62.876
37.9416,61.420
37.9998,60.097
38.0580,58.569
38.1162,55.347
38.1744,49.395
38.2326,43.269
38.2908,39.364
38.3490,36.955
38.4072,34.332
38.4654,32.915
38.5235,34.253
38.5817,34.955
38.6399,37.463
38.6981,40.340
38.7563,43.012
38.8145,45.974
38.8727,50.031
38.9309,52.585
38.9891,51.926
39.0473,51.121
39.1055,50.367
39.1637,50.273
39.2219,49.981
39.2801,49.332
39.3382,47.597
39.3964,45.558
39.4546,43.279
39.5128,41.041
39.5710,37.948
39.6292,34.865
39.6874,32.427
39.7456,30.999
39.8038,30.224
39.8620,30.366
39.9202,30.614
39.9784,31.802
40.0366,34.512
40.0947,38.075
40.1529,41.794
40.2111,43.535
40.2693,44.008
40.3275,44.010
40.3857,46.082
40.4439,46.720
40.5021,46.488
40.5603,44.645
40.6185,42.747
40.6767,41.493
40.7349,40.337
40.7931,38.577
40.8513,35.402
40.9094,31.916
40.9676,28.416
41.0258,27.020
41.0840,25.880
41.1422,26.087
41.2004,26.964
41.2586,28.553
41.3168,29.989
41.3750,32.005
41.4332,34.565
41.4914,37.366
41.5496,40.357
41.6078,42.364
41.6660,43.615
41.7241,44.573
41.7823,46.408
41.8405,45.071
41.8987,41.649
41.9569,38.196
42.0151,36.349
42.0733,35.516
42.1315,33.613
42.1897,30.616
42.2479,27.335
42.3061,26.361
42.3643,26.644
42.4225,26.793
42.4806,27.635
42.5388,28.286
42.5970,28.571
42.6552,29.006
42.7134,31.455
42.7716,34.606
42.8298,37.853
42.8880,39.240
42.9462,38.710
43.0044,37.481
43.0626,36.885
43.1208,37.133
43.1790,36.930
43.2372,35.475
43.2953,33.391
43.3535,30.939
43.4117,28.604
43.4699,26.858
43.5281,25.132
43.5863,24.396
43.6445,24.068
43.7027,23.869
43.7609,24.162
43.8191,24.335
43.8773,25.063
43.9355,25.424
43.9937,26.231
44.0518,26.597
44.1100,28.285
44.1682,30.139
44.2264,31.872
44.2846,32.736
44.3428,33.255
44.4010,33.717
44.4592,33.941
44.5174,33.518
44.5756,31.943
44.6338,29.813
44.6920,26.911
44.7502,24.412
44.8084,21.970
44.8665,20.526
44.9247,19.740
44.9829,20.143
45.0411,20.395
45.0993,20.426
45.1575,21.081
45.2157,21.585
45.2739,22.217
45.3321,22.615
45.3903,23.495
45.4485,23.764
45.5067,25.494
45.5649,25.623
45.6231,26.039
45.6812,26.041
45.7394,25.993
45.7976,26.092
45.8558,26.107
45.9140,25.660
45.9722,23.457
46.0304,22.225
46.0886,21.993
46.1468,21.642
46.2050,20.712
46.2632,19.700
46.3214,20.022
46.3796,19.918
46.4377,19.264
46.4959,19.637
46.5541,20.307
46.6123,21.574
46.6705,22.446
46.7287,23.701
46.7869,24.247
46.8451,24.696
46.9033,25.277
46.9615,25.196
47.0197,25.203
47.0779,25.107
47.1361,24.936
47.1943,24.762
47.2524,24.601
47.3106,24.500
47.3688,23.347
47.4270,23.220
47.4852,23.139
47.5434,23.001
47.6016,22.513
47.6598,22.413
47.7180,22.367
47.7762,22.411
47.8344,22.039
47.8926,22.024
47.9508,22.393
48.0090,22.577
48.0671,22.808
48.1253,22.833
48.1835,22.951
48.2417,23.111
48.2999,24.033
48.3581,23.864
48.4163,23.283
48.4745,23.013
48.5327,22.245
48.5909,21.720
48.6491,21.031
48.7073,20.668
48.7655,19.619
48.8237,19.488
48.8818,19.625
48.9400,19.541
