Distance_(mm),Gray_Value
7.4487,71.543
7.5069,73.996
7.5650,75.958
7.6232,77.292
7.6814,78.846
7.7396,79.939
7.7978,79.008
7.8560,77.887
7.9142,75.888
7.9724,73.524
8.0306,71.648
8.0888,70.523
8.1470,69.419
8.2052,67.143
8.2634,65.520
8.3216,64.442
8.3797,64.096
8.4379,64.554
8.4961,66.132
8.5543,68.640
8.6125,71.071
8.6707,73.777
8.7289,75.287
8.7871,77.022
8.8453,78.362
8.9035,79.063
8.9617,79.291
9.0199,79.293
9.0781,78.794
9.1362,77.063
9.1944,73.248
9.2526,68.227
9.3108,63.795
9.3690,61.253
9.4272,60.538
9.4854,61.347
9.5436,63.403
9.6018,66.089
9.6600,69.279
9.7182,73.054
9.7764,77.401
9.8346,81.651
9.8928,85.195
9.9509,87.069
10.0091,87.258
10.0673,86.898
10.1255,85.505
10.1837,83.961
10.2419,81.993
10.3001,78.781
10.3583,74.627
10.4165,71.368
10.4747,69.498
10.5329,68.691
10.5911,69.299
10.6493,69.712
10.7075,71.254
10.7656,73.728
10.8238,76.929
10.8820,80.044
10.9402,82.352
10.9984,84.431
11.0566,85.991
11.1148,87.000
11.1730,87.191
11.2312,86.849
11.2894,85.924
11.3476,84.142
11.4058,81.285
11.4640,77.809
11.5221,75.056
11.5803,73.187
11.6385,71.853
11.6967,70.608
11.7549,70.120
11.8131,70.905
11.8713,73.143
11.9295,76.992
11.9877,81.838
12.0459,87.239
12.1041,92.210
12.1623,95.763
12.2205,97.181
12.2787,96.798
12.3368,95.066
12.3950,93.123
12.4532,90.882
12.5114,88.903
12.5696,85.522
12.6278,81.085
12.6860,76.933
12.7442,73.974
12.8024,72.071
12.8606,71.667
12.9188,73.154
12.9770,75.443
13.0352,78.468
13.0934,82.078
13.1515,86.032
13.2097,90.074
13.2679,94.142
13.3261,97.273
13.3843,99.588
13.4425,101.615
13.5007,101.357
13.5589,97.959
13.6171,93.842
13.6753,90.339
13.7335,86.169
13.7917,81.473
13.8499,77.620
13.9080,74.843
13.9662,73.818
14.0244,74.474
14.0826,76.741
14.1408,79.955
14.1990,84.047
14.2572,89.048
14.3154,92.846
14.3736,96.333
14.4318,99.795
14.4900,102.100
14.5482,103.631
14.6064,103.995
14.6646,102.343
14.7227,99.713
14.7809,96.548
14.8391,92.874
14.8973,88.802
14.9555,85.402
15.0137,83.261
15.0719,82.440
15.1301,82.553
15.1883,84.615
15.2465,87.531
15.3047,89.952
15.3629,92.591
15.4211,95.225
15.4792,97.804
15.5374,100.131
15.5956,102.330
15.6538,104.637
15.7120,105.476
15.7702,105.595
15.8284,105.062
15.8866,103.700
15.9448,101.072
16.0030,97.397
16.0612,93.012
16.1194,88.880
16.1776,86.289
16.2358,84.481
16.2939,84.463
16.3521,86.155
16.4103,89.731
16.4685,93.342
16.5267,97.396
16.5849,100.913
16.6431,104.564
16.7013,107.973
16.7595,110.146
16.8177,111.076
16.8759,111.243
16.9341,110.283
16.9923,108.200
17.0505,105.337
17.1086,101.372
17.1668,97.175
17.2250,93.296
17.2832,90.260
17.3414,88.477
17.3996,88.108
17.4578,88.084
17.5160,89.168
17.5742,92.414
17.6324,97.591
17.6906,102.536
17.7488,108.315
17.8070,112.307
17.8651,114.476
17.9233,114.886
17.9815,113.861
18.0397,111.911
18.0979,110.605
18.1561,109.053
18.2143,106.484
18.2725,102.791
18.3307,99.005
18.3889,95.756
18.4471,92.377
18.5053,91.040
18.5635,90.321
18.6217,91.521
18.6798,93.879
18.7380,98.436
18.7962,103.797
18.8544,110.070
18.9126,115.382
18.9708,120.197
19.0290,122.115
19.0872,121.933
19.1454,120.426
19.2036,118.582
19.2618,116.533
19.3200,113.251
19.3782,110.090
19.4364,107.113
19.4945,103.628
19.5527,100.353
19.6109,97.930
19.6691,96.961
19.7273,97.390
19.7855,98.785
19.8437,101.973
19.9019,106.576
19.9601,111.414
20.0183,115.791
20.0765,119.111
20.1347,121.288
20.1929,122.743
20.2510,123.680
20.3092,123.464
20.3674,121.223
20.4256,118.982
20.4838,116.346
20.5420,112.308
20.6002,106.846
20.6584,101.651
20.7166,98.164
20.7748,96.349
20.8330,97.228
20.8912,99.870
20.9494,104.170
21.0076,109.713
21.0657,114.622
21.1239,120.041
21.1821,125.315
21.2403,130.104
21.2985,131.613
21.3567,130.707
21.4149,129.553
21.4731,128.314
21.5313,125.954
21.5895,121.996
21.6477,117.562
21.7059,113.213
21.7641,109.284
21.8223,105.783
21.8804,102.757
21.9386,101.476
21.9968,102.248
22.0550,105.363
22.1132,109.169
22.1714,113.347
22.2296,118.566
22.2878,124.023
22.3460,129.192
22.4042,132.610
22.4624,134.349
22.5206,134.656
22.5788,133.977
22.6369,132.589
22.6951,129.497
22.7533,126.369
22.8115,122.087
22.8697,116.945
22.9279,111.953
22.9861,108.230
23.0443,106.437
23.1025,106.878
23.1607,109.574
23.2189,114.015
23.2771,119.053
23.3353,124.658
23.3935,128.848
23.4516,133.114
23.5098,136.843
23.5680,139.790
23.6262,140.679
23.6844,140.867
23.7426,139.824
23.8008,137.494
23.8590,133.748
23.9172,128.737
23.9754,122.877
24.0336,117.443
24.0918,113.910
24.1500,111.214
24.2082,110.037
24.2663,110.465
24.3245,112.746
24.3827,116.254
24.4409,121.188
24.4991,127.482
24.5573,133.714
24.6155,139.234
24.6737,142.631
24.7319,143.674
24.7901,143.646
24.8483,143.715
24.9065,143.144
24.9647,141.239
25.0228,137.369
25.0810,133.151
25.1392,128.328
25.1974,123.482
25.2556,119.524
25.3138,116.897
25.3720,115.606
25.4302,116.247
25.4884,118.847
25.5466,121.974
25.6048,125.687
25.6630,129.895
25.7212,133.918
25.7794,137.460
25.8375,139.916
25.8957,141.241
25.9539,141.450
26.0121,141.051
26.0703,138.292
26.1285,132.439
26.1867,124.408
26.2449,116.976
26.3031,111.561
26.3613,107.112
26.4195,103.020
26.4777,100.940
26.5359,101.943
26.5940,105.451
26.6522,111.363
26.7104,116.811
26.7686,123.622
26.8268,129.907
26.8850,135.836
26.9432,140.392
27.0014,142.571
27.0596,142.476
27.1178,141.431
27.1760,139.357
27.2342,135.793
27.2924,129.944
27.3506,123.289
27.4087,118.661
27.4669,114.334
27.5251,110.269
27.5833,108.169
27.6415,108.633
27.6997,110.845
27.7579,114.234
27.8161,118.548
27.8743,123.633
27.9325,128.155
27.9907,133.246
28.0489,137.349
28.1071,141.987
28.1653,144.985
28.2234,147.495
28.2816,148.759
28.3398,149.182
28.3980,148.469
28.4562,146.902
28.5144,144.639
28.5726,141.527
28.6308,138.167
28.6890,135.343
28.7472,133.598
28.8054,134.518
28.8636,136.999
28.9218,140.364
28.9799,144.003
29.0381,147.468
29.0963,150.457
29.1545,152.430
29.2127,153.773
29.2709,154.487
29.3291,154.771
29.3873,154.816
29.4455,154.227
29.5037,153.233
29.5619,151.900
29.6201,150.991
29.6783,150.396
29.7365,148.086
29.7946,144.650
29.8528,142.084
29.9110,140.826
29.9692,141.080
30.0274,142.259
30.0856,144.315
30.1438,146.099
30.2020,146.971
30.2602,148.190
30.3184,152.786
30.3766,158.323
30.4348,164.178
30.4930,171.336
30.5512,175.965
30.6093,176.504
30.6675,173.209
30.7257,166.813
30.7839,156.677
30.8421,149.396
30.9003,146.698
30.9585,146.034
31.0167,145.130
31.0749,143.475
31.1331,143.430
31.1913,143.956
31.2495,144.120
31.3077,146.026
31.3658,149.594
31.4240,158.041
31.4822,168.047
31.5404,173.746
31.5986,175.583
31.6568,175.527
31.7150,175.552
31.7732,174.942
31.8314,171.096
31.8896,166.301
31.9478,159.876
32.0060,154.601
32.0642,150.382
32.1224,146.636
32.1805,144.871
32.2387,144.445
32.2969,144.276
32.3551,144.608
32.4133,147.814
32.4715,156.810
32.5297,170.438
32.5879,183.187
32.6461,194.122
32.7043,201.222
32.7625,204.096
32.8207,205.634
32.8789,205.763
32.9370,205.363
32.9952,201.904
33.0534,196.750
33.1116,187.656
33.1698,177.943
33.2280,168.151
33.2862,159.254
33.3444,153.908
33.4026,152.364
33.4608,156.407
33.5190,164.974
33.5772,177.220
33.6354,192.060
33.6936,204.882
33.7517,213.889
33.8099,219.790
33.8681,224.228
33.9263,227.004
33.9845,228.071
34.0427,228.246
34.1009,227.346
34.1591,224.870
34.2173,221.979
34.2755,217.684
34.3337,210.700
34.3919,199.763
34.4501,184.882
34.5083,173.926
34.5664,174.407
34.6246,182.574
34.6828,195.377
34.7410,211.001
34.7992,225.281
34.8574,233.122
34.9156,236.997
34.9738,239.190
35.0320,240.153
35.0902,240.023
35.1484,239.535
35.2066,237.859
35.2648,235.330
35.3229,232.254
35.3811,228.586
35.4393,223.282
35.4975,216.388
35.5557,206.750
35.6139,198.155
35.6721,198.808
35.7303,207.121
35.7885,217.540
35.8467,227.282
35.9049,236.781
35.9631,243.045
36.0213,247.004
36.0795,249.555
36.1376,250.858
36.1958,251.415
36.2540,251.923
36.3122,251.895
36.3704,251.522
36.4286,250.881
36.4868,250.098
36.5450,249.295
36.6032,248.188
36.6614,247.100
36.7196,246.174
36.7778,246.409
36.8360,248.218
36.8942,250.441
36.9523,251.915
37.0105,252.218
37.0687,252.495
37.1269,252.975
37.1851,253.121
37.2433,253.160
37.3015,253.162
37.3597,253.166
37.4179,253.178
37.4761,253.114
37.5343,253.126
37.5925,253.236
37.6507,253.262
37.7089,253.284
37.7670,253.366
37.8252,253.435
37.8834,253.441
37.9416,253.447
37.9998,253.270
38.0580,253.040
38.1162,253.047
38.1744,253.192
38.2326,253.362
38.2908,253.365
38.3490,253.345
38.4072,253.357
38.4654,253.418
38.5235,253.627
38.5817,253.648
38.6399,253.660
38.6981,253.701
38.7563,253.733
38.8145,253.739
38.8727,253.806
38.9309,253.712
38.9891,253.521
39.0473,253.544
39.1055,253.667
39.1637,253.675
39.2219,253.696
39.2801,253.745
39.3382,253.853
39.3964,253.877
39.4546,253.787
39.5128,253.648
39.5710,253.659
39.6292,253.662
39.6874,253.667
39.7456,253.667
39.8038,253.675
39.8620,253.790
39.9202,253.886
39.9784,253.655
40.0366,253.430
40.0947,253.561
40.1529,253.814
40.2111,253.921
40.2693,253.689
40.3275,253.167
40.3857,253.078
40.4439,253.424
40.5021,253.692
40.5603,253.762
40.6185,253.702
40.6767,253.546
40.7349,253.502
40.7931,253.571
40.8513,253.577
40.9094,253.641
40.9676,253.657
41.0258,253.667
41.0840,253.669
41.1422,253.769
41.2004,253.775
41.2586,253.675
41.3168,253.667
41.3750,253.667
41.4332,253.667
41.4914,253.667
41.5496,253.667
41.6078,253.667
41.6660,253.655
41.7241,253.577
41.7823,253.598
41.8405,253.556
41.8987,253.527
41.9569,253.523
42.0151,253.526
42.0733,253.570
42.1315,253.566
42.1897,253.697
42.2479,253.714
42.3061,253.708
42.3643,253.693
42.4225,253.635
42.4806,253.591
42.5388,253.583
42.5970,253.547
42.6552,253.547
42.7134,253.562
42.7716,253.562
42.8298,253.562
42.8880,253.562
42.9462,253.562
43.0044,253.562
43.0626,253.612
43.1208,253.665
43.1790,253.636
43.2372,253.596
43.2953,253.627
43.3535,253.639
43.4117,253.600
43.4699,253.598
43.5281,253.588
43.5863,253.642
43.6445,253.756
43.7027,253.788
43.7609,253.784
43.8191,253.695
43.8773,253.597
43.9355,253.570
43.9937,253.563
44.0518,253.472
44.1100,253.413
44.1682,253.390
44.2264,253.352
44.2846,253.320
44.3428,253.300
44.4010,253.272
44.4592,253.193
44.5174,253.235
44.5756,253.284
44.6338,253.306
44.6920,253.314
44.7502,253.326
44.8084,253.349
44.8665,253.350
44.9247,253.331
44.9829,253.163
45.0411,253.148
45.0993,253.129
45.1575,253.085
45.2157,253.060
45.2739,253.055
45.3321,253.030
45.3903,253.000
45.4485,252.866
45.5067,252.800
45.5649,252.760
45.6231,252.572
45.6812,252.244
45.7394,251.805
45.7976,251.272
45.8558,250.186
45.9140,248.064
45.9722,245.728
46.0304,243.647
46.0886,243.002
46.1468,244.304
46.2050,246.193
46.2632,247.916
46.3214,249.214
46.3796,250.290
46.4377,250.826
46.4959,251.182
46.5541,251.374
46.6123,251.133
46.6705,250.093
46.7287,248.443
46.7869,245.989
46.8451,242.800
46.9033,238.678
46.9615,234.087
47.0197,229.488
47.0779,225.660
47.1361,223.022
47.1943,222.130
47.2524,224.191
47.3106,228.671
47.3688,233.200
47.4270,236.609
47.4852,238.802
47.5434,239.948
47.6016,240.211
47.6598,240.088
47.7180,240.107
47.7762,238.945
47.8344,236.259
47.8926,231.034
47.9508,225.724
48.0090,221.462
48.0671,216.179
48.1253,208.950
48.1835,199.713
48.2417,191.440
48.2999,186.522
48.3581,188.502
48.4163,194.806
48.4745,204.669
48.5327,213.435
48.5909,219.067
48.6491,222.675
48.7073,224.665
48.7655,225.980
48.8237,226.391
48.8818,226.231
48.9400,224.484
48.9982,221.146
49.0564,215.072
49.1146,207.481
49.1728,198.962
49.2310,189.177
49.2892,178.582
49.3474,165.171
49.4056,157.979
49.4638,158.270
49.5220,162.059
49.5802,170.762
49.6383,182.911
49.6965,196.180
49.7547,206.277
49.8129,211.746
49.8711,213.952
49.9293,215.402
49.9875,214.977
50.0457,214.618
50.1039,210.303
50.1621,202.185
50.2203,190.060
50.2785,179.338
50.3367,174.048
50.3949,166.668
50.4530,161.166
50.5112,155.356
50.5694,153.012
50.6276,152.576
50.6858,153.477
50.7440,157.416
50.8022,165.077
50.8604,174.437
50.9186,182.602
50.9768,188.930
51.0350,192.711
51.0932,194.620
51.1514,194.679
51.2095,193.384
51.2677,190.024
51.3259,185.628
51.3841,180.269
51.4423,169.556
51.5005,157.193
51.5587,147.525
51.6169,144.464
51.6751,146.165
51.7333,147.169
51.7915,147.352
51.8497,146.861
51.9079,146.463
51.9661,150.541
52.0242,160.078
52.0824,170.231
52.1406,176.532
52.1988,178.015
52.2570,178.863
52.3152,179.580
52.3734,178.210
52.4316,173.771
52.4898,165.609
52.5480,155.807
52.6062,147.088
52.6644,143.307
52.7226,142.299
52.7808,142.069
52.8389,142.351
52.8971,142.838
52.9553,143.704
53.0135,144.693
53.0717,145.473
53.1299,146.878
53.1881,150.533
53.2463,155.387
53.3045,159.171
53.3627,160.807
53.4209,161.276
53.4791,161.158
53.5373,161.158
53.5954,158.887
53.6536,153.315
53.7118,147.189
53.7700,142.170
53.8282,138.203
53.8864,136.344
53.9446,136.526
54.0028,137.450
54.0610,138.693
54.1192,140.202
54.1774,141.930
54.2356,144.099
54.2938,146.676
54.3520,148.627
54.4101,150.589
54.4683,151.806
54.5265,152.365
54.5847,152.562
54.6429,152.418
54.7011,151.258
54.7593,148.890
54.8175,145.500
54.8757,142.218
54.9339,138.508
54.9921,134.965
55.0503,132.583
55.1085,131.873
55.1666,132.611
55.2248,134.839
55.2830,137.568
55.3412,141.019
55.3994,144.151
55.4576,146.145
55.5158,147.717
55.5740,148.487
55.6322,149.029
55.6904,149.189
55.7486,148.596
55.8068,146.802
55.8650,144.724
55.9232,142.960
55.9813,140.465
56.0395,136.631
56.0977,132.939
56.1559,130.122
56.2141,128.205
56.2723,127.311
56.3305,127.249
56.3887,128.027
56.4469,129.951
56.5051,132.581
56.5633,135.440
56.6215,138.483
56.6797,140.733
56.7379,142.563
56.7960,144.095
56.8542,145.124
56.9124,146.384
56.9706,147.392
57.0288,146.456
57.0870,142.576
57.1452,138.183
57.2034,133.817
57.2616,129.775
57.3198,125.890
57.3780,122.860
57.4362,121.344
57.4944,121.054
57.5526,122.204
57.6107,124.425
57.6689,127.887
57.7271,132.640
57.7853,136.647
57.8435,138.665
57.9017,139.867
57.9599,141.707
58.0181,142.623
58.0763,141.330
58.1345,138.811
58.1927,136.479
58.2509,133.882
58.3091,129.695
58.3672,124.786
58.4254,120.652
58.4836,118.141
58.5418,117.238
58.6000,117.038
58.6582,117.839
58.7164,119.637
58.7746,122.829
58.8328,127.144
58.8910,131.755
58.9492,136.206
59.0074,139.054
59.0656,140.857
59.1238,141.038
59.1819,140.000
59.2401,139.138
59.2983,138.319
59.3565,136.823
59.4147,134.037
59.4729,130.244
59.5311,124.145
59.5893,118.424
59.6475,114.322
59.7057,111.708
59.7639,110.611
59.8221,111.064
59.8803,112.936
59.9384,116.619
59.9966,120.142
60.0548,123.831
60.1130,127.291
60.1712,130.762
60.2294,133.642
60.2876,134.937
60.3458,135.370
60.4040,134.903
60.4622,133.896
60.5204,131.664
60.5786,127.912
60.6368,122.822
60.6950,117.302
60.7531,112.783
60.8113,109.262
60.8695,106.481
60.9277,106.015
60.9859,106.863
61.0441,109.415
61.1023,112.398
61.1605,116.361
61.2187,119.684
61.2769,122.519
61.3351,125.269
61.3933,126.890
61.4515,127.334
61.5097,127.534
61.5678,127.462
61.6260,125.680
61.6842,122.434
61.7424,118.091
61.8006,113.336
61.8588,109.484
61.9170,106.463
61.9752,104.081
62.0334,102.309
62.0916,101.514
62.1498,101.931
62.2080,104.528
62.2662,108.504
62.3243,111.700
62.3825,115.099
62.4407,118.273
62.4989,121.161
62.5571,123.545
62.6153,125.283
62.6735,126.268
62.7317,125.872
62.7899,124.004
62.8481,121.192
62.9063,116.984
62.9645,111.858
63.0227,107.070
63.0809,102.666
63.1390,99.167
63.1972,96.867
63.2554,97.151
63.3136,99.197
63.3718,101.580
63.4300,104.774
63.4882,108.189
63.5464,112.207
63.6046,115.569
63.6628,118.830
63.7210,121.435
63.7792,121.931
63.8374,120.841
63.8955,119.022
63.9537,116.226
64.0119,112.692
64.0701,109.301
64.1283,106.311
64.1865,103.465
64.2447,100.590
64.3029,98.010
64.3611,96.119
64.4193,95.597
64.4775,96.531
64.5357,99.327
64.5939,103.101
64.6521,106.777
64.7103,111.240
64.7684,115.671
64.8266,119.087
64.8848,121.126
64.9430,121.794
65.0012,121.353
65.0594,119.429
65.1176,115.864
65.1758,110.571
65.2340,105.350
65.2922,101.008
65.3504,97.665
65.4086,94.587
65.4668,91.761
65.5249,90.164
65.5831,89.906
65.6413,91.331
65.6995,93.597
65.7577,97.352
65.8159,101.316
65.8741,105.702
65.9323,109.589
65.9905,112.210
66.0487,112.800
66.1069,112.468
66.1651,111.650
66.2233,110.133
66.2814,107.350
66.3396,104.193
66.3978,101.099
66.4560,98.024
66.5142,94.553
66.5724,91.205
66.6306,88.930
66.6888,87.945
66.7470,88.470
66.8052,90.085
66.8634,92.503
66.9216,95.136
66.9798,98.769
67.0380,102.926
67.0961,106.768
67.1543,109.782
67.2125,112.124
67.2707,113.804
67.3289,114.514
67.3871,110.780
67.4453,105.875
67.5035,101.006
67.5617,97.003
67.6199,93.115
67.6781,88.892
67.7363,84.824
67.7945,82.193
67.8527,81.397
67.9108,82.334
67.9690,84.425
68.0272,86.179
68.0854,89.291
68.1436,92.524
68.2018,96.484
68.2600,99.483
68.3182,102.407
68.3764,104.102
68.4346,104.746
68.4928,105.035
68.5510,104.090
68.6092,101.694
68.6674,98.468
68.7255,94.699
68.7837,91.319
68.8419,88.742
68.9001,85.851
68.9583,82.937
69.0165,81.115
69.0747,80.843
69.1329,81.604
69.1911,82.941
69.2493,85.099
69.3075,88.243
69.3657,92.405
69.4239,96.374
69.4820,99.257
69.5402,101.524
69.5984,102.433
69.6566,102.638
69.7148,101.828
69.7730,100.375
69.8312,98.075
69.8894,95.539
69.9476,92.171
70.0058,87.440
70.0640,82.558
70.1222,79.446
70.1804,77.256
70.2385,76.537
70.2967,77.585
70.3549,80.074
70.4131,83.876
70.4713,88.007
70.5295,91.710
70.5877,94.948
70.6459,97.813
70.7041,100.634
70.7623,102.156
70.8205,102.406
70.8787,100.711
70.9369,96.518
70.9951,90.853
71.0532,85.785
71.1114,81.620
71.1696,78.297
71.2278,76.163
71.2860,75.456
71.3442,75.861
71.4024,76.431
71.4606,77.009
71.5188,78.680
71.5770,81.113
71.6352,83.954
71.6934,86.749
71.7516,88.550
71.8098,89.981
71.8679,91.656
71.9261,92.727
71.9843,91.981
72.0425,89.810
72.1007,87.694
72.1589,84.904
72.2171,81.940
72.2753,79.287
72.3335,76.876
72.3917,74.297
72.4499,72.046
72.5081,70.654
72.5663,71.148
72.6245,72.848
72.6826,74.737
72.7408,77.130
72.7990,80.207
72.8572,83.613
72.9154,86.273
72.9736,87.470
73.0318,88.449
73.0900,88.559
73.1482,87.860
73.2064,86.364
73.2646,84.428
73.3228,82.509
73.3810,79.760
73.4391,75.714
73.4973,72.110
73.5555,68.979
73.6137,67.002
73.6719,65.673
73.7301,64.730
73.7883,64.754
73.8465,66.996
73.9047,70.299
73.9629,72.968
74.0211,75.605
74.0793,78.588
74.1375,82.026
74.1957,84.858
74.2538,86.227
74.3120,86.388
74.3702,84.996
74.4284,82.995
74.4866,80.619
74.5448,78.140
74.6030,75.454
74.6612,72.555
74.7194,69.602
74.7776,67.778
74.8358,67.230
74.8940,66.669
74.9522,67.372
75.0104,68.571
75.0685,70.385
75.1267,72.741
75.1849,75.138
75.2431,77.571
75.3013,79.346
75.3595,80.440
75.4177,80.854
75.4759,80.637
75.5341,79.730
75.5923,78.048
75.6505,75.797
75.7087,73.592
75.7669,70.883
75.8251,68.417
75.8832,66.505
75.9414,65.079
75.9996,63.882
76.0578,63.307
76.1160,63.844
76.1742,65.419
76.2324,66.956
76.2906,67.545
76.3488,69.049
76.4070,70.480
76.4652,71.132
76.5234,72.525
76.5816,74.682
76.6397,76.788
76.6979,76.164
76.7561,73.690
76.8143,70.274
76.8725,67.623
