Distance_(mm),Gray_Value
22.1714,186.997
22.2296,187.201
22.2878,190.712
22.3460,196.339
22.4042,201.114
22.4624,204.634
22.5206,208.273
22.5788,213.579
22.6369,216.849
22.6951,218.655
22.7533,219.240
22.8115,218.877
22.8697,218.118
22.9279,215.014
22.9861,208.287
23.0443,203.252
23.1025,198.582
23.1607,192.107
23.2189,182.328
23.2771,171.288
23.3353,162.304
23.3935,152.457
23.4516,140.773
23.5098,131.735
23.5680,128.472
23.6262,127.358
23.6844,126.918
23.7426,127.540
23.8008,128.998
23.8590,130.669
23.9172,133.158
23.9754,137.691
24.0336,143.624
24.0918,149.958
24.1500,155.250
24.2082,158.679
24.2663,158.722
24.3245,157.197
24.3827,153.454
24.4409,148.798
24.4991,142.880
24.5573,132.616
24.6155,120.843
24.6737,114.003
24.7319,109.232
24.7901,104.529
24.8483,100.593
24.9065,96.776
24.9647,95.625
25.0228,95.126
25.0810,96.271
25.1392,99.830
25.1974,104.758
25.2556,113.319
25.3138,120.209
25.3720,128.228
25.4302,133.645
25.4884,137.338
25.5466,139.684
25.6048,139.927
25.6630,139.956
25.7212,139.992
25.7794,137.986
25.8375,131.932
25.8957,124.333
25.9539,117.258
26.0121,110.522
26.0703,102.356
26.1285,90.702
26.1867,80.917
26.2449,75.934
26.3031,73.448
26.3613,74.454
26.4195,75.987
26.4777,79.578
26.5359,84.864
26.5940,91.041
26.6522,98.121
26.7104,103.778
26.7686,110.226
26.8268,114.769
26.8850,117.299
26.9432,118.838
27.0014,119.534
27.0596,118.844
27.1178,118.315
27.1760,114.878
27.2342,110.703
27.2924,105.475
27.3506,98.324
27.4087,89.977
27.4669,82.821
27.5251,76.507
27.5833,70.381
27.6415,65.940
27.6997,62.633
27.7579,60.968
27.8161,60.642
27.8743,61.685
27.9325,64.121
27.9907,67.984
28.0489,72.102
28.1071,75.607
28.1653,78.775
28.2234,81.861
28.2816,84.922
28.3398,88.302
28.3980,91.095
28.4562,91.954
28.5144,92.174
28.5726,90.183
28.6308,86.274
28.6890,81.258
28.7472,76.386
28.8054,71.528
28.8636,66.467
28.9218,60.561
28.9799,54.334
29.0381,50.751
29.0963,49.687
29.1545,50.555
29.2127,51.496
29.2709,52.985
29.3291,55.768
29.3873,60.921
29.4455,65.834
29.5037,69.035
29.5619,72.099
29.6201,76.537
29.6783,81.524
29.7365,84.050
29.7946,84.243
29.8528,83.594
29.9110,83.008
29.9692,81.387
30.0274,76.258
30.0856,69.126
30.1438,62.957
30.2020,58.887
30.2602,55.403
30.3184,51.297
30.3766,46.729
30.4348,44.010
30.4930,42.281
30.5512,42.559
30.6093,43.821
30.6675,45.109
30.7257,46.374
30.7839,48.345
30.8421,51.571
30.9003,55.731
30.9585,59.840
31.0167,62.528
31.0749,64.582
31.1331,66.548
31.1913,68.140
31.2495,68.373
31.3077,67.193
31.3658,65.048
31.4240,61.711
31.4822,58.764
31.5404,55.976
31.5986,52.488
31.6568,48.251
31.7150,44.662
31.7732,41.764
31.8314,41.059
31.8896,40.520
31.9478,39.962
32.0060,40.049
32.0642,41.996
32.1224,45.275
32.1805,48.847
32.2387,53.371
32.2969,56.619
32.3551,59.549
32.4133,61.712
32.4715,62.896
32.5297,63.394
32.5879,63.935
32.6461,64.734
32.7043,65.237
32.7625,62.063
32.8207,57.654
32.8789,53.113
32.9370,49.028
32.9952,45.668
33.0534,42.552
33.1116,39.841
33.1698,36.839
33.2280,36.084
33.2862,35.921
33.3444,36.280
33.4026,37.379
33.4608,38.667
33.5190,40.346
33.5772,42.818
33.6354,45.912
33.6936,48.089
33.7517,49.214
33.8099,49.974
33.8681,52.236
33.9263,55.955
33.9845,58.691
34.0427,59.066
34.1009,55.913
34.1591,51.604
34.2173,46.813
34.2755,43.667
34.3337,41.479
34.3919,39.749
34.4501,37.604
34.5083,36.144
34.5664,35.848
34.6246,35.458
34.6828,34.970
34.7410,34.639
34.7992,34.900
34.8574,35.838
34.9156,37.165
34.9738,38.848
35.0320,40.582
35.0902,42.016
35.1484,43.116
35.2066,43.603
35.2648,43.942
35.3229,43.777
35.3811,43.259
35.4393,42.497
35.4975,42.085
35.5557,40.542
35.6139,38.484
35.6721,36.658
35.7303,34.858
35.7885,33.005
35.8467,31.361
35.9049,30.107
35.9631,28.587
36.0213,28.238
36.0795,28.199
36.1376,28.606
36.1958,29.541
36.2540,30.971
36.3122,32.619
36.3704,34.411
36.4286,35.909
36.4868,36.824
36.5450,37.457
36.6032,37.824
36.6614,37.764
36.7196,37.320
36.7778,36.691
36.8360,35.847
36.8942,34.755
36.9523,33.508
37.0105,31.855
37.0687,30.466
37.1269,29.300
37.1851,28.966
37.2433,28.929
37.3015,28.658
37.3597,27.571
37.4179,27.445
37.4761,27.478
37.5343,27.610
37.5925,27.797
37.6507,27.974
37.7089,28.304
37.7670,29.138
37.8252,30.672
37.8834,31.422
37.9416,32.119
37.9998,32.913
38.0580,33.721
38.1162,34.428
38.1744,35.021
38.2326,35.085
38.2908,34.892
38.3490,34.018
38.4072,32.522
38.4654,31.246
38.5235,30.105
38.5817,29.132
38.6399,28.202
38.6981,27.347
38.7563,26.383
38.8145,25.999
38.8727,25.730
38.9309,25.611
38.9891,25.328
39.0473,25.119
39.1055,25.006
39.1637,25.297
39.2219,26.241
39.2801,26.666
39.3382,27.216
39.3964,27.610
39.4546,28.198
39.5128,28.617
39.5710,28.886
39.6292,29.021
39.6874,29.442
39.7456,28.971
39.8038,28.037
39.8620,26.941
39.9202,25.421
39.9784,24.325
40.0366,23.508
40.0947,22.876
40.1529,22.433
40.2111,22.216
40.2693,22.231
40.3275,22.215
40.3857,22.428
40.4439,22.640
40.5021,22.831
40.5603,23.220
40.6185,24.105
40.6767,24.617
40.7349,25.220
40.7931,25.836
